EventKey,EmployeeKey,DateKey,DepartmentKey,RoleKey,LocationKey,EmploymentTypeKey,ManagerKey,EventType,EventReason
11027,8027,20150204,2,17,8,1,NULL,Termination,Promotion to senior
11028,8068,20241216,5,27,5,3,NULL,Hire,New hire
11029,8109,20241030,8,16,2,2,NULL,Transfer,Voluntary resignation
11030,8149,20240913,1,26,7,1,NULL,Promotion,Transfer to new team
11031,8190,20240728,4,15,4,3,NULL,Rolechange,Promotion to senior
11032,8230,20240611,7,25,1,2,NULL,Locationchange,New hire
11033,8271,20240425,10,14,6,1,NULL,Termination,Voluntary resignation
11034,8312,20240309,3,24,3,3,NULL,Hire,Transfer to new team
11035,8352,20240122,6,13,8,2,NULL,Transfer,Promotion to senior
11036,8393,20231206,9,23,5,1,NULL,Promotion,New hire
11037,8433,20231020,2,12,2,3,NULL,Rolechange,Voluntary resignation
11038,8474,20230903,5,22,7,2,NULL,Locationchange,Transfer to new team
11039,8514,20230718,8,11,4,1,NULL,Termination,Promotion to senior
11040,8555,20230601,1,21,1,3,NULL,Hire,New hire
11041,8596,20230415,4,10,6,2,NULL,Transfer,Voluntary resignation
11042,8636,20230227,7,40,3,1,NULL,Promotion,Transfer to new team
11043,8677,20230111,10,9,8,3,NULL,Rolechange,Promotion to senior
11044,8717,20221125,3,39,5,2,NULL,Locationchange,New hire
11045,8758,20221009,6,8,2,1,NULL,Termination,Voluntary resignation
11046,8799,20220823,9,38,7,3,NULL,Hire,Transfer to new team
11047,8839,20220707,2,7,4,2,NULL,Transfer,Promotion to senior
11048,8880,20220521,5,37,1,1,NULL,Promotion,New hire
11049,8920,20220404,8,6,6,3,NULL,Rolechange,Voluntary resignation
11050,8961,20220216,1,36,3,2,NULL,Locationchange,Transfer to new team
11051,9002,20211231,4,5,8,1,NULL,Termination,Promotion to senior
11052,9042,20211114,7,35,5,3,NULL,Hire,New hire
11053,9083,20210928,10,4,2,2,NULL,Transfer,Voluntary resignation
11054,9123,20210812,3,34,7,1,NULL,Promotion,Transfer to new team
11055,9164,20210626,6,3,4,3,NULL,Rolechange,Promotion to senior
11056,9205,20210510,9,33,1,2,NULL,Locationchange,New hire
11057,9245,20210324,2,2,6,1,NULL,Termination,Voluntary resignation
11058,9286,20210205,5,32,3,3,NULL,Hire,Transfer to new team
11059,9326,20201220,8,1,8,2,NULL,Transfer,Promotion to senior
11060,9367,20201103,1,31,5,1,NULL,Promotion,New hire
11061,9407,20200917,4,20,2,3,NULL,Rolechange,Voluntary resignation
11062,9448,20200801,7,30,7,2,NULL,Locationchange,Transfer to new team
11063,9489,20200615,10,19,4,1,NULL,Termination,Promotion to senior
11064,9529,20200429,3,29,1,3,NULL,Hire,New hire
11065,9570,20200313,6,18,6,2,NULL,Transfer,Voluntary resignation
11066,9610,20200126,9,28,3,1,NULL,Promotion,Transfer to new team
11067,9651,20191210,2,17,8,3,NULL,Rolechange,Promotion to senior
11068,9692,20191024,5,27,5,2,NULL,Locationchange,New hire
11069,9732,20190907,8,16,2,1,NULL,Termination,Voluntary resignation
11070,9773,20190722,1,26,7,3,NULL,Hire,Transfer to new team
11071,9813,20190605,4,15,4,2,NULL,Transfer,Promotion to senior
11072,9854,20190419,7,25,1,1,NULL,Promotion,New hire
11073,9895,20190303,10,14,6,3,NULL,Rolechange,Voluntary resignation
11074,9935,20190115,3,24,3,2,NULL,Locationchange,Transfer to new team
11075,9976,20181129,6,13,8,1,NULL,Termination,Promotion to senior
11076,10016,20181013,9,23,5,3,NULL,Hire,New hire
11077,10057,20180827,2,12,2,2,NULL,Transfer,Voluntary resignation
11078,10098,20180711,5,22,7,1,NULL,Promotion,Transfer to new team
11079,10138,20180525,8,11,4,3,NULL,Rolechange,Promotion to senior
11080,10179,20180408,1,21,1,2,NULL,Locationchange,New hire
11081,10219,20180220,4,10,6,1,NULL,Termination,Voluntary resignation
11082,10260,20180104,7,40,3,3,NULL,Hire,Transfer to new team
11083,10300,20171118,10,9,8,2,NULL,Transfer,Promotion to senior
11084,10341,20171002,3,39,5,1,NULL,Promotion,New hire
11085,10382,20170816,6,8,2,3,NULL,Rolechange,Voluntary resignation
11086,10422,20170630,9,38,7,2,NULL,Locationchange,Transfer to new team
11087,10463,20170514,2,7,4,1,NULL,Termination,Promotion to senior
11088,10503,20170328,5,37,1,3,NULL,Hire,New hire
11089,10544,20170209,8,6,6,2,NULL,Transfer,Voluntary resignation
11090,10585,20161224,1,36,3,1,NULL,Promotion,Transfer to new team
11091,10625,20161107,4,5,8,3,NULL,Rolechange,Promotion to senior
11092,10666,20160921,7,35,5,2,NULL,Locationchange,New hire
11093,10706,20160805,10,4,2,1,NULL,Termination,Voluntary resignation
11094,10747,20160619,3,34,7,3,NULL,Hire,Transfer to new team
11095,10788,20160503,6,3,4,2,NULL,Transfer,Promotion to senior
11096,10828,20160317,9,33,1,1,NULL,Promotion,New hire
11097,10869,20160130,2,2,6,3,NULL,Rolechange,Voluntary resignation
11098,10909,20151214,5,32,3,2,NULL,Locationchange,Transfer to new team
11099,10950,20151028,8,1,8,1,NULL,Termination,Promotion to senior
11100,10990,20150911,1,31,5,3,NULL,Hire,New hire
11101,11031,20150726,4,20,2,2,NULL,Transfer,Voluntary resignation
11102,11072,20150609,7,30,7,1,NULL,Promotion,Transfer to new team
11103,11112,20150423,10,19,4,3,NULL,Rolechange,Promotion to senior
11104,11153,20150307,3,29,1,2,NULL,Locationchange,New hire
11105,11193,20150119,6,18,6,1,NULL,Termination,Voluntary resignation
11106,11234,20241130,9,28,3,3,NULL,Hire,Transfer to new team
11107,11275,20241014,2,17,8,2,NULL,Transfer,Promotion to senior
11108,11315,20240828,5,27,5,1,NULL,Promotion,New hire
11109,11356,20240712,8,16,2,3,NULL,Rolechange,Voluntary resignation
11110,11396,20240526,1,26,7,2,NULL,Locationchange,Transfer to new team
11111,11437,20240409,4,15,4,1,NULL,Termination,Promotion to senior
11112,11478,20240222,7,25,1,3,NULL,Hire,New hire
11113,11518,20240106,10,14,6,2,NULL,Transfer,Voluntary resignation
11114,11559,20231120,3,24,3,1,NULL,Promotion,Transfer to new team
11115,11599,20231004,6,13,8,3,NULL,Rolechange,Promotion to senior
11116,11640,20230818,9,23,5,2,NULL,Locationchange,New hire
11117,11681,20230702,2,12,2,1,NULL,Termination,Voluntary resignation
11118,11721,20230516,5,22,7,3,NULL,Hire,Transfer to new team
11119,11762,20230330,8,11,4,2,NULL,Transfer,Promotion to senior
11120,11802,20230211,1,21,1,1,NULL,Promotion,New hire
11121,11843,20221226,4,10,6,3,NULL,Rolechange,Voluntary resignation
11122,3,20221109,7,40,3,2,NULL,Locationchange,Transfer to new team
11123,44,20220923,10,9,8,1,NULL,Termination,Promotion to senior
11124,85,20220807,3,39,5,3,NULL,Hire,New hire
11125,125,20220621,6,8,2,2,NULL,Transfer,Voluntary resignation
11126,166,20220505,9,38,7,1,NULL,Promotion,Transfer to new team
11127,206,20220319,2,7,4,3,NULL,Rolechange,Promotion to senior
11128,247,20220131,5,37,1,2,NULL,Locationchange,New hire
11129,288,20211215,8,6,6,1,NULL,Termination,Voluntary resignation
11130,328,20211029,1,36,3,3,NULL,Hire,Transfer to new team
11131,369,20210912,4,5,8,2,NULL,Transfer,Promotion to senior
11132,409,20210727,7,35,5,1,NULL,Promotion,New hire
11133,450,20210610,10,4,2,3,NULL,Rolechange,Voluntary resignation
11134,491,20210424,3,34,7,2,NULL,Locationchange,Transfer to new team
11135,531,20210308,6,3,4,1,NULL,Termination,Promotion to senior
11136,572,20210120,9,33,1,3,NULL,Hire,New hire
11137,612,20201204,2,2,6,2,NULL,Transfer,Voluntary resignation
11138,653,20201018,5,32,3,1,NULL,Promotion,Transfer to new team
11139,693,20200901,8,1,8,3,NULL,Rolechange,Promotion to senior
11140,734,20200716,1,31,5,2,NULL,Locationchange,New hire
11141,775,20200530,4,20,2,1,NULL,Termination,Voluntary resignation
11142,815,20200413,7,30,7,3,NULL,Hire,Transfer to new team
11143,856,20200226,10,19,4,2,NULL,Transfer,Promotion to senior
11144,896,20200110,3,29,1,1,NULL,Promotion,New hire
11145,937,20191124,6,18,6,3,NULL,Rolechange,Voluntary resignation
11146,978,20191008,9,28,3,2,NULL,Locationchange,Transfer to new team
11147,1018,20190822,2,17,8,1,NULL,Termination,Promotion to senior
11148,1059,20190706,5,27,5,3,NULL,Hire,New hire
11149,1099,20190520,8,16,2,2,NULL,Transfer,Voluntary resignation
11150,1140,20190403,1,26,7,1,NULL,Promotion,Transfer to new team
11151,1181,20190215,4,15,4,3,NULL,Rolechange,Promotion to senior
11152,1221,20181230,7,25,1,2,NULL,Locationchange,New hire
11153,1262,20181113,10,14,6,1,NULL,Termination,Voluntary resignation
11154,1302,20180927,3,24,3,3,NULL,Hire,Transfer to new team
11155,1343,20180811,6,13,8,2,NULL,Transfer,Promotion to senior
11156,1384,20180625,9,23,5,1,NULL,Promotion,New hire
11157,1424,20180509,2,12,2,3,NULL,Rolechange,Voluntary resignation
11158,1465,20180323,5,22,7,2,NULL,Locationchange,Transfer to new team
11159,1505,20180204,8,11,4,1,NULL,Termination,Promotion to senior
11160,1546,20171219,1,21,1,3,NULL,Hire,New hire
11161,1586,20171102,4,10,6,2,NULL,Transfer,Voluntary resignation
11162,1627,20170916,7,40,3,1,NULL,Promotion,Transfer to new team
11163,1668,20170731,10,9,8,3,NULL,Rolechange,Promotion to senior
11164,1708,20170614,3,39,5,2,NULL,Locationchange,New hire
11165,1749,20170428,6,8,2,1,NULL,Termination,Voluntary resignation
11166,1789,20170312,9,38,7,3,NULL,Hire,Transfer to new team
11167,1830,20170124,2,7,4,2,NULL,Transfer,Promotion to senior
11168,1871,20161208,5,37,1,1,NULL,Promotion,New hire
11169,1911,20161022,8,6,6,3,NULL,Rolechange,Voluntary resignation
11170,1952,20160905,1,36,3,2,NULL,Locationchange,Transfer to new team
11171,1992,20160720,4,5,8,1,NULL,Termination,Promotion to senior
11172,2033,20160603,7,35,5,3,NULL,Hire,New hire
11173,2074,20160417,10,4,2,2,NULL,Transfer,Voluntary resignation
11174,2114,20160301,3,34,7,1,NULL,Promotion,Transfer to new team
11175,2155,20160114,6,3,4,3,NULL,Rolechange,Promotion to senior
11176,2195,20151128,9,33,1,2,NULL,Locationchange,New hire
11177,2236,20151012,2,2,6,1,NULL,Termination,Voluntary resignation
11178,2277,20150826,5,32,3,3,NULL,Hire,Transfer to new team
11179,2317,20150710,8,1,8,2,NULL,Transfer,Promotion to senior
11180,2358,20150524,1,31,5,1,NULL,Promotion,New hire
11181,2398,20150407,4,20,2,3,NULL,Rolechange,Voluntary resignation
11182,2439,20150219,7,30,7,2,NULL,Locationchange,Transfer to new team
11183,2479,20241231,10,19,4,1,NULL,Termination,Promotion to senior
11184,2520,20241114,3,29,1,3,NULL,Hire,New hire
11185,2561,20240928,6,18,6,2,NULL,Transfer,Voluntary resignation
11186,2601,20240812,9,28,3,1,NULL,Promotion,Transfer to new team
11187,2642,20240626,2,17,8,3,NULL,Rolechange,Promotion to senior
11188,2682,20240510,5,27,5,2,NULL,Locationchange,New hire
11189,2723,20240324,8,16,2,1,NULL,Termination,Voluntary resignation
11190,2764,20240206,1,26,7,3,NULL,Hire,Transfer to new team
11191,2804,20231221,4,15,4,2,NULL,Transfer,Promotion to senior
11192,2845,20231104,7,25,1,1,NULL,Promotion,New hire
11193,2885,20230918,10,14,6,3,NULL,Rolechange,Voluntary resignation
11194,2926,20230802,3,24,3,2,NULL,Locationchange,Transfer to new team
11195,2967,20230616,6,13,8,1,NULL,Termination,Promotion to senior
11196,3007,20230430,9,23,5,3,NULL,Hire,New hire
11197,3048,20230314,2,12,2,2,NULL,Transfer,Voluntary resignation
11198,3088,20230126,5,22,7,1,NULL,Promotion,Transfer to new team
11199,3129,20221210,8,11,4,3,NULL,Rolechange,Promotion to senior
11200,3169,20221024,1,21,1,2,NULL,Locationchange,New hire
11201,3210,20220907,4,10,6,1,NULL,Termination,Voluntary resignation
11202,3251,20220722,7,40,3,3,NULL,Hire,Transfer to new team
11203,3291,20220605,10,9,8,2,NULL,Transfer,Promotion to senior
11204,3332,20220419,3,39,5,1,NULL,Promotion,New hire
11205,3372,20220303,6,8,2,3,NULL,Rolechange,Voluntary resignation
11206,3413,20220115,9,38,7,2,NULL,Locationchange,Transfer to new team
11207,3454,20211129,2,7,4,1,NULL,Termination,Promotion to senior
11208,3494,20211013,5,37,1,3,NULL,Hire,New hire
11209,3535,20210827,8,6,6,2,NULL,Transfer,Voluntary resignation
11210,3575,20210711,1,36,3,1,NULL,Promotion,Transfer to new team
11211,3616,20210525,4,5,8,3,NULL,Rolechange,Promotion to senior
11212,3657,20210408,7,35,5,2,NULL,Locationchange,New hire
11213,3697,20210220,10,4,2,1,NULL,Termination,Voluntary resignation
11214,3738,20210104,3,34,7,3,NULL,Hire,Transfer to new team
11215,3778,20201118,6,3,4,2,NULL,Transfer,Promotion to senior
11216,3819,20201002,9,33,1,1,NULL,Promotion,New hire
11217,3860,20200816,2,2,6,3,NULL,Rolechange,Voluntary resignation
11218,3900,20200630,5,32,3,2,NULL,Locationchange,Transfer to new team
11219,3941,20200514,8,1,8,1,NULL,Termination,Promotion to senior
11220,3981,20200328,1,31,5,3,NULL,Hire,New hire
11221,4022,20200210,4,20,2,2,NULL,Transfer,Voluntary resignation
11222,4062,20191225,7,30,7,1,NULL,Promotion,Transfer to new team
11223,4103,20191108,10,19,4,3,NULL,Rolechange,Promotion to senior
11224,4144,20190922,3,29,1,2,NULL,Locationchange,New hire
11225,4184,20190806,6,18,6,1,NULL,Termination,Voluntary resignation
11226,4225,20190620,9,28,3,3,NULL,Hire,Transfer to new team
11227,4265,20190504,2,17,8,2,NULL,Transfer,Promotion to senior
11228,4306,20190318,5,27,5,1,NULL,Promotion,New hire
11229,4347,20190130,8,16,2,3,NULL,Rolechange,Voluntary resignation
11230,4387,20181214,1,26,7,2,NULL,Locationchange,Transfer to new team
11231,4428,20181028,4,15,4,1,NULL,Termination,Promotion to senior
11232,4468,20180911,7,25,1,3,NULL,Hire,New hire
11233,4509,20180726,10,14,6,2,NULL,Transfer,Voluntary resignation
11234,4550,20180609,3,24,3,1,NULL,Promotion,Transfer to new team
11235,4590,20180423,6,13,8,3,NULL,Rolechange,Promotion to senior
11236,4631,20180307,9,23,5,2,NULL,Locationchange,New hire
11237,4671,20180119,2,12,2,1,NULL,Termination,Voluntary resignation
11238,4712,20171203,5,22,7,3,NULL,Hire,Transfer to new team
11239,4752,20171017,8,11,4,2,NULL,Transfer,Promotion to senior
11240,4793,20170831,1,21,1,1,NULL,Promotion,New hire
11241,4834,20170715,4,10,6,3,NULL,Rolechange,Voluntary resignation
11242,4874,20170529,7,40,3,2,NULL,Locationchange,Transfer to new team
11243,4915,20170412,10,9,8,1,NULL,Termination,Promotion to senior
11244,4955,20170224,3,39,5,3,NULL,Hire,New hire
11245,4996,20170108,6,8,2,2,NULL,Transfer,Voluntary resignation
11246,5037,20161122,9,38,7,1,NULL,Promotion,Transfer to new team
11247,5077,20161006,2,7,4,3,NULL,Rolechange,Promotion to senior
11248,5118,20160820,5,37,1,2,NULL,Locationchange,New hire
11249,5158,20160704,8,6,6,1,NULL,Termination,Voluntary resignation
11250,5199,20160518,1,36,3,3,NULL,Hire,Transfer to new team
11251,5240,20160401,4,5,8,2,NULL,Transfer,Promotion to senior
11252,5280,20160214,7,35,5,1,NULL,Promotion,New hire
11253,5321,20151229,10,4,2,3,NULL,Rolechange,Voluntary resignation
11254,5361,20151112,3,34,7,2,NULL,Locationchange,Transfer to new team
11255,5402,20150926,6,3,4,1,NULL,Termination,Promotion to senior
11256,5443,20150810,9,33,1,3,NULL,Hire,New hire
11257,5483,20150624,2,2,6,2,NULL,Transfer,Voluntary resignation
11258,5524,20150508,5,32,3,1,NULL,Promotion,Transfer to new team
11259,5564,20150322,8,1,8,3,NULL,Rolechange,Promotion to senior
11260,5605,20150203,1,31,5,2,NULL,Locationchange,New hire
11261,5645,20241215,4,20,2,1,NULL,Termination,Voluntary resignation
11262,5686,20241029,7,30,7,3,NULL,Hire,Transfer to new team
11263,5727,20240912,10,19,4,2,NULL,Transfer,Promotion to senior
11264,5767,20240727,3,29,1,1,NULL,Promotion,New hire
11265,5808,20240610,6,18,6,3,NULL,Rolechange,Voluntary resignation
11266,5848,20240424,9,28,3,2,NULL,Locationchange,Transfer to new team
11267,5889,20240308,2,17,8,1,NULL,Termination,Promotion to senior
11268,5930,20240121,5,27,5,3,NULL,Hire,New hire
11269,5970,20231205,8,16,2,2,NULL,Transfer,Voluntary resignation
11270,6011,20231019,1,26,7,1,NULL,Promotion,Transfer to new team
11271,6051,20230902,4,15,4,3,NULL,Rolechange,Promotion to senior
11272,6092,20230717,7,25,1,2,NULL,Locationchange,New hire
11273,6133,20230531,10,14,6,1,NULL,Termination,Voluntary resignation
11274,6173,20230414,3,24,3,3,NULL,Hire,Transfer to new team
11275,6214,20230226,6,13,8,2,NULL,Transfer,Promotion to senior
11276,6254,20230110,9,23,5,1,NULL,Promotion,New hire
11277,6295,20221124,2,12,2,3,NULL,Rolechange,Voluntary resignation
11278,6336,20221008,5,22,7,2,NULL,Locationchange,Transfer to new team
11279,6376,20220822,8,11,4,1,NULL,Termination,Promotion to senior
11280,6417,20220706,1,21,1,3,NULL,Hire,New hire
11281,6457,20220520,4,10,6,2,NULL,Transfer,Voluntary resignation
11282,6498,20220403,7,40,3,1,NULL,Promotion,Transfer to new team
11283,6538,20220215,10,9,8,3,NULL,Rolechange,Promotion to senior
11284,6579,20211230,3,39,5,2,NULL,Locationchange,New hire
11285,6620,20211113,6,8,2,1,NULL,Termination,Voluntary resignation
11286,6660,20210927,9,38,7,3,NULL,Hire,Transfer to new team
11287,6701,20210811,2,7,4,2,NULL,Transfer,Promotion to senior
11288,6741,20210625,5,37,1,1,NULL,Promotion,New hire
11289,6782,20210509,8,6,6,3,NULL,Rolechange,Voluntary resignation
11290,6823,20210323,1,36,3,2,NULL,Locationchange,Transfer to new team
11291,6863,20210204,4,5,8,1,NULL,Termination,Promotion to senior
11292,6904,20201219,7,35,5,3,NULL,Hire,New hire
11293,6944,20201102,10,4,2,2,NULL,Transfer,Voluntary resignation
11294,6985,20200916,3,34,7,1,NULL,Promotion,Transfer to new team
11295,7026,20200731,6,3,4,3,NULL,Rolechange,Promotion to senior
11296,7066,20200614,9,33,1,2,NULL,Locationchange,New hire
11297,7107,20200428,2,2,6,1,NULL,Termination,Voluntary resignation
11298,7147,20200312,5,32,3,3,NULL,Hire,Transfer to new team
11299,7188,20200125,8,1,8,2,NULL,Transfer,Promotion to senior
11300,7228,20191209,1,31,5,1,NULL,Promotion,New hire
11301,7269,20191023,4,20,2,3,NULL,Rolechange,Voluntary resignation
11302,7310,20190906,7,30,7,2,NULL,Locationchange,Transfer to new team
11303,7350,20190721,10,19,4,1,NULL,Termination,Promotion to senior
11304,7391,20190604,3,29,1,3,NULL,Hire,New hire
11305,7431,20190418,6,18,6,2,NULL,Transfer,Voluntary resignation
11306,7472,20190302,9,28,3,1,NULL,Promotion,Transfer to new team
11307,7513,20190114,2,17,8,3,NULL,Rolechange,Promotion to senior
11308,7553,20181128,5,27,5,2,NULL,Locationchange,New hire
11309,7594,20181012,8,16,2,1,NULL,Termination,Voluntary resignation
11310,7634,20180826,1,26,7,3,NULL,Hire,Transfer to new team
11311,7675,20180710,4,15,4,2,NULL,Transfer,Promotion to senior
11312,7716,20180524,7,25,1,1,NULL,Promotion,New hire
11313,7756,20180407,10,14,6,3,NULL,Rolechange,Voluntary resignation
11314,7797,20180219,3,24,3,2,NULL,Locationchange,Transfer to new team
11315,7837,20180103,6,13,8,1,NULL,Termination,Promotion to senior
11316,7878,20171117,9,23,5,3,NULL,Hire,New hire
11317,7919,20171001,2,12,2,2,NULL,Transfer,Voluntary resignation
11318,7959,20170815,5,22,7,1,NULL,Promotion,Transfer to new team
11319,8000,20170629,8,11,4,3,NULL,Rolechange,Promotion to senior
11320,8040,20170513,1,21,1,2,NULL,Locationchange,New hire
11321,8081,20170327,4,10,6,1,NULL,Termination,Voluntary resignation
11322,8121,20170208,7,40,3,3,NULL,Hire,Transfer to new team
11323,8162,20161223,10,9,8,2,NULL,Transfer,Promotion to senior
11324,8203,20161106,3,39,5,1,NULL,Promotion,New hire
11325,8243,20160920,6,8,2,3,NULL,Rolechange,Voluntary resignation
11326,8284,20160804,9,38,7,2,NULL,Locationchange,Transfer to new team
11327,8324,20160618,2,7,4,1,NULL,Termination,Promotion to senior
11328,8365,20160502,5,37,1,3,NULL,Hire,New hire
11329,8406,20160316,8,6,6,2,NULL,Transfer,Voluntary resignation
11330,8446,20160129,1,36,3,1,NULL,Promotion,Transfer to new team
11331,8487,20151213,4,5,8,3,NULL,Rolechange,Promotion to senior
