Title ID;Type;Title;Production year;Duration;# Titles
tt0310227;TV Movie;Three Wishes;2002;105;1
tt0310230;Film;Dame tu cuerpo;2003;100;1
tt0310254;Film;Tumko Na Bhool Paayenge;2002;160;1
tt0310256;TV Movie;Sleeping Rough;2002;92;1
tt0310261;Film;Hold My Heart;2002;92;1
tt0310281;Film;A Mighty Wind;2003;91;1
tt0310298;Film;Vampire Clan;2002;87;1
tt0310315;Film;The Violent Kind;2002;90;1
tt0310324;Film;Vom Hirschkäfer zum Hakenkreuz;2002;79;1
tt0310357;Film;Willard;2003;100;1
tt0310412;TV Miniseries;Den 5:e kvinnan;2002;229;1
tt0310419;TV Series;O Beijo do Vampiro;2002;50;1
tt0310423;TV Series;The Big Arvo;2000;30;1
tt0310435;TV Series;Cleo;2002;30;1
tt0310443;TV Series;Dinotopia;2002;60;1
tt0310451;TV Series;Familjen;2002;58;1
tt0310452;TV Series;Fazoni i Fore 2;2002;30;1
tt0310455;TV Series;Foyle's War;2002;90;1
tt0310457;TV Series;Galidor: Defenders of the Outer Dimension;2002;30;1
tt0310460;TV Series;George Lopez;2002;30;1
tt0310466;TV Series;Holms;2002;23;1
tt0310489;TV Series;Mariú;2000;45;1
tt0310511;TV Series;Père et maire;2002;90;1
tt0310516;TV Series;Rockpoint P.D.;2002;22;1
tt0310523;TV Series;Sir Gadabout, the Worst Knight in the Land;2002;24;1
tt0310525;TV Series;S.P.U.N.G;2002;45;1
tt0310543;TV Movie;Wilde Engel;2002;93;1
tt0310567;Film;The Bridgeman;2002;140;1
tt0310595;Film;After Party;2002;94;1
tt0310596;Film;Aftermath;2002;83;1
tt0310601;TV Movie;The Joel Files;2001;60;1
tt0310622;Film;All About My Father;2002;75;1
tt0310745;TV Movie;Big Deal;2002;85;1
tt0310775;Film;Sympathy for Mr. Vengeance;2002;129;1
tt0310778;Film;Bon Voyage;2003;114;1
tt0310793;Film;Bowling for Columbine;2002;120;1
tt0310906;Film;The Commission;2003;102;1
tt0310910;Film;Confidence;2003;97;1
tt0310924;Film;Crime Spree;2003;105;1
tt0310951;Film;Ram Dass, Fierce Grace;2001;93;1
tt0310952;TV Movie;Riverworld;2003;86;1
tt0310953;Film;Urban Playground;2002;120;1
tt0310991;TV Movie;Deep Shock;2003;93;1
tt0311008;Film;Girlie;2002;83;1
tt0311041;Film;Waiting Alone;2004;107;1
tt0311048;Film;A Lucky Day;2002;95;1
tt0311049;Film;Días de boda;2002;90;1
tt0311067;Film;Mothers of Life;2002;74;1
tt0311072;Film;En la ciudad sin límites;2002;125;1
tt0311081;Film;Ernstfall in Havanna;2002;86;1
tt0311110;Film;It Runs in the Family;2003;109;1
tt0311113;Film;Master and Commander: The Far Side of the World;2003;138;1
tt0311141;Film;The Flying Classroom;2003;110;1
tt0311231;Film;The Greenskeeper;2002;90;1
tt0311233;TV Series;Grogg;2000;15;1
tt0311284;Film;Hitters;2002;88;1
tt0311289;Film;Holes;2003;117;1
tt0311320;Film;Blind Spot. Hitler's Secretary;2002;90;1
tt0311328;Film;In the 9th Month;2002;108;1
tt0311361;Film;Jesus Christ Vampire Hunter;2001;85;1
tt0311403;Film;School Trip;2002;86;1
tt0311413;Film;Krodh;2000;141;1
tt0311429;Film;League of Extraordinary Gentlemen, The;2003;110;1
tt0311462;Film;Luminal;2004;89;1
tt0311495;TV Movie;Marie's Children;2002;91;1
tt0311501;Film;La mayor estafa al pueblo argentino;2004;85;1
tt0311519;Film;The Man Without a Past;2002;97;1
tt0311539;Film;The Only Journey of His Life;2001;87;1
tt0311582;Film;Night All Day;2000;94;1
tt0311585;Film;The Children of Russia;2001;93;1
tt0311592;Film;Il nostro matrimonio è in crisi;2002;91;1
tt0311599;Film;At the Edge of the Earth;2001;75;1
tt0311618;Film;A Tree of Palme;2002;130;1
tt0311641;Film;Les petites couleurs;2002;94;1
tt0311648;Film;Pieces of April;2003;80;1
tt0311653;Film;Ilaria Alpi - Il più crudele dei giorni;2003;120;1
tt0311740;Film;Ryan's Babe;2000;90;1
tt0311850;Film;Spanish Fly;2002;92;1
tt0311863;Film;Stealing Sinatra;2003;96;1
tt0311866;Film;Storm Watch;2002;100;1
tt0311913;Film;Chinese Odyssey 2002;2002;97;1
tt0311927;TV Movie;Something to Remind Me;2001;90;1
tt0311972;Film;Guardian of the Frontier;2002;98;1
tt0312001;Film;The Rules of the Game;2002;103;1
tt0312004;Film;Wallace & Gromit: The Curse of the Were-Rabbit;2005;85;1
tt0312032;Film;The Winter Warrior;2003;88;1
tt0312063;Film;Let's Make Love;2002;86;1
tt0312081;TV Series;8 Simple Rules;2002;30;1
tt0312082;TV Series;De 9 dagen van de gier;2001;400;1
tt0312091;TV Series;A.U.S.A.;2003;30;1
tt0312097;TV Series;Berlin, Berlin;2002;25;1
tt0312098;TV Series;Birds of Prey;2002;60;1
tt0312106;TV Series;Chunt Lee;2002;6;1
tt0312108;TV Series;Claudia;2002;60;1
tt0312109;TV Series;Codename: Kids Next Door;2002;30;1
tt0312139;TV Series;Guerra de mujeres;2001;60;1
tt0312142;TV Miniseries;Heimat 3: A Chronicle of Endings and Beginnings;2004;689;1
tt0312172;TV Series;Monk;2002;44;1
tt0312189;TV Series;Power Rangers Ninja Storm;2003;30;1
tt0312194;TV Series;Rescue Me;2002;60;1
tt0312198;TV Series;The Taste of Passion;2002;45;1
tt0312209;TV Miniseries;Strange;2002;60;1
tt0312210;TV Series;The Strip;2002;60;1
tt0312255;TV Series;Whatever Happened to... Robot Jones?;2002;30;1
tt0312258;TV Series;X;2001;24;1
tt0312271;TV Series;Lucky;2003;30;1
tt0312278;TV Movie;Skinwalkers;2002;100;1
tt0312297;Film;10 Attitudes;2001;87;1
tt0312305;Film;Quantum Quest: A Cassini Space Odyssey;2010;45;1
tt0312315;Film;7 Year Zig Zag;2003;90;1
tt0312318;TV Movie;44815;2002;112;1
tt0312329;Film;Against the Ropes;2004;110;1
tt0312354;Film;L'amore imperfetto;2002;92;1
tt0312358;Film;Anatomy 2;2003;101;1
tt0312403;TV Movie;Azazel;2002;208;1
tt0312408;Film;Back Against the Wall;2002;94;1
tt0312409;Film;Bad Eggs;2003;98;1
tt0312419;Film;Ball of Wax;2003;90;1
tt0312450;Film;Bells of Innocence;2003;110;1
tt0312528;Film;The Cat in the Hat;2003;82;1
tt0312549;Film;Veronica Guerin;2003;98;1
tt0312563;Film;Merry-Go-Round;2001;94;1
tt0312573;Film;Clara y Elena;2001;98;1
tt0312609;Film;Den of Lions;2003;103;1
tt0312612;Film;Wolves in the Snow;2002;90;1
tt0312617;Film;Detonator;2003;92;1
tt0312642;Film;De droom van de beer;2000;90;1
tt0312643;TV Movie;Du bist mein Kind;2002;89;1
tt0312674;TV Movie;Falstaff;2001;126;1
tt0312687;Film;Daughter of Keltoum;2001;106;1
tt0312697;Film;Lighthouse Hill;2004;94;1
tt0312700;Film;The Foreigner;2003;96;1
tt0312716;Film;The Mountain Hawk;2002;100;1
tt0312729;Film;Glissando;2002;72;1
tt0312756;Film;Henker - Der Tod hat ein Gesicht;2002;84;1
tt0312773;Film;The Man of the Year;2003;105;1
tt0312841;Film;The Way Home;2002;80;1
tt0312843;Film;Suicide Club;2001;99;1
tt0312848;Film;Journeys with George;2002;79;1
tt0312859;Film;A Peck on the Cheek;2002;136;1
tt0312862;Film;Kariera Nikosia Dyzmy;2002;108;1
tt0312895;TV Series;The Last Detective;2003;90;1
tt0312929;Film;What Fault Is It of Ours?;2003;114;1
tt0312932;Film;You Shoot, I Shoot;2001;94;1
tt0312941;Film;My Life as McDull;2001;75;1
tt0312983;Film;Musorshchik;2001;95;1
tt0312990;Film;The Mysterious Miss C.;2002;108;1
tt0312992;TV Movie;Maternal Love;2002;90;1
tt0313013;Film;Nursie;2004;96;1
tt0313021;Film;Der Wixxer;2004;85;1
tt0313034;TV Series;As If;2002;30;1
tt0313038;TV Series;The Bachelor;2002;60;1
tt0313043;TV Series;CSI: Miami;2002;43;1
tt0313051;TV Series;The Colin Quinn Show;2002;30;1
tt0313055;TV Series;Dalnoboyshchiki;2001;52;1
tt0313056;TV Series;Dead Ringers;2002;30;1
tt0313088;Film;Jackson;2008;97;1
tt0313090;TV Series;Greetings from Tucson;2002;30;1
tt0313122;TV Series;The Royal;2003;60;1
tt0313134;TV Miniseries;Team Spirit: De Serie;2003;300;1
tt0313135;TV Series;Temptation Island;2002;60;1
tt0313196;Film;The Crime of Padre Amaro;2002;118;1
tt0313202;TV Movie;An Angel for May;2002;95;1
tt0313208;TV Movie;Ante se vraca kuci;2001;64;1
tt0313211;Film;The Wind Horse;2001;88;1
tt0313215;TV Movie;Ariadne auf Naxos;2001;138;1
tt0313245;Film;Back by Midnight;2004;89;1
tt0313250;Film;Baltic Storm;2003;113;1
tt0313300;Film;The Blue Butterfly;2004;97;1
tt0313342;Film;Dream;2001;104;1
tt0313395;Film;Kitne Door... Kitne Paas;2002;146;1
tt0313410;TV Movie;No Night Is Too Long;2002;116;1
tt0313411;Film;Nowhere;2002;100;1
tt0313443;Film;Out of Time;2003;105;1
tt0313444;Film;Outdoorsmen;2002;64;1
tt0313459;Film;Paris;2003;98;1
tt0313473;Film;Eliana, Eliana;2002;105;1
tt0313505;TV Series;Puppets Who Kill;2002;30;1
tt0313542;Film;Runaway Jury;2003;127;1
tt0313544;TV Movie;The Russian Bride;2001;60;1
tt0313550;Film;On the Occasion of Remembering the Turning Gate;2002;115;1
tt0313579;Film;Funeral March;2001;97;1
tt0313620;Film;Smådeckarna;2002;81;1
tt0313635;TV Movie;Sounds of Memphis;2002;60;1
tt0313659;Film;Sugatang puso;2000;120;1
tt0313670;Film;Sweet Sixteen;2002;106;1
tt0313724;Film;The Third Wave;2003;115;1
tt0313726;Film;Trojan Warrior;2002;95;1
tt0313737;Film;Two Weeks Notice;2002;101;1
tt0313752;Film;Sea of Silence;2003;105;1
tt0313758;TV Series;The Voyeur;2000;12;1
tt0313792;Film;Anything Else;2003;108;1
tt0313802;Film;Green Light;2002;102;1
tt0313874;TV Movie;Der Verehrer;2002;90;1
tt0313879;Film;Under Another Sky;2002;78;1
tt0313911;Film;Agent Cody Banks;2003;102;1
tt0313940;Film;Cultivision (Collapsing Stars);2002;88;1
tt0313966;TV Movie;Private Call;2001;84;1
tt0313974;Film;Divorce: The Musical;2001;86;1
tt0314009;Film;Durval Records;2002;96;1
tt0314012;Film;Dance Challenge;2002;94;1
tt0314021;Film;Stop the Bitch Campaign;2001;105;1
tt0314039;Film;The Event;2003;110;1
tt0314047;TV Movie;Night of the Wolf;2002;89;1
tt0314063;Film;Immortal;2004;103;1
tt0314067;Film;Philanthropy;2002;110;1
tt0314079;Film;Follow Me Outside;2000;94;1
tt0314080;Film;For Real;2003;95;1
tt0314085;Film;Francisca;2002;88;1
tt0314096;Film;This Is Gary McFarland;2006;75;1
tt0314097;TV Movie;The Gathering Storm;2002;96;1
tt0314111;Film;Godzilla Against MechaGodzilla;2002;88;1
tt0314121;Film;Mortadelo & Filemon: The Big Adventure;2003;107;1
tt0314134;Film;Gulczas, what do you think...;2001;100;1
tt0314143;TV Movie;Hamilton Mattress;2001;31;1
tt0314166;Film;Hey Arnold! The Movie;2002;76;1
tt0314170;Film;Lucía, Lucía;2003;110;1
tt0314197;Film;Imagining Argentina;2003;107;1
tt0314204;Film;Creature Unknown;2004;79;1
tt0314213;Film;L'inverno;2002;97;1
tt0314226;TV Movie;The Hunt for the Hidden Relic;2002;182;1
tt0314247;Film;Kah-chan;2001;96;1
tt0314292;Film;Cruel Joys;2002;104;1
tt0314331;Film;Love Actually;2003;135;1
tt0314332;Film;Love Letters: A Romantic Trilogy;2001;96;1
tt0314336;TV Movie;Lucky Day;2002;95;1
tt0314353;Film;Tears of the Sun;2003;121;1
tt0314366;Film;Megamalhar;2001;90;1
tt0314410;Film;Seducer;2002;88;1
tt0314412;Film;My Life Without Me;2003;106;1
tt0314416;Film;Mystics;2003;90;1
tt0314422;TV Movie;Die Nacht, in der ganz ehrlich überhaupt niemand Sex hatte;2002;95;1
tt0314431;Film;Hope Springs;2003;92;1
tt0314433;TV Movie;New York at the Movies;2002;90;1
tt0314448;Film;El nudo;2002;80;1
tt0314463;Film;Oollala Sisters;2002;110;1
tt0314474;Film;Otilia Rauda;2001;110;1
tt0314498;Film;The Perfect Score;2004;93;1
tt0314502;Film;Phileine Says Sorry;2003;95;1
tt0314519;TV Movie;Pollyanna;2003;99;1
tt0314524;Film;Popular Music;2004;105;1
tt0314577;Film;Reykjavik Guesthouse: Rent a Bike;2002;78;1
tt0314620;Film;De schippers van de Kameleon;2003;100;1
tt0314624;Film;Science Fiction;2002;90;1
tt0314630;Film;The Secret Lives of Dentists;2002;104;1
tt0314676;Film;The Singing Detective;2003;109;1
tt0314686;Film;Smradi;2002;93;1
tt0314693;Film;Soldiers of Salamina;2003;119;1
tt0314725;Film;Standing in the Shadows of Motown;2002;108;1
tt0314734;Film;Sucker Punch;2003;90;1
tt0314786;Film;The In-Laws;2003;98;1
tt0314789;Film;You Are Free;2001;87;1
tt0314880;Film;Westend;2001;89;1
tt0314942;Film;The Revenge;2002;100;1
tt0314967;Film;Kidnapped Home;2002;103;1
tt0314968;Film;Útek do Budína;2002;138;1
tt0314972;TV Series;AFP: American Fighter Pilot;2002;60;1
tt0314978;TV Series;Legend of the Snake Spirits;2001;60;1
tt0314979;TV Miniseries;Battlestar Galactica;2003;183;1
tt0314982;TV Series;Bernds Hexe;2002;30;1
tt0314983;TV Series;Born and Bred;2002;55;1
tt0314984;TV Series;The O'Keefes;2003;30;1
tt0314996;TV Series;Cutting It;2002;59;1
tt0315011;TV Series;Gun Frontier;2002;25;1
tt0315017;TV Series;Johnny;2002;24;1
tt0315047;TV Series;Presidio Med;2002;60;1
tt0315055;TV Series;Russian Roulette;2002;30;1
tt0315058;TV Series;Salvage Squad;2002;60;1
tt0315064;TV Series;She Spies;2002;60;1
tt0315081;TV Series;Tripping the Rift;2004;30;1
tt0315093;TV Series;Weirdsister College;2001;318;1
tt0315095;TV Series;Looking for Stars;2000;45;1
tt0315152;Film;If I Were a Rich Man;2002;105;1
tt0315232;Film;At kende sandheden;2002;98;1
tt0315297;Film;Twisted;2004;97;1
tt0315323;Film;Break a Leg;2005;98;1
tt0315327;Film;Bruce Almighty;2003;101;1
tt0315354;Film;Callback;2005;81;1
tt0315376;Film;The Champagne Club;2002;87;1
tt0315398;TV Movie;Christmas Rush;2002;100;1
tt0315411;Film;Claustrophobia;2003;79;1
tt0315426;Film;How My Mother Gave Birth to Me During Menopause;2003;99;1
tt0315430;Film;The Council of Egypt;2002;138;1
tt0315431;Film;Constellation;2005;96;1
tt0315459;Film;Dallas 362;2003;100;1
tt0315521;Film;Drop Dead Roses;2001;93;1
tt0315543;Film;Open Hearts;2002;113;1
tt0315579;TV Movie;The Falklands Play;2002;90;1
tt0315626;Film;My Father, the Genius;2002;84;1
tt0315632;Film;Road;2002;134;1
tt0315638;Film;The Tiger of Santa Julia;2002;128;1
tt0315649;TV Series;Babyfather;2001;50;1
tt0315652;TV Miniseries;Broken Silence;2002;300;1
tt0315677;TV Series;HypaSpace;2002;25;1
tt0315682;TV Series;In-Laws;2002;30;1
tt0315685;TV Series;Legacy of the Silver Shadow;2002;25;1
tt0315686;TV Series;Robbery Homicide Division;2002;60;1
tt0315701;TV Series;Push, Nevada;2002;60;1
tt0315718;TV Series;Total Access 24/7;2001;30;1
tt0315724;TV Series;Wild Kat;2001;30;1
tt0315727;TV Series;The Wright Stuff;2000;50;1
tt0315733;Film;21 Grams;2003;124;1
tt0315776;TV Movie;Another Country;2003;93;1
tt0315824;Film;The Big Bounce;2004;88;1
tt0315825;Film;Big Mac Small World;2002;100;1
tt0315845;Film;Surrender;2003;73;1
tt0315850;Film;El bonaerense;2002;105;1
tt0315857;TV Movie;Brothers in Blue;2003;60;1
tt0315957;Film;In Nowhere Land;2002;90;1
tt0315983;Film;House of Sand and Fog;2003;126;1
tt0316016;Film;Underwater Impressions;2002;45;1
tt0316030;TV Movie;Interceptor Force 2;2002;90;1
tt0316062;Film;Johnny;2003;180;1
tt0316075;Film;Jurij;2001;83;1
tt0316174;TV Movie;Free;2002;94;1
tt0316188;Film;Raising Victor Vargas;2002;88;1
tt0316201;Film;Mai's America;2002;71;1
tt0316218;Film;The Barbecue People;2003;102;1
tt0316219;Film;Manhood;2003;82;1
tt0316260;Film;Missing Allen: The Man Who Became a Camera;2001;90;1
tt0316290;Film;Mutants;2002;95;1
tt0316352;Film;One Hell of a Christmas;2002;95;1
tt0316353;Film;One Perfect Day;2004;106;1
tt0316356;Film;Open Range;2003;139;1
tt0316396;Film;Peter Pan;2003;113;1
tt0316462;TV Series;The Quest;2002;75;1
tt0316463;Film;Québec-Montréal;2002;104;1
tt0316465;Film;Radio;2003;109;1
tt0316473;Film;The Real Deal;2002;86;1
tt0316475;Film;Reconstruction;2002;93;1
tt0316494;Film;Laughter and Punishment;2003;94;1
tt0316498;Film;Scent of Oak;2004;135;1
tt0316502;Film;Rodrigo, la película;2001;88;1
tt0316509;Film;Roues libres;2002;85;1
tt0316562;Film;A Beautiful Secret;2002;130;1
tt0316566;Film;Sennen no koi - Hikaru Genji monogatari;2001;143;1
tt0316599;Film;Graveyard of Honor;2002;131;1
tt0316613;TV Series;Pretenders;2002;60;1
tt0316653;Film;Spider's Web;2002;88;1
tt0316654;Film;Spider-Man 2;2004;127;1
tt0316665;Film;Spy Sorge;2003;182;1
tt0316732;Film;Taxi;2004;97;1
tt0316763;Film;Thunderstruck;2004;98;1
tt0316768;Film;Tiptoes;2003;91;1
tt0316788;Film;All Girls Are Crazy;2003;84;1
tt0316824;Film;In Enemy Hands;2004;94;1
tt0316829;Film;The Sea Is Watching;2002;119;1
tt0316882;Film;Warriors of Virtue: The Return to Tao;2002;93;1
tt0316884;Film;Waterloo po cesku;2002;95;1
tt0316889;TV Movie;What About Your Friends: Weekend Getaway;2002;120;1
tt0316911;Film;Yeh Kaisi Mohabbat;2002;160;1
tt0316954;Film;A+ Pollux;2002;90;1
tt0316955;Film;In the Arm of the Sea;2001;111;1
tt0316965;TV Series;Auge um Auge;2002;45;1
tt0316969;TV Series;Brava Gente;2000;25;1
tt0316982;TV Series;Fertig lustig;2000;25;1
tt0316984;TV Series;Girls Club;2002;60;1
tt0317015;TV Series;Das Quiz mit Jörg Pilawa;2001;25;1
tt0317017;TV Miniseries;Ramona;2003;180;1
tt0317029;TV Series;Vapaa pudotus;2002;450;1
tt0317034;TV Series;Xiao ao jiang hu;2000;45;1
tt0317042;Film;One Point O;2004;95;1
tt0317052;Film;AKA;2002;123;1
tt0317079;Film;And Then Came Summer;2000;115;1
tt0317124;Film;The Bay of Love and Sorrows;2002;94;1
tt0317132;Film;Because of Winn-Dixie;2005;106;1
tt0317140;Film;Berlin Symphony;2002;77;1
tt0317153;Film;Bharat Bhagya Vidhata;2002;160;1
tt0317198;Film;Bridget Jones: The Edge of Reason;2004;108;1
tt0317202;Film;Brocéliande;2003;90;1
tt0317219;Film;Cars;2006;117;1
tt0317234;Film;Painted Fire;2002;120;1
tt0317248;Film;City of God;2002;130;1
tt0317269;Film;Ku qi de nü ren;2002;90;1
tt0317303;Film;Daddy Day Care;2003;92;1
tt0317309;Film;Dama de Porto Pim;2001;90;1
tt0317333;Film;Extreme Challenge;2001;89;1
tt0317341;Film;The Last Letter;2002;61;1
tt0317364;TV Series;Do Over;2002;30;1
tt0317469;Film;Falcons;2002;91;1
tt0317476;Film;Angel on the Right;2002;89;1
tt0317515;Film;El florido pensil;2002;80;1
tt0317521;Film;For da Love of Money;2002;97;1
tt0317535;Film;Fureur;2003;105;1
tt0317603;Film;Strange;2003;88;1
tt0317640;Film;The Hebrew Hammer;2003;85;1
tt0317648;Film;Hidalgo;2004;136;1
tt0317676;Film;House of the Dead;2003;90;1
tt0317705;Film;The Incredibles;2004;115;1
tt0317740;Film;The Italian Job;2003;111;1
tt0317743;Film;The Confession: Tales About Darkness II;2001;100;1
tt0317793;Film;Women in the Mirror;2002;129;1
tt0317794;Film;Unruled Paper;2002;110;1
tt0317842;Film;Broken Wings;2002;87;1
tt0317851;Film;The Cordon;2002;70;1
tt0317875;TV Miniseries;Dangerous Liaisons;2003;252;1
tt0317887;Film;Madame Satã;2002;105;1
tt0317910;Film;The Fog of War: Eleven Lessons from the Life of Robert S. McNamara;2003;107;1
tt0317919;Film;Mission: Impossible III;2006;126;1
tt0317964;Film;Open Heart;2002;96;1
tt0317965;Film;My Mother's Smile;2002;105;1
tt0317978;Film;A Piece of Sky;2002;85;1
tt0318003;Film;Household Accounts;2003;93;1
tt0318005;TV Series;Queens Supreme;2003;48;1
tt0318011;Film;Rachida;2002;100;1
tt0318020;Film;Red Serpent;2003;90;1
tt0318021;Film;El refugio del mal;2002;96;1
tt0318032;Film;Royal Bonbon;2002;85;1
tt0318034;Film;Russian Ark;2002;99;1
tt0318076;Film;Slim Slam Slum;2002;97;1
tt0318081;Film;A Sound of Thunder;2005;110;1
tt0318098;TV Series;Svenska slut;2002;28;1
tt0318116;Film;Terra incognita;2002;119;1
tt0318155;Film;Looney Tunes: Back in Action;2003;93;1
tt0318181;Film;Water's Edge;2003;101;1
tt0318184;Film;Interactive Murders;2002;92;1
tt0318202;Film;To Be and to Have;2002;104;1
tt0318218;TV Miniseries;Evolution;2002;480;1
tt0318221;TV Series;Helen West;2002;289;1
tt0318233;TV Series;My Life as a Teenage Robot;2003;23;1
tt0318236;TV Series;Odyssey 5;2002;60;1
tt0318243;TV Movie;Se dagens lys;2003;100;1
tt0318252;TV Series;The Twilight Zone;2002;43;1
tt0318259;TV Series;3 Wild Angels;2003;45;1
tt0318267;Film;99euro-films;2001;79;1
tt0318270;Film;The Chimera of Heroes;2003;67;1
tt0318281;Film;Air Marshal;2003;90;1
tt0318283;Film;Alex & Emma;2003;96;1
tt0318292;Film;Amar te duele;2002;104;1
tt0318374;Film;The Cooler;2003;101;1
tt0318390;TV Series;Keen Eddie;2003;44;1
tt0318411;Film;The Magdalene Sisters;2002;114;1
tt0318443;TV Series;Lost at Home;2003;30;1
tt0318462;Film;The Motorcycle Diaries;2004;126;1
tt0318479;Film;Heimatfilm!;2002;95;1
tt0318504;Film;Noche en la terraza;2002;90;1
tt0318522;Film;Oscar Alemán, vida con swing;2002;95;1
tt0318523;Film;Red Bear;2002;95;1
tt0318546;Film;Past Perfect;2003;97;1
tt0318565;Film;The Bubble;2002;104;1
tt0318590;Film;Cazuza: Time Doesn't Stop;2004;98;1
tt0318627;Film;Resident Evil: Apocalypse;2004;94;1
tt0318649;Film;Sahara;2005;124;1
tt0318709;Film;Soundtrack;2002;92;1
tt0318725;Film;Fear and Trembling;2003;107;1
tt0318742;Film;Ten Minutes Older: The Cello;2002;146;1
tt0318761;Film;Thumbsucker;2005;96;1
tt0318765;Film;The Wind;2005;92;1
tt0318773;Film;Tristan;2003;100;1
tt0318780;Film;Almost Peaceful;2002;94;1
tt0318806;Film;Very Opposite Sexes;2002;86;1
tt0318883;TV Series;Everwood;2002;60;1
tt0318886;TV Series;Family Affair;2002;30;1
tt0318892;TV Movie;La guerra è finita;2002;200;1
tt0318901;TV Series;Kaze No Yojimbo;2001;23;1
tt0318904;TV Series;MDA;2002;50;1
tt0318908;TV Movie;Martin and Lewis;2002;92;1
tt0318913;TV Series;Teenage Mutant Ninja Turtles;2003;30;1
tt0318915;TV Series;The Other Woman;2002;60;1
tt0318949;Film;By the Sea;2002;95;1
tt0318959;TV Series;Crank Yankers;2002;30;1
