Name ID;Person name;Birth Year (Film person);Death Year (Film person);Profession (Film person);# Film people
nm0216313;Leon Delaney;1961;;actor;1
nm0216392;Diane Delano;1957;;actress;1
nm0216399;Michael DeLano;1940;;actor;1
nm0216466;Lea DeLaria;1958;;actress;1
nm0216469;Mathieu Delarive;1975;;actor;1
nm0216470;Julie Delarme;1977;;actress;1
nm0216507;Brian Delate;1949;;actor;1
nm0216578;Jesús Delaveaux;1949;;actor;1
nm0216586;Ariana Delawari;1980;;actress;1
nm0216587;Yasmine Delawari;1972;;actress;1
nm0216594;Kevin Duhaney;1984;;actor;1
nm0216632;Bruno Delbonnel;1957;;cinematographer;1
nm0216635;Olivier Delbosc;1968;;producer;1
nm0216665;Milan Delcic;1960;2011;writer;1
nm0216673;Yvonne Delcour;1932;;actress;1
nm0216718;Anatoli Delendik;1934;2019;writer;1
nm0216738;Idalis DeLeon;1969;;actress;1
nm0216766;Kjell Delersjö;1945;;actor;1
nm0216816;Emilie Deleuze;1964;;director;1
nm0216874;Renate Delfs;1925;2018;actress;1
nm0216901;Alfonso Delgado;1960;;actor;1
nm0216922;Chiquinquirá Delgado;1972;;actress;1
nm0216931;David Delgado;1974;;camera_department;1
nm0216942;Fernando Delgado;1930;2009;actor;1
nm0216975;Johnny Delgado;1948;2009;actor;1
nm0217005;Luis María Delgado;1926;2007;director;1
nm0217015;Marco Delgado;1972;;actor;1
nm0217075;Sean Delgado;1963;2012;director;1
nm0217080;Teté Delgado;1965;;actress;1
nm0217109;Dominique Delguste;1962;;sound_department;1
nm0217116;Rudi Delhem;1944;;actor;1
nm0217165;Lisa Delien;1971;;actress;1
nm0217187;Guy Delisle;1966;;animation_department;1
nm0217207;Delious;1970;;actor;1
nm0217218;Christopher DeLisle;1972;;actor;1
nm0217239;Georgiy Deliev;1960;;actor;1
nm0217252;Gabriel Dell Jr.;1967;;actor;1
nm0217253;Gary Dell'Abate;1961;;actor;1
nm0217286;Carmen Dell'Orefice;1931;;actress;1
nm0217301;Charlie Dell;1943;;actor;1
nm0217336;Raphaela Dell;1961;;actress;1
nm0217370;Marco Della Noce;1958;;actor;1
nm0217388;Jerry Della Salla;1969;;actor;1
nm0217411;Carmo Dalla Vecchia;1971;;actor;1
nm0217431;Michael Della Femina;1962;;actor;1
nm0217433;Gaby Dellal;1961;;actress;1
nm0217461;Jimmy DellaValle;1971;;actor;1
nm0217473;Henriette Dellemann;1969;;art_department;1
nm0217481;Francesca Dellera;1965;;actress;1
nm0217486;Marie Delleskog;1957;;actress;1
nm0217487;Adrian Dellevergin;1958;;director;1
nm0217489;Stephan Dellgrün;1989;;actor;1
nm0217514;Beatríz Dellacasa;1953;;actress;1
nm0217522;Carl Magnus Dellow;1951;;actor;1
nm0217576;Bénédicte Delmas;1972;;actress;1
nm0217600;Carlo Sabatini;1932;2020;actor;1
nm0217637;Cartha D. 'Deke' Deloach;1920;2013;miscellaneous;1
nm0217641;Heather DeLoach;1983;;actress;1
nm0217645;Nikki Deloach;1979;;actress;1
nm0217670;Anthony Delon;1964;;actor;1
nm0217687;Kim DeLong;1950;2017;actor;1
nm0217691;Thomas DeLonge;1975;;soundtrack;1
nm0217716;Michael DeLorenzo;1959;;actor;1
nm0217752;Donna DeLory;1964;;soundtrack;1
nm0217763;Guillaume DeLouche;1973;;art_department;1
nm0217764;Wendy Delouche;1972;2015;script_department;1
nm0217780;Michel Delpech;1946;2016;soundtrack;1
nm0217791;Annique Delphine;1979;;actress;1
nm0217803;Lionel Delplanque;1972;;director;1
nm0217817;Albert Delpy;1940;;actor;1
nm0217819;Kylie Delre;1968;;actress;1
nm0217858;Dick Delson;1936;2018;miscellaneous;1
nm0217868;Marine Delterme;1968;;actress;1
nm0217880;Xavier Deluc;1958;;actor;1
nm0217911;Trisha DeLuca;1975;;miscellaneous;1
nm0217927;Adrian DeLude;1972;;editorial_department;1
nm0217935;Carol Arthur;1935;2020;actress;1
nm0217936;David DeLuise;1971;;actor;1
nm0217937;Michael DeLuise;1969;;actor;1
nm0217938;Peter DeLuise;1966;;actor;1
nm0217950;Mireille Delunsch;1962;;actress;1
nm0217959;Hervé de Luze;1949;;editor;1
nm0217984;Marya Delver;1974;;actress;1
nm0218022;Benoît Delépine;1958;;writer;1
nm0218080;Lee Demarbre;1972;;director;1
nm0218083;Patrick DeMarchelier;1943;;camera_department;1
nm0218121;María José Demare;1949;;actress;1
nm0218172;Frank DeMartini;1962;;producer;1
nm0218208;Erwan Demaure;1986;;actor;1
nm0218240;Barbara Dembinska;1954;;actress;1
nm0218245;Miroslaw Dembinski;1959;;director;1
nm0218252;Richard Dembo;1948;2004;writer;1
nm0218255;Maxim Dembow;1992;;soundtrack;1
nm0218259;Christi Dembrowski;1960;;miscellaneous;1
nm0218277;Zsuzsa Demcsák;1978;;actress;1
nm0218304;Iris DeMent;1961;;soundtrack;1
nm0218310;Mikhail Dementev;1979;;actor;1
nm0218324;Carolyn DeMerice;1975;;actress;1
nm0218364;Stéphane Demers;1966;;actor;1
nm0218411;Luis Demetrio;1931;2007;music_department;1
nm0218419;Cosmas A. Demetriou;1954;;art_department;1
nm0218426;Robin Demetriou;1949;;miscellaneous;1
nm0218439;Nadine Demeule;1968;;camera_department;1
nm0218441;Enguerran Demeulenaere;1989;;actor;1
nm0218471;Ivan Demidov;1963;;producer;1
nm0218475;Alla Demidova;1936;;actress;1
nm0218509;Sterfon Demings;1962;;make_up_department;1
nm0218524;Melike Demirag;1956;;actress;1
nm0218531;Selim Demirdelen;1969;;director;1
nm0218533;Füsun Demirel;1958;;actress;1
nm0218547;Zeki Demirkubuz;1964;;director;1
nm0218555;John DeMita;1959;;actor;1
nm0218556;Julia Fletcher;1956;;actress;1
nm0218564;Ferenc Demjén;1946;;composer;1
nm0218589;Barbara Demmer;1969;;actress;1
nm0218624;Brian Demonbreun;1959;2016;actor;1
nm0218634;Mylène Demongeot;1935;;actress;1
nm0218695;Leelai Demoz;1968;;producer;1
nm0218741;Lisa Dempsey;1964;;stunts;1
nm0218750;Michael Dempsey;1958;;soundtrack;1
nm0218752;Michael Dempsey;1967;;director;1
nm0218759;Richard Dempsey;1973;;actor;1
nm0218770;Tanya Dempsey;1975;;actress;1
nm0218783;Curt Dempster;1935;2007;actor;1
nm0218788;Jennie Dempster;1973;;producer;1
nm0218789;Jennifer Dempster;1969;;actress;1
nm0218810;Jeffrey DeMunn;1947;;actor;1
nm0218817;Jonathan Demurger;1988;;actor;1
nm0218821;Chaka Demus;1963;;soundtrack;1
nm0218845;Elena Demyakova;1943;;costume_designer;1
nm0218884;Marie Denarnaud;1978;;actress;1
nm0218908;Arthur Denberg;1958;;actor;1
nm0218910;Lori Beth Denberg;1976;;actress;1
nm0218923;Daniela Denby-Ashe;1978;;actress;1
nm0218925;Maggie Dence;1942;;actress;1
nm0218937;Dragoljub Denda;1955;;actor;1
nm0218994;Horacio Dener;1938;2011;actor;1
nm0219026;Danny Deng;1956;;director;1
nm0219051;Iván Dengyel;1944;;actor;1
nm0219102;Danièle Denie;1939;;actress;1
nm0219156;Jean-Pierre Denis;1946;;director;1
nm0219171;Neil Denis;1987;;actor;1
nm0219206;Alexis Denisof;1966;;actor;1
nm0219208;Tony Denison;1949;;actor;1
nm0219286;Marty Denkin;1934;2018;actor;1
nm0219301;Tony Denman;1979;;actor;1
nm0219323;Andy Dennehy;1969;;actor;1
nm0219324;Elizabeth Dennehy;1960;;actress;1
nm0219334;Rolf Dennemann;1952;;actor;1
nm0219354;Bob Dennett;1946;;transportation_department;1
nm0219402;Wade Denning;1922;2007;composer;1
nm0219407;L. Dennis Kozlowski;1946;;producer;1
nm0219410;Alfred Dennis;1922;2016;actor;1
nm0219430;Charles Dennis;1946;;writer;1
nm0219456;Gill Dennis;1941;2015;writer;1
nm0219464;Heather Dennis;1977;;miscellaneous;1
nm0219465;Hugh Dennis;1962;;actor;1
nm0219499;Les Dennis;1954;;actor;1
nm0219536;Peter Dennis;1933;2009;actor;1
nm0219556;Ryan Dennis;1984;;actor;1
nm0219602;Michael Dennison;1952;2010;costume_department;1
nm0219621;Leslie Denniston;1950;;actress;1
nm0219642;Dominic Denny;1962;;camera_department;1
nm0219680;Jane DeNoble;1963;;actress;1
nm0219682;Sam Denoff;1928;2011;writer;1
nm0219691;Rejean Denoncourt;1972;;actor;1
nm0219720;Pen Densham;1947;;producer;1
nm0219748;Catherine Dent;1965;;actress;1
nm0219814;Andrew Denton;1951;;producer;1
nm0219835;James Denton;1963;;actor;1
nm0219864;Scot Denton;1947;;actor;1
nm0219881;Steven DeNure;1959;;producer;1
nm0219891;Karl Denver;1931;1998;soundtrack;1
nm0219894;Megan Denver;1963;;actress;1
nm0219909;Sara Denward;1962;;actress;1
nm0219917;Richard Denyer;1954;;art_department;1
nm0219926;Marek Denys;1952;2001;editor;1
nm0219930;Manuela Denz;1961;;actress;1
nm0219938;Jeremy Denzlinger;1973;;actor;1
nm0219948;Nick Deocampo;1959;;director;1
nm0219953;Eumir Deodato;1942;;soundtrack;1
nm0219959;Ruggero Deodato;1939;;director;1
nm0219967;Bobby Deol;1969;;actor;1
nm0219968;Esha Deol;1981;;actress;1
nm0219971;Sunny Deol;1957;;actor;1
nm0219974;Rick de Oliveira;1968;;producer;1
nm0219993;Bart De Palma;1938;;actor;1
nm0220010;Giuliana Rancic;1974;;producer;1
nm0220016;Guillaume Depardieu;1971;2008;actor;1
nm0220017;Julie Depardieu;1973;;actress;1
nm0220031;Jared DePasquale;1971;;music_department;1
nm0220085;Wilfried Depeweg;1952;;assistant_director;1
nm0220104;Govert Deploige;1973;;actor;1
nm0220110;Michael DePoli;1976;;actor;1
nm0220132;Hans-Peter Deppe;1949;;actor;1
nm0220146;Danny Deprez;1957;;director;1
nm0220149;Thérèse DePrez;1965;2017;production_designer;1
nm0220155;Teresa DePriest;1970;;actress;1
nm0220183;Émilie Dequenne;1981;;actress;1
nm0220188;Wil van der Meer;1961;;actor;1
nm0220215;Pol Deranne;1952;;actor;1
nm0220241;Silvia Derbez;1932;2002;actress;1
nm0220261;Clive Derbyshire;1945;;sound_department;1
nm0220273;Chris Dercon;1958;;director;1
nm0220274;Denis Dercourt;1964;;director;1
nm0220282;Jean-François Dérec;1947;;actor;1
nm0220289;Caterina Deregibus;1973;;actress;1
nm0220298;Steven Derek;1970;;actor;1
nm0220319;Jean-Claude Deret;1921;2016;writer;1
nm0220341;Sabine Derflinger;1963;;director;1
nm0220343;Anatoli Dergachyov;1947;;composer;1
nm0220346;Lisa Dergan;1970;;actress;1
nm0220347;Marko Derganc;1950;;actor;1
nm0220348;Masa Derganc;1976;;actress;1
nm0220365;Goele Derick;1962;;actress;1
nm0220404;Valeriy Derkach;1960;;stunts;1
nm0220422;Inger Derlick;1944;;costume_department;1
nm0220450;Maeve Dermody;1985;;actress;1
nm0220457;Elisabeth Dermot Walsh;1974;;actress;1
nm0220475;Ethan Derner;1967;;sound_department;1
nm0220491;Chris Derochie;1967;;visual_effects;1
nm0220501;Jean Derome;1955;;composer;1
nm0220514;Eric Deroo;1952;;miscellaneous;1
nm0220522;Debra Rogers;1962;;actress;1
nm0220531;Stephen DeRosa;1968;;actor;1
nm0220535;Chris DeRose;1948;;actor;1
nm0220577;Ben Derrick;1963;;transportation_department;1
nm0220598;Cleavant Derricks;1953;;actor;1
nm0220600;Scott Derrickson;1966;;writer;1
nm0220652;Dominique Deruddere;1957;;director;1
nm0220668;Karel Deruwe;1956;;actor;1
nm0220678;Benoît Dervaux;1966;;cinematographer;1
nm0220682;Christos Dervenis;1971;;producer;1
nm0220699;Merlin Dervisevic;1968;;art_department;1
nm0220711;Mark Derwin;1960;;actor;1
nm0220729;János Derzsi;1954;;actor;1
nm0220735;Michael Des Barres;1948;;actor;1
nm0220774;Arnaud des Pallières;1961;;director;1
nm0220798;Vincent Desagnat;1976;;actor;1
nm0220807;Anang Desai;1933;;actor;1
nm0220858;Rob Desales;1969;;editor;1
nm0220867;Anthony DeSando;1965;;actor;1
nm0220872;Estelle Desanges;1977;;actress;1
nm0220883;John DeSantis;1973;;actor;1
nm0220886;Stanley DeSantis;1953;2005;actor;1
nm0220895;Juan Carlos Desanzo;1938;;cinematographer;1
nm0220900;Virginie Desarnauts;1974;;actress;1
nm0220907;Dante Desarthe;1965;;director;1
nm0220934;Maxime Desbiens-Tremblay;1985;;actor;1
nm0220947;Bree Desborough;1979;;actress;1
nm0220976;Alex Descas;1958;;actor;1
nm0220989;Kim Deschacht;1968;;casting_department;1
nm0220990;Marc Deschaine;1965;;sound_department;1
nm0221029;Patrick Descamps;1956;;actor;1
nm0221042;Caleb Deschanel;1944;;cinematographer;1
nm0221043;Emily Deschanel;1976;;actress;1
nm0221044;Mary Jo Deschanel;1945;;actress;1
nm0221046;Zooey Deschanel;1980;;actress;1
nm0221049;Luise Deschauer;1938;;actress;1
nm0221072;Josée Deschênes;1961;;actress;1
nm0221087;Léon Desclozeaux;1951;;producer;1
nm0221154;Yves Desgagnés;1957;;actor;1
nm0221218;Makrand Deshpande;1958;;actor;1
nm0221224;Tara Deshpande;1975;;actress;1
nm0221231;Danilo Desideri;1940;;cinematographer;1
nm0221258;John DeSimone;1964;;miscellaneous;1
nm0221262;Mark DeSimone;1961;;sound_department;1
nm0221286;Colette Desjardins;1970;;miscellaneous;1
nm0221291;Gilles Desjardins;1957;;writer;1
nm0221334;Julie Deslauriers;1976;;actress;1
nm0221337;Michèle Deslauriers;1946;;actress;1
nm0221369;Lorraine Desmarais;1956;;actress;1
nm0221383;Erick Desmarestz;1952;;actor;1
nm0221430;Dan Desmond;1944;;actor;1
nm0221468;Meighan Desmond;1977;;actress;1
nm0221474;Paul Desmond;1924;1977;soundtrack;1
nm0221517;Edmundo Desnoes;1930;;writer;1
nm0221551;Edouard DeSoto;1941;;actor;1
nm0221591;Virginie Despentes;1969;;writer;1
nm0221611;Arnaud Desplechin;1960;;writer;1
nm0221620;Dragan Despot;1956;;actor;1
nm0221667;Clémence DesRochers;1933;;actress;1
nm0221685;Chantal DesRoches;1964;;actress;1
nm0221697;Thierry Desroses;1960;;actor;1
nm0221710;Serge Desrosiers;1968;;cinematographer;1
nm0221711;Antoine Desrosières;1971;;director;1
nm0221745;Natalie Dessay;1965;;actress;1
nm0221759;Matt Dessero;1971;;visual_effects;1
nm0221801;Cece Destefano;1972;;production_designer;1
nm0221825;Deanna Destito;1979;;actress;1
nm0221828;Robert Destolfe;1943;;camera_department;1
nm0221840;Jimmy Destri;1954;;soundtrack;1
nm0221864;Leonid Desyatnikov;1955;;composer;1
nm0221879;Tom Deters;1965;;actor;1
nm0221880;Vijayadan Detha;1926;2013;writer;1
nm0221887;Alexander Detig;1966;;editor;1
nm0221890;George DeTitta Jr.;1955;;set_decorator;1
nm0221892;Chris DeTitta;1963;;art_department;1
nm0221893;Gerald DeTitta;1961;;art_department;1
nm0221902;Amanda Detmer;1971;;actress;1
nm0221903;Maruschka Detmers;1962;;actress;1
nm0221916;Jason Detrani;1965;;miscellaneous;1
nm0221960;Gábor Dettre;1956;;director;1
nm0221977;Melissa Wyler;1970;;actress;1
nm0221978;Ted Detwiler;1973;;actor;1
nm0221983;Amerjit Deu;1960;;actor;1
nm0221984;Doriaan Deu;1967;;assistant_director;1
nm0222025;Catharina Deus;1970;;director;1
nm0222034;Knacki Deuser;1965;;actor;1
nm0222043;Howard Deutch;1950;;director;1
nm0222048;Ira Deutchman;1953;;producer;1
nm0222064;Anita Deutsch;1974;;actress;1
nm0222066;Armelle Deutsch;1979;;actress;1
nm0222071;Elisa Levine;1974;;miscellaneous;1
nm0222080;Herbert Deutsch;1932;;soundtrack;1
nm0222088;Lorànt Deutsch;1975;;actor;1
nm0222095;Patti Deutsch;1943;2017;actress;1
nm0222104;Stephen Deutsch;1946;;producer;1
nm0222112;Daniella Deutscher;1975;;actress;1
nm0222113;Drafi Deutscher;1946;2006;soundtrack;1
nm0222135;Pascal Deux;1959;;assistant_director;1
nm0222138;Nandana Sen;1967;;actress;1
nm0222172;James DeValera Mansfield;1970;;visual_effects;1
nm0222182;Bruce Devan;1954;2012;producer;1
nm0222203;Peter Devaney Flanagan;1959;;editor;1
nm0222204;Rich Devaney;1974;;actor;1
nm0222243;Calvin DeVault;1986;;actor;1
nm0222250;Aurélien Devaux;1969;;cinematographer;1
nm0222284;Robert Deveau;1952;;actor;1
nm0222294;Nathaniel DeVeaux;1948;2020;actor;1
nm0222329;Dieter Deventer;1953;;cinematographer;1
nm0222330;Kay Delventhal;1965;;visual_effects;1
nm0222336;Seamus Dever;1976;;actor;1
nm0222374;Sean Devereaux;1976;;visual_effects;1
nm0222390;Clarke Devereux;1931;;actor;1
nm0222409;Claire Devers;1955;;director;1
nm0222424;Linda DeVetta;1943;;make_up_department;1
nm0222426;Ajay Devgn;1969;;actor;1
nm0222427;Anil Devgan;1975;2020;assistant_director;1
nm0222502;Mariella Devia;1948;;actress;1
nm0222563;Jason deVilliers;1975;;director;1
nm0222566;Rocco DeVilliers;1970;;editor;1
nm0222570;Bettina Devin;1951;;actress;1
nm0222598;Bill Devine;1965;;sound_department;1
nm0222600;Brenda Devine;1949;2009;actress;1
nm0222603;Camille Devine;1986;;actress;1
nm0222609;Colleen Devine;1960;;art_department;1
nm0222621;Doug Devine;1961;;art_department;1
nm0222624;Elizabeth Devine;1961;;producer;1
nm0222639;Katrina Devine;1980;;actress;1
nm0222643;Loretta Devine;1949;;actress;1
nm0222664;Scott Devine;1969;;producer;1
nm0222665;Sean Devine;1970;;actor;1
nm0222666;Sean Devine;1970;;camera_department;1
nm0222701;Karen Devisscher;1961;;actress;1
nm0222719;Tommy DeVito;1928;2020;actor;1
nm0222752;Alan Devlin;1948;2011;actor;1
nm0222761;Billy Devlin;1969;;actor;1
nm0222793;Jay Devlin;1929;2014;actor;1
nm0222810;Mark Devlin;1970;;producer;1
nm0222816;Paul Devlin;1963;;editor;1
nm0222829;Tony Devlin;1978;;actor;1
nm0222830;Tony K. Devlin;1972;;miscellaneous;1
nm0222864;Troy DeVolld;1970;;producer;1
nm0222867;Dayna Devon;1970;;actress;1
nm0222881;Tony Devon;1951;;actor;1
nm0222886;Kerwin DeVonish;1964;;cinematographer;1
nm0222892;Titus De Voogdt;1979;;actor;1
nm0222895;Alex DeVorak;1965;;actor;1
nm0222912;Heather Haase;1972;;location_management;1
nm0222922;Emmanuelle Devos;1964;;actress;1
nm0222933;Aleksey Devotchenko;1965;2014;actor;1
nm0222937;Howard Devoto;1955;;actor;1
nm0222954;Frédéric Devreese;1929;2020;composer;1
nm0222973;Jon DeVries;1947;;actor;1
nm0223002;Joke Devynck;1972;;actress;1
nm0223019;Karin McElhatton;1954;;miscellaneous;1
nm0223029;David Dewaele;1976;2013;actor;1
nm0223102;Dana Dewes;1972;;actress;1
nm0223103;Eru Potaka Dewes;1939;2009;actor;1
nm0223117;Chas Dewey;1984;2005;actor;1
nm0223118;Chris Dewey;1984;;actor;1
nm0223155;Brian Dewhurst;1932;;actor;1
nm0223176;Philip DeWilde;1972;2014;actor;1
nm0223246;Ivan DeWolf;1966;;visual_effects;1
nm0223261;Rachel DeWoskin;1972;;actress;1
nm0223264;Mark Drewry;1955;2004;actor;1
nm0223274;Jeron Amin Dewulf;1976;;actor;1
nm0223294;Colin Dexter;1930;2017;writer;1
nm0223315;Larry Poindexter;1959;;actor;1
nm0223346;Janet Dey;1940;;actress;1
nm0223359;Tom Dey;1965;;director;1
nm0223378;Mireille Deyglun;1958;;actress;1
nm0223383;Rolf Deyhle;1938;;producer;1
nm0223386;Florian Deyle;1973;;producer;1
nm0223389;Sebastian Deyle;1977;;actor;1
nm0223398;Dennis DeYoung;1947;;soundtrack;1
nm0223418;Alex Dezen;1978;;soundtrack;1
nm0223452;Juraj Deák;1958;;director;1
nm0223453;Krisztina Deák;1953;;director;1
nm0223463;Étienne Dhaene;1949;;director;1
nm0223467;Daljit Dhaliwal;1962;;actress;1
nm0223499;Ayesha Dharker;1977;;actress;1
nm0223506;Dharmavarapu Subramanyam;1960;2013;actor;1
nm0223518;Caroline Dhavernas;1978;;actress;1
nm0223520;Sébastien Dhavernas;1950;;actor;1
nm0223527;Sacha Dhawan;1984;;actor;1
nm0223528;Vineet Dewan;1980;;assistant_director;1
nm0223561;Hari Dhillon;1968;;actor;1
nm0223571;Amita Dhiri;1966;;actress;1
nm0223585;Farrukh Dhondy;1944;;writer;1
nm0223638;Bruno Di Bartolomei;1950;;miscellaneous;1
nm0223664;Saverio Di Biagio;1970;;assistant_director;1
nm0223668;Daniel Di Biase;1968;;actor;1
nm0223682;Raffi Di Blasio;1979;;actor;1
nm0223688;Vin Di Bona;1944;;producer;1
nm0223695;Melba Ruffo;1965;;actress;1
nm0223701;Alessandro Di Carlo;1966;;actor;1
nm0223726;Nadia Di Cello;1989;;actress;1
nm0223754;Vince Di Clemente;1955;;camera_department;1
nm0223806;Luigi Di Fiore;1964;;actor;1
nm0223817;Marcial Di Fonzo Bo;1968;;actor;1
nm0223834;Matt DiFranco;1971;;miscellaneous;1
nm0223850;Jenny Leona;1991;;actress;1
nm0223854;Tino Di Geraldo;1960;;music_department;1
nm0223875;Sandro Di Gioacchino;1967;;make_up_department;1
nm0223895;Claudia Di Girólamo;1956;;actress;1
nm0223907;Ed Di Giulio;1927;2004;camera_department;1
nm0223924;Gianni Di Gregorio;1949;;writer;1
nm0223973;Francesco Di Leva;1978;;actor;1
nm0223982;Adriano Di Lorenzo;1968;;production_manager;1
nm0223993;Angelo Di Loreta;1936;;actor;1
nm0223998;Lelia Di Luca;1973;;miscellaneous;1
nm0224001;Bruno Di Luia;1943;;actor;1
nm0224020;Nina Di Majo;1975;;director;1
nm0224069;Antonio Di Mauro;1965;;actor;1
nm0224084;Vince Di Meglio;1972;;visual_effects;1
nm0224097;Eleonora Di Miele;1979;;actress;1
nm0224107;Sebastian Di Modica;1976;;actor;1
nm0224108;Verde Visconti;1969;;set_decorator;1
nm0224176;Vincent Di Paolo;1951;;actor;1
nm0224187;Gerald Di Pego;1941;;writer;1
nm0224208;Tadeu di Pietro;1952;;actor;1
nm0224214;Nicola Di Pinto;1947;;actor;1
nm0224225;Timothy Di Pri;1968;;actor;1
nm0224228;Vittorio Di Prima;1941;2016;miscellaneous;1
nm0224261;Vincent Di Rosa;1963;;director;1
nm0224272;Aníbal Di Salvo;1924;2010;cinematographer;1
nm0224304;Riccardo Di Segni;1949;;miscellaneous;1
nm0224319;Giovanni Di Simone;1960;;sound_department;1
nm0224331;Andrea Di Stefano;1972;;actor;1
nm0224353;Enzo Di Terlizzi;1966;;assistant_director;1
nm0224391;Sergio Di Zio;1972;;actor;1
nm0224414;Terry Diab;1955;;actress;1
nm0224430;Alexander Diachenko;1965;;actor;1
nm0224431;Pierluigi Diaco;1977;;actor;1
nm0224441;Mircea Diaconu;1949;;actor;1
nm0224468;Youma Diakite;1976;;actress;1
nm0224477;Alex Diakun;1946;;actor;1
nm0224515;Moussa Diallo;1955;;actor;1
nm0224537;Moshe Diamant;1946;;producer;1
nm0224565;Chris Diamantopoulos;1975;;actor;1
nm0224613;Dominik Diamond;1969;;actor;1
nm0224616;Dustin Diamond;1977;2021;actor;1
nm0224647;Jim Diamond;1953;2015;music_department;1
