Title ID;Average Rating;Number of Votes
tt0280999;3,8;239
tt0281010;6,8;18
tt0281011;7,6;292
tt0281015;6,4;25
tt0281019;5,8;215
tt0281070;6,2;29
tt0281078;2,9;1072
tt0281094;6,2;400
tt0281108;3,6;903
tt0281154;3,4;439
tt0281176;6,8;658
tt0281190;6,2;4105
tt0281202;7;142
tt0281203;3,7;150
tt0281209;6,4;63
tt0281214;7;185
tt0281231;4,1;14
tt0281233;4,7;137
tt0281240;8,3;321
tt0281253;5,7;182
tt0281322;6,2;29204
tt0281339;5,9;47
tt0281357;7;139
tt0281358;7,4;200640
tt0281364;6,7;37885
tt0281365;7,2;107
tt0281371;7,4;78
tt0281372;8;168
tt0281373;5,2;25517
tt0281376;8,6;36
tt0281398;6,5;75
tt0281414;7,9;66
tt0281415;7,4;27
tt0281422;6,3;75
tt0281432;7,4;8644
tt0281442;7,7;117
tt0281444;7,5;158
tt0281445;6,5;332
tt0281446;3,7;56
tt0281447;7,6;1047
tt0281448;7,6;48
tt0281450;5,8;92
tt0281463;6,2;44
tt0281468;6,8;12
tt0281471;6,2;867
tt0281482;3,9;266
tt0281491;8,8;6249
tt0281494;7,4;82
tt0281521;5,5;1292
tt0281526;7,1;9
tt0281527;5,5;99
tt0281561;8,1;89
tt0281615;7;224
tt0281617;4,1;1561
tt0281618;4,4;547
tt0281646;6,9;70
tt0281654;6,6;152
tt0281680;6,6;885
tt0281686;7;45966
tt0281707;5,8;208
tt0281708;7,2;11
tt0281718;7,3;4709
tt0281726;4,9;573
tt0281810;4,5;118
tt0281811;2,1;226
tt0281820;6,5;10060
tt0281830;5,2;14
tt0281865;4,2;1323
tt0281866;5,5;15
tt0281870;6,6;777
tt0281889;5,5;114
tt0281905;6,1;3258
tt0281919;4,4;1707
tt0281924;6,6;5331
tt0281938;6,6;962
tt0281954;6,5;506
tt0281986;3,7;25
tt0281994;5,2;187
tt0282010;6;48
tt0282039;7,8;16
tt0282040;6,6;455
tt0282100;6,6;709
tt0282108;5,7;1981
tt0282120;5,6;14047
tt0282129;6,6;147
tt0282141;5,6;33
tt0282155;4,5;706
tt0282178;4,3;2153
tt0282184;5,2;436
tt0282209;5;30301
tt0282220;7,3;30
tt0282223;5,3;899
tt0282288;7,8;31
tt0282289;7,4;255
tt0282292;6,3;43
tt0282293;8,3;28
tt0282302;6;54
tt0282311;7,7;6
tt0282323;7,4;509
tt0282327;5,3;51
tt0282332;5,8;29
tt0282363;7;28
tt0282378;6,3;290
tt0282386;5,7;1317
tt0282395;8;11
tt0282410;6,9;1169
tt0282413;5,8;193
tt0282417;7,9;292
tt0282441;4,9;447
tt0282481;5,1;72
tt0282483;3,3;646
tt0282484;4,7;248
tt0282489;4,4;13
tt0282496;3,4;855
tt0282515;6,4;819
tt0282524;5,6;292
tt0282528;4,8;137
tt0282542;5,5;67
tt0282543;6,3;379
tt0282552;5,5;5713
tt0282578;4,6;78
tt0282589;4,8;1139
tt0282593;5,8;3243
tt0282599;7,6;8230
tt0282612;5,6;148
tt0282613;3,4;255
tt0282619;8,4;7
tt0282642;8,2;39
tt0282651;6;65
tt0282659;6,4;627
tt0282667;5,3;540
tt0282686;4,9;66
tt0282687;5,8;23293
tt0282693;7;71
tt0282695;5,6;679
tt0282698;7;7472
tt0282701;7;831
tt0282715;5,1;36
tt0282718;3,5;233
tt0282725;5,2;80
tt0282744;6,9;5782
tt0282768;6,9;2475
tt0282771;5,8;438
tt0282864;8,3;2561
tt0282883;4,3;202
tt0282891;6,4;1423
tt0282917;7,3;1042
tt0282936;5,2;221
tt0282945;5,9;374
tt0282963;4,8;107
tt0282965;4,5;110
tt0283003;6,8;37023
tt0283008;5,8;206
tt0283017;4,6;60
tt0283019;6,4;45
tt0283026;5,1;19186
tt0283027;4,4;2759
tt0283037;6,7;135
tt0283043;3,4;2897
tt0283054;3,8;5370
tt0283063;5,3;27
tt0283072;6,2;172
tt0283077;5,9;1228
tt0283084;6,6;21269
tt0283086;6,9;172
tt0283090;4,7;1694
tt0283096;5,5;349
tt0283111;6,4;103938
tt0283123;4;299
tt0283139;7,1;29782
tt0283146;5;215
tt0283160;4,5;5351
tt0283172;6,1;402
tt0283177;8,7;99
tt0283189;6,6;33
tt0283193;6,2;12
tt0283196;7,8;9
tt0283203;5,9;3955
tt0283205;8,4;1558
tt0283210;6,8;5
tt0283214;6,4;5
tt0283215;7,4;7
tt0283217;8,1;1940
tt0283226;7;8907
tt0283248;6,8;19
tt0283249;6,1;28
tt0283269;7,4;1395
tt0283274;6,6;21
tt0283277;6;30
tt0283280;7,4;237
tt0283283;7,1;4717
tt0283288;5,2;776
tt0283323;6,6;147
tt0283329;5,8;26
tt0283332;8,2;150
tt0283337;5;688
tt0283381;6,4;763
tt0283383;7,1;593
tt0283384;7,7;136
tt0283387;6,6;245
tt0283392;8,8;6
tt0283422;7;1697
tt0283426;5,4;15163
tt0283428;7,2;8
tt0283431;6,8;6458
tt0283440;7;15
tt0283446;7;191
tt0283453;5,6;1140
tt0283457;5,4;324
tt0283469;6,6;811
tt0283474;7,8;1285
tt0283476;6,7;450
tt0283490;3,6;16
tt0283496;5,6;221
tt0283503;6,3;5519
tt0283504;6,5;1523
tt0283509;7,9;44997
tt0283530;6,9;16575
tt0283534;6,4;6558
tt0283539;6,2;217
tt0283542;4;470
tt0283552;6,9;658
tt0283559;5,8;950
tt0283564;1,6;127
tt0283567;5,7;409
tt0283616;7,2;24
tt0283623;6,8;864
tt0283632;4,8;12358
tt0283641;5,4;127
tt0283644;5,1;3777
tt0283646;6,2;66
tt0283659;7,7;23
tt0283663;5,1;19
tt0283675;8,2;6
tt0283680;5,3;124
tt0283714;4,8;20
tt0283724;5,4;764
tt0283742;5,8;449
tt0283756;3,2;41
tt0283760;8,1;411
tt0283770;7,4;246
tt0283805;7,3;54
tt0283814;4,4;64
tt0283832;7,1;29495
tt0283878;7,3;195
tt0283883;6,2;2160
tt0283885;5,2;1305
tt0283897;5,8;3002
tt0283900;7,3;39689
tt0283908;7,2;399
tt0283915;6,2;838
tt0283941;7,5;479
tt0283942;5,2;555
tt0283952;6,4;1270
tt0283957;6;4829
tt0283960;6,3;385
tt0283972;5,2;255
tt0283974;4,3;1051
tt0283987;7,2;1055
tt0283991;6,7;519
tt0283999;5,9;676
tt0284007;8,2;42
tt0284028;6,2;560
tt0284034;5,9;4941
tt0284045;3,2;349
tt0284066;6,4;2596
tt0284067;7,2;631
tt0284097;7,6;21
tt0284108;6,2;99
tt0284115;5,1;312
tt0284117;5,4;55
tt0284135;5,7;259
tt0284137;7,2;10056
tt0284141;6,6;134
tt0284182;6,3;254
tt0284189;3,3;64
tt0284203;7,4;381
tt0284214;7,2;820
tt0284229;6;229
tt0284233;5,1;107
tt0284235;5,5;64
tt0284253;4,6;126
tt0284262;7,5;959
tt0284277;6,8;998
tt0284295;6,5;178
tt0284320;6,3;313
tt0284328;5;1116
tt0284334;6,9;677
tt0284345;6,8;167
tt0284354;6,7;93
tt0284357;6,1;22
tt0284363;7,4;7409
tt0284381;6,1;594
tt0284387;5,8;208
tt0284406;5;689
tt0284422;6,1;46
tt0284426;7;79
tt0284430;8,3;25
tt0284431;4,9;363
tt0284442;4,7;15
tt0284450;6,1;736
tt0284451;4,6;202
tt0284457;3,4;681
tt0284470;5,5;24
tt0284478;6,5;1026
tt0284490;5,5;60843
tt0284491;6,5;5285
tt0284492;7,1;3203
tt0284494;7,1;1372
tt0284503;6;79
tt0284525;6,1;392
tt0284534;5,6;1129
tt0284537;6;337
tt0284573;5,3;340
tt0284588;7,7;15
tt0284595;7,5;1432
tt0284631;6,4;453
tt0284655;5,8;2822
tt0284664;6,8;18
tt0284673;8;6
tt0284674;4,4;4587
tt0284702;4,1;51
tt0284718;6,9;10182
tt0284722;6,5;13413
tt0284723;7,8;10
tt0284734;6,5;30
tt0284741;6,6;2652
tt0284754;6,5;24
tt0284758;8,1;38
tt0284764;8,1;93
tt0284765;7,3;7
tt0284770;7,2;1958
tt0284778;5,3;18
tt0284791;4,5;12
tt0284815;7,2;3418
tt0284837;6,3;86621
tt0284839;7,4;45
tt0284848;6,8;62
tt0284850;5,1;1332
tt0284855;7,4;46
tt0284867;2,9;609
tt0284878;4,7;199
tt0284880;6,7;1941
tt0284907;3,4;198
tt0284929;5,8;7287
tt0284935;8;37
tt0284961;6,1;37
tt0284969;5,1;7
tt0284970;6,1;433
tt0284971;5,8;580
tt0284978;6,8;30157
tt0285005;6,8;3548
tt0285006;6,7;764
tt0285034;7,1;547
tt0285052;7;1497
tt0285066;6,5;504
tt0285086;6,4;150
tt0285103;6,2;283
tt0285119;4,6;42
tt0285122;6,2;25
tt0285126;3,3;80
tt0285160;8,1;67
tt0285161;7,2;18
tt0285175;5,5;18300
tt0285178;6,4;33
tt0285182;4,7;403
tt0285192;4,3;47
tt0285209;4,3;212
tt0285221;8,6;5
tt0285242;6,2;419
tt0285252;3,7;226
tt0285280;6,8;923
tt0285281;4,8;53
tt0285300;6,8;574
tt0285319;6,5;40
tt0285327;6,6;91
tt0285331;8,3;172946
tt0285332;7,4;873
tt0285333;7,6;45845
tt0285334;4,6;13
tt0285335;7,6;13490
tt0285341;7;7000
tt0285342;4,6;81
tt0285345;5,8;15
tt0285351;6,4;34304
tt0285356;7,4;234
tt0285358;6;1440
tt0285359;3,5;114
tt0285370;7,4;4695
tt0285374;2,4;164
tt0285375;6,5;150
tt0285377;5,9;177
tt0285383;7,5;244
tt0285385;6,4;29
tt0285391;7,9;1935
tt0285395;7,4;367
tt0285397;5,7;281
tt0285403;8,3;238111
tt0285416;7,8;63
tt0285433;5,7;14
tt0285440;3,7;132
tt0285441;7,5;6307
tt0285462;4,9;30422
tt0285465;7,1;56
tt0285475;3,6;52
tt0285487;6;1007
tt0285492;5,6;63007
tt0285531;5,5;89170
tt0285534;6,1;268
tt0285563;5,7;80
tt0285566;6,9;846
tt0285624;4,8;251
tt0285627;8,2;3492
tt0285631;4,5;300
tt0285650;7,8;49
tt0285657;6,1;34
tt0285659;7,9;42
tt0285668;3,7;31
tt0285681;4,9;266
tt0285682;5,4;522
tt0285685;3,9;1063
tt0285698;5,5;306
tt0285727;6,3;655
tt0285728;5,6;9631
tt0285736;6,1;106
tt0285742;7;83127
tt0285819;8,5;11
tt0285823;6,4;154488
tt0285848;6,8;229
tt0285861;7,1;12740
tt0285874;6,7;103
tt0285879;6,1;1276
tt0285906;6,3;1325
tt0285964;5,2;354
tt0285973;6,1;34
tt0285999;6,6;38
tt0286009;5,6;2139
tt0286057;6,6;303
tt0286058;6,3;308
tt0286098;5,2;3369
tt0286106;6,7;339252
tt0286108;4,6;231
tt0286112;7,3;74920
tt0286152;6,3;4840
tt0286162;6,5;2630
tt0286173;8,5;14
tt0286179;6,7;3877
tt0286181;7,3;460
tt0286192;7,8;29
tt0286204;6,4;2906
tt0286218;6,3;488
tt0286244;7,8;50880
tt0286261;7,5;10031
tt0286263;5,7;20
tt0286265;6;5
tt0286306;6;10716
tt0286320;1,5;736
tt0286347;6,4;2904
tt0286378;5,8;61
tt0286410;6,6;16
tt0286476;7,5;1733
tt0286482;5,9;244
tt0286484;3,1;119
tt0286486;8,7;72670
tt0286493;6,1;3172
tt0286499;6,6;104859
tt0286515;7,5;72
tt0286516;7;4536
tt0286529;5,2;144
tt0286553;6,7;98
tt0286560;6,3;241
tt0286594;6,1;2997
tt0286613;7;39
tt0286635;6,9;6342
tt0286680;5;443
tt0286681;7;5
tt0286702;4,3;710
tt0286710;6,6;10
tt0286713;7,2;45
tt0286716;5,6;253271
tt0286751;6,6;17158
tt0286788;5,8;59959
tt0286797;6,5;1700
tt0286855;6,6;1557
tt0286887;6,5;31
tt0286900;5,9;18
tt0286915;6,3;794
tt0286916;7,2;85
tt0286917;5;456
tt0286921;6,6;812
tt0286923;4,3;124
tt0286939;7,4;13
tt0286953;4;142
tt0286971;6,5;443
tt0286978;7,4;480
tt0286989;6,6;717
tt0286996;5,6;442
tt0287021;6,2;174
tt0287031;6,5;46
tt0287048;7,1;82
tt0287058;7,3;68
tt0287072;4;143
tt0287074;8;5
tt0287085;6,1;91
tt0287086;5,2;161
tt0287092;7,1;80
tt0287100;8;6
tt0287112;6,9;145
tt0287123;8,2;12
tt0287128;5,7;309
tt0287155;5,9;132
tt0287187;5,2;27
tt0287196;3,7;728
tt0287231;6,6;100
tt0287243;3,7;6
tt0287251;6,8;76
tt0287254;8,2;1224
tt0287260;6,6;90
tt0287264;6,1;14
tt0287265;6,8;179
tt0287269;6,4;94
tt0287276;8,1;216
tt0287284;4,4;126
tt0287312;6,7;9
tt0287364;6,1;752
tt0287392;5,4;366
tt0287393;5,9;826
tt0287400;2,8;403
tt0287425;6;1778
tt0287445;7,4;11
tt0287448;5,9;436
tt0287467;7,9;105297
tt0287469;6,8;164
tt0287471;7,1;3169
tt0287496;8,8;85
tt0287497;2,8;1239
tt0287519;5,6;119
tt0287535;7;6739
tt0287566;5,3;10
tt0287580;6,5;259
tt0287581;6,7;23
tt0287583;6,4;261
tt0287597;6,7;101
tt0287624;5,7;596
tt0287625;6,5;737
tt0287634;6;111
tt0287635;5,8;7916
tt0287641;6,2;131
tt0287644;6,3;49
tt0287645;6,9;1550
tt0287669;6;46
tt0287708;7,3;432
tt0287717;5,2;61402
tt0287730;5,3;395
tt0287733;5;1279
tt0287785;4,6;40
tt0287790;7,5;19
tt0287800;5,5;252
tt0287803;7,6;5183
tt0287815;7,5;648
tt0287826;5,8;571
tt0287839;7,5;12294
tt0287846;4,4;419
tt0287871;6,3;2122
tt0287872;7,6;812
tt0287888;6,2;360
tt0287898;7,8;69
tt0287901;5,6;177
tt0287914;6,1;302
tt0287915;6,8;100
tt0287922;7,4;12
tt0287931;7,1;33
tt0287934;6,7;2083
tt0287936;5,3;309
tt0287963;6,1;4632
tt0287978;5,3;207566
tt0287986;5,3;2381
tt0287999;7;60
tt0288038;5,5;57
tt0288040;4;258
tt0288045;5,3;39396
tt0288073;4,6;693
tt0288092;7,1;429
tt0288093;6,6;77
tt0288102;6,8;24
tt0288115;6,8;157
tt0288142;7;99
tt0288144;4,5;63
tt0288167;5,3;62
tt0288192;6;794
tt0288215;3,8;302
tt0288225;5,1;10
tt0288229;6;38
tt0288230;6,5;36
tt0288243;3,6;1787
tt0288244;1,4;389
tt0288257;6,5;42
tt0288263;6,7;953
tt0288276;6,2;856
tt0288309;7;67
tt0288324;4,8;178
tt0288330;7,6;3376
tt0288346;7,6;34
tt0288370;8,3;57
tt0288379;8,2;206
tt0288380;7,6;261
tt0288398;6,4;57
tt0288401;6;256
tt0288403;7,8;329
tt0288424;6,7;33
tt0288431;6,2;292
tt0288439;7,8;12432
tt0288477;5,5;94528
tt0288479;5,9;132
tt0288480;4,7;222
tt0288491;7;1416
tt0288519;8,6;87
tt0288520;5;291
tt0288562;5;40
tt0288569;6,8;1801
tt0288602;7;92
tt0288618;6,7;32
tt0288623;5,6;413
tt0288624;7,3;295
tt0288626;5,9;70
tt0288628;7,2;21
tt0288651;6,1;34
tt0288719;7,1;97
tt0288808;4,8;616
tt0288838;6,6;203
tt0288861;7,2;4643
tt0288869;5,8;1124
tt0288880;4,6;26
tt0288896;6,1;31
tt0288900;8,7;7
tt0288909;7,3;93
tt0288937;7,3;11719
tt0288981;7,9;47
tt0289032;7,6;10
tt0289035;6;107
tt0289041;6,7;38
tt0289043;7,6;379400
tt0289048;4,9;14
tt0289054;6,8;2526
tt0289055;5,4;800
tt0289058;6,8;28
tt0289074;6,6;138
tt0289076;6,5;637
tt0289080;7,4;1461
tt0289092;6,3;442
tt0289120;7,2;108
tt0289138;5,6;508
tt0289146;4,6;164
tt0289152;5,6;279
tt0289176;7,1;51
tt0289181;7,6;5585
tt0289195;6;1175
tt0289213;4;492
tt0289229;7,1;3539
tt0289245;6,5;20
tt0289275;6,6;22
tt0289278;5,8;207
tt0289319;4,5;42
tt0289320;7,2;1902
tt0289360;7,5;23
tt0289361;5,8;668
tt0289390;5,7;663
tt0289408;6,6;9269
tt0289432;6,9;1880
tt0289438;4,2;510
tt0289461;5,5;58
tt0289616;5,9;464
tt0289623;5,6;444
tt0289635;6,4;13341
tt0289649;9,1;939
tt0289652;7,1;1195
tt0289668;6,1;999
tt0289679;6,1;45
tt0289725;4,2;358
tt0289730;3,8;159
tt0289756;7,4;324
tt0289758;5;402
tt0289765;7,2;255148
tt0289768;5,9;40
tt0289786;7;376
tt0289791;6,4;229
tt0289800;8,1;2600
tt0289817;6,3;38
tt0289825;7,6;979
tt0289830;7,9;19367
tt0289844;6,8;142
tt0289845;5,8;1605
tt0289848;5,9;82666
tt0289873;6,8;1416
tt0289877;5,4;5
tt0289879;7,6;454291
tt0289889;6,1;3947
tt0289933;4,7;479
tt0289944;6;6919
tt0289992;7,6;110790
tt0290002;6,3;254413
tt0290006;5,4;589
tt0290014;4,4;368
tt0290015;7;1222
tt0290028;4,5;111
tt0290032;7,2;30
tt0290082;3,2;258
tt0290086;6,8;77
tt0290095;5,4;79790
tt0290111;8,1;1177
tt0290117;6,3;433
tt0290210;6,5;7014
tt0290212;4,7;9455
tt0290218;7;396
tt0290219;3,2;87
tt0290221;6,9;7
tt0290223;7,9;14755
tt0290233;5,7;79
tt0290238;6,7;145
tt0290249;5,8;359
tt0290280;7,1;287
tt0290281;6,3;1171
tt0290296;7,4;1575
tt0290326;7,5;3197
tt0290329;6,6;15199
tt0290332;4,8;6659
tt0290334;7,4;515273
tt0290341;4,9;10
tt0290374;7,6;68
tt0290382;5,6;2232
tt0290435;5,4;494
tt0290498;5,8;267
tt0290532;6,7;24
tt0290535;6,8;20
tt0290555;3,8;140
tt0290591;7,5;764
tt0290594;5,4;396
tt0290641;6,7;125
tt0290654;6,9;660
tt0290661;7,1;5925
tt0290662;6,9;641
tt0290664;6,4;3123
tt0290673;7,4;121823
tt0290714;6,2;35
tt0290729;7,1;35
tt0290733;6,7;137
tt0290745;4,8;226
tt0290747;4;6007
tt0290759;3,5;11
tt0290766;7,5;24
tt0290794;6,9;320
tt0290808;4,3;115
tt0290809;5,4;186
tt0290823;6,6;1178
tt0290824;4,1;35
tt0290841;6,9;464
tt0290858;6,7;136
tt0290867;6,2;454
tt0290872;6,2;39
tt0290875;6;161
tt0290879;6,5;1844
tt0290884;2,3;611
tt0290903;6,4;573
tt0290912;3,2;110
tt0290916;6,5;2376
tt0290930;6,3;172
tt0290935;3,3;27
tt0290941;6,9;251
tt0290966;7;4234
tt0290978;8,5;99874
tt0290983;7;4773
tt0290984;7,1;29
tt0290987;6,5;13
tt0290988;8,4;37765
tt0291001;7,8;25
tt0291003;7,6;6820
tt0291022;6,6;442
tt0291032;7,2;4284
tt0291043;4,8;274
tt0291046;4,9;27
tt0291063;6,5;32
tt0291117;7;109
tt0291131;7,1;1123
tt0291150;6,1;45
tt0291167;5,3;820
tt0291172;7,6;9061
tt0291177;7,1;50
tt0291180;3,3;211
tt0291213;6,9;1604
tt0291237;9;19
tt0291259;6;531
tt0291265;4,8;631
tt0291274;1,5;112
tt0291275;6,5;174
tt0291284;6,9;22
tt0291320;3,9;733
tt0291324;3,6;292
tt0291341;6,5;36067
tt0291350;7,9;23925
tt0291368;6,2;224
tt0291377;7,4;22
tt0291392;5,6;2500
tt0291395;6,5;1482
tt0291400;7;3170
tt0291407;7,3;14
tt0291424;3,5;126
tt0291451;4,3;102
tt0291454;6,4;21
tt0291502;3,6;15838
tt0291507;6,9;1032
tt0291530;7,2;91
tt0291535;7,1;167
tt0291542;6,7;77
tt0291559;7,3;525
tt0291579;7,2;18469
tt0291600;4,7;35
tt0291604;8,1;835
tt0291671;6,9;82
tt0291672;7,4;1455
tt0291681;6,4;15
tt0291742;6,4;29
tt0291753;6,6;395
tt0291760;6,1;16
tt0291770;6,9;17
tt0291816;6,8;442
tt0291832;6,8;2658
tt0291847;6,9;72
tt0291905;6,9;1147
tt0291928;5,1;665
tt0291942;4,6;363
tt0291943;4,2;486
tt0291959;5,7;137
tt0291988;7,4;4913
tt0291993;4,4;151
tt0292004;7;258
tt0292066;7,1;2142
tt0292090;6,8;12
tt0292097;6,7;139
tt0292109;5,1;491
tt0292113;6,9;245
tt0292149;7,2;425
tt0292155;6,3;55
tt0292171;7,3;190
tt0292172;7,1;98
tt0292242;7,4;5278
tt0292346;2,1;201
tt0292403;6,8;19
tt0292409;7,6;19
tt0292414;7,2;5009
tt0292429;2,4;446
tt0292432;7,5;3145
tt0292459;6;159
tt0292466;5,8;213
tt0292490;8,1;67228
tt0292502;5,6;444
tt0292503;6,6;12
tt0292506;6,6;129657
tt0292542;7,8;14895
tt0292553;7,3;360
tt0292605;4;62
tt0292610;5,5;7007
tt0292644;6,7;49638
tt0292647;5,1;287
tt0292648;6,7;550
tt0292698;4;179
tt0292707;5,2;519
tt0292718;5,6;81
tt0292719;7,5;40
tt0292720;6,5;975
tt0292746;5,6;37
tt0292765;7,5;1330
tt0292770;2,7;12
tt0292772;6,8;16
tt0292800;7,7;20921
tt0292801;4,3;40
tt0292805;8,1;1091
tt0292840;5,8;215
tt0292858;6,4;284
tt0292886;6,4;4250
tt0292895;6,9;134
tt0292963;7,3;97557
tt0292964;5,5;173
tt0292996;3,5;173
tt0292997;8,6;19
tt0293005;5,8;79
tt0293007;7,6;18433
tt0293018;6;295
tt0293019;5;143
tt0293020;3,8;47
tt0293046;6,5;26
tt0293049;5,6;5
tt0293069;6,4;1180
tt0293082;6,5;269
tt0293086;7;460
tt0293093;3,7;59
tt0293113;6,8;1904
tt0293116;6,1;5735
tt0293124;4,1;1251
tt0293155;5,2;447
tt0293199;4,4;57
tt0293266;6,1;158
tt0293272;7,7;15
tt0293357;6,7;877
tt0293401;6,6;768
tt0293415;4,4;129
tt0293416;7,2;20326
tt0293425;6;27
tt0293437;6,2;1913
tt0293442;6,1;184
tt0293445;3,6;66
tt0293463;6,6;29
tt0293478;4,5;980
tt0293484;4;147
tt0293495;6,6;203
tt0293508;7,2;116846
tt0293509;4,5;802
tt0293555;3,9;388
tt0293562;7,4;774
tt0293564;6,2;154498
tt0293567;5,9;510
tt0293573;5,7;463
tt0293576;7,6;173
tt0293591;4,7;63
tt0293618;7,8;33
tt0293654;6,4;710
tt0293660;4,6;1612
tt0293662;6,8;286264
tt0293664;7,3;1490
tt0293667;4,8;808
tt0293672;5;429
tt0293715;8;45642
tt0293723;2,7;20
tt0293725;3,3;440
tt0293737;6,4;6372
tt0293741;7,4;215
tt0293743;7,7;128
tt0293815;5,8;25822
tt0293822;3,3;117
tt0293832;4,3;1209
tt0293849;5,9;684
tt0293859;7,5;39
tt0293865;5,6;280
tt0293899;5,8;248
tt0293901;6,8;3296
tt0293927;7,3;203
tt0293929;5,2;142
tt0293961;2,6;134
tt0293972;4,7;16
tt0293984;6,9;329
tt0294004;8,3;879
tt0294012;7,9;49
tt0294014;8;157
tt0294097;8;10635
tt0294136;8;178
tt0294143;7,3;71
tt0294144;7,2;410
tt0294146;7,4;47
tt0294154;7,2;1828
tt0294174;5;10
tt0294175;8,3;66
tt0294177;7,2;1021
tt0294187;6,6;25
tt0294239;5,7;313
tt0294251;6,1;606
tt0294252;6,1;3245
tt0294279;6,2;584
tt0294280;5,6;913
tt0294317;4,9;9
tt0294357;6,5;26174
tt0294380;6;168
tt0294423;3,6;235
tt0294425;5,5;13333
tt0294491;4,4;14
tt0294514;5,6;43
tt0294543;1,9;565
tt0294578;5,1;253
tt0294579;6,1;252
tt0294594;5,6;7587
tt0294631;6,7;57
tt0294662;6,6;4663
tt0294703;5,8;81
tt0294707;4,9;290
tt0294725;4,8;1825
tt0294732;7,2;26
tt0294802;7;30
tt0294849;5,7;56
tt0294866;6,6;16
tt0294869;6,2;256
tt0294870;6,9;48934
tt0294881;5,4;133
tt0294885;8,2;3927
tt0294916;6,5;450
tt0294918;6,3;596
tt0294929;5,8;839
tt0294939;4,8;1915
tt0294996;5,2;105
tt0294997;5,7;185
tt0294999;4,7;12
tt0295001;6,9;994
tt0295003;5,9;189
tt0295004;5,9;708
tt0295006;6,3;714
tt0295054;5,7;49
tt0295064;8;261
tt0295066;7,8;84
tt0295071;7,7;448
tt0295116;7,1;421
tt0295129;7,7;84
tt0295137;7,4;5
tt0295145;7;74
tt0295152;5,8;221
tt0295159;5,7;69
tt0295165;7,1;65
tt0295168;6,9;356
tt0295178;6,2;196773
tt0295192;7,1;1463
tt0295197;7,1;152
tt0295200;5,5;113
tt0295206;5,7;97
tt0295210;6,1;254
tt0295238;6,5;3514
tt0295249;3,7;226
tt0295252;6,3;95
tt0295254;3,4;20338
tt0295257;5;144
tt0295258;6,7;52
tt0295266;6,6;205
tt0295267;4;60
tt0295280;8,4;8
tt0295281;7,2;81
tt0295289;5,6;16673
tt0295297;7,4;560959
tt0295362;6,6;1304
tt0295366;6,9;92
tt0295368;6,9;1770
tt0295375;4,6;2911
tt0295405;5,1;324
tt0295423;6,5;125
tt0295425;6,6;79
tt0295427;3,4;22523
tt0295456;7,7;20
tt0295473;4,5;939
tt0295500;5,4;40
tt0295522;5,3;165
tt0295526;6,1;596
tt0295529;3,5;462
tt0295552;6,4;1573
tt0295563;6,5;24
tt0295581;6,4;152
tt0295590;3,5;122
tt0295603;4,9;177
tt0295605;5,2;153
tt0295613;6,5;407
tt0295620;4,4;156
tt0295629;5,8;276
tt0295633;5,6;76
tt0295634;6,7;313
tt0295636;6,9;143
tt0295640;4,2;331
tt0295661;6,3;142
tt0295671;7,2;2612
tt0295682;6,7;2526
tt0295685;2,1;22
tt0295700;6,1;110759
tt0295701;5,9;173844
tt0295718;5,7;669
tt0295721;5,8;40548
tt0295725;5,2;2294
tt0295733;4,4;488
tt0295736;4,3;1094
tt0295743;6,7;1848
tt0295787;5,5;128
tt0295819;8,2;518
tt0295888;7,9;25
tt0295925;2,7;177
tt0295959;6,6;249
tt0295965;7,2;25
tt0296008;5,8;520
tt0296016;6,3;56
tt0296042;7;52627
tt0296074;5,5;84
tt0296099;6,3;180
tt0296124;7,1;14
tt0296144;6,9;943
tt0296145;5,8;354
tt0296166;6,8;7097
tt0296184;7,3;51
tt0296210;6,5;395
tt0296229;4,7;67
tt0296251;7,5;3008
tt0296274;6,8;81
tt0296296;4,4;222
tt0296308;1,9;17
tt0296310;9;35299
tt0296318;6,5;850
tt0296325;6,9;111
tt0296373;7,5;135
tt0296382;8,3;75
tt0296397;7,9;9
tt0296408;6,8;18
tt0296451;7,9;7
tt0296519;5,1;51
tt0296547;6,2;53
tt0296571;6,8;420
tt0296572;6,7;215499
tt0296574;8;14585
tt0296587;6,2;168
tt0296618;4,6;53
tt0296619;6,8;623
tt0296621;6;322
tt0296660;6,5;8
tt0296682;6,6;554
tt0296693;8,1;454
tt0296696;6,4;3128
tt0296707;7,1;166
tt0296711;5,4;1148
tt0296712;5,9;1076
tt0296734;6,2;61
tt0296745;7,4;80
tt0296761;7,6;5
tt0296766;4,5;258
tt0296775;6;79
tt0296788;4,3;348
tt0296809;7,1;457
tt0296842;7,1;213
tt0296845;6,4;3132
tt0296846;5,5;191
tt0296875;7,6;125
tt0296915;7,6;4158
tt0296919;5,5;289
tt0296922;5,6;164
tt0297002;6,1;69
tt0297012;5,2;88
tt0297024;3,2;40
tt0297037;6,6;8566
tt0297059;5,6;153
tt0297071;5,4;403
tt0297080;4;115
tt0297094;7;40
tt0297107;6,4;43
tt0297112;7,2;8
tt0297144;6,8;5026
tt0297162;4,7;14743
tt0297174;5,5;630
tt0297181;5,4;49504
tt0297191;6,2;55
tt0297213;7,3;1032
tt0297221;6,2;311
tt0297234;5,4;1946
tt0297236;6,9;69
tt0297241;5,4;1977
tt0297245;5,7;63
tt0297247;7,1;2015
tt0297284;6,4;58223
tt0297301;6,7;43
tt0297306;3,7;37
