Property ID,Host ID,Host Name,Host since,Host response time,Host response rate,Host acceptance rate,Host is super host?,Host listings count,Host total listings count,Host has progile picture?,Host verified?,Neighborhood,Neighborhood Group,Latitude,Longitude,Room type,Number of guests,Number of Bathrooms,Number of Bathrooms (text),Number of Bedrooms,Number of Beds,Price ($),Has hot water?,Has shampoo?,Has dishes and silverware?,Has long term stays allowed?,Has fire extinguisher?,Has essentials?,Has carbon monoxide alarm?,Has lock on bedroom door?,Has hangers?,Has hair dryer?,Has heating?,Has tv?,Has patio or balcony?,Has wifi?,Has backyard?,Has refrigerator?,Has elevator?,Has extra pillows and blankets?,Has kitchen?,Minimum nights,Maximum nights,Availability in last 90 days,Availability in last 1 year,Number of reviews,Score - rating,Score - accuracy,Score - cleanliness,Score - check in,Score - communication,Score - location,Score - value,Instantly bookable?,Revenue in 1 year
38498521,277280085,Fran,19/07/2019,within an hour,1,0.38,No,1,1,Yes,Yes,la Guineueta,Nou Barris,41.44077,2.16931,Private room,2,,1 shared bath,2,2,55,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,1,1125,75,82,3,4,4.33,4.67,5,5,5,4.33,0,15565
39480576,303270614,Inna,19/10/2019,N/A,N/A,0,No,0,0,Yes,No,el Besòs i el Maresme,Sant Martí,41.41365,2.22033,Private room,2,,1 private bath,1,2,49,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,3,1125,0,0,2,4.5,5,4.5,5,5,5,5,0,17885
39589067,154808938,Josep,16/10/2017,within an hour,1,1,Yes,1,1,Yes,Yes,la Marina de Port,Sants-Montjuïc,41.36433,2.13712,Private room,2,,1 shared bath,1,2,40,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,1,1125,0,0,72,4.75,4.64,4.85,4.75,4.81,4.64,4.69,1,14600
39700126,24213046,Gissola,27/11/2014,N/A,N/A,N/A,No,3,3,Yes,Yes,la Font de la Guatlla,Sants-Montjuïc,41.37229,2.14683,Private room,6,,1 private bath,2,7,80,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1125,0,0,0,,,,,,,,0,29200
40408314,17469787,Cristina,30/06/2014,within a few hours,1,1,Yes,2,2,Yes,Yes,Vilapicina i la Torre Llobeta,Nou Barris,41.42847,2.17758,Private room,1,,1 shared bath,1,,20,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,32,1125,26,206,16,4.81,4.81,4.81,4.94,5,4.69,4.75,0,3180
40890207,273064260,Sofia,02/07/2019,N/A,N/A,N/A,No,1,1,Yes,Yes,Sants - Badal,Sants-Montjuïc,41.37157,2.13025,Private room,5,,1 shared bath,1,,37,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,1,1125,0,0,0,,,,,,,,1,13505
40946821,25197022,Josep,25/12/2014,N/A,N/A,N/A,No,1,1,Yes,No,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38439,2.18036,Private room,2,,1 private bath,1,3,58,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,2,1125,0,0,1,5,5,5,5,5,5,5,0,21170
41419841,107007824,Cristina,12/12/2016,N/A,N/A,N/A,No,2,2,Yes,No,el Camp de l'Arpa del Clot,Sant Martí,41.41233,2.17737,Private room,6,,1 private bath,1,6,64,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,1,1125,0,0,4,4.75,5,4.75,4.5,5,4.75,5,1,23360
41153473,322345728,Alfajor,29/12/2019,N/A,N/A,N/A,No,0,0,Yes,No,la Sagrada Família,Eixample,41.40627,2.17562,Private room,2,,1 shared bath,2,3,60,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,1,1125,0,0,7,4.17,4.5,3.33,4.83,4.67,5,4.17,0,21900
41227411,171086094,Tania,01/02/2018,N/A,N/A,N/A,No,1,1,Yes,No,la Dreta de l'Eixample,Eixample,41.39301,2.1681,Private room,2,,1 shared bath,1,2,40,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,1,1125,0,0,0,,,,,,,,1,14600
41707881,297352946,Christian,23/09/2019,within an hour,1,0.98,No,3,3,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39021,2.17737,Private room,3,,1 shared bath,1,2,80,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,6,1125,52,78,9,4.44,4.22,4,4.33,4.67,5,4.44,1,22960
41923515,1211618,Bernhard,26/09/2011,within an hour,1,1,Yes,1,1,Yes,Yes,el Raval,Ciutat Vella,41.38176,2.16931,Private room,3,,1.5 shared baths,1,2,55,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,1,1125,3,62,81,4.95,4.95,4.91,4.96,4.96,4.91,4.9,1,16665
41717251,329274169,Mari,20/01/2020,within an hour,1,0.99,No,3,3,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38095,2.17627,Private room,4,,1 shared bath,1,3,111,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,1,1125,75,350,22,4.41,4.55,4.55,4.68,4.82,4.68,4.55,1,1665
41809867,330363023,Clarissa,24/01/2020,within a day,0.9,0.44,No,1,1,Yes,No,Provençals del Poblenou,Sant Martí,41.40643,2.19555,Private room,1,,1 shared bath,1,,28,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,1,1125,0,230,11,5,5,5,5,5,4.91,5,0,3780
42148632,334449187,Valeria,08/02/2020,a few days or more,0,0,No,1,1,Yes,No,la Nova Esquerra de l'Eixample,Eixample,41.38042,2.15113,Private room,3,,2.5 baths,2,2,360,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,3,1125,88,179,0,,,,,,,,0,66960
42173941,334739867,Loredana,09/02/2020,N/A,N/A,N/A,No,0,0,Yes,No,el Fort Pienc,Eixample,41.40119,2.18102,Private room,2,,1 bath,1,,100,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,2,1125,0,0,1,5,5,5,5,5,5,5,1,36500
42237108,30862281,Graciela,08/04/2015,N/A,N/A,1,No,1,1,Yes,No,la Sagrera,Sant Andreu,41.42853,2.18748,Private room,1,,1.5 shared baths,1,,60,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,14,1125,51,138,1,4,4,4,4,3,4,4,1,13620
42388402,1211618,Bernhard,26/09/2011,within an hour,1,1,Yes,1,1,Yes,Yes,el Raval,Ciutat Vella,41.37964,2.16805,Private room,3,,1.5 shared baths,1,2,56,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,1,1125,4,62,101,4.84,4.91,4.83,4.93,4.95,4.9,4.82,1,16968
42332064,8028699,Phoebe,08/08/2013,N/A,N/A,N/A,No,5,5,Yes,Yes,el Poblenou,Sant Martí,41.3974,2.19829,Private room,2,,2 baths,1,,20,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,5,1125,0,0,0,,,,,,,,0,7300
42464818,280093083,Vex,28/07/2019,N/A,N/A,N/A,No,1,1,Yes,No,l'Antiga Esquerra de l'Eixample,Eixample,41.38542,2.1617,Private room,1,,2 shared baths,1,,33,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,2,1125,0,0,0,,,,,,,,1,12045
42506203,338504597,Alexa,24/02/2020,within an hour,0.95,1,No,4,4,Yes,Yes,el Fort Pienc,Eixample,41.40061323,2.176988914,Private room,2,,2.5 shared baths,1,2,79,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,1,1125,51,52,40,4.48,4.45,4.55,4.35,4.3,4.85,4.55,1,24727
42862898,338504597,Alexa,24/02/2020,within an hour,0.95,1,No,4,4,Yes,Yes,el Fort Pienc,Eixample,41.40051907,2.176801077,Private room,2,,2.5 baths,1,2,73,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,1,1125,57,58,58,4.31,4.38,4.67,4.4,4.16,4.69,4.5,1,22411
43342461,48148976,Amanda,04/11/2015,within an hour,1,1,No,4,4,Yes,Yes,el Raval,Ciutat Vella,41.37571,2.17068,Private room,1,,1.5 baths,1,,38,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,1,1125,0,0,16,4.81,4.75,4.5,4.81,4.94,4.94,4.81,1,13870
43399915,20562989,Nina,26/08/2014,within an hour,1,0.18,No,4,4,Yes,Yes,Sants,Sants-Montjuïc,41.38156,2.1403,Private room,1,,1 shared bath,1,,14,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,28,1125,0,0,1,5,5,5,5,5,5,5,1,5110
43638383,183588290,Samuel,10/04/2018,within an hour,0.8,0.88,No,1,1,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.37766,2.17675,Private room,3,,1 shared bath,1,2,60,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,3,1125,1,35,0,,,,,,,,1,19800
43673151,22299453,Ana,08/10/2014,within an hour,1,0.86,No,1,1,Yes,Yes,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38792,2.17758,Private room,1,,1 shared bath,1,,20,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,30,1125,6,251,3,3,3,2.67,3.33,3,3.67,3,1,2280
43940245,351843826,Patricio,25/06/2020,within an hour,0.9,1,No,0,0,Yes,Yes,el Raval,Ciutat Vella,41.38108,2.16444,Private room,2,,2 baths,1,,46,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,2,1125,3,161,33,4.39,4.52,4.3,4.91,4.58,4.79,4.55,0,9384
44241675,48148976,Amanda,04/11/2015,within an hour,1,1,No,4,4,Yes,Yes,el Poble Sec,Sants-Montjuïc,41.37487,2.16967,Private room,2,,1 shared bath,1,2,29,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,2,1125,0,0,12,4.25,4.33,4.08,4.67,4.42,4.67,4.42,1,10585
44279883,113539938,Pilar,27/01/2017,N/A,N/A,N/A,No,1,1,Yes,Yes,la Maternitat i Sant Ramon,Les Corts,41.37911,2.12708,Private room,2,,1.5 baths,1,2,33,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,1,1125,0,0,0,,,,,,,,1,12045
44208836,353455444,Hilario,04/07/2020,a few days or more,0,0,No,2,2,Yes,Yes,Vilapicina i la Torre Llobeta,Nou Barris,41.42936,2.17463,Private room,2,,1 shared bath,1,2,33,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,1,1125,0,0,0,,,,,,,,1,12045
45265305,48148976,Amanda,04/11/2015,within an hour,1,1,No,4,4,Yes,Yes,el Raval,Ciutat Vella,41.37685,2.17118,Private room,2,,1.5 shared baths,1,2,48,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,1,1125,2,2,31,4.68,4.58,4.13,4.81,4.97,4.84,4.61,1,17424
46228547,40533353,Marina,04/08/2015,within an hour,0.92,0.98,No,1,1,Yes,Yes,la Barceloneta,Ciutat Vella,41.38043,2.18941,Private room,1,,1 shared bath,1,3,32,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,1,1125,14,14,22,4.05,4.14,3.5,4.14,4.36,4.91,4.27,0,11232
46936796,153660160,Grecia,07/10/2017,within an hour,1,0.89,No,1,1,Yes,Yes,el Raval,Ciutat Vella,41.38003,2.16451,Private room,1,,1.5 shared baths,1,2,63,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,3,1125,6,243,9,4.89,5,5,5,5,4.78,5,0,7686
46890749,378604900,Valentin,07/12/2020,N/A,N/A,1,No,2,2,Yes,Yes,l'Antiga Esquerra de l'Eixample,Eixample,41.39048,2.15543,Private room,4,,1 private bath,2,2,20,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,1,1125,0,0,17,4.76,4.59,4.29,4.82,4.88,5,4.82,1,7300
49456345,10660436,Ronald,16/12/2013,within an hour,1,0.99,No,1,1,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.37785,2.17728,Private room,2,,1 shared bath,1,2,61,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,3,1125,7,168,49,4.53,4.63,4.41,4.73,4.71,4.96,4.61,0,12017
50148531,147951443,Sami,27/08/2017,within a few hours,0.93,0.64,No,0,0,Yes,No,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40736,2.1628,Private room,1,,1 shared bath,1,,40,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,2,1125,41,290,4,5,5,5,5,5,5,5,0,3000
50081388,73077305,Dani,20/05/2016,within an hour,0.99,0.99,Yes,0,0,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38148,2.17949,Private room,4,,1 shared bath,1,2,82,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,3,1125,39,182,69,4.74,4.68,4.72,4.88,4.82,4.88,4.66,1,15006
50476713,108702895,Marco,27/12/2016,within a day,0.8,0.3,No,0,0,Yes,Yes,el Raval,Ciutat Vella,41.37748,2.16735,Private room,1,,2 shared baths,1,,32,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,14,1125,36,311,1,5,5,5,5,5,5,5,0,1728
52090714,21032928,Jesús,07/09/2014,within an hour,1,0.82,No,1,1,Yes,No,la Marina de Port,Sants-Montjuïc,41.36362,2.13704,Private room,2,,1 shared bath,1,2,34,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,1125,1,250,1,4,2,5,4,4,4,4,1,3910
52756876,101498510,Dora,27/10/2016,within an hour,0.9,0.69,No,0,0,Yes,Yes,l'Antiga Esquerra de l'Eixample,Eixample,41.38538,2.15587,Private room,2,,1 shared bath,1,,60,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,3,1125,5,5,0,,,,,,,,0,21600
53216571,268526100,Gian,14/06/2019,within an hour,0.99,0.99,No,9,9,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39955,2.16367,Private room,2,,1 shared bath,1,,92,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,1,1125,82,357,2,3,3,3,3,3,3,3,1,736
53216972,268526100,Gian,14/06/2019,within an hour,0.99,0.99,No,9,9,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39877,2.16542,Private room,2,,1 shared bath,1,2,93,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,1,1125,75,350,24,4.67,4.71,4.58,4.88,4.92,4.96,4.46,1,1395
53217257,268526100,Gian,14/06/2019,within an hour,0.99,0.99,No,9,9,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39938,2.16387,Private room,2,,1 shared bath,1,2,93,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,1,1125,76,351,4,3,3.25,3.75,3.5,3.25,4,3.25,1,1302
53748753,49992992,Olga,27/11/2015,within a day,0.5,0.78,No,2,2,Yes,Yes,l'Antiga Esquerra de l'Eixample,Eixample,41.38438,2.15647,Private room,1,,1 shared bath,1,,48,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,5,1125,0,157,5,3.8,4,4.2,4.4,3.4,4.4,3.8,0,9984
31640365,194798581,Mousaab,10/06/2018,within an hour,0.92,0.99,No,4,4,Yes,Yes,el Bon Pastor,Sant Andreu,41.43515,2.21385,Private room,2,,1 shared bath,1,2,37,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,4,1125,17,17,74,4.66,4.77,4.7,4.78,4.86,4.3,4.55,1,12876
5792607,30047530,Lucas,26/03/2015,within a day,1,0,No,2,2,Yes,Yes,la Barceloneta,Ciutat Vella,41.3801,2.18897,Private room,2,,1 shared bath,1,1,29,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,2,1125,0,220,342,4.58,4.67,4.32,4.88,4.87,4.91,4.65,0,4205
40385001,49554417,Pablo,21/11/2015,N/A,N/A,N/A,No,1,1,Yes,No,la Nova Esquerra de l'Eixample,Eixample,41.38283,2.14633,Private room,2,,1 bath,1,1,70,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,1,1125,0,0,0,,,,,,,,0,25550
39467301,83588613,Welcome To Barcelona,13/07/2016,within a few hours,0.92,0.68,Yes,5,5,Yes,Yes,el Bon Pastor,Sant Andreu,41.45024,2.21374,Private room,4,,Shared half-bath,1,1,180,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,1,1125,27,161,8,4.88,4.75,4.88,4.88,5,4.88,4.75,0,36720
9263929,48124092,Jérémy,04/11/2015,within an hour,1,0.33,No,1,1,Yes,Yes,la Barceloneta,Ciutat Vella,41.378338,2.188641,Private room,2,,1 private bath,2,1,62,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,32,1125,66,246,0,,,,,,,,1,7378
18027535,123993606,Victoria,03/04/2017,N/A,N/A,N/A,No,1,1,Yes,Yes,la Marina de Port,Sants-Montjuïc,41.35863,2.1389,Private room,1,,1.5 baths,2,1,12,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,1,1125,0,0,56,4.87,4.96,4.84,4.93,4.94,4.57,4.83,0,4380
23484736,175328381,Mery,25/02/2018,within an hour,1,1,Yes,1,1,Yes,Yes,la Barceloneta,Ciutat Vella,41.37978,2.18876,Private room,1,,1 shared bath,2,1,39,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,3,1125,27,284,87,4.86,4.89,5,4.79,4.77,4.93,4.87,1,3159
29825447,20176026,Persiis,05/11/2018,N/A,N/A,N/A,No,1,1,Yes,No,la Vila de Gràcia,Gràcia,41.40552,2.15735,Private room,2,,1 private bath,,1,70,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,2,1125,0,0,1,5,5,4,5,5,5,5,1,25550
30287577,227110791,Dasha,23/11/2018,N/A,N/A,N/A,No,1,1,Yes,No,l'Antiga Esquerra de l'Eixample,Eixample,41.3946,2.15492,Private room,2,,1 shared bath,,1,39,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,1,1125,0,0,13,4.38,4.77,3.92,5,4.92,5,4.46,0,14235
38063075,28669171,Nayu,03/03/2015,within an hour,1,0.96,No,4,4,Yes,Yes,la Sagrada Família,Eixample,41.40303,2.18203,Private room,2,,1 shared bath,,1,31,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,31,1125,9,53,16,4.81,4.69,4.69,4.88,4.94,5,4.88,0,9672
40732473,294265812,Ale,12/09/2019,within an hour,0.98,0.99,No,16,16,Yes,Yes,el Barri Gòtic,Ciutat Vella,41.38545,2.17364,Private room,2,,1 bath,,1,128,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,5,1125,8,44,26,4.54,4.31,4.04,4.77,4.46,4.73,4.46,0,41088
42105584,333969184,Midian,06/02/2020,N/A,N/A,N/A,No,1,1,Yes,Yes,la Prosperitat,Nou Barris,41.43948,2.1781,Private room,1,,1 shared bath,,1,25,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,2,1125,0,0,0,,,,,,,,1,9125
42866611,340736361,Hessam,08/03/2020,N/A,N/A,N/A,No,3,3,Yes,No,la Maternitat i Sant Ramon,Les Corts,41.37936,2.12521,Private room,1,,1.5 shared baths,,1,18,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,2,1125,0,0,0,,,,,,,,1,6570
43728844,12990750,Fernanda,10/03/2014,within an hour,1,1,No,3,3,Yes,Yes,la Nova Esquerra de l'Eixample,Eixample,41.38646,2.14965,Private room,2,,2 shared baths,,1,45,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,2,1125,36,36,32,4.81,4.84,4.63,4.91,5,4.91,4.75,1,14805
45284018,4078841,Isaias,06/11/2012,within an hour,1,0.9,No,1,1,Yes,Yes,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40691,2.16706,Private room,1,,1 shared bath,2,1,71,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,4,1125,35,303,9,4.44,4.44,4.78,4.44,4.56,4.56,4.44,0,4402
37006782,33101372,Aamer,11/05/2015,within an hour,1,0.95,No,1,1,Yes,Yes,el Bon Pastor,Sant Andreu,41.44372,2.21863,Private room,1,,1 shared bath,,1,36,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,1,1125,82,172,7,3.29,3.43,2.57,4,3.71,3.14,3.57,1,6948
1583837,6152293,John & Laurent,29/04/2013,N/A,N/A,0.98,Yes,2,2,Yes,Yes,l'Antiga Esquerra de l'Eixample,Eixample,41.38484,2.15776,Private room,2,,1 private bath,1,1,77,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,31,1125,54,329,187,4.96,4.97,4.99,4.93,4.98,4.97,4.86,0,2772
10739208,46872590,Ana Cláudia,18/10/2015,within an hour,0.96,0.57,No,0,0,Yes,Yes,la Sagrada Família,Eixample,41.40264,2.17831,Private room,2,,1.5 baths,1,1,279,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,1,1125,75,149,0,,,,,,,,1,60264
11491001,47215402,Cleiton,22/10/2015,N/A,N/A,N/A,No,2,2,Yes,No,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38893,2.18058,Private room,2,,1 bath,1,1,32,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,4,1125,0,0,1,5,5,5,5,5,5,5,1,11680
13104558,1757501,Marc,15/02/2012,N/A,N/A,N/A,No,1,1,Yes,Yes,la Vila de Gràcia,Gràcia,41.40016,2.15476,Private room,2,,2 baths,1,1,85,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,15,1125,0,0,4,5,5,4.67,5,5,5,5,0,31025
15815958,102360802,Joan,03/11/2016,N/A,N/A,1,No,1,1,Yes,Yes,el Poblenou,Sant Martí,41.39758,2.20743,Private room,2,,1 private bath,1,1,89,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,32,1125,85,360,4,5,5,5,5,5,5,5,1,445
18798761,130863469,Marina,18/05/2017,within a few hours,0.57,0.6,No,1,1,Yes,Yes,la Sagrada Família,Eixample,41.40254,2.17486,Private room,2,,1 private bath,1,1,35,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,1,1125,5,6,12,4.83,4.83,4.83,4.92,5,4.92,4.83,0,12565
18945183,21348514,David,15/09/2014,within a few hours,0.9,0.91,No,2,2,Yes,Yes,Sant Antoni,Eixample,41.37835,2.16275,Private room,2,,1 shared bath,1,1,62,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,3,1125,29,29,111,4.8,4.86,4.82,4.92,4.89,4.91,4.83,0,20832
20743037,34340167,Charlotte,27/05/2015,within an hour,0.83,1,No,1,1,Yes,Yes,el Raval,Ciutat Vella,41.38064,2.16709,Private room,2,,1 shared bath,1,1,51,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,1,1125,1,1,212,4.68,4.82,4.6,4.91,4.88,4.84,4.67,1,18564
21106255,118538686,Martin,28/02/2017,within an hour,1,1,No,1,1,Yes,Yes,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39751,2.1434,Private room,2,,1 private bath,1,1,67,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,32,1125,79,169,70,4.76,4.87,4.67,4.91,4.87,4.79,4.79,0,13132
21651902,8096230,Paul,12/08/2013,within a day,0.5,0.87,No,4,4,Yes,Yes,la Dreta de l'Eixample,Eixample,41.39683,2.16563,Private room,2,,1 private bath,1,1,54,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,31,1125,33,214,174,4.78,4.82,4.68,4.91,4.93,4.95,4.8,0,8154
23178393,89691645,Pablo,13/08/2016,within an hour,1,0.99,No,2,2,Yes,Yes,el Raval,Ciutat Vella,41.3778,2.17517,Private room,2,,1 shared bath,1,1,92,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,1,1125,45,46,144,4.56,4.72,4.49,4.61,4.73,4.78,4.58,1,29348
25861509,193696134,Patxi,05/06/2018,within an hour,1,0.99,Yes,1,1,Yes,Yes,Hostafrancs,Sants-Montjuïc,41.37123,2.14356,Private room,2,,1 private bath,1,1,74,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,3,1125,63,153,170,4.85,4.91,4.86,4.96,4.94,4.82,4.83,1,15688
