Order Date;Order ID; Price ; Cost of sales ; Discount ; Order Quantity ; Sales 
18/11/2018;48198;35;882;0;45;1575
18/11/2018;12706;26;717,6;0,1;46;1196
18/11/2018;33189;44;112,2;0,1;5;220
18/11/2018;40965;16;224,6;0,1;39;624
18/11/2018;25926;28;268,8;0,1;20;560
19/11/2018;23971;42;94,5;  -  ;5;210
19/11/2018;646;44;530,6;0;18;792
19/11/2018;10309;54;310,5;0;23;1242
19/11/2018;24614;25;371,3;0,1;33;825
20/11/2018;11584;23;596,2;0;48;1104
20/11/2018;55045;22;290,4;0,1;20;440
20/11/2018;3585;30;397,8;0,1;34;1020
20/11/2018;3585;12;158,8;0,1;27;324
21/11/2018;22885;7;15,4;0,1;4;28
21/11/2018;3492;56;591,4;0;33;1848
21/11/2018;6211;22;42,2;0,1;3;66
21/11/2018;6211;34;418,9;0;28;952
21/11/2018;3492;25;245;0;35;875
21/11/2018;46052;23;297,9;0,1;37;851
21/11/2018;3492;15;191,1;0,1;49;735
21/11/2018;46052;27;568,6;  -  ;39;1053
21/11/2018;48295;44;1.034,90;0,1;48;2112
21/11/2018;19521;20;113,4;0;9;180
21/11/2018;34689;26;299,5;0,1;36;936
22/11/2018;40835;33;21,5;0,1;1;33
22/11/2018;40835;40;540,8;0,1;26;1040
22/11/2018;10183;60;720;0,1;48;2880
22/11/2018;19943;16;166,4;0,1;16;256
22/11/2018;40835;22;197,1;0,1;14;308
22/11/2018;11909;21;87,8;0;11;231
23/11/2018;17668;23;338,1;0;49;1127
23/11/2018;55875;41;676,5;  -  ;50;2050
23/11/2018;998;42;416,6;0,1;16;672
23/11/2018;55875;19;371,1;0,1;31;589
23/11/2018;48710;51;110,2;0;4;204
23/11/2018;30726;20;441;0,1;35;700
23/11/2018;32195;15;43,1;0,1;7;105
23/11/2018;17668;23;209,8;0,1;24;552
23/11/2018;17668;51;179;0;13;663
23/11/2018;10884;63;937,4;0,1;24;1512
24/11/2018;55906;41;637,1;0;42;1722
24/11/2018;55906;18;137,7;0,1;15;270
24/11/2018;55906;20;656,6;0;49;980
25/11/2018;52035;37;493,6;0;29;1073
26/11/2018;5511;8;102,4;0;32;256
26/11/2018;39717;32;326,4;0,1;20;640
26/11/2018;15074;43;673,4;0,1;27;1161
26/11/2018;5511;24;276;0;46;1104
27/11/2018;38947;37;244,2;0;20;740
27/11/2018;37924;38;207,5;0,1;21;798
27/11/2018;36707;47;684,8;0;47;2209
27/11/2018;37924;28;809,5;0,1;49;1372
27/11/2018;20710;24;461,3;0,1;31;744
27/11/2018;20710;42;382,2;0,1;26;1092
28/11/2018;36416;15;248,4;0;46;690
28/11/2018;57061;47;177,7;0,1;6;282
28/11/2018;12258;23;222,6;0;22;506
28/11/2018;57061;11;99,3;0;21;231
28/11/2018;12258;37;28,9;0;3;111
28/11/2018;36416;46;708,4;0,1;44;2024
28/11/2018;12258;25;182,3;0,1;27;675
28/11/2018;12258;48;48;0,1;2;96
28/11/2018;57061;14;23,9;0,1;3;42
29/11/2018;6592;44;784,1;0,1;33;1452
29/11/2018;38594;28;458,6;0,1;26;728
29/11/2018;6592;28;268;0,1;29;812
29/11/2018;39844;31;815,9;0,1;47;1457
29/11/2018;52070;13;154,6;0,1;29;377
30/11/2018;36355;33;581,8;0,1;43;1419
30/11/2018;36355;23;144,9;  -  ;10;230
30/11/2018;46113;55;663,3;0;18;990
30/11/2018;645;30;743,4;0,1;42;1260
30/11/2018;36355;22;42,2;0;6;132
30/11/2018;49668;36;531;0,1;25;900
30/11/2018;21635;23;13,8;  -  ;2;46
30/11/2018;36355;45;194,4;0,1;9;405
01/12/2018;17317;21;95,6;0,1;7;147
02/12/2018;13479;17;15,8;0,1;3;51
02/12/2018;15040;21;302,4;0,1;48;1008
02/12/2018;29889;38;551,8;0,1;44;1672
02/12/2018;13479;17;106,1;0;13;221
03/12/2018;50275;52;564,2;0,1;31;1612
03/12/2018;50275;57;108,3;0;5;285
03/12/2018;36069;15;111;0,1;20;300
03/12/2018;1444;19;313,5;0,1;25;475
03/12/2018;36069;55;387,8;  -  ;15;825
03/12/2018;1444;40;46,4;0;2;80
03/12/2018;1444;30;201,6;0;24;720
03/12/2018;36069;60;491,4;0,1;13;780
03/12/2018;1444;15;105,3;0;13;195
03/12/2018;1444;22;267,5;0,1;32;704
03/12/2018;16032;22;462;0,1;35;770
04/12/2018;39015;11;81,5;0,1;13;143
04/12/2018;24455;44;1.010,20;0,1;41;1804
04/12/2018;45959;15;141,8;0,1;15;225
04/12/2018;41185;44;32,6;0,1;2;88
04/12/2018;46528;22;136,6;0;23;506
04/12/2018;16480;41;298,5;0,1;14;574
04/12/2018;24737;14;18,5;0,1;3;42
04/12/2018;24455;34;152,3;  -  ;8;272
04/12/2018;46528;40;516;0,1;43;1720
04/12/2018;45824;25;319;0,1;44;1100
04/12/2018;45959;43;587;  -  ;35;1505
04/12/2018;39015;33;181,5;0,1;11;363
04/12/2018;24737;26;324,5;  -  ;26;676
05/12/2018;8229;28;82,3;0;7;196
05/12/2018;54755;41;469;  -  ;44;1804
05/12/2018;35457;43;832,1;0;45;1935
05/12/2018;36992;33;673,2;0;34;1122
05/12/2018;8229;31;527;  -  ;50;1550
05/12/2018;59365;37;18,5;0,1;1;37
06/12/2018;37700;30;251,1;0,1;27;810
06/12/2018;47617;5;35,7;0,1;17;85
07/12/2018;8290;21;309,1;0;32;672
07/12/2018;59297;16;108,2;0,1;13;208
07/12/2018;41765;27;365,3;0;41;1107
07/12/2018;50754;37;203,1;0,1;9;333
07/12/2018;51233;41;57,8;0,1;3;123
08/12/2018;5735;52;156;0,1;10;520
08/12/2018;56803;43;1.173,90;0,1;42;1806
08/12/2018;48483;18;145,8;  -  ;18;324
09/12/2018;39076;49;1.145,10;0;41;2009
09/12/2018;7527;42;979;0,1;37;1554
09/12/2018;2818;19;464;0,1;37;703
09/12/2018;7527;22;535,9;0;42;924
09/12/2018;2818;27;21,1;0;2;54
09/12/2018;49283;45;360;0;25;1125
09/12/2018;2818;13;334,6;  -  ;39;507
10/12/2018;36999;23;412,2;0,1;28;644
10/12/2018;12224;60;69,6;0;2;120
10/12/2018;35364;38;727,3;0,1;29;1102
10/12/2018;35364;34;616,4;0,1;37;1258
10/12/2018;12224;28;446,6;0,1;29;812
10/12/2018;52391;40;532,8;0;36;1440
10/12/2018;28037;39;362,7;0,1;31;1209
10/12/2018;36999;24;44,6;0,1;3;72
10/12/2018;52391;27;400,1;0;39;1053
10/12/2018;21091;21;215;0,1;32;672
10/12/2018;35364;59;387;0;16;944
10/12/2018;35364;17;53;0,1;8;136
10/12/2018;29857;31;749,9;0,1;41;1271
11/12/2018;7845;40;1.152,00;0,1;45;1800
11/12/2018;7845;34;493,7;0,1;22;748
11/12/2018;16102;36;414;0;25;900
12/12/2018;38882;61;1.489,60;0,1;37;2257
12/12/2018;54468;23;273,7;0;35;805
12/12/2018;38882;29;475,6;0,1;40;1160
12/12/2018;38400;22;75,7;0;8;176
12/12/2018;54468;21;173,3;0;15;315
12/12/2018;13120;16;69,1;  -  ;8;128
12/12/2018;13120;54;1.068,10;0,1;46;2484
12/12/2018;1891;22;20,5;0,1;3;66
12/12/2018;5765;21;217,4;0;23;483
13/12/2018;59556;11;28,1;  -  ;5;55
13/12/2018;59556;35;368,6;  -  ;27;945
14/12/2018;19300;27;132,3;0,1;10;270
14/12/2018;25027;43;301;0,1;25;1075
14/12/2018;930;45;297;  -  ;11;495
14/12/2018;3110;29;162,1;0;13;377
14/12/2018;48192;30;229,5;  -  ;15;450
14/12/2018;930;44;551,8;0;22;968
14/12/2018;58144;27;399,3;0;29;783
15/12/2018;15111;24;106,1;0,1;13;312
15/12/2018;23936;14;158,8;0,1;27;378
15/12/2018;46341;58;813,7;0,1;23;1334
16/12/2018;359;25;382,5;0,1;30;750
16/12/2018;47203;25;78;0;8;200
16/12/2018;47203;18;403,9;0,1;44;792
16/12/2018;47207;64;470,4;0,1;15;960
16/12/2018;22947;16;94,2;0,1;19;304
16/12/2018;31847;44;1.133,40;0,1;46;2024
16/12/2018;51975;8;52,8;0,1;12;96
17/12/2018;38240;13;22,4;0;4;52
17/12/2018;26240;44;484,9;0;38;1672
17/12/2018;26240;43;1.006,20;0;39;1677
17/12/2018;38240;13;196,6;0,1;42;546
17/12/2018;36033;25;180;0,1;15;375
17/12/2018;40356;15;417,6;0,1;48;720
17/12/2018;41607;20;237,6;0,1;36;720
17/12/2018;6369;44;858;0,1;30;1320
18/12/2018;10624;31;392,2;0,1;23;713
18/12/2018;20965;24;105,6;0,1;8;192
18/12/2018;1411;17;331,5;0,1;39;663
18/12/2018;42852;30;261,3;0;13;390
18/12/2018;6562;28;161,3;0;12;336
18/12/2018;1411;15;190,4;0,1;47;705
18/12/2018;20965;45;820,8;0,1;38;1710
19/12/2018;3458;43;687,6;0;41;1763
19/12/2018;3458;24;168;0,1;28;672
19/12/2018;13830;19;292,4;  -  ;27;513
20/12/2018;36934;42;114,7;0;7;294
20/12/2018;59845;10;256,2;0;42;420
20/12/2018;36934;17;321,3;0;45;765
20/12/2018;36934;38;50,9;0,1;2;76
20/12/2018;22279;20;240,8;0;43;860
20/12/2018;37888;64;496;0,1;31;1984
20/12/2018;59845;32;573,4;0,1;28;896
21/12/2018;36677;22;217,4;  -  ;38;836
21/12/2018;10434;14;11,2;0,1;2;28
21/12/2018;9248;26;447,7;0,1;41;1066
22/12/2018;36834;43;302,7;0;11;473
22/12/2018;18689;30;93;0,1;10;300
22/12/2018;18689;23;375,8;0;38;874
23/12/2018;21442;17;261,1;0;48;816
23/12/2018;47876;22;100,3;0;8;176
23/12/2018;44576;26;316,2;0;38;988
23/12/2018;45986;25;320;0,1;20;500
23/12/2018;44576;22;184,8;0;30;660
23/12/2018;11777;7;76,4;0,1;39;273
23/12/2018;21442;23;739,7;0;48;1104
24/12/2018;20262;20;183,6;0;27;540
24/12/2018;32101;30;676,8;0;48;1440
24/12/2018;37734;28;493,9;  -  ;42;1176
24/12/2018;37734;20;111;0,1;15;300
25/12/2018;40485;46;430,6;0,1;36;1656
25/12/2018;13824;5;63,7;0,1;19;95
25/12/2018;40485;25;78,8;0;7;175
25/12/2018;53382;21;207,9;  -  ;15;315
25/12/2018;53382;48;405,6;0,1;13;624
26/12/2018;57378;41;184,5;0;10;410
26/12/2018;59937;21;50;0;7;147
26/12/2018;57378;27;158;0;9;243
26/12/2018;11206;49;173,5;0;6;294
26/12/2018;44962;19;343,7;0,1;27;513
26/12/2018;47201;42;393,1;0;18;756
26/12/2018;30725;26;638,8;0,1;39;1014
26/12/2018;4550;41;419,8;0,1;32;1312
26/12/2018;11206;20;202,8;0,1;26;520
27/12/2018;6241;21;225,3;  -  ;29;609
27/12/2018;6241;42;614,9;0,1;24;1008
28/12/2018;26432;12;288;0,1;48;576
28/12/2018;26432;27;379,6;0,1;37;999
28/12/2018;26432;20;70,4;0,1;11;220
29/12/2018;46597;37;92,5;0,1;10;370
29/12/2018;46597;17;4,4;  -  ;1;17
29/12/2018;46597;22;372,2;0;47;1034
30/12/2018;710;11;198,7;0;42;462
30/12/2018;710;15;85,8;0,1;11;165
30/12/2018;39841;45;832,1;0;43;1935
30/12/2018;710;38;573;0;29;1102
30/12/2018;59174;18;49,7;0,1;6;108
31/12/2018;25860;41;147,6;0,1;9;369
31/12/2018;38215;39;884,5;0,1;42;1638
31/12/2018;48480;10;192;0,1;32;320
31/12/2018;38215;54;1.210,70;0,1;38;2052
31/12/2018;54145;32;478,7;0,1;34;1088
31/12/2018;25860;40;266,8;0,1;23;920
01/01/2019;8998;38;200,6;0;12;456
01/01/2019;20449;19;101,1;0,1;19;361
01/01/2019;57606;19;351,5;0,1;37;703
01/01/2019;29058;14;161;0,1;23;322
01/01/2019;8998;8;106,6;0,1;37;296
01/01/2019;29058;18;267,3;0,1;33;594
01/01/2019;29058;46;848,7;0;41;1886
01/01/2019;29058;44;624,4;0;43;1892
01/01/2019;8998;39;238,3;0;13;507
02/01/2019;46050;44;70;0;3;132
02/01/2019;46050;25;792;0;48;1200
02/01/2019;46050;35;71,8;0;5;175
03/01/2019;14755;36;411,8;0,1;44;1584
03/01/2019;14755;55;767,3;0,1;31;1705
03/01/2019;5504;15;141,8;0;15;225
03/01/2019;56293;34;433,8;0,1;44;1496
03/01/2019;56293;40;571,2;0;34;1360
03/01/2019;5504;15;26,1;0,1;6;90
04/01/2019;33218;17;114,8;0,1;25;425
04/01/2019;33218;20;150,8;0;29;580
04/01/2019;44133;25;376,3;0,1;35;875
05/01/2019;12708;15;224,4;  -  ;44;660
05/01/2019;47171;12;123,5;0;21;252
05/01/2019;48935;63;542,4;  -  ;21;1323
05/01/2019;5510;23;118,7;0,1;12;276
05/01/2019;47171;60;480;0,1;32;1920
05/01/2019;47171;47;357,2;0;19;893
06/01/2019;13447;21;191,5;0;24;504
06/01/2019;37668;14;272,6;0;33;462
06/01/2019;2244;46;585,6;0;19;874
06/01/2019;58053;59;941,6;0;42;2478
07/01/2019;4611;29;436,2;0;32;928
07/01/2019;32932;47;1.105,40;0,1;49;2303
08/01/2019;57318;37;647,1;0;33;1221
08/01/2019;23782;33;90,1;0,1;7;231
08/01/2019;24740;12;214,2;0,1;35;420
08/01/2019;24740;22;111,3;0;11;242
08/01/2019;1280;19;501,6;0,1;40;760
08/01/2019;10247;20;134,4;0;24;480
08/01/2019;10247;57;634,4;0,1;21;1197
08/01/2019;57318;24;187,2;0,1;12;288
08/01/2019;8227;40;691,2;0,1;32;1280
08/01/2019;23782;21;444,4;0,1;46;966
09/01/2019;56327;41;1.067,60;0,1;42;1722
09/01/2019;59270;25;587,5;0;47;1175
09/01/2019;59270;34;166,6;0;14;476
09/01/2019;59270;20;489,6;0;48;960
09/01/2019;48487;48;738,7;  -  ;27;1296
09/01/2019;56327;21;611,9;0,1;47;987
09/01/2019;56327;33;98;0;11;363
09/01/2019;59270;53;71,6;0,1;5;265
09/01/2019;42567;30;147,6;  -  ;12;360
10/01/2019;1857;44;569,8;0,1;37;1628
10/01/2019;19494;16;368,2;0,1;39;624
10/01/2019;34948;25;138,8;0,1;15;375
10/01/2019;38369;18;30,2;0;3;54
10/01/2019;19494;25;18;0;2;50
11/01/2019;59552;31;616,6;  -  ;39;1209
11/01/2019;12580;64;1.600,00;0,1;50;3200
11/01/2019;17825;23;275,1;0,1;26;598
11/01/2019;12580;42;523,7;0;43;1806
12/01/2019;37125;11;131,6;  -  ;46;506
12/01/2019;37250;9;48;0;13;117
12/01/2019;2213;29;60,9;0,1;6;174
12/01/2019;19524;19;80,4;0,1;9;171
12/01/2019;28289;21;299,5;0;31;651
12/01/2019;58599;49;672,3;0,1;49;2401
12/01/2019;23586;55;1.144,00;0;32;1760
12/01/2019;58599;27;194,9;  -  ;19;513
12/01/2019;20961;25;263,5;0,1;34;850
13/01/2019;2852;20;88;0;10;200
13/01/2019;21574;54;730,6;  -  ;33;1782
13/01/2019;15079;56;785,7;0;23;1288
13/01/2019;15079;32;792;  -  ;45;1440
13/01/2019;2852;34;871,1;0,1;42;1428
14/01/2019;26182;28;50,4;0,1;4;112
14/01/2019;26182;28;235,2;0;30;840
14/01/2019;36161;39;119,3;0;6;234
14/01/2019;4545;24;419,8;0,1;33;792
14/01/2019;8642;34;137;0;13;442
14/01/2019;4545;29;71,9;0,1;4;116
14/01/2019;8642;64;1.114,90;0,1;26;1664
15/01/2019;55139;19;467,4;0;41;779
15/01/2019;55139;23;269,1;0,1;26;598
15/01/2019;18853;27;231,7;0;33;891
16/01/2019;35139;15;236,3;0,1;25;375
16/01/2019;35139;37;34,4;0,1;3;111
16/01/2019;35139;15;195,8;0;29;435
16/01/2019;24610;54;75,6;0;4;216
16/01/2019;39267;43;335,4;0,1;26;1118
16/01/2019;39267;18;223,6;0,1;46;828
16/01/2019;50048;8;5,4;0,1;1;8
16/01/2019;35139;20;300,8;0,1;32;640
16/01/2019;34753;24;48,7;0,1;7;168
16/01/2019;50048;29;170,5;0,1;14;406
17/01/2019;54497;45;17,6;0,1;1;45
18/01/2019;34661;30;265,2;0,1;26;780
18/01/2019;55398;38;478,8;0;21;798
18/01/2019;55398;46;596,2;0,1;24;1104
18/01/2019;25155;20;136;0,1;17;340
18/01/2019;20934;22;34,1;0,1;5;110
18/01/2019;25155;41;865,9;  -  ;48;1968
18/01/2019;29185;25;408;0;48;1200
18/01/2019;25155;36;60,5;0;3;108
18/01/2019;29185;5;19,6;0;8;40
18/01/2019;29185;38;79,8;0;5;190
19/01/2019;42405;7;23,7;0,1;13;91
20/01/2019;55270;16;7,5;0;1;16
20/01/2019;35812;44;434,7;0,1;19;836
20/01/2019;640;23;538,2;0;39;897
20/01/2019;44999;43;226,6;0,1;17;731
20/01/2019;640;41;462,5;0;24;984
20/01/2019;24135;41;216,5;0,1;12;492
20/01/2019;35812;5;73,2;0,1;24;120
20/01/2019;35812;22;21,1;0,1;2;44
20/01/2019;49925;20;5,6;0,1;1;20
21/01/2019;41472;28;430,1;0;48;1344
21/01/2019;13958;5;33;0,1;11;55
21/01/2019;44295;25;587,5;0,1;47;1175
22/01/2019;38048;55;577,5;0,1;42;2310
22/01/2019;14661;44;501,6;0,1;38;1672
22/01/2019;40162;30;252;0;28;840
22/01/2019;38048;30;662,7;0,1;47;1410
23/01/2019;2305;23;103,7;0;11;253
23/01/2019;2305;17;185,1;0,1;33;561
23/01/2019;34785;20;594;0;45;900
23/01/2019;2305;56;26,3;0;1;56
23/01/2019;1253;27;117,5;0,1;15;405
23/01/2019;14819;61;642,3;0,1;27;1647
23/01/2019;14819;34;995,5;0,1;48;1632
24/01/2019;24961;24;128,6;0;8;192
24/01/2019;27680;30;324,9;0;19;570
24/01/2019;27808;49;260,2;0;9;441
24/01/2019;27680;18;385,9;0,1;32;576
24/01/2019;611;41;867,2;0;47;1927
25/01/2019;44098;33;20,5;0;1;33
26/01/2019;27810;16;302,1;0;32;512
26/01/2019;5381;13;226,1;0,1;47;611
26/01/2019;97;8;133,1;0;26;208
26/01/2019;5381;11;130,7;0,1;27;297
27/01/2019;6279;33;485,1;0;49;1617
27/01/2019;30336;39;556,9;0,1;28;1092
27/01/2019;13413;44;714,6;0;29;1276
27/01/2019;31780;21;103,5;0,1;17;357
28/01/2019;3461;16;240,6;0,1;47;752
28/01/2019;52196;40;18;0,1;1;40
28/01/2019;52196;25;135;0,1;10;250
28/01/2019;3461;35;563,5;0,1;35;1225
29/01/2019;50304;5;37,4;0;22;110
29/01/2019;14375;29;449,5;0,1;50;1450
29/01/2019;50304;18;31,3;0,1;3;54
29/01/2019;12449;12;289,4;0;36;432
29/01/2019;14375;34;147,6;0,1;7;238
29/01/2019;14338;19;284,2;0,1;34;646
29/01/2019;16166;13;173,2;0,1;36;468
30/01/2019;48642;25;76,3;0;5;125
30/01/2019;48642;23;563,5;0,1;50;1150
30/01/2019;27524;31;744;0;50;1550
30/01/2019;48642;12;159,8;  -  ;36;432
30/01/2019;8292;10;79,2;0;18;180
30/01/2019;48642;12;20,2;0,1;4;48
30/01/2019;58788;16;173,6;0;31;496
31/01/2019;18307;20;147,2;0,1;23;460
31/01/2019;55877;38;382,7;0;19;722
31/01/2019;32164;24;364,3;0,1;23;552
31/01/2019;43781;36;599,4;0,1;45;1620
31/01/2019;32164;16;272;0,1;34;544
31/01/2019;18307;52;1.131,50;0;34;1768
31/01/2019;3687;18;153;0,1;25;450
31/01/2019;43781;7;54,4;0;21;147
31/01/2019;32164;36;159,8;0;12;432
31/01/2019;55877;37;784,4;0;40;1480
31/01/2019;52322;20;6,8;0,1;1;20
01/02/2019;24197;51;46,9;0,1;2;102
01/02/2019;56931;28;361,8;0,1;34;952
01/02/2019;24197;24;433;  -  ;41;984
02/02/2019;18055;26;44,5;0;3;78
02/02/2019;27141;24;188,2;0,1;28;672
02/02/2019;12067;40;254,4;0;12;480
02/02/2019;12067;28;151,2;0;9;252
02/02/2019;12067;55;148,5;0,1;6;330
02/02/2019;12067;53;207,8;0,1;7;371
02/02/2019;10630;34;688,2;  -  ;44;1496
02/02/2019;27141;10;167,5;0;25;250
02/02/2019;1222;47;789,6;0,1;48;2256
02/02/2019;12067;62;1.311,30;  -  ;45;2790
03/02/2019;39110;45;321,3;0,1;14;630
03/02/2019;42500;21;319,4;0;39;819
03/02/2019;42500;28;25,8;0;2;56
04/02/2019;15397;62;1.432,20;  -  ;42;2604
04/02/2019;10913;28;249,5;0;27;756
04/02/2019;33703;46;117,8;0,1;4;184
04/02/2019;15397;11;212,9;0;43;473
04/02/2019;15397;15;152,3;0,1;29;435
04/02/2019;54276;64;645,1;  -  ;21;1344
04/02/2019;33703;36;351;  -  ;25;900
04/02/2019;33703;26;46,8;0,1;4;104
04/02/2019;42561;45;303,8;0,1;15;675
05/02/2019;7175;27;143,1;0,1;10;270
05/02/2019;36292;42;466,2;0,1;37;1554
05/02/2019;45542;32;781,4;0;37;1184
05/02/2019;36292;28;223,4;0,1;21;588
05/02/2019;45542;20;264;0;40;800
05/02/2019;34245;44;1.034,90;0,1;42;1848
06/02/2019;30625;18;259,7;0;37;666
06/02/2019;7079;41;685,5;0;44;1804
06/02/2019;30625;16;145,9;0,1;24;384
06/02/2019;7079;55;524,7;0;18;990
06/02/2019;10114;42;835,4;  -  ;39;1638
07/02/2019;20577;24;147,6;0,1;15;360
07/02/2019;12704;57;845,9;0;28;1596
07/02/2019;12704;30;356,4;0,1;44;1320
07/02/2019;44900;42;68,9;0,1;4;168
08/02/2019;47329;42;430,1;0;16;672
08/02/2019;15014;35;213,5;0,1;10;350
08/02/2019;20704;20;12,8;0;1;20
08/02/2019;7654;27;38,1;0,1;3;81
08/02/2019;20704;40;64;0,1;5;200
08/02/2019;20704;11;259,2;0,1;38;418
08/02/2019;6311;8;86,4;0;18;144
08/02/2019;47329;56;68,3;0,1;2;112
09/02/2019;6850;15;117;0,1;26;390
09/02/2019;19555;40;179,2;  -  ;8;320
09/02/2019;6850;44;204,2;0,1;8;352
09/02/2019;6850;8;101,7;0,1;41;328
09/02/2019;6850;38;387,6;0,1;34;1292
09/02/2019;20103;8;122;0,1;25;200
09/02/2019;3078;17;8,2;0,1;1;17
09/02/2019;19555;44;1.045,40;0,1;36;1584
09/02/2019;20103;24;237,6;  -  ;30;720
09/02/2019;3078;37;279,7;0,1;12;444
09/02/2019;14245;12;126,5;0,1;17;204
10/02/2019;26054;16;203;0,1;47;752
10/02/2019;57159;49;333,2;0,1;17;833
10/02/2019;58502;40;303,6;0;23;920
10/02/2019;57159;33;388,1;0;42;1386
10/02/2019;10080;56;627,2;  -  ;20;1120
11/02/2019;59619;45;488,3;0,1;35;1575
11/02/2019;59619;48;218,9;0;12;576
12/02/2019;12259;49;1.367,10;0,1;45;2205
12/02/2019;12259;48;669,6;0,1;45;2160
12/02/2019;47778;41;255,8;0,1;12;492
12/02/2019;14791;36;511,6;0,1;29;1044
13/02/2019;37349;49;203,8;0;8;392
13/02/2019;32931;63;781,2;0,1;31;1953
13/02/2019;32931;31;224,8;0,1;25;775
14/02/2019;42820;41;542,4;0,1;27;1107
14/02/2019;57127;64;499,2;  -  ;13;832
15/02/2019;39333;51;521,7;0,1;31;1581
15/02/2019;39333;21;147,4;0;18;378
15/02/2019;54304;50;159,5;0;11;550
15/02/2019;36065;39;350,6;0;31;1209
16/02/2019;6980;33;231,7;0,1;18;594
17/02/2019;22368;41;878,2;0;34;1394
17/02/2019;22368;5;16,3;0;5;25
17/02/2019;33060;45;63,5;0,1;3;135
17/02/2019;25091;50;132;0;4;200
17/02/2019;22368;34;426,4;0,1;33;1122
18/02/2019;14023;17;244,8;0;48;816
18/02/2019;1060;12;226,8;  -  ;30;360
18/02/2019;59780;25;141,8;  -  ;21;525
18/02/2019;57538;22;272,8;0,1;40;880
18/02/2019;38496;38;454,5;0,1;23;874
18/02/2019;37157;12;126,4;0;39;468
18/02/2019;4739;45;208,8;0;16;720
18/02/2019;56835;28;7,3;0,1;1;28
18/02/2019;14023;34;575,3;0,1;36;1224
19/02/2019;43940;42;191,5;0,1;12;504
19/02/2019;43940;22;377,5;0,1;44;968
19/02/2019;41122;31;467,5;0,1;29;899
19/02/2019;17632;22;309,3;0,1;38;836
19/02/2019;26499;40;176;0,1;11;440
20/02/2019;37606;12;88,2;0,1;21;252
20/02/2019;4487;28;686;0,1;50;1400
20/02/2019;2279;32;698,9;0;39;1248
20/02/2019;37606;44;811,8;0;41;1804
20/02/2019;2279;44;733;  -  ;49;2156
20/02/2019;29475;7;205,8;0,1;49;343
20/02/2019;51362;44;558,4;0;47;2068
20/02/2019;29475;30;39,6;  -  ;2;60
20/02/2019;37606;28;12,3;0,1;1;28
20/02/2019;39872;20;34;0;5;100
21/02/2019;27426;18;243,5;0;41;738
21/02/2019;42528;38;530,1;0;31;1178
21/02/2019;42528;27;322,9;0;46;1242
21/02/2019;27426;37;793,3;0;32;1184
21/02/2019;42528;45;210,6;0;13;585
21/02/2019;42528;20;296;0;37;740
21/02/2019;42528;21;249,7;0;29;609
22/02/2019;48609;39;111,2;0;5;195
22/02/2019;48609;63;704,3;  -  ;26;1638
22/02/2019;11878;17;171,4;0,1;18;306
22/02/2019;53344;55;1.287,00;0;36;1980
22/02/2019;10627;44;81;0,1;4;176
22/02/2019;29156;25;95;0,1;10;250
22/02/2019;11878;28;273;0,1;15;420
23/02/2019;12803;31;406,7;0;32;992
23/02/2019;8807;14;74,5;0;19;266
23/02/2019;8807;33;304,9;0,1;14;462
23/02/2019;11747;23;39,3;0,1;3;69
24/02/2019;27461;24;432;0,1;40;960
24/02/2019;37541;11;16,2;0;3;33
24/02/2019;678;45;1.148,40;0,1;44;1980
24/02/2019;38979;38;802,6;0,1;48;1824
24/02/2019;20038;36;771,1;0,1;42;1512
24/02/2019;27879;50;1.386,00;0,1;44;2200
24/02/2019;37541;27;137,7;0,1;10;270
24/02/2019;37541;16;161,3;0,1;18;288
24/02/2019;38979;36;613,8;0;31;1116
24/02/2019;36836;60;1.599,60;0,1;43;2580
24/02/2019;38979;28;276,1;0,1;34;952
24/02/2019;55394;47;296,1;0,1;21;987
24/02/2019;27461;17;194,5;0;26;442
24/02/2019;27879;34;499,8;0;30;1020
25/02/2019;20386;42;779,1;0,1;35;1470
25/02/2019;16230;40;464,4;0,1;27;1080
25/02/2019;4166;12;150,5;0,1;19;228
25/02/2019;6272;14;208,3;0;31;434
25/02/2019;16230;30;21;0,1;2;60
25/02/2019;47942;11;66,3;0,1;9;99
25/02/2019;47942;21;252;0,1;30;630
25/02/2019;9701;34;117;0;8;272
25/02/2019;33922;32;347,2;0,1;31;992
25/02/2019;16230;30;456;  -  ;40;1200
25/02/2019;58820;15;97,2;0;24;360
25/02/2019;6272;30;98,4;0,1;8;240
25/02/2019;6272;30;594;0,1;33;990
25/02/2019;16230;61;549;0,1;15;915
25/02/2019;6272;23;673,4;  -  ;48;1104
25/02/2019;9701;24;62,6;0;9;216
25/02/2019;47942;30;27,9;0;3;90
26/02/2019;34787;48;450,2;0,1;14;672
26/02/2019;17506;29;277,5;0;33;957
27/02/2019;738;23;106,3;0;7;161
27/02/2019;36517;45;534,6;0;18;810
27/02/2019;738;43;839,8;0,1;31;1333
27/02/2019;36517;19;106;0,1;9;171
27/02/2019;24577;17;83;0,1;8;136
28/02/2019;35300;56;1.038,80;0,1;35;1960
28/02/2019;35300;28;151,2;0;10;280
28/02/2019;1600;36;529,9;0,1;32;1152
28/02/2019;55424;13;34,3;0;6;78
28/02/2019;27236;12;144;0;20;240
28/02/2019;1600;22;411,8;0;36;792
28/02/2019;35300;22;171,6;0,1;13;286
28/02/2019;4359;46;560,3;0,1;21;966
28/02/2019;19813;34;404,3;0,1;29;986
28/02/2019;2914;18;30,8;0,1;3;54
