ProductID,ProductName,Category,Subcategory,Supplier,UnitCost,Brand,PackSize
PRD00788,Business-focused system-worthy budgetary managemen,Bakery,Pastries,Wallace-Martinez,44.03,FreshMarket Own,2-pack
PRD00789,Function-based methodical standardization,Bakery,Bread,Harris Ltd,43.82,FreshMarket Own,Single
PRD00790,Self-enabling 24/7 framework,Bakery,Bread,Stanley-Bates,2.14,FreshMarket Own,6-pack
PRD00791,Future-proofed regional portal,Bakery,Pastries,"Taylor, Rivas and Garcia",10.36,Premium Brand,12-pack
PRD00792,Up-sized regional capability,Bakery,Pastries,Wilson-Rodriguez,20.15,FreshMarket Own,Single
PRD00793,Exclusive real-time customer loyalty,Bakery,Bread,Decker-Dudley,18.94,Budget Brand,12-pack
PRD00794,Multi-channeled tertiary installation,Bakery,Bread,Martin-Kelley,48.05,Premium Brand,Bulk
PRD00795,Expanded system-worthy matrices,Bakery,Pastries,Young-Smith,17.81,FreshMarket Own,6-pack
PRD00796,Cross-group bifurcated orchestration,Bakery,Pastries,"Snyder, Herring and Chan",41.63,FreshMarket Own,6-pack
PRD00797,Compatible uniform success,Bakery,Bread,Conway Ltd,19.64,FreshMarket Own,Bulk
PRD00798,Focused logistical frame,Bakery,Bread,Marshall-Garcia,42.93,Budget Brand,2-pack
PRD00799,Enhanced 6thgeneration frame,Bakery,Pastries,Solis-Edwards,10.73,Budget Brand,12-pack
PRD00800,User-centric bifurcated attitude,Bakery,Pastries,Smith and Sons,1.49,Budget Brand,Single
PRD00801,Switchable secondary concept,Bakery,Cakes,Howard-Kim,45.62,Budget Brand,2-pack
PRD00802,Secured encompassing superstructure,Bakery,Pastries,Watson LLC,40.14,FreshMarket Own,6-pack
PRD00803,Enterprise-wide bifurcated initiative,Bakery,Pastries,Rivers-Nelson,40.35,Premium Brand,6-pack
PRD00804,Networked system-worthy matrices,Bakery,Cakes,Banks-Robles,44.83,Premium Brand,12-pack
PRD00805,Customizable clear-thinking standardization,Bakery,Cakes,"Brown, Dunlap and Moore",11.3,Premium Brand,Bulk
PRD00806,Operative optimizing matrices,Bakery,Pastries,"Gregory, White and James",20.16,FreshMarket Own,Single
PRD00807,Multi-channeled reciprocal algorithm,Bakery,Pastries,"Hobbs, Acosta and Snow",49.97,Premium Brand,Bulk
PRD00808,Polarized mobile budgetary management,Bakery,Pastries,Alexander-Brown,29.89,Premium Brand,6-pack
PRD00809,Streamlined foreground access,Bakery,Pastries,"Oneill, Warren and Manning",5.85,FreshMarket Own,6-pack
PRD00810,Up-sized non-volatile definition,Bakery,Cakes,"Marks, Stone and Watts",32.21,Premium Brand,6-pack
PRD00811,Secured bandwidth-monitored Internet solution,Bakery,Pastries,"Barber, Olson and Alvarado",35.7,Budget Brand,6-pack
PRD00812,Stand-alone human-resource collaboration,Bakery,Bread,"Mcclain, Salazar and Smith",7.92,FreshMarket Own,Single
PRD00813,Diverse motivating leverage,Bakery,Pastries,Booth-Jones,20.5,Premium Brand,2-pack
PRD00814,Pre-emptive fresh-thinking encoding,Bakery,Pastries,Cordova-Williams,1.76,Premium Brand,6-pack
PRD00815,Face-to-face neutral project,Bakery,Cakes,Powell-Young,45.39,Premium Brand,12-pack
PRD00816,Persevering leadingedge website,Bakery,Pastries,"West, Gates and West",2.25,Budget Brand,Bulk
PRD00817,Decentralized modular synergy,Bakery,Bread,"Smith, Powell and Johnson",17.49,Budget Brand,2-pack
PRD00818,Reactive 24hour array,Bakery,Pastries,"Richmond, Walsh and Wu",26.96,Premium Brand,6-pack
PRD00819,Realigned demand-driven projection,Bakery,Pastries,"Bryant, Peterson and Bryan",15.36,FreshMarket Own,Bulk
PRD00820,Face-to-face logistical groupware,Bakery,Bread,"Saunders, Greene and Moran",15.04,Premium Brand,2-pack
PRD00821,Multi-lateral transitional knowledge user,Bakery,Pastries,Davis Ltd,13.3,Budget Brand,2-pack
PRD00822,Face-to-face 24hour Graphical User Interface,Bakery,Pastries,Gallegos-Brandt,45.03,Budget Brand,Single
PRD00823,Implemented neutral model,Bakery,Bread,Park-Williams,18.09,Budget Brand,6-pack
PRD00824,Down-sized modular challenge,Bakery,Cakes,"Newton, Ortiz and King",39.51,Premium Brand,6-pack
PRD00825,Exclusive content-based capability,Bakery,Cakes,Lewis-Summers,29.49,Premium Brand,Single
PRD00826,Ergonomic transitional Graphical User Interface,Bakery,Cakes,Sherman Inc,3.16,Budget Brand,Bulk
PRD00827,Sharable systematic parallelism,Bakery,Pastries,Barton Group,47.24,FreshMarket Own,12-pack
PRD00828,Persevering stable parallelism,Bakery,Bread,"Taylor, Porter and Moreno",25.27,Budget Brand,12-pack
PRD00829,Business-focused neutral Internet solution,Bakery,Pastries,"Webb, Romero and Morse",15.27,FreshMarket Own,2-pack
PRD00830,Enhanced system-worthy paradigm,Bakery,Bread,Cross and Sons,49.62,Premium Brand,12-pack
PRD00831,Customer-focused human-resource protocol,Bakery,Pastries,"Obrien, Morris and Keith",44.7,Premium Brand,2-pack
PRD00832,Operative real-time solution,Bakery,Cakes,Hill LLC,43.19,FreshMarket Own,Single
PRD00833,Implemented local workforce,Bakery,Cakes,Taylor PLC,16.97,FreshMarket Own,6-pack
PRD00834,Total value-added migration,Bakery,Pastries,Cameron-Kelley,3.37,Premium Brand,6-pack
PRD00835,Intuitive transitional support,Bakery,Bread,"Chen, Harris and Weber",38.18,FreshMarket Own,Bulk
PRD00836,Implemented systemic hardware,Bakery,Bread,"Anderson, Page and Hester",24.73,FreshMarket Own,2-pack
PRD00837,Enhanced motivating moratorium,Bakery,Pastries,"Walsh, Page and Hodges",21.97,Premium Brand,12-pack
PRD00838,Realigned mission-critical paradigm,Bakery,Cakes,"Bender, Mckinney and Craig",48.28,Premium Brand,Single
PRD00839,Public-key executive interface,Bakery,Bread,Mills Inc,26.92,Budget Brand,6-pack
PRD00840,Multi-tiered client-server application,Bakery,Bread,"Brown, Adams and Floyd",44.65,Budget Brand,2-pack
PRD00841,Horizontal systemic extranet,Bakery,Bread,Franco Ltd,34.0,Budget Brand,2-pack
PRD00842,Implemented demand-driven system engine,Bakery,Bread,"Johnson, Cervantes and Garcia",34.83,Premium Brand,6-pack
PRD00843,Synergistic user-facing open architecture,Bakery,Bread,Newton PLC,5.58,Budget Brand,Bulk
PRD00844,Networked disintermediate migration,Bakery,Cakes,"Roberts, Beck and House",8.77,FreshMarket Own,6-pack
PRD00845,Networked intangible toolset,Bakery,Cakes,"Edwards, Arnold and Smith",23.07,Budget Brand,Bulk
PRD00846,Function-based dedicated process improvement,Bakery,Pastries,Greer-Pruitt,17.22,Budget Brand,2-pack
PRD00847,Triple-buffered tertiary project,Bakery,Cakes,Fischer-Payne,49.81,Premium Brand,6-pack
PRD00848,Robust dedicated time-frame,Bakery,Bread,"Brandt, Phillips and Thompson",8.66,Premium Brand,Single
PRD00849,Synergized asynchronous contingency,Bakery,Bread,Moss Inc,11.6,FreshMarket Own,2-pack
PRD00850,Multi-tiered 6thgeneration interface,Bakery,Pastries,Hawkins-Anderson,1.58,Budget Brand,2-pack
PRD00851,Reduced eco-centric ability,Bakery,Bread,Owens-Pineda,18.65,Budget Brand,Single
PRD00852,Balanced coherent Graphic Interface,Bakery,Cakes,"Williams, Randolph and Gilbert",43.89,Premium Brand,Bulk
PRD00853,Switchable exuding matrix,Bakery,Pastries,"Pierce, Jones and Zimmerman",2.91,FreshMarket Own,Single
PRD00854,Progressive directional contingency,Bakery,Pastries,"Jones, Wagner and Perry",41.89,FreshMarket Own,Single
PRD00855,Public-key impactful array,Bakery,Cakes,Walker-Lewis,22.49,FreshMarket Own,Bulk
PRD00856,Managed full-range hierarchy,Bakery,Cakes,Robinson-Goodwin,23.98,FreshMarket Own,2-pack
PRD00857,Progressive methodical open architecture,Bakery,Pastries,"Smith, Caldwell and Griffin",34.44,FreshMarket Own,6-pack
PRD00858,Stand-alone reciprocal process improvement,Bakery,Cakes,Haley Ltd,33.25,Budget Brand,Bulk
PRD00859,Inverse homogeneous utilization,Bakery,Cakes,Cruz PLC,31.33,Budget Brand,2-pack
PRD00860,Up-sized executive algorithm,Bakery,Cakes,"Short, Brooks and Lang",41.62,FreshMarket Own,Bulk
PRD00861,Organized mobile analyzer,Bakery,Pastries,Villanueva-Lee,31.08,Premium Brand,Single
PRD00862,Profound attitude-oriented attitude,Bakery,Bread,Bonilla PLC,25.14,Budget Brand,2-pack
PRD00863,Public-key 24hour product,Bakery,Cakes,Clark Ltd,41.66,FreshMarket Own,6-pack
PRD00864,Vision-oriented didactic software,Bakery,Pastries,Houston-Harris,20.78,FreshMarket Own,Single
PRD00865,Total user-facing time-frame,Bakery,Pastries,Lucas-Case,25.07,FreshMarket Own,12-pack
PRD00866,User-friendly systemic collaboration,Bakery,Cakes,Stevens LLC,12.11,FreshMarket Own,Single
PRD00867,Automated background archive,Bakery,Bread,Thompson LLC,41.84,Budget Brand,12-pack
PRD00868,Realigned asynchronous orchestration,Bakery,Bread,Bartlett Group,47.5,Budget Brand,Single
PRD00869,Networked local product,Bakery,Pastries,Hamilton-Smith,36.32,Premium Brand,2-pack
PRD00870,Synergistic bottom-line monitoring,Bakery,Cakes,May PLC,49.44,Premium Brand,6-pack
PRD00871,Cloned web-enabled synergy,Bakery,Cakes,"Williams, Charles and Howard",2.98,FreshMarket Own,Single
PRD00872,Profit-focused bi-directional frame,Bakery,Cakes,"Turner, Miller and Hubbard",18.33,Budget Brand,6-pack
PRD00873,Organic homogeneous infrastructure,Bakery,Cakes,"Johnson, Moore and Robinson",37.06,FreshMarket Own,Single
PRD00874,User-friendly hybrid utilization,Bakery,Bread,"Phillips, Walters and Evans",42.67,Budget Brand,2-pack
PRD00875,Upgradable secondary hub,Bakery,Cakes,Spencer PLC,18.2,Premium Brand,Bulk
PRD00876,Digitized bottom-line analyzer,Bakery,Cakes,Armstrong Group,43.98,FreshMarket Own,6-pack
PRD00877,Public-key neutral artificial intelligence,Bakery,Cakes,Clark-Figueroa,9.55,Premium Brand,12-pack
PRD00878,Up-sized grid-enabled data-warehouse,Bakery,Cakes,Whitehead-York,13.96,Premium Brand,12-pack
PRD00879,Digitized cohesive contingency,Bakery,Cakes,Jensen LLC,32.62,FreshMarket Own,Single
PRD00880,Ergonomic bifurcated contingency,Bakery,Bread,"Marsh, Phelps and York",34.96,FreshMarket Own,2-pack
PRD00881,Reactive maximized project,Bakery,Bread,"Jones, Powers and King",21.09,Budget Brand,12-pack
PRD00882,Exclusive uniform paradigm,Bakery,Pastries,Lynn-Howard,34.08,FreshMarket Own,Bulk
PRD00883,Synchronized solution-oriented encoding,Bakery,Cakes,Mitchell Inc,39.07,Budget Brand,Single
PRD00884,Ergonomic foreground matrix,Bakery,Pastries,Murphy-Hopkins,44.06,Budget Brand,2-pack
PRD00885,Team-oriented optimal collaboration,Bakery,Cakes,"Knight, Aguirre and Benjamin",46.06,FreshMarket Own,12-pack
PRD00886,Down-sized 24hour functionalities,Bakery,Cakes,Floyd Ltd,2.78,Premium Brand,6-pack
PRD00887,User-centric secondary Internet solution,Bakery,Bread,Larsen-Taylor,35.38,Budget Brand,Bulk
PRD00888,Upgradable full-range matrices,Bakery,Pastries,Griffin-Hampton,29.04,Budget Brand,2-pack
PRD00889,Pre-emptive neutral benchmark,Bakery,Pastries,Brewer Inc,43.72,Budget Brand,Bulk
PRD00890,Grass-roots client-driven monitoring,Bakery,Pastries,Baker Ltd,35.18,FreshMarket Own,12-pack
PRD00891,Compatible upward-trending archive,Bakery,Pastries,Atkinson Ltd,36.47,Premium Brand,6-pack
PRD00892,Assimilated optimal paradigm,Bakery,Pastries,Hammond-Lewis,33.98,Premium Brand,2-pack
PRD00893,Automated neutral firmware,Bakery,Pastries,"Shannon, Fernandez and Valdez",44.66,Budget Brand,Single
PRD00894,Distributed high-level infrastructure,Bakery,Bread,Vance PLC,32.35,FreshMarket Own,Bulk
PRD00895,Upgradable explicit challenge,Bakery,Cakes,Mason-Davis,42.67,FreshMarket Own,Single
PRD00896,Multi-lateral motivating access,Bakery,Cakes,"Allen, Maynard and Holden",16.37,Premium Brand,6-pack
PRD00897,Synergized composite system engine,Bakery,Bread,"Taylor, Moore and Knight",25.59,Budget Brand,12-pack
PRD00898,Re-contextualized stable circuit,Bakery,Cakes,"Dennis, Crosby and Williams",40.95,FreshMarket Own,12-pack
PRD00899,Virtual mobile emulation,Bakery,Cakes,Baker and Sons,40.16,Premium Brand,Single
PRD00900,Balanced static database,Bakery,Cakes,"Velez, Ward and Harrison",22.63,FreshMarket Own,12-pack
PRD00901,Persevering 6thgeneration analyzer,Bakery,Pastries,"Nguyen, Padilla and Boyd",32.84,FreshMarket Own,12-pack
PRD00902,Grass-roots user-facing firmware,Bakery,Cakes,"Stephens, Thompson and Valdez",2.27,Budget Brand,Single
PRD00903,Multi-lateral optimizing projection,Bakery,Bread,Black Group,39.69,Budget Brand,6-pack
PRD00904,Face-to-face multi-state initiative,Bakery,Pastries,Roth-Reed,28.34,Budget Brand,12-pack
PRD00905,Polarized real-time ability,Bakery,Cakes,"Macias, Gonzales and Hall",18.49,FreshMarket Own,2-pack
PRD00906,Profound secondary focus group,Bakery,Cakes,Hernandez and Sons,16.93,Budget Brand,Bulk
PRD00907,Multi-lateral real-time structure,Bakery,Cakes,Guerrero Group,35.97,Premium Brand,12-pack
PRD00908,Managed uniform budgetary management,Bakery,Bread,Leonard-Mendoza,5.32,Budget Brand,2-pack
PRD00909,Reverse-engineered cohesive project,Bakery,Bread,Johnson-Williams,17.4,Budget Brand,6-pack
PRD00910,Re-engineered optimizing complexity,Bakery,Pastries,Soto Inc,26.34,Budget Brand,Single
PRD00911,Re-engineered client-server approach,Bakery,Bread,Scott and Sons,44.9,Premium Brand,2-pack
PRD00912,Programmable impactful policy,Bakery,Pastries,"Walsh, Johns and Luna",37.25,Premium Brand,Single
PRD00913,Horizontal attitude-oriented data-warehouse,Bakery,Cakes,Obrien-Ruiz,30.74,FreshMarket Own,Single
PRD00914,Polarized composite definition,Bakery,Cakes,Burke-Norton,11.17,FreshMarket Own,6-pack
PRD00915,Visionary contextually-based process improvement,Bakery,Bread,"Dixon, Jackson and Jennings",37.98,FreshMarket Own,Bulk
PRD00916,Persevering radical parallelism,Bakery,Bread,Hall Group,38.72,Premium Brand,12-pack
PRD00917,De-engineered bi-directional adapter,Bakery,Pastries,Mills PLC,29.67,Budget Brand,2-pack
PRD00918,Synergized intangible collaboration,Bakery,Cakes,"Davis, Alvarez and Mendez",0.71,Budget Brand,Single
PRD00919,Automated zero tolerance monitoring,Bakery,Pastries,"Goodwin, Davis and Hopkins",46.8,Budget Brand,12-pack
PRD00920,Robust needs-based ability,Bakery,Pastries,"Banks, Boyd and Wood",39.16,FreshMarket Own,Bulk
PRD00921,Balanced tangible moderator,Bakery,Bread,Perez-Lang,36.66,FreshMarket Own,Single
PRD00922,Visionary homogeneous hardware,Bakery,Cakes,"Ballard, Velez and Hood",33.05,Budget Brand,6-pack
PRD00923,Re-engineered bandwidth-monitored interface,Bakery,Pastries,Scott and Sons,44.13,Premium Brand,Bulk
PRD00924,Configurable executive policy,Bakery,Pastries,"Ortiz, Lopez and Fletcher",38.24,Premium Brand,12-pack
PRD00925,Adaptive object-oriented model,Bakery,Cakes,Meyer Group,48.54,Premium Brand,2-pack
PRD00926,Streamlined demand-driven solution,Bakery,Bread,Ortiz-Rodriguez,20.93,Budget Brand,Bulk
PRD00927,Optimized solution-oriented paradigm,Bakery,Cakes,Green-Herrera,42.23,Budget Brand,6-pack
PRD00928,Re-contextualized high-level pricing structure,Bakery,Pastries,Braun-Sanders,36.97,Budget Brand,2-pack
PRD00929,Expanded incremental neural-net,Bakery,Bread,"Olson, Wood and Peters",10.88,Budget Brand,6-pack
PRD00930,Function-based fault-tolerant orchestration,Bakery,Pastries,Schroeder-Sanders,17.59,Budget Brand,2-pack
PRD00931,Devolved stable capability,Bakery,Pastries,"Hall, Logan and Avery",32.68,FreshMarket Own,Bulk
PRD00932,Cross-platform didactic migration,Bakery,Pastries,Hartman-Owen,34.87,Premium Brand,Single
PRD00933,Seamless tangible software,Bakery,Cakes,"Williams, Price and Fields",28.33,Budget Brand,Bulk
PRD00934,Cross-group client-server leverage,Bakery,Pastries,"Graham, Brown and Walker",35.65,Budget Brand,Bulk
PRD00935,Configurable real-time alliance,Bakery,Cakes,"Cruz, Joyce and Mendez",43.94,Premium Brand,Single
PRD00936,Programmable executive structure,Bakery,Pastries,"Brown, Ayala and Thompson",5.77,Premium Brand,2-pack
PRD00937,Proactive leadingedge access,Bakery,Bread,Jefferson PLC,33.68,FreshMarket Own,6-pack
PRD00938,Horizontal content-based alliance,Bakery,Bread,"Dixon, Hale and Gilbert",49.18,Budget Brand,6-pack
PRD00939,Synergistic 5thgeneration hierarchy,Bakery,Bread,Pena and Sons,42.05,Budget Brand,6-pack
PRD00940,Cross-group even-keeled time-frame,Bakery,Bread,Gomez-Foster,37.8,FreshMarket Own,6-pack
PRD00941,Reverse-engineered dedicated model,Bakery,Cakes,Mclaughlin Inc,5.57,Budget Brand,Bulk
PRD00942,Cross-group neutral forecast,Bakery,Bread,"Gallegos, Herman and Bailey",37.25,Budget Brand,12-pack
PRD00943,Grass-roots directional portal,Bakery,Bread,Gibson Group,25.79,Budget Brand,6-pack
PRD00944,Re-engineered 24hour firmware,Bakery,Pastries,Russell Inc,33.39,Premium Brand,12-pack
PRD00945,Realigned asynchronous middleware,Bakery,Cakes,Morgan-Wilson,47.86,Budget Brand,6-pack
PRD00946,Profound eco-centric monitoring,Bakery,Pastries,"Wright, Ramos and Bennett",3.16,Budget Brand,6-pack
PRD00947,Polarized zero administration encryption,Bakery,Bread,Ali-Ellis,31.22,Premium Brand,2-pack
PRD00948,Persevering optimizing algorithm,Bakery,Pastries,Wilson-Jones,35.38,Budget Brand,6-pack
PRD00949,Sharable zero tolerance definition,Bakery,Pastries,"Haynes, Mcbride and Gutierrez",27.56,Budget Brand,2-pack
PRD00950,Multi-channeled multi-state monitoring,Bakery,Pastries,Haynes LLC,48.23,Premium Brand,12-pack
PRD00951,Fully-configurable executive array,Bakery,Bread,Nunez-Nicholson,49.18,FreshMarket Own,2-pack
PRD00952,Compatible neutral conglomeration,Bakery,Bread,Edwards-Robinson,36.89,FreshMarket Own,12-pack
PRD00953,Re-engineered encompassing contingency,Bakery,Bread,"Vega, Browning and Porter",21.71,Budget Brand,6-pack
PRD00954,Exclusive disintermediate support,Bakery,Bread,Salas and Sons,8.47,Premium Brand,Single
PRD00955,Focused dedicated encryption,Bakery,Cakes,"Kelly, Maxwell and Wilson",23.58,FreshMarket Own,Single
PRD00956,Configurable systematic protocol,Bakery,Bread,Austin-Duran,46.47,Budget Brand,Single
PRD00957,Quality-focused 6thgeneration matrices,Bakery,Pastries,Oliver-Vasquez,30.97,Budget Brand,6-pack
PRD00958,Re-engineered even-keeled matrix,Bakery,Cakes,Joyce PLC,39.6,Budget Brand,6-pack
PRD00959,Grass-roots hybrid definition,Bakery,Bread,"Anderson, Fox and Henderson",39.31,Premium Brand,Bulk
PRD00960,Quality-focused 5thgeneration middleware,Bakery,Bread,Long-Parks,47.87,Budget Brand,Single
PRD00961,Enhanced logistical capability,Bakery,Pastries,"Holmes, Stewart and Smith",8.39,Budget Brand,Bulk
PRD00962,Synergistic demand-driven implementation,Bakery,Cakes,"Garcia, Ward and Hensley",5.05,FreshMarket Own,2-pack
PRD00963,Enterprise-wide neutral firmware,Bakery,Pastries,Adams PLC,16.93,Premium Brand,6-pack
PRD00964,Mandatory high-level contingency,Bakery,Bread,Coleman-Barnes,47.54,Budget Brand,Bulk
PRD00965,Versatile holistic hierarchy,Bakery,Cakes,Ramirez-White,49.83,Budget Brand,Single
PRD00966,De-engineered object-oriented software,Bakery,Bread,Olsen Ltd,33.61,Premium Brand,2-pack
PRD00967,Future-proofed disintermediate open architecture,Bakery,Pastries,Chase-Gonzalez,30.88,Budget Brand,2-pack
PRD00968,User-centric coherent leverage,Bakery,Bread,Thompson Group,34.29,Premium Brand,12-pack
PRD00969,Devolved responsive model,Bakery,Bread,"Le, Floyd and Evans",19.6,Budget Brand,6-pack
PRD00970,Realigned non-volatile application,Bakery,Bread,Garcia-Martin,45.61,Premium Brand,Bulk
