sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO55632,LJ-0192-L,20129,20130404,20130411,20130416,50,1,50
SO55633,SH-W890-S,15494,20130404,20130411,20130416,70,1,70
SO55633,LJ-0192-S,15494,20130404,20130411,20130416,50,1,50
SO55634,SH-W890-M,18799,20130404,20130411,20130416,70,1,70
SO55634,LJ-0192-M,18799,20130404,20130411,20130416,50,1,50
SO55635,TT-M928,15883,20130404,20130411,20130416,5,1,5
SO55635,FE-6654,15883,20130404,20130411,20130416,22,1,22
SO55635,SJ-0194-M,15883,20130404,20130411,20130416,54,1,54
SO55635,CA-1098,15883,20130404,20130411,20130416,9,1,9
SO55636,TT-M928,15384,20130404,20130411,20130416,5,1,5
SO55636,PK-7098,15384,20130404,20130411,20130416,2,1,2
SO55637,TT-M928,17342,20130404,20130411,20130416,5,1,5
SO55637,HL-U509-B,17342,20130404,20130411,20130416,35,1,35
SO55638,TT-M928,23498,20130404,20130411,20130416,5,1,5
SO55639,TT-M928,19645,20130404,20130411,20130416,5,1,5
SO55639,HL-U509,19645,20130404,20130411,20130416,35,1,35
SO55640,FE-6654,15260,20130404,20130411,20130416,22,1,22
SO55640,BC-M005,15260,20130404,20130411,20130416,10,1,10
SO55640,WB-H098,15260,20130404,20130411,20130416,5,1,5
SO55640,CA-1098,15260,20130404,20130411,20130416,9,1,9
SO55641,TI-M267,16396,20130404,20130411,20130416,25,1,25
SO55641,TT-M928,16396,20130404,20130411,20130416,5,1,5
SO55641,PK-7098,16396,20130404,20130411,20130416,2,1,2
SO55642,TT-M928,16459,20130404,20130411,20130416,5,1,5
SO55642,HL-U509-B,16459,20130404,20130411,20130416,35,1,35
SO55643,FE-6654,21471,20130404,20130411,20130416,22,1,22
SO55643,BC-M005,21471,20130404,20130411,20130416,10,1,10
SO55644,TI-M602,20868,20130404,20130411,20130416,30,1,30
SO55644,TT-M928,20868,20130404,20130411,20130416,5,1,5
SO55644,PK-7098,20868,20130404,20130411,20130416,2,1,2
SO55645,SJ-0194-S,11490,20130404,20130411,20130416,54,1,54
SO55646,TI-M267,17704,20130404,20130411,20130416,25,1,25
SO55646,TT-M928,17704,20130404,20130411,20130416,5,1,5
SO55646,PK-7098,17704,20130404,20130411,20130416,2,1,2
SO55647,TT-R982,19490,20130404,20130411,20130416,4,1,4
SO55647,LJ-0192-X,19490,20130404,20130411,20130416,50,1,50
SO55647,SO-R809-M,19490,20130404,20130411,20130416,9,1,9
SO55648,WB-H098,24703,20130404,20130411,20130416,5,1,5
SO55649,TI-M602,21739,20130404,20130411,20130416,30,1,30
SO55649,TT-M928,21739,20130404,20130411,20130416,5,1,5
SO55649,PK-7098,21739,20130404,20130411,20130416,2,1,2
SO55650,TI-T723,14184,20130404,20130411,20130416,29,1,29
SO55650,TT-T092,14184,20130404,20130411,20130416,5,1,5
SO55650,PK-7098,14184,20130404,20130411,20130416,2,1,2
SO55651,TI-T723,14423,20130404,20130411,20130416,29,1,29
SO55651,TT-T092,14423,20130404,20130411,20130416,5,1,5
SO55651,BC-R205,14423,20130404,20130411,20130416,9,1,9
SO55651,WB-H098,14423,20130404,20130411,20130416,5,1,5
SO55651,HL-U509,14423,20130404,20130411,20130416,35,1,35
SO55651,CA-1098,14423,20130404,20130411,20130416,9,1,9
SO55652,TT-T092,18149,20130404,20130411,20130416,5,1,5
SO55652,PK-7098,18149,20130404,20130411,20130416,2,1,2
SO55652,CL-9009,18149,20130404,20130411,20130416,8,1,8
SO55653,TT-T092,25142,20130404,20130411,20130416,5,1,5
SO55653,CA-1098,25142,20130404,20130411,20130416,9,1,9
SO55654,TT-T092,17839,20130404,20130411,20130416,5,1,5
SO55655,TT-T092,25476,20130404,20130411,20130416,5,1,5
SO55656,FE-6654,12457,20130404,20130411,20130416,22,1,22
SO55656,PK-7098,12457,20130404,20130411,20130416,2,1,2
SO55657,FE-6654,16948,20130404,20130411,20130416,22,1,22
SO55657,HL-U509-B,16948,20130404,20130411,20130416,35,1,35
SO55658,FE-6654,12796,20130404,20130411,20130416,22,1,22
SO55658,LJ-0192-X,12796,20130404,20130411,20130416,50,1,50
SO55659,BK-R89B-44,16372,20130404,20130411,20130416,2443,1,2443
SO55659,TT-R982,16372,20130404,20130411,20130416,4,1,4
SO55659,TI-R982,16372,20130404,20130411,20130416,33,1,33
SO55659,PK-7098,16372,20130404,20130411,20130416,2,1,2
SO55660,BK-M38S-40,12764,20130404,20130411,20130416,769,1,769
SO55661,BK-M68B-46,12980,20130404,20130411,20130416,2295,1,2295
SO55661,FE-6654,12980,20130404,20130411,20130416,22,1,22
SO55661,SJ-0194-X,12980,20130404,20130411,20130416,54,1,54
SO55662,BK-M68S-38,12926,20130404,20130411,20130416,2320,1,2320
SO55662,FE-6654,12926,20130404,20130411,20130416,22,1,22
SO55662,BC-M005,12926,20130404,20130411,20130416,10,1,10
SO55663,BK-T44U-54,12289,20130404,20130411,20130416,1215,1,1215
SO55663,WB-H098,12289,20130404,20130411,20130416,5,1,5
SO55663,BC-R205,12289,20130404,20130411,20130416,9,1,9
SO55663,CL-9009,12289,20130404,20130411,20130416,8,1,8
SO55664,BK-M38S-42,14303,20130404,20130411,20130416,769,1,769
SO55664,FE-6654,14303,20130404,20130411,20130416,22,1,22
SO55664,SJ-0194-X,14303,20130404,20130411,20130416,54,1,54
SO55665,BK-R19B-48,28215,20130404,20130411,20130416,540,1,540
SO55665,TI-R092,28215,20130404,20130411,20130416,21,1,21
SO55665,TT-R982,28215,20130404,20130411,20130416,4,1,4
SO55665,GL-H102-M,28215,20130404,20130411,20130416,24,1,24
SO55666,BK-M68B-38,12353,20130404,20130411,20130416,2295,1,2295
SO55666,BC-M005,12353,20130404,20130411,20130416,10,1,10
SO55666,WB-H098,12353,20130404,20130411,20130416,5,1,5
SO55667,BK-M68B-42,12680,20130404,20130411,20130416,2295,1,2295
SO55667,TI-M823,12680,20130404,20130411,20130416,35,1,35
SO55667,TT-M928,12680,20130404,20130411,20130416,5,1,5
SO55667,HL-U509-B,12680,20130404,20130411,20130416,35,1,35
SO55668,BK-M68B-42,12347,20130404,20130411,20130416,2295,1,2295
SO55668,FE-6654,12347,20130404,20130411,20130416,22,1,22
SO55668,SJ-0194-S,12347,20130404,20130411,20130416,54,1,54
SO55669,BK-M68S-42,12010,20130404,20130411,20130416,2320,1,2320
SO55669,BC-M005,12010,20130404,20130411,20130416,10,1,10
SO55669,WB-H098,12010,20130404,20130411,20130416,5,1,5
SO55669,LJ-0192-L,12010,20130404,20130411,20130416,50,1,50
SO55670,BK-M68B-38,11988,20130404,20130411,20130416,2295,1,2295
SO55670,BC-M005,11988,20130404,20130411,20130416,10,1,10
SO55670,WB-H098,11988,20130404,20130411,20130416,5,1,5
SO55671,BK-T44U-50,25368,20130404,20130411,20130416,1215,1,1215
SO55671,TT-T092,25368,20130404,20130411,20130416,5,1,5
SO55671,TI-T723,25368,20130404,20130411,20130416,29,1,29
SO55671,HL-U509-R,25368,20130404,20130411,20130416,35,1,35
SO55672,BK-T79Y-54,22343,20130404,20130411,20130416,2384,1,2384
SO55672,BC-R205,22343,20130404,20130411,20130416,9,1,9
SO55672,WB-H098,22343,20130404,20130411,20130416,5,1,5
SO55672,GL-H102-M,22343,20130404,20130411,20130416,24,1,24
SO55673,BK-T79Y-50,25025,20130404,20130411,20130416,2384,1,2384
SO55673,HL-U509-R,25025,20130404,20130411,20130416,35,1,35
SO55673,LJ-0192-X,25025,20130404,20130411,20130416,50,1,50
SO55674,BK-T79U-46,24988,20130404,20130411,20130416,2384,1,2384
SO55674,HL-U509-R,24988,20130404,20130411,20130416,35,1,35
SO55675,BK-R19B-48,22758,20130404,20130411,20130416,540,1,540
SO55675,WB-H098,22758,20130404,20130411,20130416,5,1,5
SO55675,BC-R205,22758,20130404,20130411,20130416,9,1,9
SO55675,CA-1098,22758,20130404,20130411,20130416,9,1,9
SO55676,BK-R64Y-42,18603,20130404,20130411,20130416,1120,1,1120
SO55676,HL-U509,18603,20130404,20130411,20130416,35,1,35
SO55676,LJ-0192-L,18603,20130404,20130411,20130416,50,1,50
SO55677,BK-R64Y-42,19865,20130404,20130411,20130416,1120,1,1120
SO55677,HL-U509,19865,20130404,20130411,20130416,35,1,35
SO55678,BK-R64Y-38,19981,20130404,20130411,20130416,1120,1,1120
SO55678,HL-U509-B,19981,20130404,20130411,20130416,35,1,35
SO55679,BK-R64Y-44,19998,20130404,20130411,20130416,1120,1,1120
SO55679,HL-U509,19998,20130404,20130411,20130416,35,1,35
SO55680,BK-T79U-46,28723,20130404,20130411,20130416,2384,1,2384
SO55680,HL-U509,28723,20130404,20130411,20130416,35,1,35
SO55681,BK-T79U-50,12308,20130404,20130411,20130416,2384,1,2384
SO55681,BC-R205,12308,20130404,20130411,20130416,9,1,9
SO55681,WB-H098,12308,20130404,20130411,20130416,5,1,5
SO55681,GL-H102-S,12308,20130404,20130411,20130416,24,1,24
SO55682,BK-M68S-38,11614,20130405,20130412,20130417,2320,1,2320
SO55682,BC-M005,11614,20130405,20130412,20130417,10,1,10
SO55682,WB-H098,11614,20130405,20130412,20130417,5,1,5
SO55682,SJ-0194-L,11614,20130405,20130412,20130417,54,1,54
SO55683,FE-6654,17727,20130405,20130412,20130417,22,1,22
SO55684,TT-M928,25136,20130405,20130412,20130417,5,1,5
SO55684,HL-U509,25136,20130405,20130412,20130417,35,1,35
SO55685,TT-M928,12993,20130405,20130412,20130417,5,1,5
SO55685,HL-U509-R,12993,20130405,20130412,20130417,35,1,35
SO55686,SJ-0194-M,17253,20130405,20130412,20130417,54,1,54
SO55687,BK-R79Y-44,17633,20130405,20130412,20130417,1701,1,1701
SO55687,TI-R628,17633,20130405,20130412,20130417,25,1,25
SO55687,TT-R982,17633,20130405,20130412,20130417,4,1,4
SO55687,PK-7098,17633,20130405,20130412,20130417,2,1,2
SO55688,SJ-0194-M,28344,20130405,20130412,20130417,54,1,54
SO55689,PK-7098,11532,20130405,20130412,20130417,2,1,2
SO55690,SJ-0194-X,11649,20130405,20130412,20130417,54,1,54
SO55691,LJ-0192-X,11176,20130405,20130412,20130417,50,1,50
SO55692,TI-R628,28809,20130405,20130412,20130417,25,1,25
SO55693,TT-R982,29049,20130405,20130412,20130417,4,1,4
SO55693,HL-U509-R,29049,20130405,20130412,20130417,35,1,35
SO55693,LJ-0192-L,29049,20130405,20130412,20130417,50,1,50
SO55693,GL-H102-S,29049,20130405,20130412,20130417,24,1,24
SO55694,TI-R092,11677,20130405,20130412,20130417,21,1,21
SO55695,TI-M267,11276,20130405,20130412,20130417,25,1,25
SO55695,TT-M928,11276,20130405,20130412,20130417,5,1,5
SO55696,TI-M267,25351,20130405,20130412,20130417,25,1,25
SO55696,GL-H102-S,25351,20130405,20130412,20130417,24,1,24
SO55697,TT-T092,11501,20130405,20130412,20130417,5,1,5
SO55698,TI-M602,23732,20130405,20130412,20130417,30,1,30
SO55698,TT-M928,23732,20130405,20130412,20130417,5,1,5
SO55698,BC-M005,23732,20130405,20130412,20130417,10,1,10
SO55698,WB-H098,23732,20130405,20130412,20130417,5,1,5
SO55698,GL-H102-S,23732,20130405,20130412,20130417,24,1,24
SO55699,TT-M928,18322,20130405,20130412,20130417,5,1,5
SO55699,TI-M602,18322,20130405,20130412,20130417,30,1,30
SO55699,FE-6654,18322,20130405,20130412,20130417,22,1,22
SO55699,BC-M005,18322,20130405,20130412,20130417,10,1,10
SO55699,WB-H098,18322,20130405,20130412,20130417,5,1,5
SO55699,GL-H102-S,18322,20130405,20130412,20130417,24,1,24
SO55700,TI-R982,14626,20130405,20130412,20130417,33,1,33
SO55701,TI-M602,22081,20130405,20130412,20130417,30,1,30
SO55702,TI-M602,22244,20130405,20130412,20130417,30,1,30
SO55703,BC-M005,14353,20130405,20130412,20130417,10,1,10
SO55703,WB-H098,14353,20130405,20130412,20130417,5,1,5
SO55704,WB-H098,27100,20130405,20130412,20130417,5,1,5
SO55704,PK-7098,27100,20130405,20130412,20130417,2,1,2
SO55705,WB-H098,17122,20130405,20130412,20130417,5,1,5
SO55705,SJ-0194-M,17122,20130405,20130412,20130417,54,1,54
SO55706,TT-M928,21815,20130405,20130412,20130417,5,1,5
SO55706,HL-U509-B,21815,20130405,20130412,20130417,35,1,35
SO55706,GL-H102-M,21815,20130405,20130412,20130417,24,1,24
SO55707,TT-M928,15894,20130405,20130412,20130417,5,1,5
SO55707,HL-U509,15894,20130405,20130412,20130417,35,1,35
SO55707,LJ-0192-X,15894,20130405,20130412,20130417,50,1,50
SO55708,WB-H098,29266,20130405,20130412,20130417,5,1,5
SO55708,HL-U509,29266,20130405,20130412,20130417,35,1,35
SO55709,TT-M928,14511,20130405,20130412,20130417,5,1,5
SO55709,HL-U509-R,14511,20130405,20130412,20130417,35,1,35
SO55709,LJ-0192-M,14511,20130405,20130412,20130417,50,1,50
SO55710,TT-M928,17556,20130405,20130412,20130417,5,1,5
SO55711,FE-6654,19047,20130405,20130412,20130417,22,1,22
SO55711,BC-M005,19047,20130405,20130412,20130417,10,1,10
SO55711,WB-H098,19047,20130405,20130412,20130417,5,1,5
SO55711,HL-U509-R,19047,20130405,20130412,20130417,35,1,35
SO55712,TI-M602,21068,20130405,20130412,20130417,30,1,30
SO55712,TT-M928,21068,20130405,20130412,20130417,5,1,5
SO55712,FE-6654,21068,20130405,20130412,20130417,22,1,22
SO55712,GL-H102-L,21068,20130405,20130412,20130417,24,1,24
SO55713,TT-R982,13694,20130405,20130412,20130417,4,1,4
SO55713,TI-R982,13694,20130405,20130412,20130417,33,1,33
SO55713,HL-U509,13694,20130405,20130412,20130417,35,1,35
SO55714,TI-R092,21088,20130405,20130412,20130417,21,1,21
SO55714,CA-1098,21088,20130405,20130412,20130417,9,1,9
SO55715,TT-T092,25507,20130405,20130412,20130417,5,1,5
SO55716,TT-M928,11936,20130405,20130412,20130417,5,1,5
SO55716,TI-M823,11936,20130405,20130412,20130417,35,1,35
SO55716,PK-7098,11936,20130405,20130412,20130417,2,1,2
SO55717,TI-M823,12410,20130405,20130412,20130417,35,1,35
SO55717,TT-M928,12410,20130405,20130412,20130417,5,1,5
SO55718,FE-6654,18391,20130405,20130412,20130417,22,1,22
SO55719,BC-M005,12865,20130405,20130412,20130417,10,1,10
SO55719,WB-H098,12865,20130405,20130412,20130417,5,1,5
SO55719,SJ-0194-L,12865,20130405,20130412,20130417,54,1,54
SO55719,CA-1098,12865,20130405,20130412,20130417,9,1,9
SO55720,BK-M38S-38,14024,20130405,20130412,20130417,769,1,769
SO55720,SH-W890-M,14024,20130405,20130412,20130417,70,1,70
SO55720,SJ-0194-X,14024,20130405,20130412,20130417,54,1,54
SO55720,CA-1098,14024,20130405,20130412,20130417,9,1,9
SO55721,BK-M68S-38,13202,20130405,20130412,20130417,2320,1,2320
SO55721,FE-6654,13202,20130405,20130412,20130417,22,1,22
SO55721,HL-U509-R,13202,20130405,20130412,20130417,35,1,35
SO55722,BK-M68B-46,13032,20130405,20130412,20130417,2295,1,2295
SO55722,PK-7098,13032,20130405,20130412,20130417,2,1,2
SO55723,BK-T44U-54,29433,20130405,20130412,20130417,1215,1,1215
SO55723,LJ-0192-X,29433,20130405,20130412,20130417,50,1,50
SO55723,GL-H102-S,29433,20130405,20130412,20130417,24,1,24
SO55724,BK-T18U-58,14712,20130405,20130412,20130417,742,1,742
SO55725,BK-T18U-50,11247,20130405,20130412,20130417,742,1,742
SO55725,HL-U509-B,11247,20130405,20130412,20130417,35,1,35
SO55725,LJ-0192-L,11247,20130405,20130412,20130417,50,1,50
SO55726,BK-R19B-48,20985,20130405,20130412,20130417,540,1,540
SO55727,BK-R19B-44,20992,20130405,20130412,20130417,540,1,540
SO55727,TI-R092,20992,20130405,20130412,20130417,21,1,21
SO55728,BK-T79Y-50,24804,20130405,20130412,20130417,2384,1,2384
SO55729,BK-R19B-52,21354,20130405,20130412,20130417,540,1,540
SO55729,HL-U509-B,21354,20130405,20130412,20130417,35,1,35
SO55730,BK-R19B-48,22046,20130405,20130412,20130417,540,1,540
SO55730,TI-R092,22046,20130405,20130412,20130417,21,1,21
SO55730,PK-7098,22046,20130405,20130412,20130417,2,1,2
SO55731,BK-R19B-44,16504,20130405,20130412,20130417,540,1,540
SO55731,BC-R205,16504,20130405,20130412,20130417,9,1,9
SO55731,WB-H098,16504,20130405,20130412,20130417,5,1,5
SO55731,HL-U509-R,16504,20130405,20130412,20130417,35,1,35
SO55732,BK-R64Y-38,19775,20130405,20130412,20130417,1120,1,1120
SO55732,CA-1098,19775,20130405,20130412,20130417,9,1,9
SO55732,SJ-0194-L,19775,20130405,20130412,20130417,54,1,54
SO55733,BK-R64Y-40,20166,20130405,20130412,20130417,1120,1,1120
SO55733,TI-R628,20166,20130405,20130412,20130417,25,1,25
SO55733,TT-R982,20166,20130405,20130412,20130417,4,1,4
SO55733,HL-U509,20166,20130405,20130412,20130417,35,1,35
SO55734,BK-R64Y-48,23774,20130405,20130412,20130417,1120,1,1120
SO55734,TI-R628,23774,20130405,20130412,20130417,25,1,25
SO55734,TT-R982,23774,20130405,20130412,20130417,4,1,4
SO55734,HL-U509-R,23774,20130405,20130412,20130417,35,1,35
SO55734,LJ-0192-X,23774,20130405,20130412,20130417,50,1,50
SO55735,BK-T79Y-54,25725,20130405,20130412,20130417,2384,1,2384
SO55735,HL-U509-B,25725,20130405,20130412,20130417,35,1,35
SO55736,BK-R64Y-48,16520,20130406,20130413,20130418,1120,1,1120
SO55736,TI-R628,16520,20130406,20130413,20130418,25,1,25
SO55736,TT-R982,16520,20130406,20130413,20130418,4,1,4
SO55737,BK-R64Y-40,24907,20130406,20130413,20130418,1120,1,1120
SO55737,SJ-0194-L,24907,20130406,20130413,20130418,54,1,54
SO55737,CA-1098,24907,20130406,20130413,20130418,9,1,9
SO55738,BK-R64Y-44,16523,20130406,20130413,20130418,1120,1,1120
SO55739,BK-M68S-38,13255,20130406,20130413,20130418,2320,1,2320
SO55739,FE-6654,13255,20130406,20130413,20130418,22,1,22
SO55739,BC-M005,13255,20130406,20130413,20130418,10,1,10
SO55739,WB-H098,13255,20130406,20130413,20130418,5,1,5
SO55740,BK-M68S-42,13558,20130406,20130413,20130418,2320,1,2320
SO55740,TI-M823,13558,20130406,20130413,20130418,35,1,35
SO55740,TT-M928,13558,20130406,20130413,20130418,5,1,5
SO55740,FE-6654,13558,20130406,20130413,20130418,22,1,22
SO55741,BK-T44U-50,14065,20130406,20130413,20130418,1215,1,1215
SO55742,LJ-0192-L,11211,20130406,20130413,20130418,50,1,50
SO55742,SO-R809-M,11211,20130406,20130413,20130418,9,1,9
SO55743,HL-U509-B,11203,20130406,20130413,20130418,35,1,35
SO55743,SJ-0194-S,11203,20130406,20130413,20130418,54,1,54
SO55744,TI-M602,16610,20130406,20130413,20130418,30,1,30
SO55744,TT-M928,16610,20130406,20130413,20130418,5,1,5
SO55745,TI-M602,16171,20130406,20130413,20130418,30,1,30
SO55745,PK-7098,16171,20130406,20130413,20130418,2,1,2
SO55746,TI-M823,21990,20130406,20130413,20130418,35,1,35
SO55746,TT-M928,21990,20130406,20130413,20130418,5,1,5
SO55746,HL-U509-R,21990,20130406,20130413,20130418,35,1,35
SO55746,GL-H102-S,21990,20130406,20130413,20130418,24,1,24
SO55747,TT-M928,25219,20130406,20130413,20130418,5,1,5
SO55747,HL-U509-B,25219,20130406,20130413,20130418,35,1,35
SO55748,TT-M928,12372,20130406,20130413,20130418,5,1,5
SO55748,PK-7098,12372,20130406,20130413,20130418,2,1,2
SO55749,TI-R982,15811,20130406,20130413,20130418,33,1,33
SO55749,TT-R982,15811,20130406,20130413,20130418,4,1,4
SO55749,PK-7098,15811,20130406,20130413,20130418,2,1,2
SO55750,HL-U509-B,18192,20130406,20130413,20130418,35,1,35
SO55751,PK-7098,15639,20130406,20130413,20130418,2,1,2
SO55752,HY-1023-70,13121,20130406,20130413,20130418,55,1,55
SO55753,SJ-0194-M,18719,20130406,20130413,20130418,54,1,54
SO55754,BK-R79Y-44,23939,20130406,20130413,20130418,1701,1,1701
SO55754,BC-R205,23939,20130406,20130413,20130418,9,1,9
SO55755,TT-R982,11632,20130406,20130413,20130418,4,1,4
SO55755,TI-R092,11632,20130406,20130413,20130418,21,1,21
SO55755,HL-U509-R,11632,20130406,20130413,20130418,35,1,35
SO55755,GL-H102-S,11632,20130406,20130413,20130418,24,1,24
SO55756,TI-M267,11287,20130406,20130413,20130418,25,1,25
SO55757,TT-M928,22727,20130406,20130413,20130418,5,1,5
SO55757,TI-M602,22727,20130406,20130413,20130418,30,1,30
SO55758,TI-M602,22729,20130406,20130413,20130418,30,1,30
SO55758,TT-M928,22729,20130406,20130413,20130418,5,1,5
SO55758,HL-U509,22729,20130406,20130413,20130418,35,1,35
SO55759,TI-M602,11661,20130406,20130413,20130418,30,1,30
SO55759,TT-M928,11661,20130406,20130413,20130418,5,1,5
SO55759,HL-U509-R,11661,20130406,20130413,20130418,35,1,35
SO55760,TI-M602,22077,20130406,20130413,20130418,30,1,30
SO55761,TI-M602,24223,20130406,20130413,20130418,30,1,30
SO55761,PK-7098,24223,20130406,20130413,20130418,2,1,2
SO55762,BC-M005,21780,20130406,20130413,20130418,10,1,10
SO55762,WB-H098,21780,20130406,20130413,20130418,5,1,5
SO55762,HY-1023-70,21780,20130406,20130413,20130418,55,1,55
SO55762,CL-9009,21780,20130406,20130413,20130418,8,1,8
SO55763,WB-H098,23007,20130406,20130413,20130418,5,1,5
SO55763,BC-M005,23007,20130406,20130413,20130418,10,1,10
SO55764,SH-W890-L,15879,20130406,20130413,20130418,70,1,70
SO55765,SH-W890-L,19135,20130406,20130413,20130418,70,1,70
SO55766,WB-H098,16884,20130406,20130413,20130418,5,1,5
SO55766,HL-U509-B,16884,20130406,20130413,20130418,35,1,35
SO55767,TT-M928,15368,20130406,20130413,20130418,5,1,5
SO55767,PK-7098,15368,20130406,20130413,20130418,2,1,2
SO55768,FE-6654,14445,20130406,20130413,20130418,22,1,22
SO55768,BC-M005,14445,20130406,20130413,20130418,10,1,10
SO55768,WB-H098,14445,20130406,20130413,20130418,5,1,5
SO55768,VE-C304-L,14445,20130406,20130413,20130418,64,1,64
SO55769,FE-6654,14243,20130406,20130413,20130418,22,1,22
SO55769,LJ-0192-M,14243,20130406,20130413,20130418,50,1,50
SO55770,TT-M928,15273,20130406,20130413,20130418,5,1,5
SO55770,HL-U509-B,15273,20130406,20130413,20130418,35,1,35
SO55770,VE-C304-S,15273,20130406,20130413,20130418,64,1,64
SO55771,FE-6654,18407,20130406,20130413,20130418,22,1,22
SO55771,SO-R809-M,18407,20130406,20130413,20130418,9,1,9
SO55772,TT-M928,19926,20130406,20130413,20130418,5,1,5
SO55772,HL-U509-B,19926,20130406,20130413,20130418,35,1,35
SO55773,TI-R982,14422,20130406,20130413,20130418,33,1,33
SO55773,TT-R982,14422,20130406,20130413,20130418,4,1,4
SO55773,PK-7098,14422,20130406,20130413,20130418,2,1,2
SO55774,FE-6654,14943,20130406,20130413,20130418,22,1,22
