state_id,state_abbr,county_state_name,county_id,county_name,latitude,longitude,consolidated_city-county,population,population_cohort,employment,employment_cohort,doe_climate_zone,cohort,consumption (MWh),expenditures in Millions,consumption (MWh/capita),expenditures in Millions,utility customers,GHG emissions mtons CO2e,consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,utility customers,occuped housing units,consumption (MWh),expenditures in Millions,consumption (MWh/capita),expenditures in Millions,consumption (MWh),expenditures in Millions,utility customers,consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,consumption (TcF),expenditures in Millions,utility customers,buildings,area (sq. ft.),consumption (gallons),consumption (gallons/capita),consumption (gallons),consumption (gallons/capita),vehicle miles traveled (miles),vehicle miles traveled (miles/capita),consumption (MWh),expenditures in Millions,consumption (MWh/capita),consumption (TcF),expenditures in Millions,consumption (TcF/capita),expenditures in Millions,establishments,consumption (MWh),expenditures in Millions
8,CO,"Boulder County, CO",8013,Boulder County,40.09497,-105.397691,,313961,12,300486,12,5,51212,"918,668","103,275",3,0,"130,564","573,702","7,079,886","50,232",23,0,"107,995","123,669","1,456,408","131,486",5,0,"1,354,003","129,277","25,006","3,355,538","18,315",11,0,"3,837,164","24,635","9,793",,,"102,661,642",327,"23,497,426",75,"2,434,549,014","7,754","530,256","38,971",2,"1,348,353","6,593",4,0,,"35,594","2,616"
8,CO,"Broomfield County, CO",8014,Broomfield County,39.953302,-105.052038,Y,62449,8,85832,9,5,50809,"197,497","22,639",3,0,"25,450","123,336","1,407,533","9,987",23,0,"21,923","24,581","332,871","30,637",5,0,"340,156","32,477","3,725","689,451","3,761",11,0,"786,683","5,051","1,468",,,"31,471,961",504,"5,000,141",80,"733,389,372","11,744","120,024","8,821",2,"389,106","1,903",6,0,,826,61
8,CO,"Chaffee County, CO",8015,Chaffee County,38.738224,-106.316685,,18507,5,11981,4,6,60504,"68,660","8,133",4,0,"10,310","42,878","403,201","2,873",22,0,"4,782","7,736","49,928","4,796",3,0,"47,957","4,579","2,185","162,969",874,9,0,"175,032","1,124",855,,,"9,137,934",494,"3,514,506",190,"221,220,021","11,953","21,010","1,544",1,"98,007",479,5,0,,"5,402",397
8,CO,"Cheyenne County, CO",8017,Cheyenne County,38.835386,-102.604585,,2071,1,921,1,5,50101,"7,278",888,4,0,921,"4,545","42,808",351,21,0,563,776,"17,773","1,544",9,1,"5,448",520,401,"41,040",241,20,0,"19,560",126,154,,,"2,754,066","1,330","1,501,524",725,"73,392,225","35,438","38,343","2,818",19,"7,756",38,4,0,,"31,113","2,287"
8,CO,"Clear Creek County, CO",8019,Clear Creek County,39.689403,-105.670783,,9238,3,5084,2,7,70302,"38,306","4,449",4,0,"5,659","23,922","260,307","1,855",28,0,"3,117","4,411","40,462","3,740",4,0,"40,656","3,882","1,132","64,909",355,7,0,"74,126",476,443,,,"24,045,699","2,603","12,620,499","1,366","620,039,910","67,118","119,606","8,791",13,"114,646",561,12,0,,912,67
8,CO,"Conejos County, CO",8021,Conejos County,37.213406,-106.176447,,8213,3,1423,1,6,60301,"26,528","3,052",3,0,"4,275","16,567","170,401","1,209",21,0,"1,384","2,900","10,555",971,1,0,"10,699","1,022",457,"30,076",164,4,0,"34,470",221,141,,,"3,257,990",397,"1,345,351",164,"82,237,508","10,013","19,971","1,468",2,"2,545",12,0,0,,"8,518",626
8,CO,"Costilla County, CO",8023,Costilla County,37.277547,-105.42894,,3590,1,460,1,6,60101,"13,201","1,517",4,0,"2,677","8,244","51,585",366,14,0,122,"1,506","4,682",431,1,0,"4,783",457,249,"16,723",91,5,0,"19,166",123,97,,,"4,191,705","1,168","1,764,383",491,"103,574,416","28,851","8,327",612,2,174,1,0,0,,"6,103",449
8,CO,"Crowley County, CO",8025,Crowley County,38.30618,-103.772736,,5537,2,734,1,5,50201,"11,407","1,714",2,0,"1,553","7,124","61,819",464,11,0,792,"1,174","6,463",806,1,0,"4,758",454,214, -   , -   , -   , -   , -   , -   , -   ,,,"1,393,059",252,"597,792",108,"35,220,156","6,361","8,880",653,2, -   , -   , -   , -   ,,"1,943",143
8,CO,"Custer County, CO",8027,Custer County,38.101994,-105.373515,,4375,1,1119,1,6,60101,"17,402","2,060",4,0,"4,230","10,867","49,053",350,11,0,80,"1,950","7,716",730,2,0,"7,662",732,453,"3,799",20,1,0,"4,080",26,26,,,"2,071,135",473,"814,997",186,"51,054,464","11,670","15,220","1,119",3,"3,450",17,1,0,,"4,133",304
8,CO,"Delta County, CO",8029,Delta County,38.861756,-107.864757,,30221,6,13023,4,5,50604,"106,590","12,993",4,0,"14,447","66,565","718,094","5,099",24,0,"7,775","12,027","45,096","4,544",1,0,"53,104","5,070","2,147","223,923","1,220",7,0,"254,662","1,635",805,,,"10,289,569",340,"3,740,690",124,"253,533,443","8,389","116,440","8,558",4,"129,534",633,4,0,,"35,781","2,630"
8,CO,"Denver County, CO",8031,Denver County,39.76185,-104.881105,Y,663303,14,879204,14,5,51414,"1,877,509","215,105",3,0,"298,246","1,172,493","14,606,880","103,604",22,0,"230,994","281,072","3,873,849","356,392",6,1,"4,180,771","399,170","51,805","9,860,621","53,857",15,0,"11,301,309","72,555","20,604",,,"276,305,944",417,"56,136,244",85,"6,497,748,344","9,796","2,158,683","158,653",3,"18,103,628","88,527",27,0,,"1,317",97
8,CO,"Dolores County, CO",8033,Dolores County,37.747602,-108.530383,,1789,1,434,1,6,60101,"5,632",751,3,0,"1,374","3,517","24,483",184,14,0,276,720,"7,341",636,4,0,"3,267",312,170,"19,675",92,11,0,"11,721",75,67,,,"1,892,568","1,058","895,126",500,"48,572,680","27,151","27,683","2,035",15,675,3,0,0,,"16,064","1,181"
8,CO,"Douglas County, CO",8035,Douglas County,39.325414,-104.925987,,314238,12,220248,11,5,51211,"1,126,010","138,031",4,0,"117,747","703,187","8,493,459","61,044",27,0,"118,319","114,017","1,030,055","104,820",3,0,"938,682","89,623","15,047","2,491,448","13,848",8,0,"2,702,863","17,353","8,124",,,"128,611,486",409,"45,458,674",145,"3,216,431,997","10,236","498,049","36,604",2,"1,716,656","8,394",5,0,,"12,561",923
8,CO,"Eagle County, CO",8037,Eagle County,39.626992,-106.695169,,52894,7,64724,8,6,60708,"152,788","17,285",3,0,"31,440","95,415","1,376,047","9,761",26,0,"13,463","17,613","249,531","22,916",5,0,"221,549","21,153","4,220","549,374","3,000",10,0,"629,342","4,040","1,459",,,"37,699,795",713,"16,319,219",309,"938,892,960","17,750","78,448","5,766",1,"653,580","3,196",12,0,,"7,227",531
8,CO,"Elbert County, CO",8039,Elbert County,39.310582,-104.117729,,24225,5,5028,2,5,50502,"99,704","12,745",4,1,"9,102","62,264","367,520","2,683",15,0,"4,489","8,568","43,362","4,831",2,0,"36,671","3,501","1,546","138,243",786,6,0,"138,715",891,"1,110",,,"10,370,428",428,"5,864,160",242,"281,509,302","11,621","69,303","5,093",3,"6,623",32,0,0,,"19,692","1,447"
8,CO,"El Paso County, CO",8041,El Paso County,38.827383,-104.527472,,665171,14,470960,13,5,51413,"2,077,167","261,724",3,0,"264,511","1,297,179","17,402,780","129,855",26,0,"259,925","249,279","1,390,005","119,786",2,0,"2,311,692","220,715","37,872","8,795,312","47,585",13,0,"6,655,290","42,727","28,446",,,"231,504,255",348,"60,764,509",91,"5,552,569,356","8,348","679,818","49,963",1,"1,015,772","4,967",2,0,,"12,752",937
8,CO,"Fremont County, CO",8043,Fremont County,38.45517,-105.424958,,46835,7,15505,4,5,50704,"118,625","17,994",3,0,"19,210","74,080","990,814","7,258",21,0,"13,702","16,327","140,602","17,447",3,0,"107,174","10,233","2,705","505,731","2,443",11,0,"345,453","2,218","1,454",,,"14,941,518",319,"5,678,802",121,"371,231,775","7,926","163,606","12,024",3,"150,928",738,3,0,,"15,199","1,117"
8,CO,"Garfield County, CO",8045,Garfield County,39.599352,-107.90978,,57495,8,40046,7,5,50807,"163,999","18,748",3,0,"23,301","102,416","1,419,829","10,091",25,0,"17,269","20,771","176,532","16,241",3,0,"158,687","15,151","5,866","450,862","2,450",8,0,"507,872","3,261","1,906",,,"35,544,920",618,"17,366,169",302,"916,065,005","15,933","108,700","7,989",2,"3,127,639","15,294",54,0,,"9,240",679
8,CO,"Gilpin County, CO",8047,Gilpin County,39.861156,-105.528878,,5708,2,9258,3,5,50203,"22,169","2,551",4,0,"3,444","13,844","160,106","1,147",28,0,"1,640","2,508","46,846","4,340",8,1,"47,384","4,524",528,"103,737",570,18,0,"117,809",756,207,,,"2,746,166",481,"1,075,156",188,"67,559,446","11,836","2,030",149,0,350,2,0,0,,637,47
8,CO,"Grand County, CO",8049,Grand County,40.123205,-106.095935,,14490,4,16043,4,7,70404,"51,978","5,978",4,0,"16,210","32,460","367,379","2,608",25,0,"3,514","5,788","72,673","6,700",5,0,"65,677","6,271","1,760","91,443",499,6,0,"104,803",673,518,,,"11,226,773",775,"4,364,867",301,"272,842,973","18,830","78,338","5,757",5,"146,084",714,10,0,,"2,725",200
8,CO,"Gunnison County, CO",8051,Gunnison County,38.67264,-107.066506,,15889,4,13278,4,7,70404,"51,474","6,451",3,0,"11,538","32,145","284,220","2,063",18,0,"3,907","6,577","75,327","7,190",5,0,"74,239","7,088","2,131","171,877",849,11,0,"133,410",856,829,,,"9,456,688",595,"3,818,879",240,"226,844,222","14,277","72,920","5,359",5,"44,307",217,3,0,,"4,280",315
8,CO,"Hinsdale County, CO",8053,Hinsdale County,37.821165,-107.338261,,856,1,214,1,7,70101,"3,706",433,4,1,"1,463","2,314","9,975",75,12,0,40,401,"3,724",347,4,0,"3,779",361,157,0,0,0,0,0,0,0,,,"715,246",836,"258,336",302,"16,436,206","19,201",572,42,1, -   , -   , -   , -   ,,244,18
8,CO,"Huerfano County, CO",8055,Huerfano County,37.687815,-104.959928,,6521,2,2116,1,5,50201,"23,472","3,126",4,0,"5,106","14,658","128,353",912,20,0,"1,535","3,132","18,365","2,063",3,0,"16,454","1,571",636,"15,280",83,2,0,"16,942",109,196,,,"8,913,439","1,367","4,821,176",739,"233,467,257","35,802","22,012","1,618",3,"91,363",447,14,0,,"5,021",369
8,CO,"Jackson County, CO",8057,Jackson County,40.663432,-106.329248,,1306,1,434,1,7,70101,"5,755",662,4,1,"1,283","3,594","32,205",229,25,0,148,616,"6,840",632,5,0,"6,175",590,228,"6,967",37,5,0,"7,483",48,47,,,"2,336,671","1,789","1,281,311",981,"61,573,316","47,146","12,948",952,10,"1,479",7,1,0,,"1,381",101
8,CO,"Jefferson County, CO",8059,Jefferson County,39.579511,-105.245462,,558810,13,375794,12,5,51312,"1,787,063","205,656",3,0,"232,985","1,116,010","14,336,929","101,780",26,0,"211,232","225,320","1,851,115","170,851",3,0,"1,939,700","185,198","37,859","4,973,612","27,175",9,0,"5,696,507","36,572","14,912",,,"207,753,567",372,"56,113,916",100,"4,983,150,958","8,917","2,026,328","148,926",4,"7,030,115","34,377",13,0,,"16,063","1,181"
8,CO,"Kiowa County, CO",8061,Kiowa County,38.387663,-102.756849,,1465,1,321,1,5,50101,"4,737",695,3,0,813,"2,958","35,951",295,25,0,486,581,"4,675",542,3,0,"2,533",242,167,"19,747",116,13,0,"9,412",60,109,,,"2,261,955","1,544","1,219,385",832,"59,967,611","40,934","37,594","2,763",26,"92,232",451,63,0,,"26,201","1,926"
8,CO,"Kit Carson County, CO",8063,Kit Carson County,39.30534,-102.603023,,8174,3,4174,1,5,50301,"34,134","4,571",4,1,"3,489","21,317","263,019","2,255",32,0,"2,845","2,975","63,605","7,214",8,1,"29,452","2,812","1,701","250,394","1,661",31,0,"100,355",644,649,,,"9,930,931","1,215","6,989,010",855,"275,902,362","33,754","65,317","4,800",8,"6,334",31,1,0,,"46,254","3,399"
8,CO,"Lake County, CO",8065,Lake County,39.205341,-106.350079,,7401,2,2529,1,7,70201,"26,655","3,057",4,0,"4,531","16,646","219,374","1,557",30,0,"2,455","3,121","25,004","2,301",3,0,"25,533","2,438",719,"45,603",249,6,0,"51,888",333,282,,,"3,095,100",418,"1,216,642",164,"75,368,249","10,184","5,683",418,1,752,4,0,0,,409,30
8,CO,"La Plata County, CO",8067,La Plata County,37.287367,-107.839718,,53994,7,42238,7,5,50707,"171,219","25,340",3,0,"26,485","106,925","858,442","6,445",16,0,"11,892","21,605","239,692","27,339",4,1,"162,710","15,535","4,833","817,723","3,833",15,0,"487,138","3,127","1,893",,,"22,522,352",417,"7,808,095",145,"543,589,662","10,068","154,773","11,375",3,"6,306,969","30,841",117,1,,"20,481","1,505"
8,CO,"Larimer County, CO",8069,Larimer County,40.658093,-105.486764,,325228,12,251592,11,5,51211,"978,912","108,486",3,0,"139,178","611,325","7,035,157","49,933",22,0,"110,947","127,067","1,251,606","111,707",4,0,"1,223,890","116,854","24,289","3,096,141","16,864",10,0,"3,515,514","22,570","8,906",,,"119,761,166",368,"33,478,606",103,"2,892,237,743","8,893","532,940","39,169",2,"2,439,894","11,931",8,0,,"46,499","3,417"
8,CO,"Las Animas County, CO",8071,Las Animas County,37.318831,-104.04411,,14322,4,6202,2,4,40402,"50,164","7,976",4,1,"8,273","31,327","313,089","2,667",22,0,"3,955","6,090","47,077","6,734",3,0,"55,660","5,314","1,243","89,169",452,6,0,"27,552",177,520,,,"10,297,069",719,"5,234,020",365,"266,520,829","18,609","93,118","6,844",7,"50,029",245,3,0,,"5,419",398
8,CO,"Lincoln County, CO",8073,Lincoln County,38.99374,-103.507555,,5515,2,2611,1,5,50201,"15,347","2,059",3,0,"1,966","9,584","86,686",633,16,0,"1,236","1,502","25,273","2,471",5,0,"14,062","1,343",726,"41,724",237,8,0,"41,867",269,272,,,"8,358,539","1,516","5,294,313",960,"229,793,673","41,667","37,558","2,760",7,"4,249",21,1,0,,"21,267","1,563"
8,CO,"Logan County, CO",8075,Logan County,40.728091,-103.090464,,21862,5,10516,3,5,50503,"83,675","11,108",4,1,"5,160","52,255","448,086","3,179",20,0,"5,941","8,029","54,396","6,630",2,0,"54,881","5,240","1,122","161,486",881,7,0,"184,560","1,185",743,,,"11,986,375",548,"6,183,041",283,"313,183,770","14,325","111,655","8,206",5,"1,030,163","5,037",47,0,,"52,278","3,842"
8,CO,"Mesa County, CO",8077,Mesa County,39.019421,-108.461893,,148166,10,103022,9,5,51009,"469,533","56,280",3,0,"63,985","293,221","3,603,606","25,562",24,0,"54,059","59,501","421,884","39,921",3,0,"418,508","39,958","10,770","1,125,447","6,147",8,0,"1,289,881","8,281","4,218",,,"48,310,742",326,"18,318,087",124,"1,202,475,887","8,116","386,655","28,417",3,"1,703,979","8,332",12,0,,"47,124","3,463"
8,CO,"Mineral County, CO",8079,Mineral County,37.549067,-107.003236,,793,1,437,1,7,70101,"3,979",462,5,1,"1,286","2,485","11,140",84,14,0,18,409,"3,135",291,4,0,"3,184",304,109,0,0,0,0,0,0,0,,,"1,828,660","2,306","828,281","1,044","44,745,041","56,425","74,964","5,509",95,"161,617",790,204,1,,313,23
8,CO,"Moffat County, CO",8081,Moffat County,40.616358,-108.211099,,13034,4,6066,2,6,60402,"47,034","5,357",4,0,"6,140","29,372","289,745","2,057",22,0,"3,787","4,927","41,356","4,259",3,0,"31,775","3,034","1,598","102,714",558,8,0,"115,742",743,528,,,"6,637,751",509,"2,999,937",230,"169,234,159","12,984","59,260","4,355",5,"303,886","1,486",23,0,,"5,705",419
8,CO,"Montezuma County, CO",8083,Montezuma County,37.338025,-108.595786,,26006,6,13797,4,5,50604,"83,977","12,402",3,0,"11,959","52,443","388,051","2,913",15,0,"4,735","10,305","166,852","13,341",6,1,"59,242","5,656","2,420","308,715","1,447",12,0,"183,913","1,181",948,,,"13,500,193",519,"5,760,490",222,"341,488,371","13,131","144,683","10,634",6,"361,283","1,767",14,0,,"23,247","1,709"
8,CO,"Montrose County, CO",8085,Montrose County,38.407507,-108.266282,,40866,7,24626,5,5,50705,"148,992","19,903",4,0,"18,284","93,045","934,005","6,741",23,0,"10,890","16,587","90,337","10,541",2,0,"129,603","12,374","3,730","44,979",245,1,0,"50,922",327,245,,,"11,919,646",292,"3,844,028",94,"285,168,088","6,978","137,379","10,097",3,"74,898",366,2,0,,"25,789","1,895"
8,CO,"Morgan County, CO",8087,Morgan County,40.263167,-103.812285,,28288,6,18371,5,5,50605,"119,184","14,801",4,1,"9,569","74,430","558,600","3,979",20,0,"6,693","10,493","193,198","19,772",7,1,"58,092","5,547","2,298","151,350",809,5,0,"161,773","1,039",966,,,"15,436,641",546,"8,160,320",288,"410,080,848","14,497","178,622","13,128",6,"644,077","3,150",23,0,,"41,358","3,040"
8,CO,"Otero County, CO",8089,Otero County,37.88417,-103.72126,,18440,5,8425,3,4,40503,"63,593","9,989",3,1,"8,863","39,713","413,850","3,051",22,0,"6,123","7,449","108,044","13,534",6,1,"82,145","7,843","1,574",0,0,0,0,0,0,0,,,"6,796,076",369,"2,356,135",128,"165,588,230","8,980","79,438","5,838",4,"86,290",422,5,0,,"13,550",996
8,CO,"Ouray County, CO",8091,Ouray County,38.154731,-107.78848,,4651,1,2184,1,6,60101,"20,096","2,837",4,1,"3,167","12,550","100,573",717,22,0,968,"2,166","12,610","1,625",3,0,"13,910","1,328",719,70,0,0,0,75,0,17,,,"3,753,989",807,"1,544,352",332,"92,334,024","19,853","60,486","4,445",13,"58,187",285,13,0,,"1,382",102
8,CO,"Park County, CO",8093,Park County,39.118914,-105.717648,,16440,4,2834,1,7,70401,"71,050","8,781",4,1,"14,113","44,370","387,096","2,769",24,0,"3,820","7,398","37,941","3,816",2,0,"34,536","3,297","1,168","62,145",339,4,0,"69,676",447,462,,,"9,897,238",602,"4,516,844",275,"246,855,126","15,016","12,971",953,1,"5,320",26,0,0,,"2,095",154
8,CO,"Phillips County, CO",8095,Phillips County,40.594712,-102.345105,,4347,1,2115,1,5,50101,"18,780","2,480",4,1,968,"11,728","83,500",605,19,0,"1,058","1,731","9,901","1,235",2,0,"12,074","1,153",295,0,0,0,0,0,0,0,,,"2,012,450",463,"809,694",186,"49,543,190","11,397","56,455","4,149",13,"182,102",890,42,0,,"37,545","2,759"
8,CO,"Pitkin County, CO",8097,Pitkin County,39.217332,-106.915783,,17543,5,35840,6,7,70506,"61,842","7,083",4,0,"13,021","38,620","467,527","3,327",27,0,"4,942","7,601","160,751","14,788",9,1,"143,842","13,734","3,231","257,862","1,391",15,0,"283,400","1,819","1,117",,,"9,866,688",562,"3,031,227",173,"228,099,934","13,002","77,592","5,703",4,"243,756","1,192",14,0,,"1,427",105
8,CO,"Prowers County, CO",8099,Prowers County,37.958181,-102.392161,,12121,4,6057,2,5,50402,"41,195","6,974",3,1,"5,862","25,726","286,085","2,147",24,0,"4,448","4,897","40,499","5,735",3,0,"31,419","3,000",926,"179,530",842,15,0,"106,953",687,509,,,"6,353,859",524,"2,455,996",203,"153,775,059","12,687","38,863","2,856",3,"3,850",19,0,0,,"25,839","1,899"
8,CO,"Pueblo County, CO",8101,Pueblo County,38.170658,-104.489892,,162158,10,99774,9,5,51009,"477,924","75,164",3,0,"69,830","298,461","3,495,815","25,966",22,0,"49,558","62,899","751,273","94,549",5,1,"579,433","55,323","9,345",518,3,0,0,210,1,39,,,"60,222,693",371,"20,857,368",129,"1,490,309,215","9,190","641,184","47,124",4,"1,655,485","8,095",10,0,,"15,641","1,150"
8,CO,"Rio Blanco County, CO",8103,Rio Blanco County,39.972622,-108.200716,,6658,2,3360,1,6,60201,"18,241","2,090",3,0,"3,333","11,392","151,230","1,078",23,0,"1,875","2,450","20,526","1,889",3,0,"18,321","1,749",965,"55,293",296,8,0,"59,355",381,357,,,"5,435,196",816,"2,556,990",384,"138,024,607","20,731","95,737","7,036",14,"3,382,624","16,541",508,2,,"2,891",212
8,CO,"Rio Grande County, CO",8105,Rio Grande County,37.485853,-106.453128,,11623,4,4898,1,7,70401,"42,267","4,861",4,0,"6,594","26,395","244,167","1,734",21,0,"2,221","4,582","47,222","4,346",4,0,"48,047","4,587","1,312","64,164",348,6,0,"72,085",463,368,,,"5,262,155",453,"2,102,609",181,"130,129,894","11,196","23,374","1,718",2,"7,870",38,1,0,,"13,484",991
8,CO,"Routt County, CO",8107,Routt County,40.483664,-106.987702,,23980,5,33057,6,7,70506,"95,953","11,162",4,0,"16,345","59,922","473,765","3,376",20,0,"5,296","9,437","147,793","15,411",6,1,"123,316","11,774","2,726","186,946","1,002",8,0,"200,784","1,289",942,,,"12,652,053",528,"4,127,591",172,"298,293,040","12,439","73,114","5,374",3,"104,886",513,4,0,,"13,841","1,017"
8,CO,"Saguache County, CO",8109,Saguache County,38.031651,-106.234666,,6255,2,1818,1,6,60201,"23,067","2,665",4,0,"3,911","14,405","106,347",758,17,0,781,"2,530","7,185",662,1,0,"7,299",697,453,"40,898",219,7,0,"43,934",282,177,,,"4,134,051",661,"1,912,381",306,"104,795,201","16,754","21,218","1,559",3,"24,663",121,4,0,,"11,770",865
8,CO,"San Juan County, CO",8111,San Juan County,37.781074,-107.670257,,552,1,478,1,7,70101,"2,310",323,4,1,738,"1,442","6,148",46,11,0,23,284,"6,786",711,12,1,"4,134",395,143,0,0,0,0,0,0,0,,,"1,012,118","1,834","403,022",730,"24,310,073","44,040","54,303","3,991",98,"56,263",275,102,0,, -   , -   
8,CO,"San Miguel County, CO",8113,San Miguel County,38.009374,-108.427326,,7767,3,10127,3,6,60303,"31,226","4,835",4,1,"6,682","19,500","151,840","1,140",20,0,"1,749","3,258","40,795","5,175",5,1,"28,646","2,735",947,"124,914",586,16,0,"74,416",478,371,,,"4,173,895",537,"1,713,756",221,"101,926,426","13,123","11,988",881,2,"2,595",13,0,0,,"1,724",127
8,CO,"Sedgwick County, CO",8115,Sedgwick County,40.871568,-102.355358,,2367,1,770,1,5,50101,"10,853","1,433",5,1,649,"6,777","53,066",376,22,0,647,"1,012","6,286",784,3,0,"7,666",732,180, -   , -   , -   , -   , -   , -   , -   ,,,"3,586,400","1,515","2,357,212",996,"99,114,328","41,873","27,075","1,990",11,"2,558",13,1,0,,"22,693","1,668"
8,CO,"Summit County, CO",8117,Summit County,39.621023,-106.137555,,29269,6,42587,7,7,70607,"81,761","9,419",3,0,"30,278","51,059","665,122","4,718",23,0,"6,743","9,714","178,668","16,452",6,1,"177,713","16,968","2,761","232,989","1,273",8,0,"267,030","1,714","1,052",,,"24,205,595",827,"10,148,135",347,"602,057,905","20,570","3,124",230,0,"1,852",9,0,0,,488,36
8,CO,"Teller County, CO",8119,Teller County,38.870023,-105.187339,,23472,5,11114,3,5,50503,"95,572","12,755",4,1,"12,767","59,684","660,370","4,828",28,0,"7,795","9,762","81,482","9,509",3,0,"60,775","5,803","1,845","252,724","1,407",11,0,"255,773","1,642","1,320",,,"8,860,929",378,"3,138,110",134,"213,007,977","9,075","74,539","5,478",3,"148,670",727,6,0,,"3,954",291
8,CO,"Washington County, CO",8121,Washington County,39.96579,-103.209744,,4814,1,1030,1,5,50101,"22,450","3,048",5,1,"2,426","14,020","79,922",569,17,0,964,"2,005","15,136","1,599",3,0,"7,182",686,436,"14,122",77,3,0,"16,185",104,94,,,"5,942,544","1,234","3,345,063",695,"158,972,964","33,023","72,893","5,357",15,"92,322",451,19,0,,"53,141","3,906"
