product_id;product_category;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
Product 24154;HEALTH_BEAUTY;34;426;1;606;19;11;16
Product 19487;FURNITURE_DECOR;51;1006;2;2000;11;11;52
Product 12796;COOL_STUFF;39;765;2;1925;30;32;27
Product 10053;HEALTH_BEAUTY;53;84;1;250;23;7;15
Product 10235;BABY;49;1522;4;600;23;18;26
Product 15334;AUTO;53;2974;1;50;30;30;30
Product 31525;HOUSEWARES;22;268;1;550;27;5;20
Product 7360;MUSICAL_INSTRUMENTS;57;962;4;900;42;8;40
Product 29780;#N/A;;;;200;16;2;11
Product 27413;FASHION_BAGS_ACCESSORIES;13;218;1;400;20;20;20
Product 28951;MUSICAL_INSTRUMENTS;46;3360;6;1900;35;15;20
Product 26806;HOME_APPLIANCES;59;302;1;500;20;13;15
Product 15535;FURNITURE_DECOR;59;2010;2;1350;69;11;11
Product 26476;HEALTH_BEAUTY;40;657;1;800;21;20;16
Product 14393;LUGGAGE_ACCESSORIES;58;1038;5;9075;29;39;45
Product 29573;#N/A;;;;300;16;19;16
Product 7355;HOME_CONFORT;57;217;3;3500;40;20;40
Product 18603;BED_BATH_TABLE;33;1061;1;4150;26;26;36
Product 21404;SPORTS_LEISURE;21;606;1;8700;32;10;11
Product 4141;AUTO;59;2951;2;150;16;7;11
Product 28096;TELEPHONY;48;451;2;100;19;3;11
Product 1365;FURNITURE_DECOR;50;488;1;303;25;2;17
Product 13439;SPORTS_LEISURE;44;979;2;7150;90;20;25
Product 20175;WATCHES_GIFTS;57;228;1;1000;16;10;11
Product 7059;FURNITURE_DECOR;42;87;3;11850;74;8;74
Product 2473;TELEPHONY;60;438;2;651;20;15;22
Product 21370;SPORTS_LEISURE;37;161;3;200;20;15;20
Product 22298;HEALTH_BEAUTY;41;262;1;450;16;15;15
Product 24489;BABY;49;1386;9;15200;48;61;47
Product 30817;COOL_STUFF;56;1114;5;21900;105;31;31
Product 10023;HEALTH_BEAUTY;31;1267;1;850;25;13;16
Product 5020;#N/A;;;;300;78;10;22
Product 28065;SPORTS_LEISURE;45;407;1;329;19;13;16
Product 10041;STATIONERY;56;275;5;7150;60;20;29
Product 30059;HEALTH_BEAUTY;58;330;1;5150;16;16;16
Product 17849;CONSOLES_GAMES;17;440;5;250;20;3;16
Product 16426;AUTO;46;458;1;400;40;20;30
Product 18842;BED_BATH_TABLE;57;414;1;7850;16;56;50
Product 11768;HEALTH_BEAUTY;47;186;1;300;19;7;12
Product 29040;HOUSEWARES;57;1236;1;750;23;18;23
Product 28260;TELEPHONY;56;341;2;100;19;4;11
Product 2723;HOUSEWARES;57;2812;7;1000;30;12;30
Product 15536;TELEPHONY;42;351;1;200;19;3;11
Product 11289;HEALTH_BEAUTY;52;1153;1;450;20;15;15
Product 6998;FURNITURE_DECOR;34;257;2;3400;30;40;40
Product 25006;TELEPHONY;46;393;1;100;19;3;11
Product 15202;BABY;32;1531;2;800;40;30;50
Product 15020;HEALTH_BEAUTY;42;437;1;650;16;16;16
Product 23246;FURNITURE_DECOR;63;285;1;2500;47;21;41
Product 20825;BOOKS_GENERAL_INTEREST;47;706;1;450;23;4;16
Product 19190;PET_SHOP;54;353;1;450;23;4;21
Product 16634;BED_BATH_TABLE;56;471;3;525;24;7;29
Product 29776;HOUSEWARES;59;1794;1;2800;50;50;50
Product 6857;COMPUTERS_ACCESSORIES;52;365;1;200;20;12;12
Product 17669;TELEPHONY;58;818;4;200;17;4;12
Product 2976;AUTO;54;445;5;50;24;2;17
Product 22803;HOUSEWARES;57;1246;1;175;24;18;24
Product 22931;FOOD;58;2576;6;930;28;12;12
Product 13422;WATCHES_GIFTS;53;556;2;280;16;7;14
Product 8548;PERFUMERY;32;703;1;552;23;14;19
Product 25744;BED_BATH_TABLE;45;501;3;1000;40;10;30
Product 17598;BABY;55;330;2;2200;16;35;49
Product 8955;BABY;30;2262;1;650;20;8;14
Product 2453;PERFUMERY;56;2133;1;150;22;18;17
Product 10900;GARDEN_TOOLS;50;718;1;9200;33;7;33
Product 18971;FURNITURE_DECOR;51;1554;6;900;28;15;18
Product 8119;FASHION_BAGS_ACCESSORIES;30;401;3;200;16;11;11
Product 18742;PERFUMERY;45;276;1;150;17;7;12
Product 13520;SPORTS_LEISURE;35;401;1;1300;20;20;20
Product 7657;HOME_CONFORT;58;217;3;950;30;20;30
Product 18408;HEALTH_BEAUTY;42;418;1;200;20;10;15
Product 14238;STATIONERY;53;696;5;350;26;36;11
Product 14961;COMPUTERS_ACCESSORIES;55;713;3;500;25;5;15
Product 22322;BABY;57;2883;4;16500;43;83;43
Product 20003;FURNITURE_DECOR;58;2037;2;650;69;11;11
Product 8413;SPORTS_LEISURE;44;461;1;5100;60;30;30
Product 28183;STATIONERY;57;224;3;300;24;7;14
Product 5220;FURNITURE_DECOR;45;494;1;1150;35;23;35
Product 22623;COMPUTERS_ACCESSORIES;29;1431;3;200;18;4;14
Product 9393;BABY;48;1171;1;23033;49;84;49
Product 6319;TOYS;50;1099;2;430;38;12;20
Product 22209;FOOD;47;890;1;250;20;6;11
Product 1541;COOL_STUFF;33;385;2;100;20;6;15
Product 15442;HEALTH_BEAUTY;40;1672;3;310;16;12;9
Product 30773;FURNITURE_LIVING_ROOM;57;1107;1;30000;80;60;60
Product 2597;FURNITURE_DECOR;42;87;3;14600;84;8;84
Product 26104;HEALTH_BEAUTY;55;782;1;1650;31;26;29
Product 19191;TOYS;56;807;5;150;16;12;18
Product 3321;COOL_STUFF;46;507;1;1650;23;68;25
Product 9706;GARDEN_TOOLS;56;511;6;1050;22;21;16
Product 26252;HOUSEWARES;44;242;3;900;25;15;15
Product 25214;TOYS;54;491;4;1400;41;4;41
Product 29633;TELEPHONY;30;350;3;100;20;4;15
Product 27621;COMPUTERS_ACCESSORIES;50;1704;3;600;35;18;35
Product 22151;MARKET_PLACE;63;677;1;500;16;16;16
Product 19213;PERFUMERY;57;698;1;563;25;11;18
Product 25299;ELECTRONICS;47;305;1;150;21;7;14
Product 28529;FURNITURE_DECOR;29;571;1;7500;47;37;38
Product 16999;BED_BATH_TABLE;59;396;1;550;25;2;20
Product 12632;HEALTH_BEAUTY;34;1943;3;434;21;14;21
Product 27848;TELEPHONY;51;302;3;100;19;3;11
Product 23058;LUGGAGE_ACCESSORIES;52;408;1;325;18;18;16
Product 24964;BED_BATH_TABLE;57;184;2;600;60;10;40
Product 2406;SPORTS_LEISURE;27;716;6;675;41;21;21
Product 29204;ELECTRONICS;38;879;1;501;19;10;91
Product 30238;FASHION_BAGS_ACCESSORIES;45;416;4;200;16;5;11
Product 28802;HEALTH_BEAUTY;59;493;1;537;23;8;14
Product 29471;WATCHES_GIFTS;60;724;1;400;28;10;18
Product 458;SMALL_APPLIANCES;40;849;2;11800;40;43;36
Product 24789;BABY;57;346;2;13700;55;30;55
Product 15415;MUSICAL_INSTRUMENTS;44;872;2;550;17;7;12
Product 16688;WATCHES_GIFTS;37;621;1;350;23;12;15
Product 7305;ELECTRONICS;49;429;3;5525;20;18;15
Product 24829;COOL_STUFF;33;895;1;1100;42;25;15
Product 21284;GARDEN_TOOLS;47;1489;1;6800;77;14;34
Product 194;AUTO;60;982;2;50;17;10;15
Product 18918;COMPUTERS_ACCESSORIES;34;232;1;1425;23;18;18
Product 10697;COMPUTERS_ACCESSORIES;56;303;5;667;17;9;16
Product 3774;WATCHES_GIFTS;53;838;1;287;18;13;14
Product 7928;GARDEN_TOOLS;52;368;2;700;20;18;19
Product 16961;SPORTS_LEISURE;57;1278;3;850;44;22;32
Product 11861;HEALTH_BEAUTY;38;929;1;1097;18;18;16
Product 4029;LUGGAGE_ACCESSORIES;58;487;3;16200;26;57;39
Product 17989;BED_BATH_TABLE;53;244;1;1900;45;15;35
Product 3038;FURNITURE_DECOR;58;2010;2;1500;69;11;11
Product 13890;BED_BATH_TABLE;59;289;1;2150;34;9;33
Product 7770;FIXED_TELEPHONY;60;950;1;900;21;8;22
Product 15860;STATIONERY;53;818;1;400;35;16;16
Product 25244;HEALTH_BEAUTY;45;181;4;400;25;5;12
Product 19471;HOUSEWARES;48;1430;2;800;30;10;25
Product 25691;TELEPHONY;50;3135;4;400;20;11;13
Product 29150;FURNITURE_DECOR;60;2007;4;2750;69;11;11
Product 13622;FIXED_TELEPHONY;58;438;2;750;30;10;20
Product 14866;HEALTH_BEAUTY;55;540;3;1500;20;22;22
Product 21114;SMALL_APPLIANCES;47;616;2;2167;19;20;18
Product 24994;BABY;56;1386;9;10875;68;44;35
Product 25127;CONSTRUCTION_TOOLS_CONSTRUCTION;56;1776;6;2100;34;18;18
Product 20217;GARDEN_TOOLS;43;165;1;14350;40;50;40
Product 14099;COMPUTERS_ACCESSORIES;59;391;1;939;26;17;18
Product 17994;WATCHES_GIFTS;38;397;3;560;18;11;16
Product 23302;WATCHES_GIFTS;57;588;2;400;16;11;11
Product 16865;SPORTS_LEISURE;53;754;1;4950;90;21;21
Product 12939;HOME_APPLIANCES;50;130;1;8400;55;13;46
Product 18333;#N/A;;;;150;16;16;16
Product 6555;FURNITURE_DECOR;36;237;2;7400;45;45;45
Product 14927;AUTO;58;1276;4;1350;21;21;21
Product 9733;HEALTH_BEAUTY;56;1296;1;300;16;16;16
Product 2770;HEALTH_BEAUTY;63;1113;2;550;20;20;20
Product 31339;SPORTS_LEISURE;46;283;2;2350;60;15;15
Product 10075;HEALTH_BEAUTY;37;361;2;900;94;31;41
Product 9403;PET_SHOP;63;1440;3;5000;40;20;50
Product 12149;BED_BATH_TABLE;56;262;1;1850;45;15;35
Product 10792;FURNITURE_DECOR;63;695;6;1500;25;33;25
Product 5715;HOME_CONFORT;56;162;1;3200;20;30;46
Product 20387;BED_BATH_TABLE;54;683;1;1517;32;5;29
Product 22983;BED_BATH_TABLE;53;1814;1;1650;28;25;11
Product 28669;PERFUMERY;12;417;1;463;17;14;13
Product 10994;COOL_STUFF;54;190;1;200;20;5;15
Product 6622;FASHION_BAGS_ACCESSORIES;36;352;3;150;16;9;11
Product 21946;SPORTS_LEISURE;57;969;1;1125;31;29;29
Product 13807;HOUSEWARES;54;351;2;200;20;15;15
Product 29582;AUTO;58;117;1;350;30;15;25
Product 6634;SPORTS_LEISURE;58;390;1;175;22;7;15
Product 16573;WATCHES_GIFTS;59;89;3;200;16;2;11
Product 30013;COMPUTERS_ACCESSORIES;49;1053;3;217;17;9;14
Product 6919;BED_BATH_TABLE;60;230;1;2075;35;9;25
Product 12099;AUTO;44;1085;1;7050;102;4;41
Product 3008;SPORTS_LEISURE;55;2848;1;2000;33;30;30
Product 31030;TELEPHONY;57;631;2;200;19;4;11
Product 21923;KITCHEN_DINING_LAUNDRY_GARDEN_FURNITURE;37;62;2;25400;45;86;27
Product 8666;OFFICE_FURNITURE;39;2137;1;7500;58;28;58
Product 4801;FURNITURE_DECOR;63;462;6;500;20;5;48
Product 3700;FURNITURE_DECOR;55;130;1;2000;40;11;34
Product 23956;COMPUTERS_ACCESSORIES;48;350;1;1850;30;16;16
Product 14790;COMPUTERS_ACCESSORIES;55;2277;1;8900;19;13;32
Product 22154;BED_BATH_TABLE;56;382;1;300;16;10;16
Product 10869;BED_BATH_TABLE;51;305;1;1500;49;16;39
Product 8601;HEALTH_BEAUTY;59;1868;3;100;25;2;15
Product 6034;FASHIO_FEMALE_CLOTHING;36;886;2;200;16;2;20
Product 645;#N/A;;;;700;30;30;30
Product 4467;HEALTH_BEAUTY;46;944;1;150;26;7;16
Product 22061;AUTO;56;656;1;150;16;6;11
Product 18115;FURNITURE_DECOR;51;264;1;800;25;25;25
Product 16924;GARDEN_TOOLS;51;518;1;363;18;26;17
Product 16299;PERFUMERY;63;815;4;400;16;10;11
Product 29196;FURNITURE_DECOR;58;297;1;5070;56;38;48
Product 28430;HOUSEWARES;41;150;6;300;16;6;12
Product 27652;BED_BATH_TABLE;54;639;1;1050;20;16;20
Product 15592;HEALTH_BEAUTY;33;396;4;879;31;15;24
Product 5667;HEALTH_BEAUTY;45;287;4;500;20;7;20
Product 15428;HEALTH_BEAUTY;58;2076;4;300;20;2;25
Product 25755;FASHION_BAGS_ACCESSORIES;59;116;5;150;16;9;11
Product 20161;WATCHES_GIFTS;50;668;1;500;23;16;16
Product 13995;TOYS;53;902;3;621;34;8;31
Product 14140;COSTRUCTION_TOOLS_GARDEN;46;1077;1;1700;22;22;14
Product 29413;COOL_STUFF;38;601;4;13400;52;44;27
Product 15485;#N/A;;;;150;20;5;20
Product 7608;MUSICAL_INSTRUMENTS;30;1271;4;14100;61;58;24
Product 6685;COOL_STUFF;38;1639;1;100;16;15;11
Product 16530;HEALTH_BEAUTY;56;1697;5;750;19;13;15
Product 22548;ELECTRONICS;46;442;1;150;25;7;16
Product 20478;COMPUTERS_ACCESSORIES;35;661;2;100;25;3;19
Product 13407;FURNITURE_DECOR;63;254;2;1800;41;9;34
Product 21763;TELEPHONY;58;424;1;150;19;4;11
Product 30568;AUTO;58;174;2;200;16;10;16
Product 22266;BABY;54;1317;4;1050;42;25;15
Product 8880;BED_BATH_TABLE;55;426;1;14050;16;10;16
Product 13442;HOUSEWARES;45;1232;2;917;29;16;16
Product 15726;BABY;51;446;1;350;30;30;20
Product 26827;PET_SHOP;58;754;6;1450;40;20;30
Product 4654;BED_BATH_TABLE;60;189;1;1350;46;2;36
Product 16647;HEALTH_BEAUTY;56;1363;2;200;16;14;16
Product 25994;WATCHES_GIFTS;46;635;1;233;17;11;15
Product 29504;LUGGAGE_ACCESSORIES;44;132;2;400;20;10;16
Product 11946;AUTO;48;689;5;2550;20;20;20
Product 8676;HOUSEWARES;60;128;1;3700;50;32;70
Product 329;COMPUTERS_ACCESSORIES;24;718;2;200;41;2;29
Product 21396;PET_SHOP;36;883;1;4417;27;27;13
Product 5803;FURNITURE_DECOR;37;320;1;2700;47;10;35
Product 5208;COMPUTERS_ACCESSORIES;55;211;1;1200;38;24;12
Product 17985;GARDEN_TOOLS;54;978;4;3950;16;64;38
Product 5261;AIR_CONDITIONING;39;444;2;600;27;13;17
Product 27380;HOUSEWARES;59;1933;1;1850;16;25;12
Product 17437;WATCHES_GIFTS;48;345;4;6750;46;20;44
Product 2819;ELECTRONICS;53;109;1;150;24;12;18
Product 6136;BED_BATH_TABLE;35;236;1;1000;30;5;30
Product 19734;HEALTH_BEAUTY;51;2468;3;200;23;7;15
Product 19872;HEALTH_BEAUTY;44;1028;1;350;18;11;11
Product 3163;COMPUTERS;55;3610;4;2650;16;31;39
Product 14876;HEALTH_BEAUTY;49;3901;8;2250;35;8;35
Product 6117;BED_BATH_TABLE;56;310;1;6400;30;6;25
Product 25709;BED_BATH_TABLE;59;299;1;4900;42;12;42
Product 27662;HEALTH_BEAUTY;40;847;1;800;30;30;30
Product 24532;BED_BATH_TABLE;59;344;3;12000;60;23;54
Product 2928;PET_SHOP;43;480;1;7300;25;25;25
Product 23639;HOME_APPLIANCES;45;78;1;100;20;13;15
Product 12131;GARDEN_TOOLS;32;390;2;353;26;14;14
Product 12294;HEALTH_BEAUTY;45;1031;1;1250;16;32;12
Product 14814;AUTO;60;695;6;3800;47;19;23
Product 26538;FURNITURE_DECOR;54;1988;3;2450;65;8;45
Product 11796;SPORTS_LEISURE;47;414;1;700;48;15;32
Product 19166;FASHION_BAGS_ACCESSORIES;50;427;3;2100;16;5;11
Product 14053;TOYS;56;194;1;475;54;13;26
Product 2357;COMPUTERS_ACCESSORIES;58;420;1;200;21;14;15
Product 3671;SPORTS_LEISURE;46;1277;5;1600;42;10;22
Product 13724;BED_BATH_TABLE;44;444;2;700;50;16;16
Product 18636;HOUSEWARES;36;558;1;450;24;8;15
Product 5234;HEALTH_BEAUTY;56;1190;1;1250;26;21;16
Product 21022;BED_BATH_TABLE;56;701;1;1000;50;12;12
Product 15089;HOUSEWARES;56;613;5;3950;65;15;35
Product 24446;FURNITURE_DECOR;55;1617;3;4450;105;5;69
Product 8995;TOYS;50;591;2;6350;55;25;20
Product 7379;BED_BATH_TABLE;28;306;3;1650;36;12;26
Product 14689;HEALTH_BEAUTY;31;1608;1;350;16;7;11
Product 19730;AUTO;59;241;3;10550;70;30;30
Product 3464;HOUSEWARES;30;622;1;5950;33;26;33
Product 11162;STATIONERY;25;736;3;1100;42;20;31
Product 5387;LUGGAGE_ACCESSORIES;38;216;1;700;49;10;34
Product 11707;FOOD_DRINK;40;907;1;472;19;16;16
Product 4569;PET_SHOP;38;734;12;7300;49;29;34
Product 10512;PET_SHOP;47;933;1;417;19;17;16
Product 1058;HOUSEWARES;27;144;1;9600;25;32;24
Product 22328;INDUSTRY_COMMERCE_AND_BUSINESS;54;1001;1;400;20;20;30
Product 3626;PERFUMERY;54;675;3;613;18;16;18
Product 9755;BED_BATH_TABLE;46;288;1;4325;54;19;42
Product 15732;COOL_STUFF;58;934;1;2250;42;25;15
Product 3907;COOL_STUFF;43;421;4;500;27;5;27
Product 16324;STATIONERY;51;261;1;1250;16;39;37
Product 7035;SMALL_APPLIANCES;58;520;1;3600;35;40;34
Product 16153;WATCHES_GIFTS;29;147;1;521;18;11;14
Product 13180;#N/A;;;;150;20;3;13
Product 24705;STATIONERY;43;47;1;158;16;5;16
Product 4067;BOOKS_GENERAL_INTEREST;54;429;5;650;25;12;20
Product 10447;HOME_APPLIANCES;60;648;2;500;19;13;20
Product 20264;AGRO_INDUSTRY_AND_COMMERCE;41;288;1;5047;58;44;28
Product 26623;#N/A;;;;1000;29;5;27
Product 10642;PERFUMERY;48;693;1;600;18;18;18
Product 13563;AUTO;56;1235;1;1800;34;40;19
Product 20208;#N/A;;;;1045;30;19;20
Product 3418;TOYS;36;529;2;650;28;13;15
Product 13541;#N/A;;;;400;28;6;27
Product 13667;SPORTS_LEISURE;36;1360;1;2450;25;8;25
Product 14547;HOUSEWARES;46;1342;1;9700;28;26;26
Product 16478;CONSTRUCTION_TOOLS_LIGHTS;59;985;1;750;16;20;16
Product 5072;SPORTS_LEISURE;51;1552;1;350;31;18;18
Product 28639;STATIONERY;57;687;4;300;30;15;18
Product 20324;WATCHES_GIFTS;49;589;2;500;16;13;13
Product 14496;PERFUMERY;57;2670;3;1600;45;10;24
Product 30976;AUTO;55;446;5;50;24;2;17
Product 13480;FURNITURE_DECOR;47;2064;2;600;68;8;13
Product 28128;MARKET_PLACE;20;43;2;5000;40;40;40
Product 31536;BABY;53;1601;5;29250;42;58;60
Product 26316;FURNITURE_DECOR;48;873;1;6200;18;5;20
Product 12861;FURNITURE_DECOR;59;946;2;25325;95;25;64
Product 17697;HEALTH_BEAUTY;53;713;2;150;20;10;20
Product 19919;WATCHES_GIFTS;58;967;3;400;19;15;20
Product 8035;HOUSEWARES;43;319;1;450;25;22;24
Product 9852;HOUSEWARES;54;341;2;16300;80;23;33
Product 30144;COMPUTERS_ACCESSORIES;60;611;2;2500;31;12;31
Product 29723;SPORTS_LEISURE;54;454;1;3400;36;41;36
Product 28250;FURNITURE_DECOR;55;2165;2;650;68;8;13
Product 13496;PERFUMERY;47;727;6;300;16;16;16
Product 20469;BABY;30;309;1;150;16;5;16
Product 22394;STATIONERY;39;310;1;300;16;4;11
Product 982;HEALTH_BEAUTY;44;1793;1;11450;80;26;26
Product 21059;AUTO;58;1934;2;250;19;19;14
Product 25973;FASHION_BAGS_ACCESSORIES;16;132;2;50;17;4;13
Product 31201;WATCHES_GIFTS;48;460;1;400;16;12;12
Product 24608;BABY;52;704;4;1350;60;20;50
Product 8025;AGRO_INDUSTRY_AND_COMMERCE;38;397;1;3450;33;36;33
Product 17119;STATIONERY;55;184;4;250;24;7;14
Product 4528;SPORTS_LEISURE;56;235;1;500;30;5;20
Product 23154;BOOKS_GENERAL_INTEREST;44;618;1;1200;16;2;11
Product 19055;COMPUTERS_ACCESSORIES;42;418;1;950;30;16;16
Product 22978;BED_BATH_TABLE;56;390;1;1983;29;49;58
Product 28433;GARDEN_TOOLS;38;244;1;600;25;32;25
Product 10974;PET_SHOP;48;466;2;2700;43;39;20
Product 101;HEALTH_BEAUTY;29;378;2;200;25;10;15
Product 11610;COMPUTERS_ACCESSORIES;57;489;4;350;19;3;13
Product 24203;BABY;23;1059;2;100;22;23;16
Product 20453;BED_BATH_TABLE;53;704;1;1650;40;15;32
Product 12918;FURNITURE_DECOR;32;1405;3;200;35;2;25
Product 6071;SPORTS_LEISURE;55;1392;1;1350;16;16;20
Product 13117;SPORTS_LEISURE;30;73;3;200;25;25;25
Product 12732;HEALTH_BEAUTY;56;1266;1;1400;20;20;20
Product 13012;HOUSEWARES;51;386;2;2700;44;34;16
Product 21507;CONSTRUCTION_TOOLS_CONSTRUCTION;60;147;6;10100;60;20;40
Product 19862;SPORTS_LEISURE;43;170;2;2400;40;10;40
Product 3485;HOME_APPLIANCES_2;33;111;1;6600;42;42;26
Product 15600;PERFUMERY;35;906;1;325;33;33;31
Product 13241;HEALTH_BEAUTY;42;2877;1;150;19;14;16
Product 27625;BABY;59;224;2;1400;75;15;50
Product 12494;AUTO;48;749;1;800;41;45;11
Product 29071;FASHION_BAGS_ACCESSORIES;15;132;4;50;17;4;13
Product 4923;FURNITURE_DECOR;49;494;2;450;30;20;20
Product 4004;STATIONERY;33;640;4;100;16;6;11
Product 24907;TOYS;43;225;1;650;45;15;35
Product 26610;COOL_STUFF;46;573;1;300;26;5;21
Product 30919;HOUSEWARES;51;663;4;3000;62;12;25
Product 27054;COMPUTERS_ACCESSORIES;52;516;2;450;42;3;15
Product 7244;SPORTS_LEISURE;48;683;1;200;20;4;15
Product 19783;COMPUTERS_ACCESSORIES;40;2206;2;749;25;13;24
Product 15401;HOUSEWARES;32;251;1;600;30;30;30
Product 27032;COMPUTERS_ACCESSORIES;57;95;1;300;32;5;16
Product 6547;SPORTS_LEISURE;16;1135;2;100;16;13;16
Product 30943;FURNITURE_DECOR;58;1056;2;650;65;11;11
Product 13677;HEALTH_BEAUTY;27;980;1;1150;19;15;15
Product 18005;TELEPHONY;53;505;1;350;16;6;11
Product 25500;FURNITURE_DECOR;56;666;4;950;68;30;11
Product 23926;GARDEN_TOOLS;39;1053;2;2660;34;25;16
Product 8608;WATCHES_GIFTS;50;708;2;325;19;8;14
Product 9451;AUTO;49;1101;1;2100;28;32;38
Product 23819;WATCHES_GIFTS;53;486;2;240;19;13;19
Product 30482;HOUSEWARES;29;363;2;1000;25;30;25
Product 23826;FURNITURE_DECOR;59;618;2;867;52;6;42
Product 17096;TOYS;50;679;4;500;30;20;20
Product 27230;AUTO;59;1773;1;6600;44;25;39
Product 20933;#N/A;;;;200;16;2;11
Product 9251;COOL_STUFF;23;572;2;200;23;15;15
Product 10800;HOUSEWARES;36;566;3;300;40;5;40
Product 25910;FASHION_BAGS_ACCESSORIES;59;745;3;900;43;16;27
Product 6186;HOUSEWARES;48;546;1;5675;25;25;60
Product 19233;AUTO;58;1658;3;200;25;7;12
Product 1059;HEALTH_BEAUTY;51;641;1;500;20;12;13
Product 3389;ELECTRONICS;54;799;2;600;16;16;11
Product 23596;BABY;51;410;1;550;43;25;33
Product 1999;SPORTS_LEISURE;60;794;1;400;27;9;14
Product 4372;FURNITURE_DECOR;60;2138;2;400;69;11;11
Product 19441;HEALTH_BEAUTY;49;3265;2;633;18;16;14
Product 4994;COSTRUCTION_TOOLS_GARDEN;52;646;2;1225;45;28;28
Product 8526;FURNITURE_DECOR;53;770;1;13650;45;35;45
Product 22076;WATCHES_GIFTS;58;171;2;200;16;2;11
Product 11985;MUSICAL_INSTRUMENTS;58;652;1;2138;71;13;47
Product 2201;HOME_CONFORT;52;181;1;2200;54;9;28
Product 12704;HOUSEWARES;52;267;2;10550;30;50;30
Product 29936;HEALTH_BEAUTY;27;1198;2;1150;26;12;24
Product 6820;HOUSEWARES;43;475;1;600;25;8;15
Product 14104;HEALTH_BEAUTY;46;648;3;1100;32;8;38
Product 28211;SPORTS_LEISURE;33;829;1;600;22;14;22
Product 22280;FASHION_BAGS_ACCESSORIES;50;504;2;200;16;16;16
Product 20396;STATIONERY;57;513;9;600;35;35;20
Product 306;COMPUTERS_ACCESSORIES;48;343;4;300;22;12;20
Product 12321;HOUSEWARES;53;537;1;1150;25;6;20
Product 7231;COOL_STUFF;26;2532;1;2035;27;13;15
Product 20211;FURNITURE_DECOR;59;729;2;2300;33;12;33
Product 3742;TOYS;42;314;2;450;27;11;13
Product 20149;FURNITURE_DECOR;52;2057;2;700;60;7;14
Product 20446;SPORTS_LEISURE;56;1026;1;150;17;15;16
Product 7381;HOUSEWARES;31;1507;3;9900;53;30;34
Product 6521;COMPUTERS_ACCESSORIES;58;565;2;250;16;5;11
Product 847;BED_BATH_TABLE;50;228;1;200;32;3;23
Product 7389;FIXED_TELEPHONY;53;627;1;500;17;13;14
Product 3391;MUSICAL_INSTRUMENTS;59;477;2;7450;40;40;40
Product 540;FURNITURE_DECOR;57;2115;2;600;68;8;13
Product 10868;BED_BATH_TABLE;44;146;1;2067;38;5;35
Product 23033;TELEPHONY;59;508;3;300;17;4;12
Product 24947;GARDEN_TOOLS;30;139;1;600;24;22;24
Product 15718;PERFUMERY;44;741;2;200;16;7;14
Product 23856;AUTO;56;762;5;50;24;2;17
Product 9133;TOYS;33;1130;1;1750;34;19;21
Product 24064;FASHION_BAGS_ACCESSORIES;32;216;3;250;20;9;11
Product 30659;HOUSEWARES;42;566;2;2250;52;3;32
Product 16312;FURNITURE_LIVING_ROOM;58;487;5;3300;46;9;56
Product 16093;COMPUTERS_ACCESSORIES;40;260;5;200;16;4;13
Product 2532;TELEPHONY;58;1568;1;150;18;6;20
Product 24667;PERFUMERY;37;584;1;457;23;14;19
Product 16660;#N/A;;;;1600;45;25;25
Product 15846;STATIONERY;59;202;3;300;24;7;14
Product 15980;HOUSEWARES;39;518;1;5100;60;17;90
Product 15343;TELEPHONY;28;466;1;200;19;6;15
Product 29000;WATCHES_GIFTS;33;169;1;530;17;12;17
Product 8077;TOYS;47;1375;1;3000;33;37;22
Product 12979;HOUSEWARES;54;288;1;300;25;20;20
Product 26505;AUTO;60;1469;4;550;36;8;15
Product 12814;FURNITURE_DECOR;61;157;9;3400;41;15;25
Product 7729;SPORTS_LEISURE;30;2162;1;1563;20;16;17
Product 16237;SPORTS_LEISURE;38;989;5;3400;45;15;35
Product 2163;BOOKS_GENERAL_INTEREST;44;237;1;364;20;25;11
Product 29011;HOME_CONFORT;32;373;1;1500;45;30;45
Product 5831;PET_SHOP;56;486;1;26700;80;41;46
Product 10546;HEALTH_BEAUTY;52;1151;1;300;16;20;15
Product 15627;WATCHES_GIFTS;42;802;2;331;19;13;13
Product 30384;BED_BATH_TABLE;55;137;2;333;30;4;26
Product 27111;HOUSEWARES;50;365;1;21400;48;65;48
Product 2578;AUTO;21;2566;1;20100;61;61;37
Product 2651;AUTO;56;374;4;150;17;21;15
Product 24230;ELECTRONICS;59;2148;3;717;20;7;15
Product 9345;HEALTH_BEAUTY;56;389;1;250;16;5;15
Product 30786;COMPUTERS_ACCESSORIES;57;245;1;500;18;9;16
Product 5034;COMPUTERS_ACCESSORIES;59;1392;4;350;17;7;13
Product 2028;AUTO;34;364;1;800;20;10;20
Product 4159;ELECTRONICS;54;126;1;200;22;12;16
Product 2814;GARDEN_TOOLS;45;2121;1;6050;18;39;31
Product 24827;SPORTS_LEISURE;60;856;5;300;20;7;15
Product 11354;STATIONERY;46;259;1;350;25;10;20
Product 2650;HEALTH_BEAUTY;45;1982;1;2200;35;10;18
Product 4480;SPORTS_LEISURE;26;438;1;757;22;6;20
Product 3854;HOUSEWARES;57;403;2;200;28;5;15
Product 18043;SPORTS_LEISURE;30;395;1;204;19;17;16
Product 29114;HEALTH_BEAUTY;22;1301;2;250;16;6;11
Product 19241;PET_SHOP;55;833;14;7300;33;30;44
