customer_unique_id;customer_zip_code_prefix;customer_city;customer_state
Customer 364;74986;aparecida de goiania;GO
Customer 365;1310;sao paulo;SP
Customer 366;11045;santos;SP
Customer 367;36900;manhuacu;MG
Customer 368;13178;sumare;SP
Customer 369;68371;altamira;PA
Customer 370;74423;goiania;GO
Customer 371;22231;rio de janeiro;RJ
Customer 372;88110;sao jose;SC
Customer 373;3718;sao paulo;SP
Customer 374;28495;aperibe;RJ
Customer 375;11320;sao vicente;SP
Customer 376;16010;aracatuba;SP
Customer 377;78015;cuiaba;MT
Customer 378;92320;canoas;RS
Customer 379;32140;contagem;MG
Customer 380;31330;belo horizonte;MG
Customer 381;5093;sao paulo;SP
Customer 382;30441;belo horizonte;MG
Customer 383;11547;cubatao;SP
Customer 384;87030;maringa;PR
Customer 385;3923;sao paulo;SP
Customer 386;13232;campo limpo paulista;SP
Customer 387;86181;cambe;PR
Customer 388;8576;itaquaquecetuba;SP
Customer 389;9551;sao caetano do sul;SP
Customer 390;12243;sao jose dos campos;SP
Customer 391;5894;sao paulo;SP
Customer 392;3574;sao paulo;SP
Customer 393;39404;montes claros;MG
Customer 394;40323;salvador;BA
Customer 395;30240;belo horizonte;MG
Customer 396;24240;niteroi;RJ
Customer 397;22440;rio de janeiro;RJ
Customer 398;7020;guarulhos;SP
Customer 399;5596;sao paulo;SP
Customer 400;35935;sao goncalo do rio abaixo;MG
Customer 401;86600;rolandia;PR
Customer 402;37410;tres coracoes;MG
Customer 403;96570;cacapava do sul;RS
Customer 404;2435;sao paulo;SP
Customer 405;1424;sao paulo;SP
Customer 406;1537;sao paulo;SP
Customer 407;14050;ribeirao preto;SP
Customer 408;24722;sao goncalo;RJ
Customer 409;36680;sao joao nepomuceno;MG
Customer 410;6722;cotia;SP
Customer 411;24220;niteroi;RJ
Customer 412;92035;canoas;RS
Customer 413;22451;rio de janeiro;RJ
Customer 414;74160;goiania;GO
Customer 415;13610;leme;SP
Customer 416;13600;araras;SP
Customer 417;13201;jundiai;SP
Customer 418;55525;cortes;PE
Customer 419;35164;ipatinga;MG
Customer 420;3183;sao paulo;SP
Customer 421;14051;ribeirao preto;SP
Customer 422;88351;brusque;SC
Customer 423;60055;fortaleza;CE
Customer 424;95780;montenegro;RS
Customer 425;76630;itaberai;GO
Customer 426;12413;pindamonhangaba;SP
Customer 427;72620;brasilia;DF
Customer 428;14270;santa rosa de viterbo;SP
Customer 429;73780;agua fria de goias;GO
Customer 430;11065;santos;SP
Customer 431;99150;marau;RS
Customer 432;35790;curvelo;MG
Customer 433;24060;niteroi;RJ
Customer 434;36080;juiz de fora;MG
Customer 435;38408;uberlandia;MG
Customer 436;13843;mogi-guacu;SP
Customer 437;24350;niteroi;RJ
Customer 438;8150;sao paulo;SP
Customer 439;2559;sao paulo;SP
Customer 440;3755;sao paulo;SP
Customer 441;1227;sao paulo;SP
Customer 442;30575;belo horizonte;MG
Customer 443;6286;osasco;SP
Customer 444;4001;sao paulo;SP
Customer 445;12503;guaratingueta;SP
Customer 446;9895;sao bernardo do campo;SP
Customer 447;83209;paranagua;PR
Customer 448;16403;lins;SP
Customer 449;4401;sao paulo;SP
Customer 450;93700;campo bom;RS
Customer 451;14170;sertaozinho;SP
Customer 452;2846;sao paulo;SP
Customer 453;79640;tres lagoas;MS
Customer 454;6765;taboao da serra;SP
Customer 455;32044;contagem;MG
Customer 456;24230;niteroi;RJ
Customer 457;9250;santo andre;SP
Customer 458;4160;sao paulo;SP
Customer 459;17208;jau;SP
Customer 460;81250;curitiba;PR
Customer 461;95780;montenegro;RS
Customer 462;88106;sao jose;SC
Customer 463;78307;campos de julio;MT
Customer 464;28999;saquarema;RJ
Customer 465;9530;sao caetano do sul;SP
Customer 466;13160;artur nogueira;SP
Customer 467;48950;uaua;BA
Customer 468;4342;sao paulo;SP
Customer 469;6624;jandira;SP
Customer 470;30431;belo horizonte;MG
Customer 471;4182;sao paulo;SP
Customer 472;4862;sao paulo;SP
Customer 473;13275;valinhos;SP
Customer 474;89705;concordia;SC
Customer 475;28625;nova friburgo;RJ
Customer 476;18051;sorocaba;SP
Customer 477;20550;rio de janeiro;RJ
Customer 478;35430;ponte nova;MG
Customer 479;89245;araquari;SC
Customer 480;12233;sao jose dos campos;SP
Customer 481;36881;muriae;MG
Customer 482;2302;sao paulo;SP
Customer 483;6455;barueri;SP
Customer 484;9061;santo andre;SP
Customer 485;88372;navegantes;SC
Customer 486;34004;nova lima;MG
Customer 487;75400;inhumas;GO
Customer 488;28250;italva;RJ
Customer 489;2082;sao paulo;SP
Customer 490;25802;tres rios;RJ
Customer 491;26185;belford roxo;RJ
Customer 492;97030;santa maria;RS
Customer 493;45585;itagiba;BA
Customer 494;88054;florianopolis;SC
Customer 495;4717;sao paulo;SP
Customer 496;38600;paracatu;MG
Customer 497;22410;rio de janeiro;RJ
Customer 498;82310;curitiba;PR
Customer 499;22753;rio de janeiro;RJ
Customer 500;89825;xaxim;SC
Customer 501;20540;rio de janeiro;RJ
Customer 502;9250;santo andre;SP
Customer 503;85301;laranjeiras do sul;PR
Customer 504;4704;sao paulo;SP
Customer 505;8080;sao paulo;SP
Customer 506;62740;itapiuna;CE
Customer 507;8072;sao paulo;SP
Customer 508;7143;guarulhos;SP
Customer 509;13050;campinas;SP
Customer 510;52120;recife;PE
Customer 511;14055;ribeirao preto;SP
Customer 512;35500;divinopolis;MG
Customer 513;4772;sao paulo;SP
Customer 514;13403;piracicaba;SP
Customer 515;73808;formosa;GO
Customer 516;24220;niteroi;RJ
Customer 517;88058;florianopolis;SC
Customer 518;35430;ponte nova;MG
Customer 519;24315;niteroi;RJ
Customer 520;13400;piracicaba;SP
Customer 521;79130;rio brilhante;MS
Customer 522;2365;sao paulo;SP
Customer 523;3562;sao paulo;SP
Customer 524;4571;sao paulo;SP
Customer 525;16202;birigui;SP
Customer 526;93900;ivoti;RS
Customer 527;41820;salvador;BA
Customer 528;48903;juazeiro;BA
Customer 529;84025;ponta grossa;PR
Customer 530;29830;nova venecia;ES
Customer 531;58407;campina grande;PB
Customer 532;22280;rio de janeiro;RJ
Customer 533;6140;osasco;SP
Customer 534;6056;osasco;SP
Customer 535;18110;votorantim;SP
Customer 536;4561;sao paulo;SP
Customer 537;9321;maua;SP
Customer 538;56000;salgueiro;PE
Customer 539;12246;sao jose dos campos;SP
Customer 540;20011;rio de janeiro;RJ
Customer 541;12604;lorena;SP
Customer 542;3546;sao paulo;SP
Customer 543;24750;sao goncalo;RJ
Customer 544;11432;guaruja;SP
Customer 545;26083;nova iguacu;RJ
Customer 546;2114;sao paulo;SP
Customer 547;60834;fortaleza;CE
Customer 548;85910;toledo;PR
Customer 549;24360;niteroi;RJ
Customer 550;28943;sao pedro da aldeia;RJ
Customer 551;81670;curitiba;PR
Customer 552;9861;sao bernardo do campo;SP
Customer 553;22631;rio de janeiro;RJ
Customer 554;22783;rio de janeiro;RJ
Customer 555;75265;vianopolis;GO
Customer 556;57311;arapiraca;AL
Customer 557;45810;porto seguro;BA
Customer 558;27251;volta redonda;RJ
Customer 559;1536;sao paulo;SP
Customer 560;1455;sao paulo;SP
Customer 561;81540;curitiba;PR
Customer 562;24724;sao goncalo;RJ
Customer 563;6114;osasco;SP
Customer 564;1224;sao paulo;SP
Customer 565;26265;nova iguacu;RJ
Customer 566;6454;barueri;SP
Customer 567;76875;ariquemes;RO
Customer 568;89150;presidente getulio;SC
Customer 569;72548;brasilia;DF
Customer 570;31872;belo horizonte;MG
Customer 571;22440;rio de janeiro;RJ
Customer 572;88052;florianopolis;SC
Customer 573;83880;rio negro;PR
Customer 574;32260;contagem;MG
Customer 575;95050;caxias do sul;RS
Customer 576;91370;porto alegre;RS
Customer 577;60135;fortaleza;CE
Customer 578;20270;rio de janeiro;RJ
Customer 579;97110;santa maria;RS
Customer 580;21810;rio de janeiro;RJ
Customer 581;4649;sao paulo;SP
Customer 582;17209;jau;SP
Customer 583;51021;recife;PE
Customer 584;23059;rio de janeiro;RJ
Customer 585;9415;ribeirao pires;SP
Customer 586;55565;sao jose da coroa grande;PE
Customer 587;22631;rio de janeiro;RJ
Customer 588;29820;agua doce do norte;ES
Customer 589;9850;sao bernardo do campo;SP
Customer 590;75083;anapolis;GO
Customer 591;16700;guararapes;SP
Customer 592;25650;petropolis;RJ
Customer 593;3122;sao paulo;SP
Customer 594;8671;suzano;SP
Customer 595;95170;farroupilha;RS
Customer 596;9361;maua;SP
Customer 597;23076;rio de janeiro;RJ
Customer 598;12281;cacapava;SP
Customer 599;39900;almenara;MG
Customer 600;28893;rio das ostras;RJ
Customer 601;94080;gravatai;RS
Customer 602;51030;recife;PE
Customer 603;46100;brumado;BA
Customer 604;5577;sao paulo;SP
Customer 605;30380;belo horizonte;MG
Customer 606;8235;sao paulo;SP
Customer 607;22755;rio de janeiro;RJ
Customer 608;28051;campos dos goytacazes;RJ
Customer 609;17512;marilia;SP
Customer 610;35900;itabira;MG
Customer 611;18070;sorocaba;SP
Customer 612;23040;rio de janeiro;RJ
Customer 613;4617;sao paulo;SP
Customer 614;78540;claudia;MT
Customer 615;88045;florianopolis;SC
Customer 616;21240;rio de janeiro;RJ
Customer 617;7072;guarulhos;SP
Customer 618;9531;sao caetano do sul;SP
Customer 619;30881;belo horizonte;MG
Customer 620;22780;rio de janeiro;RJ
Customer 621;2452;sao paulo;SP
Customer 622;35660;para de minas;MG
Customer 623;24240;niteroi;RJ
Customer 624;14530;miguelopolis;SP
Customer 625;14745;terra roxa;SP
Customer 626;13140;paulinia;SP
Customer 627;38442;araguari;MG
Customer 628;32145;contagem;MG
Customer 629;22775;rio de janeiro;RJ
Customer 630;12288;cacapava;SP
Customer 631;88505;lages;SC
Customer 632;72210;brasilia;DF
Customer 633;23090;rio de janeiro;RJ
Customer 634;6824;embu das artes;SP
Customer 635;28997;saquarema;RJ
Customer 636;21550;rio de janeiro;RJ
Customer 637;13482;limeira;SP
Customer 638;92425;canoas;RS
Customer 639;3805;sao paulo;SP
Customer 640;15010;sao jose do rio preto;SP
Customer 641;12081;taubate;SP
Customer 642;60055;fortaleza;CE
Customer 643;15775;santa fe do sul;SP
Customer 644;7700;caieiras;SP
Customer 645;3575;sao paulo;SP
Customer 646;23810;itaguai;RJ
Customer 647;36800;carangola;MG
Customer 648;39648;chapada do norte;MG
Customer 649;13063;campinas;SP
Customer 650;87900;loanda;PR
Customer 651;14409;franca;SP
Customer 652;27470;passa tres;RJ
Customer 653;18190;aracoiaba da serra;SP
Customer 654;26022;nova iguacu;RJ
Customer 655;91751;porto alegre;RS
Customer 656;29305;cachoeiro de itapemirim;ES
Customer 657;24812;itaborai;RJ
Customer 658;36047;juiz de fora;MG
Customer 659;13486;limeira;SP
Customer 660;28495;aperibe;RJ
Customer 661;29090;vitoria;ES
Customer 662;20230;rio de janeiro;RJ
Customer 663;3429;sao paulo;SP
Customer 664;89280;sao bento do sul;SC
Customer 665;26013;nova iguacu;RJ
Customer 666;13339;indaiatuba;SP
Customer 667;96211;rio grande;RS
Customer 668;95097;caxias do sul;RS
Customer 669;18550;boituva;SP
Customer 670;25963;teresopolis;RJ
Customer 671;12995;pinhalzinho;SP
Customer 672;56312;petrolina;PE
Customer 673;3178;sao paulo;SP
Customer 674;59063;natal;RN
Customer 675;9950;diadema;SP
Customer 676;80230;curitiba;PR
Customer 677;1526;sao paulo;SP
Customer 678;9030;santo andre;SP
Customer 679;8431;sao paulo;SP
Customer 680;8686;suzano;SP
Customer 681;18900;santa cruz do rio pardo;SP
Customer 682;47800;barreiras;BA
Customer 683;13845;mogi-guacu;SP
Customer 684;4313;sao paulo;SP
Customer 685;88085;florianopolis;SC
Customer 686;39480;januaria;MG
Customer 687;27170;ipiabas;RJ
Customer 688;76105;firminopolis;GO
Customer 689;89227;joinville;SC
Customer 690;20530;rio de janeiro;RJ
Customer 691;6414;barueri;SP
Customer 692;13733;mococa;SP
Customer 693;30882;belo horizonte;MG
Customer 694;4297;sao paulo;SP
Customer 695;23058;rio de janeiro;RJ
Customer 696;85139;vitoria;PR
Customer 697;29057;vitoria;ES
Customer 698;27600;valenca;RJ
Customer 699;89900;sao miguel do oeste;SC
Customer 700;26210;nova iguacu;RJ
Customer 701;14405;franca;SP
Customer 702;40323;salvador;BA
Customer 703;74825;goiania;GO
Customer 704;3423;sao paulo;SP
Customer 705;20561;rio de janeiro;RJ
Customer 706;9614;sao bernardo do campo;SP
Customer 707;13840;mogi-guacu;SP
Customer 708;2410;sao paulo;SP
Customer 709;13346;indaiatuba;SP
Customer 710;5021;sao paulo;SP
Customer 711;1008;sao paulo;SP
Customer 712;12945;atibaia;SP
Customer 713;39401;montes claros;MG
Customer 714;71907;brasilia;DF
Customer 715;84061;ponta grossa;PR
Customer 716;13635;pirassununga;SP
Customer 717;13412;piracicaba;SP
Customer 718;15700;jales;SP
Customer 719;25585;sao joao de meriti;RJ
Customer 720;50960;recife;PE
Customer 721;2374;sao paulo;SP
Customer 722;11310;sao vicente;SP
Customer 723;55570;rio formoso;PE
Customer 724;31975;belo horizonte;MG
Customer 725;20040;rio de janeiro;RJ
Customer 726;2804;sao paulo;SP
Customer 727;20775;rio de janeiro;RJ
Customer 728;71720;brasilia;DF
Customer 729;23906;angra dos reis;RJ
Customer 730;29026;vitoria;ES
Customer 731;71915;brasilia;DF
Customer 732;5108;sao paulo;SP
Customer 733;29240;alfredo chaves;ES
Customer 734;29055;vitoria;ES
Customer 735;22461;rio de janeiro;RJ
Customer 736;3254;sao paulo;SP
Customer 737;12246;sao jose dos campos;SP
Customer 738;45700;itapetinga;BA
Customer 739;8081;sao paulo;SP
Customer 740;77440;gurupi;TO
Customer 741;31170;belo horizonte;MG
Customer 742;86188;cambe;PR
Customer 743;54315;jaboatao dos guararapes;PE
Customer 744;1044;sao paulo;SP
Customer 745;48967;nucleo residencial pilar;BA
Customer 746;11070;santos;SP
Customer 747;41630;salvador;BA
Customer 748;38550;coromandel;MG
Customer 749;13515;charqueada;SP
Customer 750;6283;osasco;SP
Customer 751;37975;itau de minas;MG
Customer 752;4809;sao paulo;SP
Customer 753;98200;ibiruba;RS
Customer 754;11250;bertioga;SP
Customer 755;71250;brasilia;DF
Customer 756;32115;contagem;MG
Customer 757;45570;ipiau;BA
Customer 758;13485;limeira;SP
Customer 759;2443;sao paulo;SP
Customer 760;17205;jau;SP
Customer 761;35720;matozinhos;MG
Customer 762;27213;volta redonda;RJ
Customer 763;80620;curitiba;PR
Customer 764;64053;teresina;PI
Customer 765;5782;sao paulo;SP
Customer 766;38408;uberlandia;MG
Customer 767;31748;belo horizonte;MG
Customer 768;48180;entre rios;BA
Customer 769;37500;itajuba;MG
Customer 770;13050;campinas;SP
Customer 771;6600;jandira;SP
Customer 772;2418;sao paulo;SP
Customer 773;78320;juina;MT
Customer 774;35502;divinopolis;MG
Customer 775;91160;porto alegre;RS
Customer 776;7600;mairipora;SP
Customer 777;21660;rio de janeiro;RJ
Customer 778;8381;sao paulo;SP
Customer 779;64017;teresina;PI
Customer 780;85960;marechal candido rondon;PR
Customer 781;18111;votorantim;SP
Customer 782;9840;sao bernardo do campo;SP
Customer 783;8240;sao paulo;SP
Customer 784;29046;vitoria;ES
Customer 785;7862;franco da rocha;SP
Customer 786;30290;belo horizonte;MG
Customer 787;6708;cotia;SP
Customer 788;18707;avare;SP
Customer 789;9627;sao bernardo do campo;SP
Customer 790;20020;rio de janeiro;RJ
Customer 791;74920;aparecida de goiania;GO
Customer 792;15460;icem;SP
Customer 793;75064;anapolis;GO
Customer 794;11618;sao sebastiao;SP
Customer 795;18135;sao roque;SP
Customer 796;29160;serra;ES
Customer 797;15130;mirassol;SP
Customer 798;62106;taperuaba;CE
Customer 799;39401;montes claros;MG
Customer 800;18013;sorocaba;SP
Customer 801;2616;sao paulo;SP
Customer 802;6381;carapicuiba;SP
Customer 803;37137;alfenas;MG
Customer 804;9280;santo andre;SP
Customer 805;36700;leopoldina;MG
Customer 806;71571;brasilia;DF
Customer 807;13871;sao joao da boa vista;SP
Customer 808;8451;sao paulo;SP
Customer 809;4171;sao paulo;SP
Customer 810;36504;uba;MG
Customer 811;59152;parnamirim;RN
Customer 812;7197;guarulhos;SP
Customer 813;45986;teixeira de freitas;BA
Customer 814;12940;atibaia;SP
Customer 815;91550;porto alegre;RS
Customer 816;5352;sao paulo;SP
Customer 817;58011;joao pessoa;PB
Customer 818;36110;chacara;MG
Customer 819;29290;rio novo do sul;ES
Customer 820;20031;rio de janeiro;RJ
Customer 821;30170;belo horizonte;MG
Customer 822;30690;belo horizonte;MG
Customer 823;64020;teresina;PI
Customer 824;18160;salto de pirapora;SP
Customer 825;3959;sao paulo;SP
Customer 826;26125;belford roxo;RJ
Customer 827;2804;sao paulo;SP
Customer 828;99200;guapore;RS
Customer 829;69918;rio branco;AC
Customer 830;38413;uberlandia;MG
Customer 831;8536;ferraz de vasconcelos;SP
Customer 832;12215;sao jose dos campos;SP
Customer 833;91781;porto alegre;RS
Customer 834;65067;sao luis;MA
Customer 835;6786;taboao da serra;SP
Customer 836;81270;curitiba;PR
Customer 837;87043;maringa;PR
Customer 838;88430;petrolandia;SC
Customer 839;7080;guarulhos;SP
Customer 840;24358;niteroi;RJ
Customer 841;22460;rio de janeiro;RJ
Customer 842;74973;aparecida de goiania;GO
Customer 843;74435;goiania;GO
Customer 844;13208;jundiai;SP
Customer 845;6270;osasco;SP
Customer 846;87260;araruna;PR
Customer 847;55644;gravata;PE
Customer 848;20720;rio de janeiro;RJ
Customer 849;29500;alegre;ES
Customer 850;86055;londrina;PR
Customer 851;5798;sao paulo;SP
Customer 852;48970;senhor do bonfim;BA
Customer 853;9750;sao bernardo do campo;SP
Customer 854;6540;santana de parnaiba;SP
Customer 855;20780;rio de janeiro;RJ
Customer 856;22753;rio de janeiro;RJ
Customer 857;17490;piratininga;SP
Customer 858;31741;belo horizonte;MG
Customer 859;90440;porto alegre;RS
Customer 860;57071;maceio;AL
Customer 861;25025;duque de caxias;RJ
Customer 862;88056;florianopolis;SC
Customer 863;4545;sao paulo;SP
Customer 864;17207;jau;SP
Customer 865;1131;sao paulo;SP
Customer 866;38500;monte carmelo;MG
Customer 867;5124;sao paulo;SP
Customer 868;74936;aparecida de goiania;GO
Customer 869;12946;atibaia;SP
Customer 870;84450;ipiranga;PR
Customer 871;31310;belo horizonte;MG
Customer 872;12030;taubate;SP
Customer 873;4295;sao paulo;SP
Customer 874;89705;concordia;SC
Customer 875;31015;belo horizonte;MG
Customer 876;23515;rio de janeiro;RJ
Customer 877;12334;jacarei;SP
Customer 878;64605;picos;PI
Customer 879;45690;una;BA
Customer 880;41940;salvador;BA
Customer 881;18890;taguai;SP
Customer 882;14015;ribeirao preto;SP
Customer 883;30350;belo horizonte;MG
Customer 884;7031;guarulhos;SP
Customer 885;5679;sao paulo;SP
Customer 886;87250;peabiru;PR
Customer 887;5092;sao paulo;SP
Customer 888;4117;sao paulo;SP
Customer 889;36800;carangola;MG
Customer 890;17514;marilia;SP
Customer 891;38195;conquista;MG
Customer 892;28909;cabo frio;RJ
Customer 893;36600;bicas;MG
Customer 894;62115;forquilha;CE
Customer 895;27910;macae;RJ
Customer 896;70390;brasilia;DF
Customer 897;92020;canoas;RS
Customer 898;16430;guaicara;SP
Customer 899;13060;campinas;SP
Customer 900;38320;santa vitoria;MG
Customer 901;3165;sao paulo;SP
Customer 902;17800;adamantina;SP
Customer 903;7807;franco da rocha;SP
Customer 904;41230;salvador;BA
Customer 905;5303;sao paulo;SP
Customer 906;21740;rio de janeiro;RJ
Customer 907;3317;sao paulo;SP
Customer 908;18143;sao roque;SP
Customer 909;7813;franco da rocha;SP
Customer 910;69020;manaus;AM
Customer 911;13506;rio claro;SP
Customer 912;29104;vila velha;ES
Customer 913;28455;sao jose de uba;RJ
Customer 914;14030;ribeirao preto;SP
Customer 915;8830;mogi das cruzes;SP
Customer 916;3547;sao paulo;SP
Customer 917;13604;araras;SP
Customer 918;74555;goiania;GO
Customer 919;78890;sorriso;MT
Customer 920;4183;sao paulo;SP
Customer 921;21715;rio de janeiro;RJ
Customer 922;89220;joinville;SC
