Id;SleepDay; TotalSleepRecords ; TotalMinutesAsleep ; TotalTimeInBed ;;;;
5222680273;13/04/2016; 2 ; 573 ; 486 ;;;;
5222680273;14/04/2016; 2 ; 332 ; 696 ;;;;
5222680273;15/04/2016; 2 ; 243 ; 311 ;;;;
5222680273;16/04/2016; 2 ; 728 ; 478 ;;;;
5222680273;17/04/2016; 2 ; 301 ; 362 ;;;;
5222680273;22/04/2016; 1 ; 620 ; 793 ;;;;
5222680273;23/04/2016; 2 ; 702 ; 951 ;;;;
5222680273;24/04/2016; 2 ; 282 ; 698 ;;;;
5222680273;25/04/2016; 1 ; 635 ; 403 ;;;;
5222680273;28/04/2016; 1 ; 455 ; 877 ;;;;
5222680273;29/04/2016; 2 ; 99 ; 468 ;;;;
5222680273;01/05/2016; 1 ; 411 ; 942 ;;;;
5222680273;02/05/2016; 1 ; 150 ; 524 ;;;;
5222680273;03/05/2016; 2 ; 285 ; 689 ;;;;
5222680273;05/05/2016; 2 ; 137 ; 597 ;;;;
5222680273;06/05/2016; 1 ; 712 ; 567 ;;;;
5222680273;07/05/2016; 1 ; 720 ; 93 ;;;;
5222680273;08/05/2016; 1 ; 264 ; 898 ;;;;
5222680273;09/05/2016; 1 ; 396 ; 831 ;;;;
5222680273;10/05/2016; 1 ; 204 ; 499 ;;;;
5222680273;12/05/2016; 1 ; 425 ; 940 ;;;;
2917625246;12/04/2016; 1 ; 223 ; 693 ;;;;
2917625246;13/04/2016; 2 ; 506 ; 460 ;;;;
2917625246;15/04/2016; 1 ; 718 ; 263 ;;;;
2917625246;17/04/2016; 2 ; 732 ; 766 ;;;;
2917625246;20/04/2016; 2 ; 233 ; 726 ;;;;
2917625246;21/04/2016; 1 ; 504 ; 93 ;;;;
2917625246;22/04/2016; 2 ; 708 ; 105 ;;;;
2917625246;24/04/2016; 1 ; 574 ; 413 ;;;;
2917625246;25/04/2016; 2 ; 667 ; 461 ;;;;
2917625246;27/04/2016; 2 ; 780 ; 499 ;;;;
2917625246;29/04/2016; 2 ; 458 ; 886 ;;;;
2917625246;30/04/2016; 2 ; 594 ; 858 ;;;;
2917625246;01/05/2016; 1 ; 306 ; 688 ;;;;
2917625246;02/05/2016; 2 ; 112 ; 694 ;;;;
2917625246;03/05/2016; 2 ; 633 ; 283 ;;;;
2917625246;04/05/2016; 1 ; 357 ; 178 ;;;;
2917625246;08/05/2016; 2 ; 422 ; 128 ;;;;
2917625246;09/05/2016; 2 ; 246 ; 388 ;;;;
2917625246;10/05/2016; 1 ; 134 ; 723 ;;;;
4356418984;12/04/2016; 2 ; 558 ; 523 ;;;;
4356418984;17/04/2016; 1 ; 413 ; 257 ;;;;
4356418984;19/04/2016; 2 ; 134 ; 668 ;;;;
4356418984;20/04/2016; 1 ; 596 ; 78 ;;;;
4356418984;21/04/2016; 1 ; 513 ; 262 ;;;;
4356418984;22/04/2016; 1 ; 766 ; 242 ;;;;
4356418984;23/04/2016; 2 ; 550 ; 94 ;;;;
4356418984;30/04/2016; 1 ; 558 ; 466 ;;;;
4356418984;01/05/2016; 1 ; 627 ; 569 ;;;;
4356418984;02/05/2016; 2 ; 599 ; 621 ;;;;
4356418984;03/05/2016; 1 ; 521 ; 870 ;;;;
4356418984;04/05/2016; 2 ; 719 ; 561 ;;;;
4356418984;06/05/2016; 1 ; 716 ; 590 ;;;;
4356418984;07/05/2016; 1 ; 638 ; 137 ;;;;
4356418984;10/05/2016; 1 ; 335 ; 275 ;;;;
4356418984;11/05/2016; 1 ; 586 ; 382 ;;;;
4356418984;12/05/2016; 1 ; 370 ; 565 ;;;;
3557782655;12/04/2016; 2 ; 509 ; 678 ;;;;
3557782655;14/04/2016; 2 ; 310 ; 98 ;;;;
3557782655;17/04/2016; 2 ; 164 ; 504 ;;;;
3557782655;18/04/2016; 1 ; 455 ; 83 ;;;;
3557782655;19/04/2016; 2 ; 636 ; 291 ;;;;
3557782655;20/04/2016; 2 ; 474 ; 914 ;;;;
3557782655;25/04/2016; 1 ; 718 ; 822 ;;;;
3557782655;26/04/2016; 2 ; 519 ; 754 ;;;;
3557782655;27/04/2016; 2 ; 743 ; 431 ;;;;
3557782655;28/04/2016; 2 ; 198 ; 625 ;;;;
3557782655;30/04/2016; 1 ; 234 ; 333 ;;;;
3557782655;02/05/2016; 2 ; 649 ; 161 ;;;;
3557782655;03/05/2016; 1 ; 646 ; 681 ;;;;
3557782655;04/05/2016; 1 ; 467 ; 453 ;;;;
3557782655;06/05/2016; 2 ; 404 ; 890 ;;;;
3557782655;07/05/2016; 2 ; 766 ; 806 ;;;;
3557782655;10/05/2016; 1 ; 353 ; 328 ;;;;
3557782655;11/05/2016; 1 ; 501 ; 494 ;;;;
3990540037;12/04/2016; 1 ; 127 ; 485 ;;;;
3990540037;14/04/2016; 1 ; 502 ; 330 ;;;;
3990540037;15/04/2016; 1 ; 269 ; 226 ;;;;
3990540037;17/04/2016; 1 ; 540 ; 424 ;;;;
3990540037;18/04/2016; 2 ; 171 ; 80 ;;;;
3990540037;19/04/2016; 2 ; 436 ; 83 ;;;;
3990540037;20/04/2016; 2 ; 313 ; 238 ;;;;
3990540037;22/04/2016; 1 ; 492 ; 877 ;;;;
3990540037;24/04/2016; 2 ; 324 ; 820 ;;;;
3990540037;25/04/2016; 1 ; 508 ; 79 ;;;;
3990540037;27/04/2016; 1 ; 125 ; 696 ;;;;
3990540037;29/04/2016; 1 ; 653 ; 823 ;;;;
3990540037;30/04/2016; 2 ; 442 ; 274 ;;;;
3990540037;04/05/2016; 1 ; 58 ; 895 ;;;;
3990540037;06/05/2016; 1 ; 234 ; 162 ;;;;
3990540037;09/05/2016; 1 ; 486 ; 231 ;;;;
3990540037;10/05/2016; 1 ; 553 ; 332 ;;;;
3990540037;11/05/2016; 2 ; 292 ; 925 ;;;;
4025628029;12/04/2016; 2 ; 424 ; 827 ;;;;
4025628029;14/04/2016; 1 ; 593 ; 531 ;;;;
4025628029;15/04/2016; 2 ; 338 ; 383 ;;;;
4025628029;16/04/2016; 2 ; 325 ; 378 ;;;;
4025628029;17/04/2016; 1 ; 294 ; 187 ;;;;
4025628029;20/04/2016; 2 ; 518 ; 553 ;;;;
4025628029;21/04/2016; 2 ; 352 ; 63 ;;;;
4025628029;22/04/2016; 2 ; 160 ; 189 ;;;;
4025628029;23/04/2016; 2 ; 678 ; 557 ;;;;
4025628029;24/04/2016; 1 ; 772 ; 405 ;;;;
4025628029;25/04/2016; 1 ; 387 ; 131 ;;;;
4025628029;26/04/2016; 1 ; 65 ; 536 ;;;;
4025628029;27/04/2016; 1 ; 617 ; 316 ;;;;
4025628029;29/04/2016; 2 ; 550 ; 886 ;;;;
4025628029;30/04/2016; 2 ; 420 ; 868 ;;;;
4025628029;03/05/2016; 2 ; 707 ; 584 ;;;;
4025628029;04/05/2016; 2 ; 179 ; 372 ;;;;
4025628029;06/05/2016; 2 ; 127 ; 263 ;;;;
4025628029;07/05/2016; 1 ; 151 ; 279 ;;;;
4025628029;08/05/2016; 2 ; 520 ; 392 ;;;;
4025628029;10/05/2016; 1 ; 786 ; 280 ;;;;
4025628029;11/05/2016; 2 ; 318 ; 839 ;;;;
4025628029;12/05/2016; 1 ; 273 ; 358 ;;;;
3027758998;12/04/2016; 1 ; 634 ; 296 ;;;;
3027758998;13/04/2016; 2 ; 392 ; 156 ;;;;
3027758998;14/04/2016; 1 ; 474 ; 718 ;;;;
3027758998;15/04/2016; 2 ; 540 ; 536 ;;;;
3027758998;16/04/2016; 1 ; 403 ; 920 ;;;;
3027758998;17/04/2016; 1 ; 294 ; 681 ;;;;
3027758998;18/04/2016; 1 ; 749 ; 600 ;;;;
3027758998;19/04/2016; 1 ; 240 ; 790 ;;;;
3027758998;20/04/2016; 2 ; 140 ; 931 ;;;;
3027758998;21/04/2016; 1 ; 679 ; 827 ;;;;
3027758998;23/04/2016; 2 ; 75 ; 436 ;;;;
3027758998;24/04/2016; 2 ; 291 ; 931 ;;;;
3027758998;28/04/2016; 1 ; 531 ; 617 ;;;;
3027758998;29/04/2016; 1 ; 326 ; 777 ;;;;
3027758998;01/05/2016; 2 ; 257 ; 85 ;;;;
3027758998;03/05/2016; 2 ; 275 ; 177 ;;;;
3027758998;05/05/2016; 1 ; 786 ; 134 ;;;;
3027758998;06/05/2016; 2 ; 736 ; 656 ;;;;
3027758998;07/05/2016; 1 ; 503 ; 668 ;;;;
3027758998;08/05/2016; 1 ; 523 ; 648 ;;;;
3027758998;09/05/2016; 2 ; 149 ; 693 ;;;;
3027758998;10/05/2016; 1 ; 612 ; 696 ;;;;
3027758998;11/05/2016; 1 ; 67 ; 101 ;;;;
3027758998;12/05/2016; 1 ; 488 ; 260 ;;;;
7985782463;13/04/2016; 1 ; 193 ; 495 ;;;;
7985782463;15/04/2016; 2 ; 357 ; 939 ;;;;
7985782463;16/04/2016; 2 ; 263 ; 541 ;;;;
7985782463;17/04/2016; 2 ; 152 ; 436 ;;;;
7985782463;19/04/2016; 1 ; 400 ; 365 ;;;;
7985782463;22/04/2016; 2 ; 444 ; 269 ;;;;
7985782463;25/04/2016; 2 ; 186 ; 374 ;;;;
7985782463;26/04/2016; 2 ; 462 ; 612 ;;;;
7985782463;27/04/2016; 2 ; 94 ; 564 ;;;;
7985782463;29/04/2016; 2 ; 166 ; 371 ;;;;
7985782463;30/04/2016; 2 ; 614 ; 242 ;;;;
7985782463;02/05/2016; 1 ; 408 ; 553 ;;;;
7985782463;03/05/2016; 1 ; 511 ; 721 ;;;;
7985782463;04/05/2016; 1 ; 643 ; 792 ;;;;
7985782463;05/05/2016; 2 ; 312 ; 592 ;;;;
7985782463;06/05/2016; 2 ; 269 ; 119 ;;;;
7985782463;07/05/2016; 2 ; 141 ; 696 ;;;;
7985782463;08/05/2016; 2 ; 284 ; 362 ;;;;
7985782463;10/05/2016; 2 ; 204 ; 723 ;;;;
4514930229;12/04/2016; 1 ; 384 ; 655 ;;;;
4514930229;13/04/2016; 1 ; 412 ; 508 ;;;;
4514930229;14/04/2016; 1 ; 764 ; 668 ;;;;
4514930229;15/04/2016; 1 ; 163 ; 224 ;;;;
4514930229;16/04/2016; 2 ; 356 ; 923 ;;;;
4514930229;17/04/2016; 2 ; 265 ; 391 ;;;;
4514930229;18/04/2016; 1 ; 514 ; 432 ;;;;
4514930229;19/04/2016; 2 ; 510 ; 136 ;;;;
4514930229;20/04/2016; 2 ; 132 ; 122 ;;;;
4514930229;21/04/2016; 1 ; 148 ; 628 ;;;;
4514930229;22/04/2016; 1 ; 298 ; 606 ;;;;
4514930229;23/04/2016; 2 ; 464 ; 875 ;;;;
4514930229;24/04/2016; 1 ; 698 ; 373 ;;;;
4514930229;25/04/2016; 2 ; 395 ; 830 ;;;;
4514930229;26/04/2016; 2 ; 435 ; 617 ;;;;
4514930229;27/04/2016; 2 ; 671 ; 587 ;;;;
4514930229;28/04/2016; 2 ; 587 ; 296 ;;;;
4514930229;29/04/2016; 2 ; 684 ; 145 ;;;;
4514930229;01/05/2016; 1 ; 216 ; 922 ;;;;
4514930229;02/05/2016; 1 ; 557 ; 433 ;;;;
4514930229;03/05/2016; 1 ; 287 ; 561 ;;;;
4514930229;05/05/2016; 1 ; 315 ; 309 ;;;;
4514930229;06/05/2016; 1 ; 363 ; 123 ;;;;
4514930229;07/05/2016; 2 ; 431 ; 957 ;;;;
4514930229;08/05/2016; 2 ; 249 ; 471 ;;;;
4514930229;11/05/2016; 1 ; 116 ; 874 ;;;;
4514930229;12/05/2016; 2 ; 330 ; 107 ;;;;
5907520751;13/04/2016; 2 ; 257 ; 374 ;;;;
5907520751;14/04/2016; 1 ; 320 ; 591 ;;;;
5907520751;15/04/2016; 1 ; 452 ; 308 ;;;;
5907520751;17/04/2016; 1 ; 793 ; 307 ;;;;
5907520751;18/04/2016; 1 ; 405 ; 135 ;;;;
5907520751;20/04/2016; 1 ; 275 ; 771 ;;;;
5907520751;22/04/2016; 2 ; 389 ; 90 ;;;;
5907520751;24/04/2016; 1 ; 408 ; 626 ;;;;
5907520751;25/04/2016; 1 ; 138 ; 951 ;;;;
5907520751;26/04/2016; 2 ; 250 ; 167 ;;;;
5907520751;27/04/2016; 1 ; 262 ; 654 ;;;;
5907520751;28/04/2016; 1 ; 323 ; 484 ;;;;
5907520751;29/04/2016; 1 ; 300 ; 221 ;;;;
5907520751;30/04/2016; 2 ; 68 ; 566 ;;;;
5907520751;01/05/2016; 2 ; 132 ; 266 ;;;;
5907520751;02/05/2016; 1 ; 353 ; 765 ;;;;
5907520751;03/05/2016; 1 ; 86 ; 853 ;;;;
5907520751;04/05/2016; 1 ; 715 ; 635 ;;;;
5907520751;10/05/2016; 2 ; 125 ; 318 ;;;;
5907520751;11/05/2016; 2 ; 602 ; 239 ;;;;
5907520751;12/05/2016; 2 ; 470 ; 684 ;;;;
4248170563;13/04/2016; 2 ; 105 ; 174 ;;;;
4248170563;14/04/2016; 1 ; 332 ; 419 ;;;;
4248170563;15/04/2016; 2 ; 769 ; 404 ;;;;
4248170563;16/04/2016; 2 ; 336 ; 102 ;;;;
4248170563;17/04/2016; 2 ; 184 ; 312 ;;;;
4248170563;18/04/2016; 1 ; 425 ; 746 ;;;;
4248170563;19/04/2016; 2 ; 142 ; 165 ;;;;
4248170563;20/04/2016; 2 ; 167 ; 358 ;;;;
4248170563;21/04/2016; 2 ; 756 ; 928 ;;;;
4248170563;22/04/2016; 2 ; 696 ; 470 ;;;;
4248170563;23/04/2016; 2 ; 447 ; 898 ;;;;
4248170563;24/04/2016; 2 ; 116 ; 787 ;;;;
4248170563;25/04/2016; 1 ; 672 ; 853 ;;;;
4248170563;26/04/2016; 2 ; 304 ; 772 ;;;;
4248170563;27/04/2016; 2 ; 140 ; 515 ;;;;
4248170563;28/04/2016; 2 ; 621 ; 367 ;;;;
4248170563;01/05/2016; 1 ; 779 ; 593 ;;;;
4248170563;02/05/2016; 2 ; 512 ; 131 ;;;;
4248170563;03/05/2016; 1 ; 790 ; 487 ;;;;
4248170563;04/05/2016; 1 ; 411 ; 379 ;;;;
4248170563;05/05/2016; 1 ; 632 ; 510 ;;;;
4248170563;07/05/2016; 1 ; 437 ; 160 ;;;;
4248170563;09/05/2016; 2 ; 560 ; 782 ;;;;
4248170563;10/05/2016; 2 ; 592 ; 364 ;;;;
4248170563;11/05/2016; 2 ; 563 ; 615 ;;;;
4248170563;12/05/2016; 2 ; 790 ; 909 ;;;;
1612069962;12/04/2016; 1 ; 446 ; 937 ;;;;
1612069962;13/04/2016; 2 ; 193 ; 80 ;;;;
1612069962;14/04/2016; 2 ; 563 ; 641 ;;;;
1612069962;16/04/2016; 2 ; 670 ; 887 ;;;;
1612069962;17/04/2016; 2 ; 584 ; 702 ;;;;
1612069962;18/04/2016; 1 ; 422 ; 145 ;;;;
1612069962;21/04/2016; 2 ; 343 ; 821 ;;;;
1612069962;22/04/2016; 2 ; 364 ; 937 ;;;;
1612069962;23/04/2016; 2 ; 177 ; 64 ;;;;
1612069962;24/04/2016; 2 ; 390 ; 900 ;;;;
1612069962;25/04/2016; 2 ; 125 ; 795 ;;;;
1612069962;26/04/2016; 1 ; 406 ; 346 ;;;;
1612069962;29/04/2016; 1 ; 122 ; 597 ;;;;
1612069962;01/05/2016; 1 ; 778 ; 256 ;;;;
1612069962;03/05/2016; 2 ; 635 ; 717 ;;;;
1612069962;04/05/2016; 1 ; 441 ; 865 ;;;;
1612069962;05/05/2016; 2 ; 589 ; 707 ;;;;
1612069962;06/05/2016; 1 ; 59 ; 176 ;;;;
1612069962;07/05/2016; 1 ; 742 ; 200 ;;;;
1612069962;08/05/2016; 1 ; 749 ; 695 ;;;;
1612069962;10/05/2016; 2 ; 649 ; 132 ;;;;
1612069962;11/05/2016; 1 ; 605 ; 511 ;;;;
1612069962;12/05/2016; 2 ; 680 ; 382 ;;;;
5305440019;14/04/2016; 2 ; 270 ; 144 ;;;;
5305440019;19/04/2016; 2 ; 338 ; 297 ;;;;
5305440019;21/04/2016; 1 ; 198 ; 829 ;;;;
5305440019;24/04/2016; 1 ; 714 ; 707 ;;;;
5305440019;25/04/2016; 2 ; 372 ; 467 ;;;;
5305440019;27/04/2016; 2 ; 215 ; 909 ;;;;
5305440019;28/04/2016; 1 ; 654 ; 624 ;;;;
5305440019;01/05/2016; 1 ; 66 ; 884 ;;;;
5305440019;03/05/2016; 1 ; 570 ; 632 ;;;;
5305440019;04/05/2016; 1 ; 254 ; 641 ;;;;
5305440019;05/05/2016; 1 ; 498 ; 512 ;;;;
5305440019;07/05/2016; 1 ; 402 ; 835 ;;;;
5305440019;08/05/2016; 2 ; 597 ; 768 ;;;;
5305440019;10/05/2016; 1 ; 660 ; 829 ;;;;
5305440019;11/05/2016; 2 ; 649 ; 748 ;;;;
3656072978;12/04/2016; 1 ; 230 ; 375 ;;;;
3656072978;13/04/2016; 1 ; 197 ; 837 ;;;;
3656072978;15/04/2016; 1 ; 576 ; 485 ;;;;
3656072978;17/04/2016; 2 ; 129 ; 174 ;;;;
3656072978;18/04/2016; 2 ; 534 ; 834 ;;;;
3656072978;19/04/2016; 2 ; 364 ; 183 ;;;;
3656072978;23/04/2016; 2 ; 479 ; 826 ;;;;
3656072978;26/04/2016; 2 ; 604 ; 327 ;;;;
3656072978;27/04/2016; 1 ; 772 ; 673 ;;;;
3656072978;28/04/2016; 1 ; 392 ; 652 ;;;;
3656072978;29/04/2016; 2 ; 266 ; 520 ;;;;
3656072978;30/04/2016; 2 ; 594 ; 433 ;;;;
3656072978;01/05/2016; 2 ; 698 ; 785 ;;;;
3656072978;02/05/2016; 1 ; 772 ; 232 ;;;;
3656072978;03/05/2016; 2 ; 117 ; 293 ;;;;
3656072978;05/05/2016; 1 ; 489 ; 141 ;;;;
3656072978;07/05/2016; 1 ; 767 ; 112 ;;;;
3656072978;10/05/2016; 1 ; 69 ; 835 ;;;;
3656072978;11/05/2016; 1 ; 525 ; 267 ;;;;
3656072978;12/05/2016; 1 ; 420 ; 292 ;;;;
4607946072;13/04/2016; 1 ; 564 ; 703 ;;;;
4607946072;14/04/2016; 1 ; 130 ; 842 ;;;;
4607946072;16/04/2016; 2 ; 750 ; 950 ;;;;
4607946072;17/04/2016; 1 ; 218 ; 736 ;;;;
4607946072;18/04/2016; 2 ; 78 ; 156 ;;;;
4607946072;19/04/2016; 2 ; 233 ; 625 ;;;;
4607946072;20/04/2016; 2 ; 222 ; 696 ;;;;
4607946072;21/04/2016; 1 ; 593 ; 275 ;;;;
4607946072;22/04/2016; 1 ; 783 ; 444 ;;;;
4607946072;23/04/2016; 1 ; 75 ; 332 ;;;;
4607946072;24/04/2016; 1 ; 335 ; 854 ;;;;
4607946072;27/04/2016; 2 ; 549 ; 634 ;;;;
4607946072;28/04/2016; 1 ; 580 ; 424 ;;;;
4607946072;29/04/2016; 1 ; 462 ; 268 ;;;;
4607946072;30/04/2016; 1 ; 626 ; 923 ;;;;
4607946072;01/05/2016; 2 ; 596 ; 715 ;;;;
4607946072;02/05/2016; 2 ; 147 ; 522 ;;;;
4607946072;03/05/2016; 2 ; 761 ; 494 ;;;;
4607946072;04/05/2016; 1 ; 577 ; 244 ;;;;
4607946072;05/05/2016; 1 ; 342 ; 356 ;;;;
4607946072;06/05/2016; 1 ; 69 ; 584 ;;;;
4607946072;10/05/2016; 1 ; 489 ; 481 ;;;;
6416725333;13/04/2016; 2 ; 329 ; 242 ;;;;
6416725333;14/04/2016; 2 ; 646 ; 119 ;;;;
6416725333;16/04/2016; 1 ; 442 ; 744 ;;;;
6416725333;18/04/2016; 1 ; 87 ; 888 ;;;;
6416725333;19/04/2016; 2 ; 116 ; 140 ;;;;
6416725333;21/04/2016; 2 ; 767 ; 748 ;;;;
6416725333;22/04/2016; 2 ; 433 ; 121 ;;;;
6416725333;23/04/2016; 1 ; 349 ; 340 ;;;;
6416725333;24/04/2016; 2 ; 359 ; 114 ;;;;
6416725333;26/04/2016; 1 ; 121 ; 796 ;;;;
6416725333;27/04/2016; 2 ; 782 ; 809 ;;;;
6416725333;02/05/2016; 2 ; 193 ; 602 ;;;;
6416725333;03/05/2016; 1 ; 671 ; 268 ;;;;
6416725333;04/05/2016; 2 ; 674 ; 124 ;;;;
6416725333;06/05/2016; 1 ; 246 ; 949 ;;;;
6416725333;07/05/2016; 1 ; 672 ; 119 ;;;;
6416725333;08/05/2016; 2 ; 645 ; 678 ;;;;
6416725333;09/05/2016; 2 ; 517 ; 784 ;;;;
6416725333;10/05/2016; 2 ; 474 ; 920 ;;;;
6416725333;11/05/2016; 2 ; 94 ; 311 ;;;;
7748151538;12/04/2016; 1 ; 83 ; 754 ;;;;
7748151538;13/04/2016; 2 ; 468 ; 759 ;;;;
7748151538;15/04/2016; 1 ; 715 ; 376 ;;;;
7748151538;17/04/2016; 2 ; 691 ; 102 ;;;;
7748151538;20/04/2016; 2 ; 388 ; 166 ;;;;
7748151538;21/04/2016; 2 ; 210 ; 207 ;;;;
7748151538;22/04/2016; 2 ; 194 ; 628 ;;;;
7748151538;24/04/2016; 2 ; 762 ; 484 ;;;;
7748151538;25/04/2016; 1 ; 391 ; 911 ;;;;
7748151538;26/04/2016; 2 ; 716 ; 568 ;;;;
7748151538;27/04/2016; 2 ; 699 ; 358 ;;;;
7748151538;28/04/2016; 2 ; 424 ; 243 ;;;;
7748151538;30/04/2016; 1 ; 289 ; 568 ;;;;
7748151538;01/05/2016; 1 ; 272 ; 740 ;;;;
7748151538;02/05/2016; 2 ; 310 ; 203 ;;;;
7748151538;03/05/2016; 1 ; 486 ; 632 ;;;;
7748151538;04/05/2016; 2 ; 580 ; 904 ;;;;
7748151538;06/05/2016; 1 ; 87 ; 506 ;;;;
7748151538;07/05/2016; 2 ; 206 ; 930 ;;;;
7748151538;08/05/2016; 2 ; 256 ; 165 ;;;;
7748151538;09/05/2016; 2 ; 139 ; 133 ;;;;
7748151538;10/05/2016; 2 ; 161 ; 570 ;;;;
7748151538;12/05/2016; 1 ; 611 ; 182 ;;;;
4372828523;12/04/2016; 1 ; 749 ; 366 ;;;;
4372828523;13/04/2016; 1 ; 187 ; 656 ;;;;
4372828523;15/04/2016; 2 ; 267 ; 401 ;;;;
4372828523;17/04/2016; 2 ; 80 ; 595 ;;;;
4372828523;18/04/2016; 1 ; 527 ; 348 ;;;;
4372828523;19/04/2016; 1 ; 335 ; 508 ;;;;
4372828523;20/04/2016; 2 ; 262 ; 831 ;;;;
4372828523;22/04/2016; 1 ; 121 ; 148 ;;;;
4372828523;24/04/2016; 1 ; 709 ; 376 ;;;;
4372828523;25/04/2016; 2 ; 712 ; 389 ;;;;
4372828523;26/04/2016; 2 ; 366 ; 947 ;;;;
4372828523;27/04/2016; 1 ; 696 ; 301 ;;;;
4372828523;30/04/2016; 2 ; 192 ; 162 ;;;;
4372828523;01/05/2016; 1 ; 543 ; 880 ;;;;
4372828523;04/05/2016; 1 ; 437 ; 304 ;;;;
4372828523;06/05/2016; 2 ; 276 ; 128 ;;;;
4372828523;07/05/2016; 1 ; 404 ; 123 ;;;;
4372828523;08/05/2016; 2 ; 116 ; 678 ;;;;
7336246731;12/04/2016; 2 ; 767 ; 692 ;;;;
7336246731;14/04/2016; 1 ; 467 ; 265 ;;;;
7336246731;15/04/2016; 1 ; 636 ; 704 ;;;;
7336246731;17/04/2016; 1 ; 233 ; 601 ;;;;
7336246731;18/04/2016; 2 ; 82 ; 448 ;;;;
7336246731;19/04/2016; 2 ; 469 ; 815 ;;;;
7336246731;20/04/2016; 1 ; 350 ; 689 ;;;;
7336246731;21/04/2016; 2 ; 443 ; 612 ;;;;
7336246731;22/04/2016; 2 ; 692 ; 343 ;;;;
7336246731;23/04/2016; 1 ; 646 ; 764 ;;;;
7336246731;24/04/2016; 1 ; 382 ; 251 ;;;;
7336246731;26/04/2016; 2 ; 220 ; 625 ;;;;
7336246731;27/04/2016; 1 ; 714 ; 504 ;;;;
7336246731;30/04/2016; 2 ; 379 ; 806 ;;;;
7336246731;03/05/2016; 1 ; 340 ; 960 ;;;;
7336246731;05/05/2016; 2 ; 151 ; 716 ;;;;
7336246731;08/05/2016; 1 ; 781 ; 341 ;;;;
7336246731;09/05/2016; 2 ; 613 ; 935 ;;;;
7336246731;10/05/2016; 1 ; 282 ; 237 ;;;;
7336246731;11/05/2016; 2 ; 465 ; 162 ;;;;
7336246731;12/05/2016; 1 ; 363 ; 410 ;;;;
2085781403;12/04/2016; 2 ; 722 ; 384 ;;;;
2085781403;13/04/2016; 1 ; 764 ; 589 ;;;;
2085781403;15/04/2016; 2 ; 470 ; 678 ;;;;
2085781403;16/04/2016; 1 ; 362 ; 636 ;;;;
2085781403;17/04/2016; 1 ; 520 ; 362 ;;;;
2085781403;18/04/2016; 2 ; 474 ; 302 ;;;;
2085781403;19/04/2016; 1 ; 222 ; 567 ;;;;
2085781403;22/04/2016; 1 ; 531 ; 694 ;;;;
2085781403;23/04/2016; 2 ; 430 ; 545 ;;;;
2085781403;25/04/2016; 1 ; 710 ; 881 ;;;;
2085781403;27/04/2016; 2 ; 521 ; 869 ;;;;
2085781403;30/04/2016; 2 ; 235 ; 688 ;;;;
2085781403;01/05/2016; 1 ; 730 ; 762 ;;;;
2085781403;02/05/2016; 2 ; 355 ; 489 ;;;;
2085781403;04/05/2016; 2 ; 225 ; 913 ;;;;
2085781403;06/05/2016; 2 ; 453 ; 948 ;;;;
2085781403;07/05/2016; 2 ; 234 ; 441 ;;;;
2085781403;08/05/2016; 1 ; 563 ; 412 ;;;;
2085781403;09/05/2016; 1 ; 662 ; 221 ;;;;
2085781403;10/05/2016; 1 ; 479 ; 267 ;;;;
2085781403;11/05/2016; 2 ; 535 ; 303 ;;;;
2085781403;12/05/2016; 2 ; 632 ; 291 ;;;;
4692442332;13/04/2016; 2 ; 225 ; 482 ;;;;
4692442332;17/04/2016; 1 ; 269 ; 888 ;;;;
4692442332;18/04/2016; 2 ; 666 ; 864 ;;;;
4692442332;19/04/2016; 1 ; 758 ; 259 ;;;;
4692442332;20/04/2016; 1 ; 529 ; 286 ;;;;
4692442332;21/04/2016; 1 ; 345 ; 150 ;;;;
4692442332;22/04/2016; 1 ; 549 ; 118 ;;;;
4692442332;24/04/2016; 1 ; 762 ; 581 ;;;;
4692442332;27/04/2016; 2 ; 141 ; 802 ;;;;
4692442332;29/04/2016; 2 ; 149 ; 906 ;;;;
4692442332;30/04/2016; 1 ; 318 ; 595 ;;;;
4692442332;01/05/2016; 2 ; 142 ; 116 ;;;;
4692442332;04/05/2016; 2 ; 610 ; 220 ;;;;
4692442332;05/05/2016; 1 ; 450 ; 341 ;;;;
4692442332;06/05/2016; 1 ; 390 ; 866 ;;;;
4692442332;07/05/2016; 1 ; 634 ; 181 ;;;;
4692442332;08/05/2016; 2 ; 253 ; 247 ;;;;
4692442332;09/05/2016; 2 ; 290 ; 556 ;;;;
4692442332;11/05/2016; 2 ; 405 ; 677 ;;;;
4692442332;12/05/2016; 2 ; 492 ; 602 ;;;;
6258024931;13/04/2016; 2 ; 517 ; 214 ;;;;
6258024931;14/04/2016; 1 ; 467 ; 849 ;;;;
6258024931;15/04/2016; 2 ; 343 ; 228 ;;;;
6258024931;19/04/2016; 1 ; 149 ; 250 ;;;;
6258024931;26/04/2016; 2 ; 211 ; 172 ;;;;
6258024931;27/04/2016; 2 ; 615 ; 848 ;;;;
6258024931;28/04/2016; 2 ; 724 ; 535 ;;;;
6258024931;30/04/2016; 2 ; 669 ; 456 ;;;;
6258024931;01/05/2016; 1 ; 624 ; 857 ;;;;
6258024931;03/05/2016; 2 ; 712 ; 127 ;;;;
6258024931;04/05/2016; 1 ; 171 ; 337 ;;;;
6258024931;05/05/2016; 1 ; 563 ; 302 ;;;;
6258024931;06/05/2016; 2 ; 366 ; 955 ;;;;
