cycle_id,truck_id,excavator_id,site_id,load_time,dump_time,tonnes,distance_km,fuel_litres
CYC001018,TRK014,EXC003,NSW001,2024-03-19 09:18:00,2024-03-19 10:02:47,238.8,5.35,97.83
CYC001019,TRK015,EXC002,NSW001,2024-12-20 17:39:00,2024-12-20 18:25:36,279.69,4.52,80.66
CYC001020,TRK005,EXC004,WA001,2024-06-24 20:18:00,2024-06-24 20:55:48,365.0,8.2km,170.23
CYC001021,TRK015,EXC006,NSW001,2024-09-20 08:50:00,2024-09-20 09:33:32,231.59,5.76,149.35
CYC001022,TRK015,EXC006,WA001,2024-05-19 01:00:00,2024-05-19 01:21:44,357.86,7.78,139.13
CYC001023,TRK011,EXC006,NSW001,2024-07-27 02:16:00,2024-07-27 02:58:53,336.46,3.81,199.43
CYC001024,TRK009,EXC005,WA001,2024-02-07 17:05:00,2024-02-07 17:57:09,312.95,3.8km,201.83
CYC001025,TRK002,EXC001,QLD001,2024-09-20 10:37:00,2024-09-20 11:07:39,257.85,3.94,167.05
CYC001026,TRK012,EXC004,QLD001,2024-06-14 14:18:00,2024-06-14 15:16:28,254.81,5.0km,214.94
CYC001027,TRK009,EXC004,QLD001,2024-12-24 08:29:00,2024-12-24 09:07:00,319.69,4.1km,222.92
CYC001028,TRK010,EXC001,NSW001,2024-12-05 07:42:00,2024-12-05 08:29:29,360.68,7.53,195.53
CYC001029,TRK006,EXC003,QLD001,2024-11-22 12:59:00,2024-11-22 13:55:02,361.74,7.98,169.6
CYC001030,TRK006,EXC005,WA001,2024-11-06 04:02:00,,386.24,1.9km,133.7
CYC001031,TRK015,EXC006,WA001,2024-01-14 23:17:00,2024-01-15 00:03:21,224.13,7.54,191.19
CYC001032,TRK003,EXC005,QLD001,2024-04-24 17:15:00,2024-04-24 17:37:29,373.38,5.87,161.59
CYC001033,TRK005,EXC003,QLD001,2024-06-01 22:57:00,2024-06-01 23:30:03,295.07,3.38,179.9
CYC001034,TRK006,EXC003,NSW001,2024-05-30 05:32:00,2024-05-30 06:25:36,379.27,3.7,173.59
CYC001035,TRK015,EXC005,NSW001,2024-08-21 06:40:00,2024-08-21 07:14:41,267.34,6.41,89.65
CYC001036,TRK001,EXC002,WA001,2024-01-14 14:18:00,2024-01-14 15:05:23,208.98,3.68,108.07
CYC001037,TRK011,EXC001,QLD001,2024-08-07 19:37:00,2024-08-07 20:11:40,217.0,1.88,213.07
CYC001038,TRK008,EXC006,NSW001,2024-07-31 08:07:00,2024-07-31 08:54:17,328.41,5.1km,201.16
CYC001039,TRK006,EXC001,NSW001,2024-08-19 16:13:00,2024-08-19 16:39:49,336.74,3.34,112.22
CYC001040,TRK015,EXC003,QLD001,2024-01-15 19:03:00,2024-01-15 19:50:02,262.51,7.82,206.93
CYC001041,TRK008,EXC004,QLD001,2024-07-23 19:22:00,2024-07-23 20:08:30,299.51,3.9km,149.87
CYC001042,TRK011,EXC003,QLD001,2024-01-10 19:08:00,2024-01-10 19:29:40,312.18,6.4km,116.77
CYC001043,TRK012,EXC005,WA001,2024-12-27 23:32:00,2024-12-28 00:27:44,316.03,2.5km,164.21
CYC001044,TRK003,EXC001,QLD001,2024-06-18 07:06:00,2024-06-18 08:04:15,254.98,7.3km,97.79
CYC001045,TRK001,EXC006,NSW001,2024-12-26 03:57:00,2024-12-26 04:19:55,207.9,3.69,143.99
CYC001046,TRK003,EXC001,NSW001,2024-10-06 19:42:00,2024-10-06 20:16:19,210.53,2.1km,237.71
CYC001047,TRK013,EXC005,WA001,2024-12-30 06:22:00,2024-12-30 07:05:56,230.66,2.5km,231.62
CYC001048,TRK011,EXC001,WA001,2024-02-26 03:11:00,2024-02-26 03:49:23,295.27,7.2km,157.93
CYC001049,TRK010,EXC004,QLD001,2024-12-30 23:59:00,,279.22,8.44,157.64
CYC001050,TRK015,EXC003,NSW001,2024-12-09 12:05:00,2024-12-09 12:31:44,297.06,4.28,121.06
CYC001051,TRK004,EXC005,QLD001,2024-02-16 13:04:00,,273.35,3.68,221.26
CYC001052,TRK004,EXC006,WA001,2024-05-09 23:12:00,2024-05-09 23:36:34,316.16,7.1,128.73
CYC001053,TRK010,EXC004,NSW001,2024-07-15 00:07:00,2024-07-15 00:46:06,231.08,4.57,154.21
CYC001054,TRK003,EXC002,QLD001,2024-01-13 05:56:00,2024-01-13 06:24:59,249.71,3.24,138.29
CYC001055,TRK013,EXC004,NSW001,2024-08-03 17:57:00,2024-08-03 18:17:41,312.06,2.96,119.55
CYC001056,TRK012,EXC006,QLD001,2024-08-20 10:21:00,2024-08-20 10:44:20,381.7,5.1km,188.11
CYC001057,TRK002,EXC006,NSW001,2024-04-06 00:38:00,2024-04-06 01:09:05,226.42,4.4km,146.95
CYC001058,TRK002,EXC005,WA001,2024-07-02 01:00:00,2024-07-02 01:58:46,289.35,2.65,171.37
CYC001059,TRK004,EXC004,QLD001,2024-05-27 14:44:00,2024-05-27 15:15:32,241.01,5.15,186.18
CYC001060,TRK015,EXC006,NSW001,2024-03-29 20:43:00,2024-03-29 21:05:12,395.28,2.88,161.09
CYC001061,TRK011,EXC001,NSW001,2024-08-07 20:17:00,,363.1,4.6,151.24
CYC001062,TRK003,EXC001,QLD001,2024-10-17 21:29:00,2024-10-17 22:17:29,231.69,2.06,197.78
CYC001063,TRK004,EXC002,NSW001,2024-08-08 09:59:00,2024-08-08 10:41:49,377.74,4.7km,236.62
CYC001064,TRK012,EXC005,WA001,2024-02-11 13:15:00,2024-02-11 14:13:29,352.13,6.33,164.75
CYC001065,TRK011,EXC006,QLD001,2024-10-22 08:43:00,2024-10-22 09:31:23,363.19,8.17,111.9
CYC001066,TRK014,EXC001,WA001,2024-11-03 12:24:00,2024-11-03 13:23:15,263.66,7.73,135.92
CYC001067,TRK012,EXC001,WA001,2024-12-24 20:59:00,,217.7,2.34,140.65
CYC001068,TRK006,EXC001,QLD001,2024-02-18 20:03:00,2024-02-18 20:30:35,328.79,3.1,178.19
CYC001069,TRK005,EXC004,QLD001,2024-03-05 22:00:00,2024-03-05 22:33:39,380.9,7.96,-197.5
CYC001070,TRK007,EXC003,NSW001,2024-03-23 23:41:00,2024-03-24 00:36:49,263.34,3.76,96.75
CYC001071,TRK010,EXC005,QLD001,2024-03-31 01:19:00,2024-03-31 01:43:16,360.20,8.2km,206.98
CYC001072,TRK002,EXC004,NSW001,2024-06-05 16:21:00,2024-06-05 17:12:21,362.7,6.3km,93.35
CYC001073,TRK014,EXC004,WA001,2024-04-30 21:49:00,2024-04-30 22:10:15,318.3,7.1km,245.43
CYC001074,TRK006,EXC005,NSW001,2024-07-28 02:05:00,2024-07-28 02:40:40,332.19,1.94,169.96
CYC001075,TRK006,EXC002,WA001,2024-06-10 22:04:00,2024-06-10 22:58:31,292.94,4.71,124.31
CYC001076,TRK010,EXC004,NSW001,2024-09-30 13:55:00,2024-09-30 14:40:59,342.84,4.51,133.87
CYC001077,TRK002,EXC004,WA001,2024-05-06 02:56:00,2024-05-06 03:41:19,317.90,6.4km,186.38
CYC001078,TRK002,EXC006,NSW001,2024-04-24 06:17:00,2024-04-24 07:07:53,246.43,8.18,198.81
CYC001079,TRK001,EXC005,WA001,2024-11-24 01:01:00,2024-11-24 01:37:52,223.44,2.3km,177.92
CYC001080,TRK005,EXC004,QLD001,2024-04-19 01:09:00,2024-04-19 02:00:18,200.58,5.4km,135.19
CYC001081,TRK013,EXC004,QLD001,2024-01-16 01:05:00,2024-01-16 01:47:43,299.3,5.02,172.07
CYC001082,TRK008,EXC002,WA001,2024-07-13 00:41:00,2024-07-13 01:36:40,295.46,7.59,114.01
CYC001083,TRK015,EXC006,QLD001,2024-07-14 04:22:00,2024-07-14 05:06:46,211.98,7.2km,239.32
CYC001084,TRK003,EXC003,WA001,2024-01-15 09:18:00,2024-01-15 10:16:20,255.4,5.8km,141.2
CYC001085,TRK005,EXC003,NSW001,2024-06-01 08:08:00,2024-06-01 09:00:03,317.84,3.67,129.72
CYC001086,TRK006,EXC006,QLD001,2024-09-25 11:13:00,2024-09-25 11:59:20,207.76,3.35,204.07
CYC001087,TRK004,EXC004,WA001,2024-09-09 23:05:00,2024-09-10 00:04:31,212.94,5.1km,93.65
CYC001088,TRK013,EXC002,QLD001,2024-05-04 06:19:00,2024-05-04 07:08:07,386.75,5.8km,115.62
CYC001089,TRK002,EXC003,NSW001,2024-07-16 19:41:00,2024-07-16 20:22:52,277.44,6.1km,142.78
CYC001090,TRK002,EXC002,NSW001,2024-05-02 11:39:00,2024-05-02 12:11:26,266.72,4.73,240.98
CYC001091,TRK005,EXC004,NSW001,2024-01-16 11:01:00,2024-01-16 11:45:24,362.28,2.67,137.22
CYC001092,TRK003,EXC003,WA001,2024-05-22 06:50:00,2024-05-22 07:35:49,283.75,6.75,198.36
CYC001093,TRK012,EXC004,WA001,2024-02-23 07:51:00,2024-02-23 08:48:42,269.03,4.4km,195.86
CYC001094,TRK012,EXC003,NSW001,2024-07-05 13:29:00,2024-07-05 13:52:37,200.89,7.06,227.5
CYC001095,TRK002,EXC004,NSW001,2024-03-04 07:55:00,2024-03-04 08:42:59,327.13,3.65,198.82
CYC001096,TRK003,EXC005,QLD001,2024-04-16 07:11:00,2024-04-16 07:53:28,396.59,2.65,165.16
CYC001097,TRK008,EXC001,QLD001,2024-12-02 07:23:00,2024-12-02 07:48:39,223.84,2.21,109.59
CYC001098,TRK013,EXC002,QLD001,2024-01-09 07:46:00,2024-01-09 08:40:18,339.32,4.0km,180.98
CYC001099,TRK015,EXC004,QLD001,2024-11-20 11:03:00,2024-11-20 11:42:42,262.55,1.94,148.87
CYC001100,TRK001,EXC001,NSW001,2024-03-11 16:23:00,2024-03-11 16:46:24,396.66,6.79,84.36
CYC001101,TRK007,EXC001,NSW001,2024-11-26 09:59:00,2024-11-26 10:43:28,359.55,2.23,224.76
CYC001102,TRK006,EXC006,NSW001,2024-06-22 17:35:00,2024-06-22 18:10:45,347.88,5.36,231.61
CYC001103,TRK009,EXC006,WA001,2024-05-05 09:58:00,2024-05-05 10:28:59,383.81,7.23,161.42
CYC001104,TRK015,EXC001,NSW001,2024-07-23 02:10:00,2024-07-23 02:47:13,352.73,8.02,107.67
CYC001105,TRK014,EXC006,NSW001,2024-12-09 21:39:00,2024-12-09 22:18:26,375.51,1.8km,100.53
CYC001106,TRK007,EXC001,QLD001,2024-11-23 01:42:00,2024-11-23 02:22:20,328.32,6.42,139.79
CYC001107,TRK009,EXC003,QLD001,2024-04-11 04:03:00,2024-04-11 04:30:21,200.28,4.57,225.71
CYC001108,TRK012,EXC002,QLD001,2024-02-19 06:13:00,2024-02-19 06:55:19,328.62,8.3km,236.11
CYC001109,TRK012,EXC004,QLD001,2024-07-09 20:16:00,2024-07-09 20:42:20,301.07,4.76,163.02
CYC001110,TRK001,EXC001,QLD001,2024-06-08 03:58:00,2024-06-08 04:50:23,387.96,1.94,152.4
CYC001111,TRK002,EXC001,WA001,2024-10-20 01:18:00,2024-10-20 01:51:01,262.62,5.62,82.55
CYC001112,TRK009,EXC004,QLD001,2024-07-12 20:14:00,2024-07-12 20:55:48,383.53,6.29,197.35
CYC001113,TRK003,EXC006,NSW001,2024-08-16 19:12:00,2024-08-16 20:04:10,238.06,2.4km,119.2
CYC001114,TRK004,EXC006,NSW001,2024-03-26 23:45:00,2024-03-27 00:08:23,295.46,4.6km,181.03
CYC001115,TRK002,EXC002,WA001,2024-07-20 01:40:00,2024-07-20 02:00:12,319.92,4.78,160.8
CYC001116,TRK002,EXC006,QLD001,2024-12-25 06:07:00,2024-12-25 06:57:45,305.88,4.15,110.29
CYC001117,TRK005,EXC005,NSW001,2024-09-30 08:32:00,2024-09-30 08:58:13,387.12,7.1km,117.18
CYC001118,TRK007,EXC001,NSW001,2024-10-27 23:22:00,2024-10-27 23:45:39,223.72,6.3km,165.01
CYC001119,TRK008,EXC001,QLD001,2024-01-07 23:31:00,2024-01-07 23:57:56,360.58,3.56,168.05
CYC001120,TRK011,EXC001,WA001,2024-12-19 11:20:00,2024-12-19 12:12:37,223.17,2.81,97.58
CYC001121,TRK001,EXC005,QLD001,2024-01-26 13:17:00,2024-01-26 14:03:22,295.89,1.85,135.83
CYC001122,TRK004,EXC004,QLD001,2024-07-23 18:38:00,2024-07-23 19:08:43,204.99,1.94,193.45
CYC001123,TRK012,EXC004,QLD001,2024-07-09 01:20:00,2024-07-09 01:50:15,206.10,8.08,196.6
CYC001124,TRK012,EXC002,NSW001,2024-06-13 08:50:00,2024-06-13 09:42:59,349.70,1.93,236.97
CYC001125,TRK014,EXC006,QLD001,2024-02-28 14:07:00,2024-02-28 15:06:26,360.25,5.31,81.04
CYC001126,TRK011,EXC001,WA001,2024-12-18 05:18:00,2024-12-18 05:38:22,240.05,3.4km,164.26
CYC001127,TRK008,EXC005,NSW001,2024-04-19 17:20:00,2024-04-19 18:16:12,372.77,7.06,148.2
CYC001128,TRK007,EXC001,NSW001,2024-05-11 18:29:00,2024-05-11 18:57:29,360.95,6.79,243.26
CYC001129,TRK015,EXC002,QLD001,2024-10-04 19:13:00,2024-10-04 19:50:27,292.17,2.91,233.16
CYC001130,TRK002,EXC006,NSW001,2024-02-07 13:25:00,2024-02-07 14:24:35,231.95,3.8km,226.2
CYC001131,TRK003,EXC006,NSW001,2024-03-18 13:37:00,2024-03-18 14:06:27,225.53,1.55,94.29
CYC001132,TRK012,EXC001,WA001,2024-09-26 17:27:00,2024-09-26 18:19:26,295.94,2.64,229.93
CYC001133,TRK015,EXC001,NSW001,2024-10-24 09:56:00,2024-10-24 10:29:54,296.64,6.07,240.59
CYC001134,TRK001,EXC004,QLD001,2024-10-20 09:15:00,2024-10-20 09:36:14,252.69,6.8km,246.96
CYC001135,TRK008,EXC006,NSW001,2024-07-28 01:18:00,2024-07-28 02:07:36,385.35,5.99,109.11
CYC001136,TRK005,EXC001,NSW001,2024-07-29 20:01:00,2024-07-29 20:31:59,273.52,3.9km,214.46
CYC001137,TRK006,EXC006,QLD001,2024-01-05 16:13:00,2024-01-05 16:55:01,274.38,3.24,102.4
CYC001138,TRK013,EXC003,NSW001,2024-12-03 16:10:00,2024-12-03 16:48:29,340.08,5.2km,219.66
CYC001139,TRK005,EXC002,NSW001,2024-03-19 07:41:00,2024-03-19 08:39:54,345.03,3.19,147.03
CYC001140,TRK007,EXC002,WA001,2024-06-13 08:12:00,2024-06-13 08:38:08,386.74,6.99,212.81
CYC001141,TRK001,EXC006,QLD001,2024-09-05 03:27:00,2024-09-05 04:23:45,351.41,1.93,123.86
CYC001142,TRK010,EXC006,NSW001,2024-01-24 08:35:00,2024-01-24 09:06:20,229.37,7.87,109.01
CYC001143,TRK002,EXC003,QLD001,2024-10-22 15:49:00,2024-10-22 16:18:30,330.47,8.3km,201.14
CYC001144,TRK004,EXC006,QLD001,2024-07-26 16:05:00,2024-07-26 16:31:20,209.65,7.49,177.97
CYC001145,TRK009,EXC002,NSW001,2024-04-12 22:31:00,2024-04-12 22:53:22,264.27,6.33,87.02
CYC001146,TRK008,EXC001,NSW001,2024-01-20 16:56:00,2024-01-20 17:41:04,223.68,4.15,89.45
CYC001147,TRK010,EXC003,WA001,2024-12-23 08:11:00,2024-12-23 08:54:17,388.78,7.86,123.36
CYC001148,TRK008,EXC003,NSW001,2024-01-14 16:44:00,2024-01-14 17:29:29,201.6,2.99,129.07
CYC001149,TRK015,EXC002,QLD001,2024-08-09 18:46:00,,385.17,5.66,80.64
CYC001150,TRK011,EXC004,WA001,2024-01-11 21:15:00,2024-01-11 22:01:39,216.13,3.11,242.28
CYC001151,TRK011,EXC003,NSW001,2024-10-23 04:18:00,2024-10-23 04:58:20,333.46,7.77,137.85
CYC001152,TRK011,EXC002,WA001,2024-06-27 08:03:00,2024-06-27 08:53:51,344.15,4.13,176.53
CYC001153,TRK009,EXC003,NSW001,2024-04-11 19:50:00,,376.92,5.7km,155.17
CYC001154,TRK014,EXC003,NSW001,2024-01-14 07:50:00,2024-01-14 08:29:20,223.84,5.47,208.46
CYC001155,TRK012,EXC004,QLD001,2024-08-04 02:07:00,2024-08-04 02:59:33,318.39,2.0,196.18
CYC001156,TRK004,EXC002,NSW001,2024-10-05 07:32:00,,295.47,1.74,224.89
CYC001157,TRK006,EXC006,QLD001,2024-05-20 06:42:00,2024-05-20 07:21:12,364.27,2.15,103.78
CYC001158,TRK009,EXC004,NSW001,2024-12-10 13:16:00,,257.71,4.0km,187.05
CYC001159,TRK002,EXC005,QLD001,2024-01-09 07:10:00,2024-01-09 07:33:38,327.72,2.01,192.04
CYC001160,TRK005,EXC003,WA001,2024-08-27 08:40:00,2024-08-27 09:35:07,360.88,3.97,200.42
CYC001161,TRK004,EXC002,NSW001,2024-11-08 11:46:00,2024-11-08 12:17:16,292.45,7.19,192.43
CYC001162,TRK004,EXC003,NSW001,2024-06-20 15:18:00,,315.23,7.9km,234.79
CYC001163,TRK003,EXC004,QLD001,2024-01-25 23:15:00,2024-01-25 23:38:38,207.24,5.3km,147.82
CYC001164,TRK006,EXC005,WA001,2024-10-18 07:35:00,2024-10-18 08:14:25,226.37,4.74,118.09
CYC001165,TRK012,EXC004,NSW001,2024-01-11 19:47:00,2024-01-11 20:37:33,348.18,2.75,120.68
CYC001166,TRK010,EXC002,NSW001,2024-06-24 23:26:00,2024-06-25 00:23:49,205.46,6.87,217.92
CYC001167,TRK003,EXC002,NSW001,2024-12-20 10:14:00,2024-12-20 10:45:20,366.23,3.73,81.24
CYC001168,TRK004,EXC005,WA001,2024-12-15 07:13:00,2024-12-15 07:45:39,221.33,8.09,209.69
CYC001169,TRK009,EXC003,QLD001,2024-03-12 00:24:00,2024-03-12 00:46:07,385.44,4.38,180.87
CYC001170,TRK006,EXC001,QLD001,2024-05-17 13:42:00,2024-05-17 14:10:42,242.68,6.7km,199.75
CYC001171,TRK010,EXC004,WA001,2024-10-07 05:08:00,2024-10-07 05:35:52,343.25,1.9km,226.34
CYC001172,TRK003,EXC001,NSW001,2024-07-05 15:58:00,2024-07-05 16:22:30,390.93,6.01,128.54
CYC001173,TRK011,EXC003,WA001,2024-11-11 01:09:00,2024-11-11 02:06:58,255.59,2.1km,242.01
CYC001174,TRK010,EXC005,NSW001,2024-04-28 11:53:00,2024-04-28 12:34:35,221.02,7.89,114.77
CYC001175,TRK004,EXC001,WA001,2024-12-20 21:25:00,2024-12-20 22:05:10,275.58,7.66,97.41
CYC001176,TRK015,EXC003,NSW001,2024-09-24 20:56:00,2024-09-24 21:49:47,257.27,3.03,166.51
CYC001177,TRK013,EXC006,WA001,2024-11-29 03:48:00,2024-11-29 04:29:38,253.49,7.72,169.75
CYC001178,TRK012,EXC003,QLD001,2024-04-06 11:54:00,2024-04-06 12:20:27,240.55,2.13,219.11
CYC001179,TRK003,EXC003,NSW001,2024-01-07 17:53:00,2024-01-07 18:46:17,218.59,5.66,110.89
CYC001180,TRK015,EXC004,NSW001,2024-02-10 23:38:00,2024-02-11 00:10:07,275.66,6.2,241.29
CYC001181,TRK001,EXC001,QLD001,2024-02-22 23:42:00,2024-02-23 00:39:24,318.03,5.75,136.48
CYC001182,TRK001,EXC001,WA001,2024-03-15 17:45:00,2024-03-15 18:13:09,345.95,4.33,135.94
CYC001183,TRK008,EXC001,QLD001,2024-05-30 17:37:00,2024-05-30 18:08:38,209.23,2.1km,89.96
CYC001184,TRK015,EXC002,QLD001,2024-07-26 05:15:00,,234.51,2.4km,95.41
CYC001185,TRK007,EXC002,WA001,2024-09-07 20:04:00,2024-09-07 20:58:25,225.31,7.35,240.49
CYC001186,TRK003,EXC005,WA001,2024-07-08 17:52:00,2024-07-08 18:45:26,294.35,1.52,106.86
CYC001187,TRK010,EXC002,QLD001,2024-09-11 21:30:00,2024-09-11 22:10:46,236.61,4.69,153.45
CYC001188,TRK014,EXC005,WA001,2024-05-12 06:01:00,2024-05-12 06:34:36,236.6,6.7,243.12
CYC001189,TRK012,EXC002,NSW001,2024-07-09 03:01:00,2024-07-09 03:22:00,248.95,1.67,229.01
CYC001190,TRK014,EXC004,WA001,2024-09-08 01:20:00,2024-09-08 02:01:29,387.23,1.95,182.83
CYC001191,TRK004,EXC004,NSW001,2024-04-25 13:41:00,2024-04-25 14:23:23,371.0,2.72,101.86
CYC001192,TRK011,EXC001,WA001,2024-01-17 15:26:00,2024-01-17 16:05:17,310.74,3.24,124.25
CYC001193,TRK007,EXC001,QLD001,2024-05-26 09:39:00,2024-05-26 10:02:27,329.34,2.16,82.16
CYC001194,TRK007,EXC001,WA001,2024-06-08 06:05:00,2024-06-08 06:29:31,277.53,4.1km,227.02
CYC001195,TRK012,EXC004,QLD001,2024-01-29 13:12:00,2024-01-29 13:48:21,276.23,3.6km,150.8
CYC001196,TRK002,EXC001,WA001,2024-09-12 21:24:00,2024-09-12 21:56:46,280.88,6.8km,139.64
CYC001197,TRK010,EXC004,WA001,2024-12-02 22:19:00,2024-12-02 22:58:14,373.11,6.0km,83.81
CYC001198,TRK010,EXC005,WA001,2024-11-15 05:43:00,2024-11-15 06:27:18,347.80,5.6km,97.68
CYC001199,TRK006,EXC003,QLD001,2024-07-24 20:27:00,2024-07-24 21:13:13,277.38,3.2km,233.44
CYC001200,TRK010,EXC006,WA001,2024-01-19 20:12:00,2024-01-19 20:36:00,355.86,3.6km,143.12
CYC001201,TRK002,EXC004,WA001,2024-07-22 13:01:00,2024-07-22 13:53:51,344.78,3.89,215.12
CYC001202,TRK004,EXC006,QLD001,2024-03-22 10:43:00,2024-03-22 11:12:19,323.86,4.5km,187.81
CYC001203,TRK012,EXC003,QLD001,2024-04-21 18:48:00,2024-04-21 19:29:36,297.43,2.79,110.14
CYC001204,TRK008,EXC001,NSW001,2024-03-20 13:01:00,2024-03-20 13:40:24,204.00,7.72,233.33
CYC001205,TRK004,EXC006,NSW001,2024-11-20 23:57:00,2024-11-21 00:43:48,288.94,4.0km,114.76
CYC001206,TRK013,EXC006,WA001,2024-07-29 12:35:00,2024-07-29 13:22:18,275.03,4.1km,144.21
CYC001207,TRK008,EXC005,NSW001,2024-12-02 22:27:00,2024-12-02 22:53:45,229.39,2.22,86.89
CYC001208,TRK014,EXC002,NSW001,2024-03-21 06:56:00,2024-03-21 07:47:17,274.08,2.23,216.25
CYC001209,TRK008,EXC006,WA001,2024-01-26 15:51:00,2024-01-26 16:19:18,201.82,8.5,208.67
CYC001210,TRK008,EXC006,NSW001,2024-04-05 16:14:00,2024-04-05 16:54:23,358.33,8.0km,162.88
CYC001211,TRK007,EXC006,WA001,2024-07-24 19:49:00,2024-07-24 20:25:04,398.64,6.87,142.59
CYC001212,TRK008,EXC003,NSW001,2024-03-05 08:04:00,,267.07,6.2km,245.05
CYC001213,TRK003,EXC001,NSW001,2024-12-06 23:27:00,2024-12-07 00:16:30,252.93,2.79,103.53
CYC001214,TRK012,EXC002,QLD001,2024-10-17 10:37:00,2024-10-17 11:12:38,349.54,5.43,87.25
CYC001215,TRK007,EXC001,NSW001,2024-09-10 16:41:00,2024-09-10 17:34:22,219.19,8.3,111.85
CYC001216,TRK013,EXC006,NSW001,2024-10-20 00:19:00,2024-10-20 00:42:58,345.74,5.19,241.6
CYC001217,TRK003,EXC005,NSW001,2024-01-16 13:53:00,2024-01-16 14:33:32,269.97,5.4km,123.01
CYC001218,TRK011,EXC003,QLD001,2024-11-26 07:50:00,2024-11-26 08:43:56,288.84,5.68,134.05
CYC001219,TRK004,EXC001,WA001,2024-01-23 20:28:00,2024-01-23 21:09:15,363.82,3.6km,143.43
CYC001220,TRK002,EXC005,QLD001,2024-10-09 16:22:00,,269.23,8.4km,176.93
CYC001221,TRK006,EXC001,NSW001,2024-08-11 11:55:00,2024-08-11 12:49:01,272.97,5.94,101.3
CYC001222,TRK004,EXC001,WA001,2024-05-10 18:25:00,2024-05-10 18:53:08,269.94,7.42,-181.72
CYC001223,TRK012,EXC005,NSW001,2024-09-25 03:36:00,2024-09-25 04:28:43,377.72,7.1km,236.71
CYC001224,TRK005,EXC004,QLD001,2024-12-23 01:55:00,2024-12-23 02:54:40,236.78,7.12,248.05
CYC001225,TRK014,EXC003,WA001,2024-06-10 17:03:00,2024-06-10 17:38:08,391.99,6.38,176.62
CYC001226,TRK014,EXC002,NSW001,2024-09-02 07:58:00,2024-09-02 08:43:21,274.31,7.6km,202.27
CYC001227,TRK009,EXC001,WA001,2024-08-14 10:51:00,2024-08-14 11:20:08,210.99,7.8,221.69
CYC001228,TRK015,EXC002,QLD001,2024-07-09 19:10:00,2024-07-09 19:49:02,319.17,3.5km,105.18
CYC001229,TRK010,EXC004,NSW001,2024-07-30 15:05:00,2024-07-30 15:50:46,346.0,4.6,150.47
CYC001230,TRK001,EXC001,QLD001,2024-05-16 01:05:00,2024-05-16 01:42:56,214.46,6.25,216.82
CYC001231,TRK003,EXC001,NSW001,2024-01-15 14:47:00,2024-01-15 15:26:15,203.72,4.9km,-234.43
CYC001232,TRK011,EXC002,NSW001,2024-12-18 04:21:00,2024-12-18 04:53:02,216.86,6.42,81.44
CYC001233,TRK003,EXC002,QLD001,2024-04-07 12:20:00,2024-04-07 12:55:40,218.41,3.54,83.95
CYC001234,TRK010,EXC001,NSW001,2024-04-24 19:44:00,2024-04-24 20:13:38,345.36,1.55,227.74
CYC001235,TRK015,EXC006,QLD001,2024-06-21 09:47:00,,344.86,1.53,230.4
CYC001236,TRK007,EXC002,NSW001,2024-03-11 08:48:00,2024-03-11 09:47:50,323.79,5.76,103.81
CYC001237,TRK006,EXC001,QLD001,2024-10-17 00:15:00,2024-10-17 01:07:26,259.35,5.3km,89.69
CYC001238,TRK003,EXC002,NSW001,2024-05-19 05:46:00,2024-05-19 06:12:46,213.82,2.12,146.49
CYC001239,TRK011,EXC005,NSW001,2024-03-02 16:59:00,2024-03-02 17:21:41,221.39,2.11,154.0
CYC001240,TRK004,EXC003,NSW001,2024-02-15 23:27:00,2024-02-16 00:11:12,365.56,8.48,215.12
CYC001241,TRK010,EXC005,NSW001,2024-03-21 08:16:00,2024-03-21 08:49:53,381.33,7.66,150.8
CYC001242,TRK009,EXC004,QLD001,2024-11-27 15:40:00,2024-11-27 16:39:49,313.59,2.1km,240.86
CYC001243,TRK012,EXC004,NSW001,2024-04-06 09:43:00,2024-04-06 10:22:36,201.36,7.66,118.04
CYC001244,TRK001,EXC005,QLD001,2024-02-25 04:23:00,2024-02-25 05:06:17,288.81,3.91,126.26
CYC001245,TRK009,EXC005,QLD001,2024-05-15 08:28:00,2024-05-15 09:16:50,267.75,6.39,133.83
CYC001246,TRK011,EXC001,QLD001,2024-06-12 16:35:00,2024-06-12 16:55:19,370.91,6.2km,144.87
CYC001247,TRK011,EXC004,NSW001,2024-05-31 02:15:00,2024-05-31 02:39:06,263.2,4.8km,161.54
CYC001248,TRK004,EXC005,WA001,2024-07-22 09:38:00,2024-07-22 10:30:42,215.54,6.04,223.68
CYC001249,TRK003,EXC002,WA001,2024-10-13 14:58:00,2024-10-13 15:29:29,343.93,2.04,246.58
CYC001250,TRK014,EXC002,QLD001,2024-03-03 19:27:00,2024-03-03 20:21:29,264.43,8.4km,201.29
CYC001251,TRK008,EXC003,WA001,2024-02-26 06:03:00,2024-02-26 06:35:25,397.51,5.84,173.85
CYC001252,TRK015,EXC003,WA001,2024-10-02 10:03:00,2024-10-02 10:32:33,359.42,4.67,162.96
CYC001253,TRK007,EXC006,QLD001,2024-01-03 09:38:00,2024-01-03 10:10:15,281.9,1.8km,226.06
CYC001254,TRK012,EXC002,WA001,2024-05-11 06:00:00,2024-05-11 06:22:04,340.86,6.51,209.58
CYC001255,TRK009,EXC003,NSW001,2024-01-04 05:03:00,2024-01-04 06:01:12,314.68,7.42,228.74
CYC001256,TRK012,EXC006,NSW001,2024-10-31 07:10:00,2024-10-31 07:47:05,221.22,4.08,189.07
