,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews,reviews_per_month,availability_2019
1995,7558236,Mission,37.760800774599815,-122.41916260630077,Entire home/apt,1025,,3,54,1.4,48
1996,7562249,Haight Ashbury,37.77650254800609,-122.4394586608863,Entire home/apt,125,100.0,30,65,1.62,271
1997,7564371,Russian Hill,37.79703480003983,-122.41860521335659,Entire home/apt,275,,4,16,0.41,10
1998,7581918,West of Twin Peaks,37.728667984559664,-122.46495675699764,Entire home/apt,115,27.0,2,174,4.29,317
1999,7596529,Mission,37.7512366296742,-122.41046285934551,Entire home/apt,595,297.0,3,29,0.76,33
2000,7602795,Mission,37.75428831877839,-122.42290169739829,Entire home/apt,145,,30,5,0.13,365
2001,7612118,Pacific Heights,37.78893900632317,-122.44554671688769,Entire home/apt,262,,3,18,2.71,270
2002,7615490,Outer Mission,37.734140368483565,-122.44397008224884,Entire home/apt,225,7.0,1,256,6.48,353
2003,7618503,Castro/Upper Market,37.766497515434494,-122.42702991541478,Entire home/apt,175,,30,7,0.19,47
2004,7644599,South of Market,37.77558500738915,-122.41208749031092,Private room,125,,30,5,0.14,365
2005,7663003,South of Market,37.778059754288314,-122.39914354176956,Private room,140,34.0,1,149,3.68,38
2006,7665362,South of Market,37.776822330227255,-122.41464688195221,Entire home/apt,1500,,2,18,0.52,0
2007,7666482,Haight Ashbury,37.77367565661318,-122.44564087461659,Entire home/apt,145,,31,4,0.1,0
2008,7672772,Western Addition,37.78799459132174,-122.43976153494765,Entire home/apt,1500,,30,2,0.09,329
2009,7676566,Potrero Hill,37.7613431551282,-122.4026815787318,Entire home/apt,599,358.0,2,24,0.61,5
2010,7680348,Castro/Upper Market,37.76710221528123,-122.43249592980033,Private room,199,1.0,2,30,0.77,79
2011,7681228,Financial District,37.79564545830818,-122.39939850852349,Entire home/apt,150,,31,6,0.17,353
2012,7689528,Marina,37.803400430261924,-122.44007385287864,Private room,195,1.0,2,28,0.71,332
2013,7695697,Potrero Hill,37.76262424711081,-122.389819939708,Private room,65,,30,7,0.31,152
2014,7696468,Russian Hill,37.80643007931468,-122.41987585685284,Private room,225,222.0,3,6,0.18,0
2015,7697503,Parkside,37.74365374757837,-122.47642053088595,Private room,80,302.0,1,60,1.49,15
2016,7698019,South of Market,37.77536108272298,-122.40123483738377,Private room,126,331.0,1,240,6.1,9
2017,7699276,Castro/Upper Market,37.76170277098032,-122.43922577568323,Private room,175,,2,3,1.07,351
2018,7699710,Bernal Heights,37.739571890426056,-122.41425180809324,Entire home/apt,450,,3,4,0.1,0
2019,7701360,Outer Mission,37.73528866748587,-122.44080671748556,Entire home/apt,995,243.0,4,34,0.89,36
2020,7715542,Russian Hill,37.803532584922046,-122.42230052842396,Entire home/apt,170,53.0,1,225,5.7,198
2021,7715861,Financial District,37.78930781224745,-122.40230837140749,Entire home/apt,1175,333.0,1,1,0.03,128
2022,7726184,Inner Richmond,37.77959730881622,-122.47003628889988,Entire home/apt,275,,2,16,0.4,0
2023,7729217,Twin Peaks,37.75736800880731,-122.44295006567958,Private room,170,283.0,1,193,4.76,29
2024,7754018,Downtown/Civic Center,37.78715915559813,-122.41057695478436,Entire home/apt,269,6.0,1,11,0.28,363
2025,7760019,Inner Sunset,37.76352806939103,-122.47019606238979,Entire home/apt,229,346.0,5,40,1.21,4
2026,7764531,Castro/Upper Market,37.768789648913476,-122.4315824828286,Entire home/apt,390,,1,3,0.1,76
2027,7785565,Downtown/Civic Center,37.78843440878797,-122.41280145920437,Entire home/apt,60,,1,0,,0
2028,7788844,Bayview,37.731320502158646,-122.39138088672492,Entire home/apt,115,152.0,2,184,4.71,152
2029,7805578,Mission,37.756735610449184,-122.411087685086,Entire home/apt,319,357.0,5,6,0.15,0
2030,7808104,Mission,37.761912286843256,-122.42344706491491,Entire home/apt,220,361.0,3,18,0.81,4
2031,7810254,Bernal Heights,37.74094550262811,-122.42124240666391,Entire home/apt,320,,3,9,0.22,0
2032,7823272,Outer Richmond,37.77615199382701,-122.50717312834112,Entire home/apt,145,362.0,2,104,2.58,6
2033,7825894,Russian Hill,37.79770069116786,-122.42116553095093,Entire home/apt,80,333.0,30,90,2.23,325
2034,7828473,Excelsior,37.715542664465936,-122.43606993081659,Private room,63,72.0,2,138,3.45,26
2035,7840831,Pacific Heights,37.793626389580176,-122.44168553596884,Entire home/apt,550,5.0,3,75,1.91,335
2036,7841744,Inner Richmond,37.78295025335022,-122.47384638381924,Entire home/apt,235,13.0,3,88,2.24,348
2037,7844031,Western Addition,37.77127884215361,-122.42840683539907,Entire home/apt,260,36.0,30,78,1.99,365
2038,7853803,Castro/Upper Market,37.767661616733186,-122.42669412206095,Entire home/apt,450,,3,5,0.13,0
2039,7854509,Bernal Heights,37.74278484848278,-122.41959755516972,Entire home/apt,175,,30,28,0.72,0
2040,7856443,Seacliff,37.78227777410354,-122.49278426951248,Entire home/apt,195,,7,54,1.73,0
2041,7857502,Castro/Upper Market,37.76524613655204,-122.43315578072941,Entire home/apt,350,,2,12,0.73,0
2042,7859448,Potrero Hill,37.762243496490115,-122.39673747964191,Private room,85,84.0,30,2,0.06,339
2043,7873804,Mission,37.76720776356509,-122.41712040361807,Private room,400,,3,29,0.74,135
2044,7884875,Twin Peaks,37.75776913390939,-122.44345616264769,Entire home/apt,400,249.0,3,27,0.76,287
2045,7886634,Castro/Upper Market,37.759302582402206,-122.43895041229686,Entire home/apt,125,215.0,3,101,3.28,167
2046,7896925,Mission,37.756671679886495,-122.4105251101893,Entire home/apt,148,,3,8,0.2,0
2047,7897391,Downtown/Civic Center,37.787384718612174,-122.40983363533415,Private room,180,,2,18,0.45,0
2048,7899085,Potrero Hill,37.760648972082826,-122.40145687606564,Entire home/apt,140,263.0,2,30,1.24,0
2049,7900944,Western Addition,37.78009085987122,-122.43732628806744,Private room,129,302.0,1,41,1.02,0
2050,7901865,Haight Ashbury,37.764879126126736,-122.44804515013294,Entire home/apt,475,302.0,7,3,0.11,257
2051,7902488,Castro/Upper Market,37.76120939678321,-122.4424327385722,Private room,200,,3,7,0.18,0
2052,7902505,Potrero Hill,37.75531363662157,-122.39975163675831,Entire home/apt,150,203.0,3,98,2.54,143
2053,7902889,South of Market,37.785940004031794,-122.3940883164881,Shared room,90,48.0,30,146,3.72,293
2054,7903768,South of Market,37.7769795526583,-122.41384185624872,Private room,100,,60,2,0.06,0
2055,7914711,Mission,37.761784410112,-122.42216299739654,Entire home/apt,120,27.0,30,1,0.05,339
2056,7915270,Mission,37.763082260260795,-122.42155139062326,Entire home/apt,100,136.0,30,2,0.12,339
2057,7921739,Marina,37.80527830930045,-122.44026499785481,Entire home/apt,329,224.0,7,30,0.77,118
2058,7922690,Visitacion Valley,37.71143277215699,-122.40057327943266,Private room,100,281.0,2,212,5.33,156
2059,7923146,North Beach,37.80334234427559,-122.40800677981713,Entire home/apt,425,233.0,2,74,1.9,143
2060,7930461,West of Twin Peaks,37.74117007867128,-122.46350060605906,Private room,109,315.0,2,156,3.91,37
2061,7931074,Mission,37.75076257193162,-122.41797312158924,Entire home/apt,185,55.0,30,37,0.93,142
2062,7933407,Mission,37.7646239156546,-122.40675158621576,Entire home/apt,225,,2,61,1.57,0
2063,7933558,Western Addition,37.7844279929822,-122.44355470165002,Private room,59,,30,105,2.65,89
2064,7933807,Outer Sunset,37.747580442647106,-122.49069997381515,Private room,200,65.0,2,93,2.6,317
2065,7939511,Bernal Heights,37.74576291996643,-122.41543448402308,Private room,95,80.0,2,99,2.49,295
2066,7949624,Potrero Hill,37.7552564615562,-122.39826690361494,Private room,115,188.0,1,252,6.37,177
2067,7949668,Potrero Hill,37.75511534667301,-122.40041242899682,Private room,119,2.0,1,235,5.94,361
2068,7950946,Outer Sunset,37.76351348192717,-122.49791373613913,Entire home/apt,300,94.0,31,13,0.46,333
2069,7956829,Mission,37.755700830284994,-122.42323137746544,Entire home/apt,400,354.0,3,27,0.69,78
2070,7958214,Downtown/Civic Center,37.78663805843794,-122.40942679640793,Private room,180,,2,12,0.3,0
2071,7958278,Downtown/Civic Center,37.78836168328276,-122.41062792773502,Private room,180,,2,7,0.24,0
2072,7958316,Downtown/Civic Center,37.787698490308244,-122.40991172463116,Private room,180,,2,6,0.15,0
2073,7958349,Downtown/Civic Center,37.7884648865017,-122.40959166636841,Private room,180,,2,9,0.25,0
2074,7963103,Downtown/Civic Center,37.788372584015825,-122.41091031642416,Entire home/apt,269,6.0,1,12,0.3,362
2075,7968598,Castro/Upper Market,37.76684322618356,-122.43435264241621,Entire home/apt,220,304.0,3,5,0.13,21
2076,7968749,North Beach,37.80332148505003,-122.40781814948816,Entire home/apt,600,323.0,2,34,1.85,27
2077,7972067,Western Addition,37.78055559188708,-122.44744271350712,Entire home/apt,155,165.0,2,118,2.98,328
2078,7973781,Bernal Heights,37.745897282412855,-122.42015139849548,Entire home/apt,255,211.0,30,59,1.52,179
2079,7975011,Western Addition,37.78457339276415,-122.44501469918907,Private room,69,,30,0,,365
2080,7982082,Noe Valley,37.74697195739333,-122.43816952108645,Entire home/apt,450,12.0,3,33,0.84,351
2081,7983070,Presidio Heights,37.782671612449725,-122.4530896830139,Entire home/apt,700,319.0,31,48,1.29,140
2082,7985260,Mission,37.761714589563105,-122.42202385551927,Entire home/apt,120,0.0,30,2,0.06,339
2083,7989636,Nob Hill,37.79616578501585,-122.41236038614821,Private room,140,288.0,3,270,6.75,60
2084,7998215,Mission,37.75054282250833,-122.41655854238532,Private room,173,55.0,1,101,2.53,48
2085,7998278,Bernal Heights,37.740148322357626,-122.41909415283938,Entire home/apt,205,18.0,30,47,1.22,303
2086,8005452,Noe Valley,37.75113867506045,-122.43232605388765,Entire home/apt,295,41.0,30,45,1.16,365
2087,8018902,Outer Sunset,37.7466644184024,-122.50255989186262,Private room,70,,30,50,1.27,63
2088,8030646,Mission,37.75031713390467,-122.41667735530815,Private room,99,68.0,1,208,5.34,297
2089,8033268,Downtown/Civic Center,37.7884641782239,-122.41053642875328,Private room,180,,2,5,0.14,0
2090,8033975,Downtown/Civic Center,37.78749473278262,-122.409485068549,Private room,180,,2,2,0.05,0
2091,8041262,Castro/Upper Market,37.75927194030794,-122.4315821353025,Entire home/apt,515,353.0,4,8,0.26,6
2092,8048653,Visitacion Valley,37.7129876927169,-122.40016991761324,Private room,100,300.0,2,147,3.71,139
2093,8051735,Outer Sunset,37.75283698733767,-122.50435542496544,Entire home/apt,162,,30,22,0.56,310
2094,8053481,Mission,37.75416620694072,-122.42153361123906,Entire home/apt,200,,2,32,0.82,0
2095,8053887,Twin Peaks,37.75967317224792,-122.44687626724476,Entire home/apt,185,315.0,30,176,4.47,59
2096,8055632,Visitacion Valley,37.7129699656031,-122.40053010753509,Private room,100,313.0,2,145,3.64,128
2097,8061617,South of Market,37.77050962398364,-122.39259820754594,Entire home/apt,299,,30,1,0.03,187
2098,8066789,Mission,37.76264405075665,-122.42081667554694,Private room,3200,,1125,2,0.05,0
2099,8068539,Mission,37.75969584782224,-122.4231663436167,Entire home/apt,235,,30,5,0.13,365
2100,8082364,North Beach,37.79877877170332,-122.40585308507099,Entire home/apt,170,,30,57,1.45,97
2101,8084285,Downtown/Civic Center,37.7884576906625,-122.41062106372421,Private room,190,,2,8,0.2,0
2102,8084290,Downtown/Civic Center,37.787219557272046,-122.41068361441332,Private room,190,,2,1,0.04,0
2103,8085920,Noe Valley,37.753453976878575,-122.44195779536295,Private room,129,,30,9,0.23,266
2104,8086877,Financial District,37.79801290982288,-122.40037381495328,Entire home/apt,272,,30,0,,232
2105,8089051,Downtown/Civic Center,37.78845706110707,-122.41116984385792,Private room,250,,2,6,0.17,0
2106,8090484,Nob Hill,37.79248231083746,-122.41843518724569,Entire home/apt,100,,30,7,0.18,89
2107,8101297,Marina,37.80193533001893,-122.44016675535957,Private room,135,293.0,2,241,6.16,69
2108,8101619,Noe Valley,37.745518850460755,-122.43499338684092,Entire home/apt,250,316.0,1,29,0.74,11
2109,8102262,Bayview,37.7302017677852,-122.39827259082763,Private room,59,,30,122,3.07,89
2110,8105804,Financial District,37.787241780923544,-122.39936744353369,Entire home/apt,301,,30,4,0.11,0
2111,8105974,Mission,37.758422779483645,-122.4119597916242,Entire home/apt,358,354.0,2,32,0.81,32
2112,8117174,Bernal Heights,37.746631771440505,-122.4072579284656,Entire home/apt,299,354.0,4,20,0.51,0
2113,8117667,Inner Sunset,37.76420634275927,-122.46433496684831,Private room,139,219.0,3,72,1.84,69
2114,8119395,Western Addition,37.785182352335006,-122.44282921301657,Entire home/apt,2250,68.0,2,14,0.48,93
2115,8125277,Western Addition,37.78255464281553,-122.43810347937115,Entire home/apt,330,113.0,30,19,0.48,172
2116,8153807,Nob Hill,37.7953459429841,-122.41332991329664,Private room,100,,30,0,,365
2117,8155106,Haight Ashbury,37.76731364904521,-122.44579721856223,Private room,175,1.0,1,98,2.48,363
2118,8155586,Visitacion Valley,37.722130463551984,-122.4063245974231,Private room,410,308.0,3,80,2.07,5
2119,8159544,South of Market,37.77514406225485,-122.40896818661757,Private room,200,,13,0,,0
2120,8163114,North Beach,37.800829163801176,-122.40521286915346,Entire home/apt,206,114.0,30,13,0.33,139
2121,8164773,Haight Ashbury,37.77015667883739,-122.44807493052906,Entire home/apt,210,32.0,30,17,0.45,350
2122,8167459,Outer Richmond,37.77812036763717,-122.50262060064071,Private room,133,226.0,2,248,6.34,120
2123,8172628,Western Addition,37.77855980298784,-122.43632518996007,Private room,140,341.0,3,49,1.24,0
2124,8184928,Potrero Hill,37.76053872509219,-122.40395773384272,Entire home/apt,110,,999,12,0.31,89
2125,8187584,Noe Valley,37.74843675274167,-122.42819715664386,Entire home/apt,124,296.0,1,270,6.84,234
2126,8187662,Marina,37.80656823444672,-122.43500940970057,Entire home/apt,105,60.0,30,182,4.6,179
2127,8192881,Haight Ashbury,37.76922397372911,-122.44698208257,Entire home/apt,150,305.0,2,203,5.19,12
2128,8195090,Noe Valley,37.7537749880724,-122.44197460179342,Entire home/apt,135,302.0,2,198,5.72,155
2129,8195144,Twin Peaks,37.751345541488405,-122.4538285658913,Entire home/apt,148,11.0,3,165,4.19,150
2130,8202578,Downtown/Civic Center,37.788347076763145,-122.41119909379287,Entire home/apt,249,6.0,1,16,0.42,362
2131,8207632,Parkside,37.73438602045539,-122.49352859483105,Entire home/apt,211,277.0,2,97,2.51,250
2132,8207665,Outer Richmond,37.77785409970896,-122.48011034006564,Entire home/apt,247,54.0,2,92,2.5,11
2133,8208052,Western Addition,37.78397144060846,-122.42253574068964,Entire home/apt,129,,30,6,0.15,291
2134,8209055,Western Addition,37.788349670363615,-122.42833424922676,Entire home/apt,150,355.0,1,41,1.27,0
2135,8210662,Visitacion Valley,37.715554486730134,-122.39940123099352,Entire home/apt,224,119.0,30,94,2.39,334
2136,8221207,Bernal Heights,37.740674066963365,-122.41488582772348,Private room,140,5.0,30,113,3.37,269
2137,8241198,Russian Hill,37.800314140825314,-122.41267910704045,Entire home/apt,350,,1,17,1.76,0
2138,8270952,Castro/Upper Market,37.76478718047525,-122.43145133943516,Entire home/apt,120,,31,15,0.4,53
2139,8272458,Noe Valley,37.75410875054492,-122.43832124368113,Entire home/apt,259,280.0,2,165,4.92,66
2140,8272898,Bernal Heights,37.74338001915814,-122.42395658489716,Private room,78,,1,20,0.51,58
2141,8274904,Castro/Upper Market,37.76757368053793,-122.43638968002772,Private room,120,127.0,2,78,2.01,325
2142,8275596,Outer Mission,37.730353102650376,-122.44519996386438,Private room,104,198.0,4,172,4.39,169
2143,8276309,Western Addition,37.77190556684735,-122.4322628417372,Private room,95,297.0,1,129,3.29,6
2144,8277718,Bayview,37.71754724383433,-122.39659138107321,Private room,90,232.0,1,130,3.32,53
2145,8287266,Castro/Upper Market,37.764135922343606,-122.43188720587456,Private room,150,41.0,2,190,4.98,294
2146,8290464,Potrero Hill,37.76390696479184,-122.39552792355819,Entire home/apt,185,38.0,2,54,1.38,94
2147,8293777,South of Market,37.776558434739094,-122.39494097670135,Private room,120,,30,5,0.13,8
2148,8304579,Mission,37.749510788095016,-122.40980093974852,Private room,250,11.0,1,40,1.37,360
2149,8306331,Western Addition,37.78499732410688,-122.43809406338072,Entire home/apt,700,283.0,5,34,0.9,0
2150,8308630,Mission,37.75828897014402,-122.41963048893929,Private room,89,129.0,4,120,3.08,0
2151,8309401,Western Addition,37.77804538913249,-122.43819483174595,Private room,95,192.0,30,51,1.3,308
2152,8322874,South of Market,37.770254554410094,-122.41319436756605,Entire home/apt,299,309.0,2,51,1.3,8
2153,8324569,Western Addition,37.77164789693808,-122.43693702242322,Private room,125,65.0,30,117,2.98,339
2154,8328410,Downtown/Civic Center,37.78893895583631,-122.41721959921787,Entire home/apt,149,42.0,30,112,2.95,340
2155,8336042,Bernal Heights,37.747276200768326,-122.40765609056969,Entire home/apt,165,219.0,3,108,3.03,156
2156,8336228,Bernal Heights,37.74726953382519,-122.40862623470905,Entire home/apt,250,237.0,3,77,2.74,149
2157,8338986,Financial District,37.78935332009408,-122.3986227287538,Entire home/apt,255,,30,4,0.1,310
2158,8340498,Financial District,37.79601635778366,-122.39837357080664,Entire home/apt,176,,31,3,0.12,361
2159,8342838,Financial District,37.78423967590058,-122.39924557088956,Private room,100,,180,0,,0
2160,8351923,West of Twin Peaks,37.74287650074765,-122.4614685643413,Entire home/apt,99,101.0,1,245,6.24,322
2161,8352275,Outer Richmond,37.77897722275334,-122.50674914257999,Private room,129,35.0,1,340,8.67,331
2162,8352853,Russian Hill,37.79800981042328,-122.42177111872878,Entire home/apt,299,300.0,3,33,0.88,6
2163,8353031,Noe Valley,37.74680281575967,-122.43116234890459,Entire home/apt,425,36.0,2,45,1.9,150
2164,8356380,Crocker Amazon,37.711701892637436,-122.43451453432924,Private room,98,188.0,1,361,9.9,208
2165,8382187,Outer Richmond,37.77973559686613,-122.49897185235764,Entire home/apt,100,46.0,1,158,4.06,231
2166,8385246,Nob Hill,37.793359986017634,-122.41549763390913,Entire home/apt,167,33.0,30,17,0.44,179
2167,8386721,Potrero Hill,37.76158677657006,-122.40193145936956,Entire home/apt,500,200.0,30,37,0.95,365
2168,8411606,Seacliff,37.7866750798736,-122.49316168597302,Private room,130,288.0,2,159,4.27,68
2169,8417986,Potrero Hill,37.758078155228226,-122.39977553777241,Entire home/apt,160,347.0,6,51,1.32,17
2170,8418067,Western Addition,37.78409295578393,-122.44379639804848,Entire home/apt,293,39.0,30,2,0.05,340
2171,8422161,Financial District,37.787579408804454,-122.39867741517658,Entire home/apt,501,,30,2,0.13,353
2172,8438267,Potrero Hill,37.761180481247024,-122.39670333536137,Entire home/apt,195,98.0,3,39,1.22,103
2173,8441614,Marina,37.80584181310714,-122.44308619163344,Entire home/apt,173,,30,4,0.16,309
2174,8444947,Haight Ashbury,37.77176164245953,-122.44191208573669,Entire home/apt,349,75.0,1,65,1.88,164
2175,8456859,Outer Richmond,37.77392204444222,-122.50925050174969,Entire home/apt,150,157.0,30,97,2.57,321
