order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO63101,147,16006,2013-07-30,2013-08-06,2013-08-11,742,1,742
SO63101,245,16006,2013-07-30,2013-08-06,2013-08-11,35,1,35
SO63102,154,14595,2013-07-30,2013-08-06,2013-08-11,1215,1,1215
SO63103,135,9262,2013-07-30,2013-08-06,2013-08-11,1701,1,1701
SO63103,245,9262,2013-07-30,2013-08-06,2013-08-11,35,1,35
SO63104,130,13504,2013-07-30,2013-08-06,2013-08-11,1120,1,1120
SO63104,278,13504,2013-07-30,2013-08-06,2013-08-11,54,1,54
SO63105,134,14229,2013-07-30,2013-08-06,2013-08-11,1120,1,1120
SO63106,130,14030,2013-07-30,2013-08-06,2013-08-11,1120,1,1120
SO63106,286,14030,2013-07-30,2013-08-06,2013-08-11,25,1,25
SO63106,290,14030,2013-07-30,2013-08-06,2013-08-11,4,1,4
SO63106,259,14030,2013-07-30,2013-08-06,2013-08-11,2,1,2
SO63106,260,14030,2013-07-30,2013-08-06,2013-08-11,120,1,120
SO63107,130,14134,2013-07-30,2013-08-06,2013-08-11,1120,1,1120
SO63107,244,14134,2013-07-30,2013-08-06,2013-08-11,35,1,35
SO63108,125,2114,2013-07-30,2013-08-06,2013-08-11,2320,1,2320
SO63108,284,2114,2013-07-30,2013-08-06,2013-08-11,35,1,35
SO63108,289,2114,2013-07-30,2013-08-06,2013-08-11,5,1,5
SO63109,123,2127,2013-07-30,2013-08-06,2013-08-11,2320,1,2320
SO63109,104,2127,2013-07-30,2013-08-06,2013-08-11,10,1,10
SO63109,246,2127,2013-07-30,2013-08-06,2013-08-11,35,1,35
SO63110,123,2617,2013-07-30,2013-08-06,2013-08-11,2320,1,2320
SO63110,174,2617,2013-07-30,2013-08-06,2013-08-11,22,1,22
SO63110,168,2617,2013-07-30,2013-08-06,2013-08-11,8,1,8
SO63111,165,13669,2013-07-30,2013-08-06,2013-08-11,2384,1,2384
SO63111,288,13669,2013-07-30,2013-08-06,2013-08-11,29,1,29
SO63111,291,13669,2013-07-30,2013-08-06,2013-08-11,5,1,5
SO63111,247,13669,2013-07-30,2013-08-06,2013-08-11,55,1,55
SO63112,130,9437,2013-07-30,2013-08-06,2013-08-11,1120,1,1120
SO63112,295,9437,2013-07-30,2013-08-06,2013-08-11,5,1,5
SO63112,105,9437,2013-07-30,2013-08-06,2013-08-11,9,1,9
SO63113,134,16903,2013-07-30,2013-08-06,2013-08-11,1120,1,1120
SO63113,277,16903,2013-07-30,2013-08-06,2013-08-11,54,1,54
SO63114,126,11485,2013-07-30,2013-08-06,2013-08-11,540,1,540
SO63114,290,11485,2013-07-30,2013-08-06,2013-08-11,4,1,4
SO63114,285,11485,2013-07-30,2013-08-06,2013-08-11,21,1,21
SO63114,233,11485,2013-07-30,2013-08-06,2013-08-11,24,1,24
SO63115,166,97,2013-07-30,2013-08-06,2013-08-11,9,1,9
SO63115,165,97,2013-07-30,2013-08-06,2013-08-11,2384,1,2384
SO63116,159,755,2013-07-30,2013-08-06,2013-08-11,2384,1,2384
SO63116,244,755,2013-07-30,2013-08-06,2013-08-11,35,1,35
SO63116,233,755,2013-07-30,2013-08-06,2013-08-11,24,1,24
SO63117,128,12098,2013-07-30,2013-08-06,2013-08-11,540,1,540
SO63117,295,12098,2013-07-30,2013-08-06,2013-08-11,5,1,5
SO63117,105,12098,2013-07-30,2013-08-06,2013-08-11,9,1,9
SO63117,246,12098,2013-07-30,2013-08-06,2013-08-11,35,1,35
SO63118,128,16518,2013-07-30,2013-08-06,2013-08-11,540,1,540
SO63294,282,1583,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63295,285,8609,2013-07-31,2013-08-07,2013-08-12,21,1,21
SO63295,290,8609,2013-07-31,2013-08-07,2013-08-12,4,1,4
SO63296,289,13912,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63296,244,13912,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63296,277,13912,2013-07-31,2013-08-07,2013-08-12,54,1,54
SO63296,166,13912,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63297,289,1716,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63297,259,1716,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63298,139,3186,2013-07-31,2013-08-07,2013-08-12,2443,1,2443
SO63298,287,3186,2013-07-31,2013-08-07,2013-08-12,33,1,33
SO63298,290,3186,2013-07-31,2013-08-07,2013-08-12,4,1,4
SO63298,293,3186,2013-07-31,2013-08-07,2013-08-12,64,1,64
SO63299,113,4062,2013-07-31,2013-08-07,2013-08-12,565,1,565
SO63299,245,4062,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63300,122,6188,2013-07-31,2013-08-07,2013-08-12,2295,1,2295
SO63300,104,6188,2013-07-31,2013-08-07,2013-08-12,10,1,10
SO63300,295,6188,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63301,124,4925,2013-07-31,2013-08-07,2013-08-12,2320,1,2320
SO63301,174,4925,2013-07-31,2013-08-07,2013-08-12,22,1,22
SO63301,249,4925,2013-07-31,2013-08-07,2013-08-12,50,1,50
SO63302,125,5825,2013-07-31,2013-08-07,2013-08-12,2320,1,2320
SO63302,244,5825,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63302,166,5825,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63303,282,468,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63304,286,520,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63304,290,520,2013-07-31,2013-08-07,2013-08-12,4,1,4
SO63304,166,520,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63304,250,520,2013-07-31,2013-08-07,2013-08-12,50,1,50
SO63305,291,520,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63305,246,520,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63306,288,15713,2013-07-31,2013-08-07,2013-08-12,29,1,29
SO63306,291,15713,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63306,166,15713,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63307,282,301,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63307,289,301,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63308,289,14255,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63308,282,14255,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63308,174,14255,2013-07-31,2013-08-07,2013-08-12,22,1,22
SO63309,283,7757,2013-07-31,2013-08-07,2013-08-12,30,1,30
SO63309,289,7757,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63309,168,7757,2013-07-31,2013-08-07,2013-08-12,8,1,8
SO63310,274,4379,2013-07-31,2013-08-07,2013-08-12,70,1,70
SO63311,295,14148,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63311,245,14148,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63312,295,13666,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63312,247,13666,2013-07-31,2013-08-07,2013-08-12,55,1,55
SO63312,250,13666,2013-07-31,2013-08-07,2013-08-12,50,1,50
SO63313,295,5678,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63313,166,5678,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63314,289,4946,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63314,259,4946,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63315,289,16452,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63315,168,16452,2013-07-31,2013-08-07,2013-08-12,8,1,8
SO63315,233,16452,2013-07-31,2013-08-07,2013-08-12,24,1,24
SO63316,289,3749,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63316,260,3749,2013-07-31,2013-08-07,2013-08-12,120,1,120
SO63317,289,5018,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63317,247,5018,2013-07-31,2013-08-07,2013-08-12,55,1,55
SO63318,174,3112,2013-07-31,2013-08-07,2013-08-12,22,1,22
SO63318,247,3112,2013-07-31,2013-08-07,2013-08-12,55,1,55
SO63319,174,3242,2013-07-31,2013-08-07,2013-08-12,22,1,22
SO63319,247,3242,2013-07-31,2013-08-07,2013-08-12,55,1,55
SO63319,168,3242,2013-07-31,2013-08-07,2013-08-12,8,1,8
SO63320,289,5398,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63320,282,5398,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63320,246,5398,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63321,286,8249,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63321,259,8249,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63321,260,8249,2013-07-31,2013-08-07,2013-08-12,120,1,120
SO63322,275,18409,2013-07-31,2013-08-07,2013-08-12,54,1,54
SO63323,295,11558,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63324,290,15835,2013-07-31,2013-08-07,2013-08-12,4,1,4
SO63324,259,15835,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63325,290,11868,2013-07-31,2013-08-07,2013-08-12,4,1,4
SO63325,245,11868,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63326,288,17755,2013-07-31,2013-08-07,2013-08-12,29,1,29
SO63326,291,17755,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63326,245,17755,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63327,291,12767,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63327,288,12767,2013-07-31,2013-08-07,2013-08-12,29,1,29
SO63327,244,12767,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63328,285,14686,2013-07-31,2013-08-07,2013-08-12,21,1,21
SO63329,284,138,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63329,259,138,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63329,281,138,2013-07-31,2013-08-07,2013-08-12,159,1,159
SO63330,284,720,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63331,174,6410,2013-07-31,2013-08-07,2013-08-12,22,1,22
SO63331,168,6410,2013-07-31,2013-08-07,2013-08-12,8,1,8
SO63331,260,6410,2013-07-31,2013-08-07,2013-08-12,120,1,120
SO63332,105,14734,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63332,295,14734,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63332,278,14734,2013-07-31,2013-08-07,2013-08-12,54,1,54
SO63332,166,14734,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63333,174,2335,2013-07-31,2013-08-07,2013-08-12,22,1,22
SO63333,295,2335,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63333,104,2335,2013-07-31,2013-08-07,2013-08-12,10,1,10
SO63333,245,2335,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63334,246,580,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63334,166,580,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63335,119,7948,2013-07-31,2013-08-07,2013-08-12,769,1,769
SO63335,244,7948,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63336,108,8739,2013-07-31,2013-08-07,2013-08-12,540,1,540
SO63336,289,8739,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63336,282,8739,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63336,244,8739,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63337,110,4995,2013-07-31,2013-08-07,2013-08-12,540,1,540
SO63337,104,4995,2013-07-31,2013-08-07,2013-08-12,10,1,10
SO63337,295,4995,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63337,278,4995,2013-07-31,2013-08-07,2013-08-12,54,1,54
SO63338,125,4420,2013-07-31,2013-08-07,2013-08-12,2320,1,2320
SO63339,123,4492,2013-07-31,2013-08-07,2013-08-12,2320,1,2320
SO63339,104,4492,2013-07-31,2013-08-07,2013-08-12,10,1,10
SO63339,292,4492,2013-07-31,2013-08-07,2013-08-12,64,1,64
SO63339,295,4492,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63340,120,1449,2013-07-31,2013-08-07,2013-08-12,2295,1,2295
SO63340,284,1449,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63340,289,1449,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63340,259,1449,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63341,123,1453,2013-07-31,2013-08-07,2013-08-12,2320,1,2320
SO63341,284,1453,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63341,259,1453,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63342,122,4389,2013-07-31,2013-08-07,2013-08-12,2295,1,2295
SO63342,295,4389,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63342,104,4389,2013-07-31,2013-08-07,2013-08-12,10,1,10
SO63342,245,4389,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63343,150,17519,2013-07-31,2013-08-07,2013-08-12,742,1,742
SO63343,168,17519,2013-07-31,2013-08-07,2013-08-12,8,1,8
SO63344,152,414,2013-07-31,2013-08-07,2013-08-12,742,1,742
SO63344,288,414,2013-07-31,2013-08-07,2013-08-12,29,1,29
SO63344,291,414,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63344,250,414,2013-07-31,2013-08-07,2013-08-12,50,1,50
SO63344,166,414,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63345,146,17503,2013-07-31,2013-08-07,2013-08-12,742,1,742
SO63345,245,17503,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63346,136,4034,2013-07-31,2013-08-07,2013-08-12,1701,1,1701
SO63346,286,4034,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63347,143,7256,2013-07-31,2013-08-07,2013-08-12,2443,1,2443
SO63347,287,7256,2013-07-31,2013-08-07,2013-08-12,33,1,33
SO63347,290,7256,2013-07-31,2013-08-07,2013-08-12,4,1,4
SO63347,279,7256,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63348,143,9630,2013-07-31,2013-08-07,2013-08-12,2443,1,2443
SO63348,290,9630,2013-07-31,2013-08-07,2013-08-12,4,1,4
SO63348,287,9630,2013-07-31,2013-08-07,2013-08-12,33,1,33
SO63348,259,9630,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63349,123,3072,2013-07-31,2013-08-07,2013-08-12,2320,1,2320
SO63350,121,3216,2013-07-31,2013-08-07,2013-08-12,2295,1,2295
SO63350,289,3216,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63350,284,3216,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63350,174,3216,2013-07-31,2013-08-07,2013-08-12,22,1,22
SO63350,104,3216,2013-07-31,2013-08-07,2013-08-12,10,1,10
SO63351,157,14889,2013-07-31,2013-08-07,2013-08-12,1215,1,1215
SO63351,288,14889,2013-07-31,2013-08-07,2013-08-12,29,1,29
SO63351,291,14889,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63352,160,15092,2013-07-31,2013-08-07,2013-08-12,2384,1,2384
SO63352,105,15092,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63352,295,15092,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63352,247,15092,2013-07-31,2013-08-07,2013-08-12,55,1,55
SO63353,161,11253,2013-07-31,2013-08-07,2013-08-12,2384,1,2384
SO63353,244,11253,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63353,251,11253,2013-07-31,2013-08-07,2013-08-12,50,1,50
SO63354,127,12335,2013-07-31,2013-08-07,2013-08-12,540,1,540
SO63354,295,12335,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63354,105,12335,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63355,128,12059,2013-07-31,2013-08-07,2013-08-12,540,1,540
SO63355,105,12059,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63355,295,12059,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63355,246,12059,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63356,130,9661,2013-07-31,2013-08-07,2013-08-12,1120,1,1120
SO63356,244,9661,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63356,235,9661,2013-07-31,2013-08-07,2013-08-12,24,1,24
SO63357,138,6678,2013-07-31,2013-08-07,2013-08-12,1701,1,1701
SO63357,245,6678,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63358,130,9827,2013-07-31,2013-08-07,2013-08-12,1120,1,1120
SO63358,286,9827,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63358,290,9827,2013-07-31,2013-08-07,2013-08-12,4,1,4
SO63358,235,9827,2013-07-31,2013-08-07,2013-08-12,24,1,24
SO63359,130,13115,2013-07-31,2013-08-07,2013-08-12,1120,1,1120
SO63359,166,13115,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63359,249,13115,2013-07-31,2013-08-07,2013-08-12,50,1,50
SO63360,127,418,2013-07-31,2013-08-07,2013-08-12,540,1,540
SO63360,105,418,2013-07-31,2013-08-07,2013-08-12,9,1,9
SO63361,163,7126,2013-07-31,2013-08-07,2013-08-12,2384,1,2384
SO63362,158,4693,2013-07-31,2013-08-07,2013-08-12,2384,1,2384
SO63362,245,4693,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63363,286,3686,2013-08-01,2013-08-08,2013-08-13,25,1,25
SO63363,259,3686,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63364,174,7300,2013-08-01,2013-08-08,2013-08-13,22,1,22
SO63364,168,7300,2013-08-01,2013-08-08,2013-08-13,8,1,8
SO63365,289,10280,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63366,277,3519,2013-08-01,2013-08-08,2013-08-13,54,1,54
SO63366,166,3519,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63367,142,2606,2013-08-01,2013-08-08,2013-08-13,2443,1,2443
SO63367,246,2606,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63368,119,3171,2013-08-01,2013-08-08,2013-08-13,769,1,769
SO63368,274,3171,2013-08-01,2013-08-08,2013-08-13,70,1,70
SO63368,279,3171,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63369,120,6183,2013-08-01,2013-08-08,2013-08-13,2295,1,2295
SO63369,247,6183,2013-08-01,2013-08-08,2013-08-13,55,1,55
SO63370,120,6189,2013-08-01,2013-08-08,2013-08-13,2295,1,2295
SO63370,247,6189,2013-08-01,2013-08-08,2013-08-13,55,1,55
SO63371,122,5596,2013-08-01,2013-08-08,2013-08-13,2295,1,2295
SO63371,259,5596,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63372,124,2680,2013-08-01,2013-08-08,2013-08-13,2320,1,2320
SO63372,284,2680,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63373,259,622,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63374,288,16387,2013-08-01,2013-08-08,2013-08-13,29,1,29
SO63374,291,16387,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63374,259,16387,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63375,288,16053,2013-08-01,2013-08-08,2013-08-13,29,1,29
SO63375,291,16053,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63375,259,16053,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63376,104,11340,2013-08-01,2013-08-08,2013-08-13,10,1,10
SO63376,295,11340,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63377,272,8805,2013-08-01,2013-08-08,2013-08-13,70,1,70
SO63377,276,8805,2013-08-01,2013-08-08,2013-08-13,54,1,54
SO63378,104,3078,2013-08-01,2013-08-08,2013-08-13,10,1,10
SO63378,295,3078,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63378,278,3078,2013-08-01,2013-08-08,2013-08-13,54,1,54
SO63379,235,5010,2013-08-01,2013-08-08,2013-08-13,24,1,24
SO63379,274,5010,2013-08-01,2013-08-08,2013-08-13,70,1,70
SO63380,274,17987,2013-08-01,2013-08-08,2013-08-13,70,1,70
SO63380,166,17987,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63381,295,6508,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63381,247,6508,2013-08-01,2013-08-08,2013-08-13,55,1,55
SO63381,280,6508,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63382,295,6153,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63382,168,6153,2013-08-01,2013-08-08,2013-08-13,8,1,8
SO63383,295,7666,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63383,247,7666,2013-08-01,2013-08-08,2013-08-13,55,1,55
SO63383,168,7666,2013-08-01,2013-08-08,2013-08-13,8,1,8
SO63384,295,7070,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63385,289,12209,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63385,247,12209,2013-08-01,2013-08-08,2013-08-13,55,1,55
SO63386,289,10252,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63386,259,10252,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63386,281,10252,2013-08-01,2013-08-08,2013-08-13,159,1,159
SO63387,289,9765,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63387,259,9765,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63388,289,3621,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63389,286,5545,2013-08-01,2013-08-08,2013-08-13,25,1,25
SO63389,290,5545,2013-08-01,2013-08-08,2013-08-13,4,1,4
SO63390,285,9977,2013-08-01,2013-08-08,2013-08-13,21,1,21
SO63390,290,9977,2013-08-01,2013-08-08,2013-08-13,4,1,4
SO63390,246,9977,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63391,235,10074,2013-08-01,2013-08-08,2013-08-13,24,1,24
SO63391,295,10074,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63392,283,9866,2013-08-01,2013-08-08,2013-08-13,30,1,30
SO63392,289,9866,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63393,285,15846,2013-08-01,2013-08-08,2013-08-13,21,1,21
SO63393,290,15846,2013-08-01,2013-08-08,2013-08-13,4,1,4
SO63393,259,15846,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63394,295,9979,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63395,295,11384,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63395,166,11384,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63395,278,11384,2013-08-01,2013-08-08,2013-08-13,54,1,54
SO63396,288,18407,2013-08-01,2013-08-08,2013-08-13,29,1,29
SO63396,291,18407,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63396,246,18407,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63397,285,18377,2013-08-01,2013-08-08,2013-08-13,21,1,21
SO63398,285,11315,2013-08-01,2013-08-08,2013-08-13,21,1,21
SO63398,276,11315,2013-08-01,2013-08-08,2013-08-13,54,1,54
SO63398,166,11315,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63399,291,16960,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63399,248,16960,2013-08-01,2013-08-08,2013-08-13,50,1,50
SO63400,166,1519,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63401,174,6423,2013-08-01,2013-08-08,2013-08-13,22,1,22
SO63401,104,6423,2013-08-01,2013-08-08,2013-08-13,10,1,10
SO63401,295,6423,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63401,250,6423,2013-08-01,2013-08-08,2013-08-13,50,1,50
SO63401,166,6423,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63402,251,1274,2013-08-01,2013-08-08,2013-08-13,50,1,50
SO63403,123,4430,2013-08-01,2013-08-08,2013-08-13,2320,1,2320
SO63403,284,4430,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63403,174,4430,2013-08-01,2013-08-08,2013-08-13,22,1,22
SO63403,259,4430,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63403,168,4430,2013-08-01,2013-08-08,2013-08-13,8,1,8
SO63404,125,4372,2013-08-01,2013-08-08,2013-08-13,2320,1,2320
SO63404,174,4372,2013-08-01,2013-08-08,2013-08-13,22,1,22
SO63404,278,4372,2013-08-01,2013-08-08,2013-08-13,54,1,54
SO63405,158,6210,2013-08-01,2013-08-08,2013-08-13,2384,1,2384
SO63406,137,12641,2013-08-01,2013-08-08,2013-08-13,1701,1,1701
SO63406,275,12641,2013-08-01,2013-08-08,2013-08-13,54,1,54
SO63407,134,14222,2013-08-01,2013-08-08,2013-08-13,1120,1,1120
SO63407,295,14222,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63407,105,14222,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63407,166,14222,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63408,141,10170,2013-08-01,2013-08-08,2013-08-13,2443,1,2443
SO63408,105,10170,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63408,295,10170,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63408,166,10170,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63409,125,34,2013-08-01,2013-08-08,2013-08-13,2320,1,2320
SO63409,245,34,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63410,124,3039,2013-08-01,2013-08-08,2013-08-13,2320,1,2320
SO63410,174,3039,2013-08-01,2013-08-08,2013-08-13,22,1,22
SO63410,245,3039,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63411,124,2971,2013-08-01,2013-08-08,2013-08-13,2320,1,2320
SO63411,247,2971,2013-08-01,2013-08-08,2013-08-13,55,1,55
SO63412,127,12288,2013-08-01,2013-08-08,2013-08-13,540,1,540
SO63412,295,12288,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63412,105,12288,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63412,247,12288,2013-08-01,2013-08-08,2013-08-13,55,1,55
SO63413,126,12000,2013-08-01,2013-08-08,2013-08-13,540,1,540
SO63413,105,12000,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63413,295,12000,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63414,129,12126,2013-08-01,2013-08-08,2013-08-13,540,1,540
SO63414,294,12126,2013-08-01,2013-08-08,2013-08-13,64,1,64
SO63415,134,8990,2013-08-01,2013-08-08,2013-08-13,1120,1,1120
SO63416,137,6610,2013-08-01,2013-08-08,2013-08-13,1701,1,1701
SO63416,286,6610,2013-08-01,2013-08-08,2013-08-13,25,1,25
SO63417,132,17394,2013-08-01,2013-08-08,2013-08-13,1120,1,1120
SO63417,244,17394,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63417,166,17394,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63418,128,11488,2013-08-01,2013-08-08,2013-08-13,540,1,540
SO63418,295,11488,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63418,105,11488,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63418,244,11488,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63419,127,15956,2013-08-01,2013-08-08,2013-08-13,540,1,540
SO63419,285,15956,2013-08-01,2013-08-08,2013-08-13,21,1,21
SO63419,290,15956,2013-08-01,2013-08-08,2013-08-13,4,1,4
SO63420,128,16779,2013-08-01,2013-08-08,2013-08-13,540,1,540
SO63421,165,13220,2013-08-01,2013-08-08,2013-08-13,2384,1,2384
SO63421,295,13220,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63421,105,13220,2013-08-01,2013-08-08,2013-08-13,9,1,9
SO63421,244,13220,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63422,165,7131,2013-08-01,2013-08-08,2013-08-13,2384,1,2384
SO63423,160,910,2013-08-01,2013-08-08,2013-08-13,2384,1,2384
SO63423,105,910,2013-08-01,2013-08-08,2013-08-13,9,1,9
