id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6652232,Studio overlooking the Parthenon,34818649,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97704,23.73079,Entire home/apt,61,1,38,2018-10-02,0.52,1,0,0,00000364206
5571167,72m² Penthouse in central Athens,16320387,Aris,,ΓΚΥΖΗ,37.99118,23.74581,Entire home/apt,40,2,133,2022-05-05,1.52,1,213,7,
6679720,Bright loft near Acropolis,34964230,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9769,23.72434,Entire home/apt,50,1,149,2019-11-30,1.76,1,0,0,00000279921
5577982,Breathtaking Acropolis View Penthouse Suite Plaka,216378268,Cris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97022,23.7307,Entire home/apt,170,1,520,2022-06-10,5.98,1,273,109,
8029633,penthouse near to the center,42395817,Konstantinos,,ΠΑΓΚΡΑΤΙ,37.96902,23.75153,Entire home/apt,27,1,8,2018-10-01,0.13,1,320,0,00000306232
6683576,Modern Maisonette- Garden and Pool,34982050,Claire,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9792,23.72418,Entire home/apt,145,4,15,2021-08-30,0.18,4,0,7,00000944093
8083064,Athens Home 1,42693162,Nikos,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01671,23.73305,Entire home/apt,35,3,11,2018-12-11,0.15,2,312,0,00000013818
5604804,Whole floor flat in Athens,24722729,Mina,,ΠΡΟΜΠΟΝΑ,38.02597,23.73315,Entire home/apt,100,5,33,2019-07-28,0.38,2,58,0,
6687244,Apartment in a two-storey building,34999100,Savvas,,ΘΗΣΕΙΟ,37.97802,23.72253,Private room,30,1,118,2020-08-18,1.38,1,0,0,STR-801601
5622755,The best shelter in Athens center!,29145919,Ourania,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97706,23.72666,Entire home/apt,67,3,130,2022-05-20,1.52,1,291,8,00000075010
8108147,Modern flat next to the city centre,42811899,Ioannis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00857,23.72929,Entire home/apt,38,1,2,2016-05-08,0.02,1,363,0,
6700706,"",35069632,Mpampis,,ΠΑΤΗΣΙΑ,38.01336,23.73246,Entire home/apt,72,1,0,,,1,365,0,
8111201,Small apartment next to Acropolis,24766572,Eleni,,ΘΗΣΕΙΟ,37.97522,23.71841,Entire home/apt,75,2,3,2022-05-31,1.50,1,276,3,00001429645
5652131,Walk to all archeological sites,29292080,Paul,,ΘΗΣΕΙΟ,37.97353,23.71934,Entire home/apt,286,3,0,,,1,341,0,0206K92000310201
6707061,Athenian apartment in quiet area near all the bars,113353393,Harry,,ΠΕΤΡΑΛΩΝΑ,37.970863,23.712696,Entire home/apt,36,2,121,2022-04-16,1.46,34,307,15,00001155588
5662266,"Neoclassical House in Plaka, Athens",29353642,Sabine,,ΑΚΡΟΠΟΛΗ,37.971153,23.729937,Entire home/apt,191,3,3,2022-05-29,0.03,1,335,2,00001465790
8150001,Central Athens Balcony Apartment 1,39042147,Nestor,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99146,23.72708,Entire home/apt,48,2,352,2022-06-08,4.26,10,312,55,00000131510
6725282,"Close to Acropolis, under Lycabettus in city-heart",13597375,Filitsa,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98505,23.75485,Entire home/apt,27,2,48,2022-04-12,0.56,1,322,8,00000522763
8236519,Διαμερισμα στο Κεντο του Κολωνακιου,3657994,Lampros,,ΛΥΚΑΒΗΤΤΟΣ,37.98056,23.74554,Entire home/apt,350,3,0,,,1,363,0,034179986
5676228,Luxurious Penthouse- Business ready!!!,29222460,Esmeralda Smaragda,,ΠΑΓΚΡΑΤΙ,37.97066,23.74547,Entire home/apt,100,2,97,2021-10-21,1.11,1,320,7,00000381695
6725564,Cozy Flat in Heart of Acropolis,31290848,Nasos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968407,23.725826,Entire home/apt,48,2,303,2022-05-31,3.55,39,276,6,00000246011
5683244,Stone throw away from Athens Hilton,8666138,,,ΙΛΙΣΙΑ,37.97471,23.74889,Entire home/apt,105,1,117,2020-01-19,1.33,5,252,0,1024280
8247865,Relaxing 50m2 flat near the center,26546569,Cindy & Christophoros,,ΠΑΤΗΣΙΑ,38.01345,23.72954,Entire home/apt,30,1,51,2022-01-26,0.63,1,146,4,
6781997,Acropolis Stunning View,16842834,Dora,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95809,23.73612,Entire home/apt,70,3,74,2019-08-08,0.87,5,363,0,‭00000823454‬
8262175,"Maggy,s confortable appartement",35848715,Maffy,,ΠΑΓΚΡΑΤΙ,37.96773,23.74849,Entire home/apt,120,2,0,,,1,364,0,
5707869,Historical center outside your door!!,12457175,Vassilis And Rallou,,ΘΗΣΕΙΟ,37.97463,23.72065,Entire home/apt,39,2,115,2019-12-04,1.33,1,168,0,
6790561,Nice third floor apartment,30586148,Μαρία,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00327,23.72893,Entire home/apt,44,4,0,,,1,365,0,
5710721,Loft close to Acropolis-Keramikos-Big Terraces,1161464,Lydia,,ΚΕΡΑΜΕΙΚΟΣ,37.97979,23.71735,Entire home/apt,47,3,4,2019-06-28,0.05,2,108,0,
5731498,A beautiful 2 bdr house in the heart of Plaka,748818,George,,ΑΚΡΟΠΟΛΗ,37.970058,23.729946,Entire home/apt,168,2,76,2022-05-14,0.87,69,283,20,1409244
8281745,Calmans studio center of athehs,43246910,Chrysoula,,ΓΟΥΔΙ,37.98205,23.75644,Entire home/apt,60,3,0,,,1,364,0,
6826083,Appartment to rent in Athens.,35756106,Μαρία,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98848,23.72224,Entire home/apt,36,2,189,2022-06-16,2.22,2,353,25,00000223071
8288714,Studio ONLY 1 minute from metro,29479909,Virginia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99136,23.76206,Entire home/apt,28,4,1,2016-04-15,0.01,1,45,0,
8288957,Old style by the hill of Αcropolis,43704131,Zouli,,ΘΗΣΕΙΟ,37.97453,23.71727,Entire home/apt,60,2,164,2021-11-07,2.00,1,5,21,
5732674,beautiful apartment with view of the Acropolis,29221218,Konstantinos,,ΘΗΣΕΙΟ,37.97557,23.71883,Entire home/apt,71,1,531,2022-06-09,6.13,1,208,95,00000123102
6830986,Next to Acropolis colorful and cheery apartment,35778881,Fotini,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96346,23.71963,Entire home/apt,48,3,185,2022-03-17,2.17,1,263,16,00000145283
5744553,Gazi Boutique Apartment 1,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.98221,23.71304,Entire home/apt,49,2,209,2022-05-20,2.39,5,274,22,00000829321
5745302,Gazi Boutique Apartment 2,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.98222,23.71304,Entire home/apt,50,2,203,2022-05-26,2.32,5,140,25,00000204285
8322450,A-23. ❤of Kolonaki. Chic studio-7mins walk 2 metro,41710733,Pelly,,ΛΥΚΑΒΗΤΤΟΣ,37.9805,23.74463,Entire home/apt,60,5,65,2022-06-12,0.80,1,358,5,00000293390
6850682,Architect’s dream flat,34822602,Alexandros,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98457,23.7219,Entire home/apt,49,5,25,2022-06-02,0.59,1,13,8,00000451552
8326092,One bedroom flat in central Athens,101053965,Μαρβα,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00291,23.72716,Entire home/apt,31,4,132,2022-05-28,1.62,1,293,12,00000147586
6875721,Kolonaki square apartment - heart of Athens,36031803,Rallis,,ΚΟΛΩΝΑΚΙ,37.97668,23.73855,Entire home/apt,65,1,9,2019-09-23,0.11,1,25,0,00000172740
8338442,Charming Penthouse Apartment,18887487,Aristides,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98801,23.74453,Entire home/apt,55,3,40,2021-11-15,0.49,3,350,5,00001041595
8730959,Luxury furnished one-bedroom suite,45811799,George,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99632,23.76511,Entire home/apt,60,30,0,,,1,362,0,
6881456,Konstantinos' resting place for travelers,35575584,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97927,23.72541,Private room,40,2,95,2022-06-10,1.17,1,142,14,00000094522
8767366,Nostalgia apartment in the center,4781938,Souzanna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98931,23.72457,Entire home/apt,47,1,249,2022-06-11,3.38,1,228,58,00000097420
8339345,"Bright, cheerful two-bedroom",18887487,Aristides,,ΓΚΥΖΗ,37.9898,23.74513,Entire home/apt,65,4,20,2019-08-20,0.25,3,309,0,00001041660
6899760,AMAZING PENTHOUSE -ACROPOLIS VIEW PRIVATE TERRACE,36153148,Anna & Efi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9766,23.72617,Entire home/apt,171,2,354,2022-06-03,4.18,6,222,77,Exempt
8348482,Home sweet home,42753450,Josephine,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98149,23.73681,Entire home/apt,20,1,5,2015-11-23,0.06,1,0,0,
8806684,"Athens Centre, 1/BR, Metro st.",34981181,Georgios & Zinovia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98685,23.72052,Entire home/apt,53,2,91,2022-06-06,1.24,3,280,7,00000035915
6906551,"Heart of Athens, comfortable bright",35262313,Maria,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98224,23.73556,Entire home/apt,56,3,23,2021-12-17,0.32,1,86,2,00000326190
8824752,Urban Downtown Studio East,46223963,Dimitris,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.9603,23.73593,Entire home/apt,31,1,277,2022-05-18,3.41,4,343,17,Exempt
8379354,Athens flat 120m metro 3 bedrooms,3600854,Giorgos,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.0204,23.7287,Entire home/apt,81,2,25,2022-06-03,0.32,2,339,4,00000377973
6906866,Annas Family Home,36195042,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99297,23.72588,Entire home/apt,33,3,35,2022-04-19,0.42,1,259,5,
8397088,ALL TIME CLASSIC,43946661,Natalia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99829,23.73267,Entire home/apt,40,3,0,,,1,351,0,
8835412,"Apollo, low budget two room flat",46273460,Michael,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99753,23.72035,Entire home/apt,50,1,0,,,1,364,0,
6933242,Cosy central top floor studio,36347075,Γιώτα/Yota,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99957,23.76444,Entire home/apt,34,3,141,2019-09-13,1.66,1,293,0,0790960
8835847,"Pleasing home in Ano Petralona, Athens",42979399,Sophia,,ΠΕΤΡΑΛΩΝΑ,37.9682,23.7128,Entire home/apt,65,4,1,2015-12-19,0.01,1,358,0,
8857122,Design Studio in Psirri,34982050,Claire,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97855,23.72352,Entire home/apt,34,3,78,2022-06-05,0.96,4,97,14,00000312450
8404360,Pristine Apartment below Acropolis,31130941,Ioannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96281,23.72409,Entire home/apt,88,2,66,2022-06-15,0.82,3,319,16,00001082810
6971162,60m2 House  close to Metro/Airport,36552441,George,,ΠΕΝΤΑΓΩΝΟ,37.99739,23.77884,Entire home/apt,40,1,368,2022-06-15,4.37,2,351,46,00001424550
8434336,"Sunny,spacious,panoramic view,6p",44344550,Socrates,,ΠΟΛΥΓΩΝΟ,37.99933,23.75341,Entire home/apt,45,3,2,2017-01-02,0.03,1,363,0,
8877871,IN THE SHADOW OF PARTHENON,46164138,Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96796,23.72947,Entire home/apt,70,2,122,2022-04-16,1.51,2,148,25,00001104748
6980008,Your home in the heart of Athens.,1938902,Olga,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98383,23.74084,Entire home/apt,33,20,7,2016-04-06,0.08,1,0,0,
8885920,Studio in Hip Central Neighborhood,46490655,Xenia & Valerian,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96506,23.7241,Entire home/apt,34,2,133,2020-01-28,1.65,1,75,0,00000436658
8498718,"Quite and sunny, central Athens",44753482,Nikitas,,ΚΥΨΕΛΗ,38.00256,23.7383,Entire home/apt,20,2,63,2022-06-08,0.83,1,37,17,00000017196
6982366,Bedroom in an Acropolis view flat,33200523,Afrodite,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99843,23.72449,Private room,19,13,7,2021-10-10,0.08,6,49,2,00001553541
8515875,Lycabbetus Mountain.Centre of Athens Exarcheia,44840696,Dimitris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9859,23.74445,Private room,13,1,35,2019-10-22,0.50,1,322,0,
8895560,"Studio close to Athens centre, fast internet.",46536791,Lucas,,ΓΟΥΔΙ,37.98367,23.7596,Entire home/apt,38,3,82,2021-09-10,1.03,1,288,1,00000537940
10045648,Romantic and Clean Apartment -near Acropolis-,3421891,Peter,,ΖΑΠΠΕΙΟ,37.96699,23.73076,Entire home/apt,42,2,144,2022-05-23,1.82,2,296,24,00001290225
8907994,Stylish Loft in the Heart of Athens,46593457,Yiannis,,ΘΗΣΕΙΟ,37.97752,23.72251,Entire home/apt,60,3,231,2020-03-13,3.43,1,137,0,
8546315,Stylish and cozy studio apartment!,23602733,Zaira,,ΑΚΡΟΠΟΛΗ,37.97367,23.72054,Entire home/apt,46,3,251,2022-06-03,3.08,1,273,32,00000241818
8551279,cozy and artistic apartment,223226,Athanasia (Soula),,ΓΚΥΖΗ,37.99416,23.74798,Private room,16,4,181,2020-03-12,2.41,3,167,0,00000920301
10053500,Erato's apartment,26906617,Erato,,ΚΟΛΩΝΟΣ,38.00041,23.71909,Entire home/apt,50,3,0,,,1,364,0,
8913269,Apartment in Athens (Ano Patisia),20729903,Dimitris,,ΠΡΟΜΠΟΝΑ,38.02842,23.7378,Entire home/apt,25,4,0,,,1,335,0,00593317176
10053765,Διαμερισμα Συνταγμα Ακροπολη Πλακα,17626415,Theodora,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97649,23.73409,Entire home/apt,50,182,0,,,1,365,0,
8567406,modern & cozy apartment Neos Kosmos metro station,45088907,Fannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95832,23.72871,Entire home/apt,40,2,190,2022-05-31,2.34,1,314,38,00000211929
10082567,Ηλιόλουστο διαμέρισμα με θεα.......,51205355,Giorgos,,ΓΟΥΒΑ,37.95985,23.743504,Entire home/apt,50,5,20,2022-03-26,0.26,1,342,1,00000106073
8594460,The Chimney,36618961,Christos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98621,23.73071,Entire home/apt,42,2,145,2021-07-20,1.98,2,25,1,00000328347
8919942,♥Charming♥ apartment close to metro,2958137,Emilce,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02092,23.7346,Entire home/apt,35,3,187,2022-05-29,2.36,2,70,24,00000515053
10086046,Classy ACROPOLIS VIEW apartment,44651959,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96226,23.73155,Entire home/apt,46,1,91,2022-06-06,1.17,1,181,12,
8938319,Cosy and nice apartment in Athens,37378300,Constantinos,,ΠΑΓΚΡΑΤΙ,37.97154,23.7502,Entire home/apt,40,5,5,2022-06-08,0.26,1,141,4,01163241479
8608755,Άνετο σπίτι στο κέντρο της Αθήνας,45289847,Chrysoula,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00139,23.72794,Entire home/apt,50,1,7,2016-09-09,0.09,2,345,0,
10115941,Cozy apartment,51913677,Adonis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98583,23.74089,Entire home/apt,20,3,21,2018-08-13,0.27,1,0,0,
8628217,Furnished Apartment Fully Renovate,45380548,Filio,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99525,23.76825,Entire home/apt,50,3,1,2016-10-03,0.01,1,259,0,00000466718
8946786,Heritage house in Athens' heart,46765129,Helen,,ΚΕΡΑΜΕΙΚΟΣ,37.98039,23.72213,Entire home/apt,70,3,38,2022-05-27,0.47,1,333,8,00000127184
10130785,super central  - metro Acropolis,23371647,Νικολετα Ιωαννα,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96761,23.7287,Entire home/apt,48,1,281,2022-06-13,3.71,1,301,40,00000374702
8966105,chez maria,29641869,Dimitrios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99025,23.72337,Entire home/apt,24,1,68,2021-12-04,0.84,3,245,5,00000494574
8641766,HOME FROM HOME (KONONOS),34087315,Aliki,,ΠΑΓΚΡΑΤΙ,37.97031,23.75071,Entire home/apt,35,3,88,2022-06-06,1.39,1,107,14,00000019602
10182231,Family friedly apartment,50655909,Dimitris,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96375,23.73991,Entire home/apt,80,3,0,,,1,365,0,
8657610,Athens -Feel it like your own home,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99905,23.73782,Entire home/apt,55,3,37,2020-01-02,0.46,5,193,0,00000480969
8982912,Cozy Studio with Acropolis view - Wonderful area,46931484,Eleni,,ΚΕΡΑΜΕΙΚΟΣ,37.982,23.71701,Private room,25,4,70,2022-05-29,1.03,1,169,9,00000416609
10184538,Κεντρική γειτονιά της Αθήνας,52303369,Mario,,ΠΑΓΚΡΑΤΙ,37.97286,23.74957,Entire home/apt,47,2,0,,,1,335,0,
9010975,Apartment 60 s.m. with balcony in Kypseli,47053097,Dimitris,,ΠΑΤΗΣΙΑ,38.008472,23.736904,Entire home/apt,34,1,3,2022-06-13,3,1,107,3,00001582657
9016660,Nice art place in Akadimia Platonos,34749315,Natalia,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98898,23.70865,Private room,20,2,189,2020-03-14,2.33,1,0,0,00000339891
8662558,YOUR HOME IN THE CENTER OF ATHENS !,32779910,Ramiro,,ΚΥΨΕΛΗ,37.99837,23.73674,Private room,35,3,0,,,1,364,0,
10188217,LargeBeautifulVeryCleanCentral Flat,7520210,Irene,,ΚΟΛΩΝΑΚΙ,37.97879,23.73895,Entire home/apt,41,6,55,2020-01-31,0.73,1,70,0,00000107292
8665931,"Amazing, Spacious & Central!",4752870,Vicky,,ΚΥΨΕΛΗ,38.00159,23.73418,Entire home/apt,65,3,19,2017-06-30,0.26,1,106,0,
8670081,nautical house in Athens,45289847,Chrysoula,,ΑΝΩ ΚΥΨΕΛΗ,38.00782,23.73646,Entire home/apt,40,1,5,2016-09-06,0.06,2,358,0,00000194832
9055820,Boutique Twin,2370772,Sofia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97795,23.72534,Private room,120,1,0,,,9,0,0,0206K24000344201
10204599,Urban home,18208208,Michael,,ΠΑΓΚΡΑΤΙ,37.96725,23.75327,Entire home/apt,55,1,0,,,2,259,0,
9055948,Boutique Double,2370772,Sofia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97858,23.72601,Private room,120,1,0,,,9,0,0,0206K24000344201
8678502,Lovely Apartment in Athens-Psychiko,748818,George,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99934,23.7764,Entire home/apt,108,2,21,2022-05-08,0.26,69,191,10,1116220
10257486,"Central Athens, 5' to Metro!",31476648,Konstantinos,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99957,23.73113,Entire home/apt,45,2,22,2019-06-20,0.29,3,167,0,00000213868
8724046,Nilaya Athens,30598969,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9869,23.74632,Entire home/apt,30,2,0,,,1,46,0,ΑΜΑ 00000631921
11389273,UNDER THE BEAUTY OF PARTHENON,46164138,Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96838,23.72948,Entire home/apt,85,2,127,2022-06-11,1.67,2,234,15,00000143741
9067101,Cozy Apartment with Acropolis and Sea View,32660005,Zhou,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99704,23.74094,Entire home/apt,48,3,0,,,1,362,0,
9100860,"Stunning Acropolis View, Loft Apt, Central Athens",47445483,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97684,23.724,Entire home/apt,149,2,304,2022-06-13,3.89,1,270,82,00000409792
9113325,Artsy Athens Heart,11422670,Alex,,ΘΗΣΕΙΟ,37.97448,23.71579,Entire home/apt,53,2,159,2022-06-11,3.27,2,255,43,00000486188
10257772,Μix & Μatch Διαμέρισμα στα Σεπόλια.,52737859,Νικόλαος,,ΚΟΛΩΝΟΣ,38.000645,23.720074,Entire home/apt,29,5,2,2022-06-12,2,1,306,2,00001570080
9164870,"Athens Center, Spacious (120m), Quiet Apartment",40613594,Fotini,,ΠΑΓΚΡΑΤΙ,37.97055,23.74945,Entire home/apt,63,7,2,2018-03-27,0.03,1,0,0,00000006250
9176077,ATHENStay Loft,47243951,Effrossyni,,ΠΑΤΗΣΙΑ,38.01123,23.734,Entire home/apt,41,2,23,2022-05-21,0.29,16,267,2,00000038223
11402677,Lak Nirvana's Homes No 14,59556651,Antonis,,ΝΙΡΒΑΝΑ,38.01429,23.72125,Entire home/apt,89,2,5,2016-08-08,0.07,5,101,0,
11403148,"Breathtaking view, most central apt",59857287,Dimitrios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97488,23.73156,Private room,49,2,376,2020-02-16,4.90,1,20,0,00000817983
10258037,"Athens flat. A true home 250m, from Syntagma METRO",49434255,Dia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97488,23.73323,Entire home/apt,91,2,19,2021-12-31,0.30,4,22,6,00001122289
11403317,"ACROPOLIS AmazingView,Parking,Metro,A/C,",59845785,Georgios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96079,23.73379,Entire home/apt,79,2,47,2022-06-13,0.78,1,26,2,00000171564
11403364,Lak Nirvana's Homes No 13,59556651,Antonis,,ΝΙΡΒΑΝΑ,38.01415,23.7193,Entire home/apt,76,2,0,,,5,88,0,
9178630,Artist's flat in the heart of Athens,18818877,Dimitris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9852,23.74194,Entire home/apt,55,2,27,2022-06-12,0.34,1,105,5,00000297408
10265257,Grande - Spacious affordable luxury double room near Acropolis Athens,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9624,23.72169,Private room,48,15,151,2022-05-23,1.93,55,301,6,00000164262
9203875,Budjet studio 1min from metro Attiki,47267002,Tèo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9992,23.72409,Entire home/apt,30,2,228,2022-05-27,2.89,40,267,5,00000316310
11412192,Renovated Home near Athens centre.Next to metro st,59913297,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99285,23.76167,Entire home/apt,59,3,138,2021-01-18,1.85,1,276,0,00000406306
10271608,Athena's Nest- the best in Athens! A/C AND HEATED!,5108482,Alexi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97476,23.73322,Entire home/apt,119,1,388,2022-05-21,5.24,2,136,52,00000799157
11412697,Sunny Athens Private Townhouse,54669323,Zographos,,ΚΟΛΩΝΟΣ,37.99236,23.71526,Entire home/apt,49,3,58,2022-05-28,0.76,1,201,6,00000509480
11434023,Ηλιολουστο φιλοξενο οικογεννιακο διαμερισμα,60071074,Γεωργια,,ΑΝΩ ΚΥΨΕΛΗ,38.00539,23.73897,Entire home/apt,50,2,0,,,1,290,0,00000424584
9206258,Your home near the Acropolis,47882738,Liberty,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9752,23.73278,Entire home/apt,67,1,241,2022-06-17,3.05,1,151,40,00000763619
10271961,Cozy house with private yard,52819022,Panayota,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98361,23.71779,Entire home/apt,80,3,0,,,1,75,0,
9209461,C1: Classic Athenian Family Home near US Embassy,47897652,Eleni,,ΑΜΠΕΛΟΚΗΠΟΙ,37.982,23.75594,Entire home/apt,60,30,17,2018-10-26,0.22,4,317,0,00000231617
10277662,SUNNY COLORED VIEW TO THE ACROPOLIS,33200523,Afrodite,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00047,23.72585,Private room,19,13,2,2022-04-02,0.03,6,71,1,00001554176
11456350,Athina ART Apartment I (RED) Gazi,20880921,Stamatis,,ΓΚΑΖΙ,37.97695,23.70886,Entire home/apt,150,1,139,2022-05-23,1.83,3,229,19,00000244943
11458328,Athina ART Apartment II (BLUE) Gazi,20880921,Stamatis,,ΓΚΑΖΙ,37.97695,23.70884,Entire home/apt,147,2,173,2022-06-06,2.27,3,210,32,00000244900
10284539,Museum  Apt,3780097,Savvas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99057,23.73253,Entire home/apt,95,2,0,,,1,150,0,00000545827
11477359,Athina ART Apartment III (Yellow),20880921,Stamatis,,ΓΚΑΖΙ,37.97688,23.70888,Entire home/apt,141,2,138,2022-06-13,1.82,3,236,32,00000244921
9212877,ACROPOLIS VIEW - 100% authentic Athens experience,8171630,Stratos,,ΘΗΣΕΙΟ,37.97784,23.71996,Entire home/apt,65,1,141,2022-05-28,1.78,6,248,25,00001401685
9223182,Gazi Penthouse,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.9805,23.71472,Entire home/apt,50,2,192,2022-05-27,2.44,5,304,30,00000829332
