id,city,state,amount,share_under25
27212,"WHITEHALL","PA",0,.4187132
27213,"CROWNSVILLE","MD",204.94,.4411901
27214,"LOS ANGELES","CA",250,.5352823
27215,"DURHAM","NC",250,.5311326
27216,"TEMPLETON","CA",0,.4875372
27218,"KNOXVILLE","TN",750,.4760405
27219,"DURHAM","NC",900,.5311326
27220,"WEST LINN","OR",1400,.4673465
27221,"FARGO","ND",250,.5672258
27222,"MADISON","WI",590,.555514
27223,"LANCASTER","PA",250,.4659044
27224,"COLUMBUS","OH",720,.5344034
27225,"CHESTER","VA",0,.4458101
27226,"PLYMOUTH","MA",1168,.4365521
27227,"MONSON","MA",225,.4449917
27228,"CHICAGO","IL",0,.5333298
27229,"DES MOINES","WA",1150,.4679543
27230,"SAN FRANCISCO","CA",0,.4387415
27231,"FORT BRAGG","CA",0,.4264379
27232,"MIRAMAR","FL",250,.4524897
27233,"DALLAS","TX",0,.5500803
27234,"Denver","CO",0,.5182149
27235,"MANHATTAN BEACH","CA",321.75,.5116389
27236,"Uniontown","OH",0,.4421945
27237,"NEW YORK","NY",350,.477233
27238,"SPARTA","NJ",500,.413958
27240,"Temecula","CA",400,.539625
27241,"PORTLAND","ME",0,.4439363
27242,"LAKEVILLE","MA",300,.4365521
27243,"NEW YORK","NY",0,.477233
27244,"SALEM","VA",0,.4003168
27245,"MECHANICSVILLE","VA",495.55,.4238136
27246,"WASHINGTON","DC",0,.5195411
27247,"CHEVY CHASE","MD",570,.4435954
27248,"PORTLAND","OR",329.87,.4743172
27249,"AUSTIN","TX",500,.5566342
27250,"CAMBRIDGE","MA",350,.5174821
27251,"GREENBRAE","CA",0,.3973311
27252,"LOS ANGELES","CA",250,.5352823
27253,"SAN FRANCISCO","CA",500,.4387415
27254,"CHAPEL HILL","NC",750,.4791312
27256,"Raleigh","NC",0,.5281892
27257,"OAKLAND","CA",0,.4778767
27258,"FRANKLIN","TN",1000,.4813324
27259,"NORTHBROOK","IL",0,.4493886
27260,"LIVINGSTON","MT",308,.413494
27261,"PITTSBURGH","PA",525,.4520847
27262,"WASHINGTON","DC",0,.5195411
27263,"El Cerrito","CA",281.5,.4590964
27264,"Seattle","WA",455,.4679543
27265,"BRIGHTON","MI",560,.460889
27266,"Onalaska","WI",450,.4602126
27267,"VENICE","CA",0,.5116389
27268,"SEATTLE","WA",0,.4679543
27269,"BLOWING ROCK","NC",500,.4299632
27270,"RICHMOND","VA",400,.49286
27271,"Brookline","MA",0,.4494399
27272,"OCEANSIDE","CA",0,.4887954
27273,"VENICE","CA",0,.5116389
27274,"WASHINGTON","DC",0,.5195411
27275,"HENRYVILLE","PA",0,.4282033
27276,"SOUTH PASADENA","CA",0,.4120456
27277,"SILVER SPRING","MD",404.94,.4731771
27278,"MOUNT JULIET","TN",0,.4909945
27279,"HELENA","AL",237.59,.4528596
27280,"OAK BLUFFS","MA",0,.3656803
27281,"Fredericksburg","TX",0,.5018783
27282,"COCONUT CREEK","FL",280,.4524897
27283,"Chanhassen","MN",0,.4713001
27284,"ALEXANDRIA","VA",0,.4743382
27285,"ARLINGTON","TX",0,.4892371
27286,"BLOOMFIELD HILLS","MI",405,.4291991
27287,"SUGAR LAND","TX",300,.5032269
27288,"DURANGO","CO",500,.4403402
27289,"OAKLAND","CA",0,.4778767
27290,"WASHINGTON","DC",550,.5195411
27291,"SAN FRANCISCO","CA",475,.4387415
27292,"ALBUQUERQUE","NM",505,.4932771
27293,"Sebastopol","CA",463,.4264379
27294,"COLUMBIA","SC",395,.539798
27295,"SANTA MONICA","CA",250,.4035722
27296,"SALEM","OR",450,.4768394
27297,"PHILADELPHIA","PA",0,.5200281
27298,"WALNUT CREEK","CA",500,.4590964
27299,"Fort Huachuca","AZ",0,.4304103
27300,"WOODLAND PARK","CO",490,.4822966
27301,"WAYLAND","MA",489,.4164453
27302,"HOUSTON","TX",225.08,.548726
27303,"EL CAJON","CA",280,.4887954
27304,"MADISON","WI",250,.555514
27305,"MILL VALLEY","CA",0,.3973311
27306,"Middlebury","VT",0,.4013554
27307,"SEATTLE","WA",1406.01,.4679543
27308,"PALM BEACH GARDENS","FL",1000,.3923365
27309,"JACKSONVILLE","FL",0,.4874956
27310,"Eagle River","AK",425,.5246117
27311,"CAMBRIDGE","MA",0,.5174821
27312,"REDDING","CA",0,.4185865
27313,"SHELBY","NE",400,.4390505
27314,"WESTLAKE","OH",300,.4401636
27315,"CHESTERFIELD","MO",1000,.4428679
27316,"BOULDER","CO",350,.5435534
27317,"HEALDSBURG","CA",0,.4264379
27318,"WALNUT CREEK","CA",0,.4590964
27319,"DEL MAR","CA",700,.4887954
27320,"WESTPORT","CT",0,.4268852
27322,"Atlanta","GA",500,.5335559
27323,"SAN FRANCISCO","CA",205,.4387415
27324,"DAVENPORT","FL",303,.4301059
27325,"NASHVILLE","TN",239.58,.5177658
27326,"LOS ANGELES","CA",1000,.5352823
27327,"SAN FRANCISCO","CA",400,.4387415
27328,"SAN RAFAEL","CA",0,.3973311
27329,"NEW PALTZ","NY",738,.4346137
27330,"Northridge","CA",0,.4808716
27331,"NEW YORK","NY",0,.477233
27333,"WEST ORANGE","NJ",500,.4573098
27334,"SANDY","UT",0,.6004
27335,"BERKELEY","CA",400,.5246695
27336,"PALO ALTO","CA",0,.5186713
27337,"SAN DIMAS","CA",250,.5043881
27338,"NEW YORK","NY",0,.477233
27339,"WINDSOR","CT",300,.4174982
27340,"BELMONT","MA",225,.4494399
27341,"SAN JOSE","CA",350,.4954745
27342,"MINNEAPOLIS","MN",327.48,.5006417
27343,"SAN FRANCISCO","CA",1030,.4387415
27344,"HAYWARD","CA",407.96,.4590964
27345,"Durham","NC",220,.5311326
27346,"CYPRESS","CA",204,.5019037
27347,"SEMINOLE","FL",0,.3661081
27348,"PORTSMOUTH","NH",250,.412813
27349,"CHEVY CHASE","MD",557.22,.4435954
27350,"RICHARDSON","TX",860,.5117252
27351,"ROHNERT PARK","CA",265,.3973311
27352,"BROOKLYN","NY",0,.5131685
27353,"EAST HAMPTON","NY",605.95,.4160329
27354,"Clarendon Hills","IL",0,.4822353
27355,"THIEF RIVER FALLS","MN",308.8,.4373834
27356,"PALO ALTO","CA",475,.5186713
27357,"SABILLASVILLE","MD",0,.4416475
27358,"SUNNYVALE","CA",1050,.4402437
27359,"CULVER CITY","CA",0,.5116389
27360,"WASHINGTON","DC",0,.5195411
27361,"WASHINGTON","DC",0,.5195411
27362,"CARLISLE","MA",2000,.4164453
27364,"CLEVELAND HEIGHTS","OH",350,.4401636
27365,"KNOXVILLE","TN",0,.4760405
27366,"SAN DIEGO","CA",321,.520797
27367,"COVENTRY","CT",1100,.480446
27368,"MINNEAPOLIS","MN",250,.5006417
27369,"DALLAS","TX",230,.5500803
27370,"NEW YORK","NY",0,.477233
27372,"NEW YORK","NY",0,.477233
27373,"LOS ANGELES","CA",1250,.5352823
27374,"CAMBRIDGE","MA",220,.5174821
27375,"ANNAPOLIS","MD",0,.4512518
27376,"MANCHESTER","CT",0,.4174982
27378,"CHARLOTTE","NC",0,.5258363
27379,"AUSTIN","TX",330,.5566342
27380,"MIAMI","FL",1000,.4463278
27381,"LUTHERVILLE TIMONIUM","MD",0,.4411901
27382,"HARDINSBURG","KY",0,.4880398
27383,"PENA BLANCA","NM",455,.4361961
27384,"HOODSPORT","WA",0,.437393
27385,"BIG STONE GAP","VA",435,.4041638
27386,"Saint Paul","MN",0,.4917763
27387,"BETHESDA","MD",215,.4435954
27388,"GREENWOOD VILLAGE","CO",1000,.448189
27389,"CORONADO","CA",0,.520797
27390,"Canton","GA",0,.4938683
27391,"NEW LONDON","CT",1193,.4366401
27392,"WOODLAND","GA",333.3,.4249453
27393,"IRVINE","CA",0,.448464
27394,"WESTBROOK","ME",250,.4013654
27395,"SIMI VALLEY","CA",408,.4987158
27396,"FERNDALE","WA",250,.4644603
27397,"JERSEY CITY","NJ",235.05,.5357573
27398,"ROWLETT","TX",230,.5117252
27399,"LEXINGTON","MA",0,.4494399
27400,"ALEXANDRIA","VA",700,.4743382
27401,"NEW YORK","NY",981.6,.477233
27402,"BERKELEY","CA",350,.5246695
27403,"ANDERSON","SC",0,.4612637
27404,"Morgan Hill","CA",0,.4732465
27405,"CAMBRIDGE","MA",240,.5174821
27406,"Chestnut Hill","MA",0,.4494399
27407,"AURORA","CO",362.81,.4962959
27408,"EMERYVILLE","CA",205,.4778767
27409,"Clark","CO",500,.4004413
27410,"SAN JOSE","CA",580,.4954745
27411,"MADISON","MS",0,.4670858
27412,"WILLIAMSBURG","VA",0,.4238136
27413,"MINNEAPOLIS","MN",250,.5006417
27414,"KAILUA KONA","HI",534,.4707951
27415,"WEST DES MOINES","IA",282.31,.4701208
27416,"GIG HARBOR","WA",340.32,.4442257
27417,"PHILADELPHIA","PA",209.4,.5200281
27418,"Newport News","VA",0,.5044592
27419,"LOS ANGELES","CA",750,.5352823
27420,"PALO ALTO","CA",0,.5186713
27421,"LAGUNA NIGUEL","CA",569,.448464
27422,"HIGHLAND","MI",200.4,.4291991
27423,"SAVANNAH","GA",515,.5132356
27424,"CLAREMONT","CA",0,.5043881
27425,"BRADENTON","FL",0,.337309
27426,"BELLINGHAM","WA",0,.4644603
27427,"CARY","NC",1371,.4791312
27428,"Cambridge","MA",0,.5174821
27429,"SHERMAN OAKS","CA",0,.5056244
27430,"East Lansing","MI",355,.4949681
27431,"Berkeley","CA",270,.5246695
27432,"LITTLE ROCK","AR",0,.4881186
27433,"BURLINGTON","VT",500,.4651355
27434,"LIHUE","HI",0,.4707951
27436,"Palm City","FL",590,.3943123
27437,"SANTA MONICA","CA",1500,.4035722
27438,"COVINGTON","WA",0,.4650477
27439,"LEXINGTON","MA",0,.4494399
27440,"FREDERICK","MD",0,.4416475
27442,"BALLWIN","MO",210,.4428679
27443,"LITTLE COMPTON","RI",1650,.4185297
27444,"WILLIAMSBURG","VA",500,.4238136
27445,"DECATUR","GA",0,.4951164
27446,"ALBUQUERQUE","NM",0,.4932771
27447,"ARCATA","CA",0,.4658031
27448,"TACOMA","WA",736,.5109156
27449,"Needham","MA",1375,.4494399
27450,"MC LEAN","VA",0,.4798569
27451,"THETFORD CENTER","VT",375,.3841904
27452,"NEW ORLEANS","LA",0,.4940248
27453,"MAPLEWOOD","NJ",310,.4573098
27454,"Boston","MA",610,.5174821
27455,"GALESBURG","MI",0,.4640211
27456,"PHILADELPHIA","PA",750,.5200281
27457,"TUCSON","AZ",0,.4749739
27458,"Tijeras","NM",0,.4361961
27459,"Richmond","VA",0,.49286
27460,"IOWA CITY","IA",1500,.5322919
27461,"SAXTONS RIVER","VT",0,.3697922
27462,"El Cerrito","CA",385,.4590964
27463,"INDIO","CA",500,.4799049
27464,"ANNAPOLIS","MD",225,.4512518
27465,"EL SOBRANTE","CA",405,.5030745
27466,"PAINESVILLE","OH",466.27,.4190239
27467,"ROUND ROCK","TX",460,.5018783
27468,"CINCINNATI","OH",0,.4760331
27469,"CORAL GABLES","FL",1000,.4463278
27470,"OAKLAND","CA",275,.4778767
27471,"SAN FRANCISCO","CA",0,.4387415
27472,"LEESBURG","VA",0,.4958435
27474,"PORTLAND","OR",310,.4743172
27475,"Chicago","IL",0,.5333298
27476,"SANTA FE","NM",370,.4049562
27477,"EUGENE","OR",272,.4229293
27478,"Chapel Hill","NC",0,.4791312
27479,"TEATICKET","MA",362.95,.3656803
27481,"NEW YORK","NY",0,.4982589
27482,"ALISO VIEJO","CA",0,.448464
27483,"OKLAHOMA CITY","OK",325,.5160164
27484,"CALISTOGA","CA",0,.4590964
27485,"SHERMAN OAKS","CA",430,.5056244
27486,"ASHLAND","OR",1650,.4052518
27487,"DULLES","VA",375,.4958435
27488,"CROFTON","MD",252.08,.446264
27489,"OCALA","FL",250,.3429156
27490,"DETROIT","MI",315,.4930004
27491,"Davie","FL",0,.4322133
27492,"AMHERST","MA",325,.4449917
27493,"AUBURN","ME",250,.4207275
27494,"Washington","DC",0,.5195411
27495,"BERKELEY","CA",0,.5246695
27496,"Jersey City","NJ",0,.5357573
27497,"PACIFICA","CA",215,.4402437
27498,"KEWADIN","MI",0,.3951156
27499,"San Mateo","CA",0,.4298374
27500,"CHESTNUT HILL","MA",255,.4494399
27501,"NORTHFIELD","IL",1508,.4493886
27502,"CHICAGO","IL",700,.5333298
27503,"NOVATO","CA",230,.3973311
27504,"NEW YORK","NY",0,.477233
27505,"Siler City","NC",0,.4301965
27506,"Medfield","MA",0,.4028738
27507,"POST MILLS","VT",0,.3841904
27508,"PHOENIX","AZ",0,.5434535
27509,"MONTEREY","CA",300,.5267005
27510,"DEWITT","MI",304.6,.4949681
27511,"EL PASO","TX",300,.5433471
27512,"Ashburn","VA",0,.4958435
27513,"INDIANAPOLIS","IN",275,.5148932
27514,"Boca Raton","FL",530,.3923365
27515,"WEST BLOOMFIELD","MI",750,.4291991
27516,"BROOKLYN","NY",0,.5131685
27517,"ROSEVILLE","CA",0,.4751711
27518,"LAGUNA NIGUEL","CA",700,.448464
27519,"LAS VEGAS","NV",0,.4974553
27520,"NORMAN","OK",600,.4923141
27521,"SANTA BARBARA","CA",300,.5105435
27522,"NASHVILLE","TN",217.88,.5177658
27523,"Poughkeepsie","NY",0,.4951494
27524,"PORTLAND","OR",250,.4743172
27525,"PITTSBORO","NC",0,.4301965
27526,"FORT COLLINS","CO",0,.4855731
27527,"MUKILTEO","WA",0,.4644603
27528,"NEW YORK","NY",1450,.4624566
27529,"Los Angeles","CA",0,.5352823
27530,"WASHINGTON","DC",562,.5195411
27531,"Arlington","VA",0,.5314384
27532,"WEST HOLLYWOOD","CA",230,.5352823
27533,"CRYSTAL LAKE","IL",0,.4493886
27534,"CINCINNATI","OH",290,.4760331
27535,"CLOVIS","NM",195.95,.5437968
27536,"BROOKLYN","NY",25,.5131685
27537,"BETHESDA","MD",300,.4435954
27538,"NEW CANAAN","CT",0,.4268852
27539,"BOULDER","CO",635,.5435534
27540,"HARKER HEIGHTS","TX",392.52,.5561231
27541,"SANDY HOOK","CT",0,.3924814
27542,"OAK PARK","IL",650,.4410785
27543,"ENCINITAS","CA",250,.4887954
27544,"OCEANSIDE","CA",0,.4887954
27546,"EUGENE","OR",0,.4229293
27547,"GREER","SC",255,.4612637
27548,"NEWARK","DE",1529,.4954163
27549,"LAGO VISTA","TX",610,.5018783
27550,"ALBUQUERQUE","NM",240,.4932771
27551,"Oakland","CA",0,.4778767
27552,"RICHARDSON","TX",1717.14,.5117252
27553,"WESTPORT","CT",1000,.4268852
27554,"STEWARTSVILLE","MO",500,.4492032
27555,"JEFFERSON CITY","MO",250,.4690362
27556,"WATERVILLE","ME",500,.4031826
27557,"Chicago","IL",0,.5333298
27558,"Mars","PA",455,.4160013
27559,"CHICAGO","IL",975,.5333298
27561,"COLORADO SPRINGS","CO",500,.5112923
27562,"SAINT PAUL","MN",0,.4917763
27563,"BELTSVILLE","MD",500,.499497
27564,"SHOW LOW","AZ",0,.4564637
27565,"Wayne","PA",0,.4378969
27566,"PORTSMOUTH","NH",800,.412813
27567,"WINNETKA","IL",750,.4493886
27568,"PLAINFIELD","NJ",1030,.4573098
27569,"MERIDIAN","ID",211.78,.5165085
27570,"VERO BEACH","FL",0,.3713668
27571,"OAKLAND","CA",850,.4778767
27572,"DALLAS","TX",0,.5500803
27573,"MINNEAPOLIS","MN",275,.5006417
27574,"LOUDON","TN",0,.4008584
27575,"SISTERS","OR",350,.4236024
27576,"Boca Raton","FL",536,.3923365
27577,"DALLAS","TX",1250,.5500803
27578,"SOUTH LAKE TAHOE","CA",0,.4413235
27579,"CHANDLER","AZ",241,.4831868
27580,"AUSTIN","TX",300,.5566342
27581,"Brooklyn","NY",0,.5131685
27582,"Gettysburg","PA",1450,.4208314
27583,"SOUTH LAKE TAHOE","CA",0,.4413235
27584,"LOS ANGELES","CA",1025,.5352823
27585,"BOULDER","CO",250,.5435534
27586,"SEVERN","MD",300,.446264
27587,"WALLACE","WV",250,.4045722
27588,"SAN MATEO","CA",525,.4298374
27589,"OMAHA","NE",525,.5261874
27590,"CROZET","VA",288,.4685583
27591,"PALM HARBOR","FL",0,.3584583
27592,"NORTH HILLS","CA",500,.4808716
27593,"JANESVILLE","WI",0,.4441077
27594,"FORT WAYNE","IN",0,.4995596
27595,"LUBBOCK","TX",905,.5668864
27596,"WALNUT CREEK","CA",207.04,.4590964
27597,"Ashland","WI",0,.395528
27598,"SANTA MONICA","CA",0,.4035722
27599,"PLANO","TX",550,.5117252
27600,"ANNAPOLIS","MD",239.11,.4512518
27601,"MINOT","ND",700,.4947829
27603,"ARVADA","CO",1950,.4962959
27604,"PALMETTO","GA",763,.4906479
27605,"Burbank","CA",0,.4404114
27606,"GREENWICH","CT",250,.4268852
27607,"ROCKVILLE","MD",0,.4435954
27608,"Arlington","VA",0,.5314384
27609,"SALT LAKE CITY","UT",1217.53,.5593248
27610,"BILLINGS","MT",0,.4665444
27611,"CHICAGO","IL",500,.5333298
27612,"BERKLEY","MI",218,.4307068
27613,"WILMINGTON","MA",250,.4513606
27614,"ASHEVILLE","NC",0,.4380134
27615,"LAKEWOOD","CO",0,.5182149
27616,"BROOKLYN","NY",325,.5131685
27617,"TAMPA","FL",0,.5000342
27618,"JACKSONVILLE","FL",450,.4874956
27619,"PORTLAND","OR",0,.4743172
27620,"ALEXANDRIA","VA",1000,.4743382
27621,"EUGENE","OR",415,.4229293
27622,"FRANKFORT","KY",275,.4363157
27623,"RIVA","MD",1000,.446264
27624,"SAN FRANCISCO","CA",260,.4387415
27625,"WASHINGTON","DC",250,.5195411
27626,"ALEXANDRIA","VA",500,.4743382
27627,"SAN FRANCISCO","CA",500,.4387415
27628,"Los Angeles","CA",1155,.5352823
27629,"The Plains","VA",0,.4958435
27630,"EMERYVILLE","CA",0,.4778767
27631,"NORTH FALMOUTH","MA",237.88,.3656803
27632,"Gardena","CA",637,.5116389
27633,"LA HABRA HEIGHTS","CA",1963.72,.5019037
27634,"INDIANAPOLIS","IN",377,.5148932
27635,"SANTA ANA","CA",850,.5482978
27636,"ABILENE","TX",302,.5307215
27637,"Humble","TX",0,.4934856
27638,"WESTBROOK","ME",516.68,.4013654
27639,"BROOKLINE","MA",350,.4494399
27640,"NEW YORK","NY",0,.477233
27641,"OAKLAND","CA",600,.4778767
27642,"PALO ALTO","CA",250,.5186713
27643,"RICHLAND","WA",0,.5326748
27644,"NEW YORK","NY",0,.477233
27645,"Florence","MA",707,.4449917
27646,"MILFORD","PA",850,.4282033
27647,"BETTENDORF","IA",515,.436352
27648,"ISSAQUAH","WA",0,.4650477
27649,"BRONX","NY",305,.5286456
27650,"RALEIGH","NC",250,.5281892
27651,"BELLMORE","NY",500,.4341284
27652,"SIERRA MADRE","CA",0,.4120456
27653,"KIRKLAND","WA",1114,.4650477
27654,"WOODSIDE","CA",500,.4402437
27655,"DEERFIELD","IL",0,.4493886
27657,"CHICO","CA",1112.25,.4713358
27658,"VIRGINIA BEACH","VA",517.08,.4860543
27659,"Round Mountain","TX",0,.5018783
27660,"Minneapolis","MN",250,.5006417
27661,"KYLE","TX",865,.5018783
27662,"LOS ANGELES","CA",250,.5352823
27663,"OAKLAND","CA",500,.4778767
27664,"SANTA YNEZ","CA",575,.4875372
27665,"PORTLAND","OR",0,.4743172
27666,"BOWLING GREEN","KY",0,.485794
27667,"CLEMSON","SC",300,.4612637
27668,"LAS VEGAS","NV",750,.4974553
27669,"COLUMBUS","OH",0,.5344034
27670,"MERION STATION","PA",0,.4378969
27671,"SCOTTSDALE","AZ",220,.4831868
27672,"SAN RAFAEL","CA",0,.3973311
27673,"RICHARDSON","TX",356.91,.5117252
27674,"WESTMINSTER","CA",227.8,.448464
27675,"EVANSTON","IL",0,.5017276
27676,"BOILING SPRINGS","SC",230,.452407
27677,"NORTHAMPTON","MA",350,.4449917
27678,"BROOKLYN","NY",0,.5131685
27679,"SAN RAMON","CA",0,.4590964
27680,"SEBASTOPOL","CA",0,.4264379
27681,"FOREST HILLS","NY",327.95,.4543639
27682,"SANTA CLARA","CA",650,.4732465
27683,"Vallejo","CA",0,.4590964
27684,"STATE COLLEGE","PA",0,.5293475
27685,"SHELLEY","ID",0,.5293158
27686,"Cool","CA",0,.4593699
27687,"PLANO","TX",1000,.5117252
27688,"WASHINGTON","DC",0,.5195411
27689,"Big Sky","MT",0,.4770577
27690,"LOS ALAMOS","NM",0,.4049562
27691,"JONESBORO","AR",750,.4757784
27692,"LAKEVILLE","MN",0,.4665258
27693,"CHICAGO","IL",1075,.5333298
27694,"ROHNERT PARK","CA",0,.3973311
27695,"CHAGRIN FALLS","OH",500,.4190239
27696,"NEW HAVEN","CT",1100,.511386
27697,"KANSAS CITY","MO",0,.4927863
27698,"SACRAMENTO","CA",741.41,.5245932
27699,"DECATUR","GA",700,.4951164
27700,"SANTA ANA","CA",0,.5482978
27701,"AVON LAKE","OH",500,.4190239
27702,"Brooklyn","NY",396,.5131685
27704,"MENLO PARK","CA",500,.4402437
27705,"BALTIMORE","MD",0,.4849183
27706,"BURLINGTON","VT",0,.4651355
27707,"Albuquerque","NM",0,.4932771
27708,"WASHINGTON","DC",420,.5195411
27709,"NORTH BENNINGTON","VT",882.5,.38972
27710,"Chicago","IL",280,.5333298
27711,"HAMPTON","VA",220,.5044592
27712,"LOVELAND","OH",0,.4519207
27713,"FAIR OAKS","CA",1273.9,.4593699
27714,"STUDIO CITY","CA",425,.4961229
27715,"DALLAS","TX",0,.5500803
27716,"HAVERFORD","PA",0,.4378969
27717,"CHICAGO","IL",500,.5333298
27718,"CHAPEL HILL","NC",300,.4791312
27719,"LAWRENCE","KS",505.95,.5135395
27720,"LONG BEACH","CA",280,.5248182
27721,"KINGSTON","NY",464.09,.3750656
27723,"Atlanta","GA",0,.5335559
27724,"SEDONA","AZ",402.25,.3510678
27725,"Eugene","OR",0,.4229293
27726,"AVON LAKE","OH",350,.4190239
27729,"NASHVILLE","TN",500,.5177658
27730,"SANTA MONICA","CA",385.95,.4035722
27731,"ATLANTA","GA",500,.5335559
27732,"SIERRA MADRE","CA",0,.4120456
27733,"MOSCOW","ID",0,.4529644
27734,"FENNVILLE","MI",0,.4757916
27735,"SOUTH BEND","IN",350,.4841227
27736,"HARTFORD","CT",330,.4804932
27737,"GREENVILLE","SC",550,.4612637
27738,"SANTA FE","NM",264,.4049562
27739,"PRAIRIE VILLAGE","KS",0,.4575081
27740,"SWANTON","MD",235,.4218732
27741,"FREDERICKSBURG","VA",500,.4766693
27742,"OAKLAND","CA",1000,.4778767
27743,"INDIANAPOLIS","IN",640,.5148932
27744,"San Francisco","CA",0,.4387415
27745,"NEW YORK","NY",0,.477233
27746,"Sarasota","FL",0,.337309
27747,"BLOWING ROCK","NC",0,.4299632
27748,"LOS ANGELES","CA",300,.5352823
27749,"NORTH MIAMI","FL",200.99,.4463278
27750,"Avondale Estates","GA",0,.4951164
27751,"FRANKLIN","IN",0,.4582143
27752,"OAKLAND","CA",250,.4778767
27753,"SELLERSVILLE","PA",0,.3987547
27754,"BURLINGTON","NJ",245,.430521
27755,"BROOKLYN","NY",0,.5131685
27756,"WEST HOLLYWOOD","CA",420,.5352823
27757,"CARLISLE","PA",250,.4234625
27758,"ALEXANDRIA","VA",0,.4743382
27759,"NEW YORK","NY",0,.477233
27760,"SEATTLE","WA",0,.4679543
27761,"PETALUMA","CA",400,.3973311
27762,"CAMBRIDGE","MA",575,.5174821
27763,"LONG LAKE","MN",0,.4713001
27764,"Coral Gables","FL",300,.4463278
27765,"DALLAS","TX",691,.5500803
27766,"CHICAGO","IL",399.43,.5333298
27767,"BROOKLINE","NH",325,.4249431
27768,"FOUNTAIN","CO",0,.4822966
27770,"New York","NY",0,.477233
27771,"SAN LEANDRO","CA",260,.4590964
27772,"Woodstock","NY",0,.3750656
27773,"PARK RIDGE","IL",205,.4493886
27774,"SEATTLE","WA",310,.4679543
27775,"WEST CHESTER","PA",905,.4510214
27776,"PENNINGTON","NJ",0,.4305483
27778,"MONROE TOWNSHIP","NJ",0,.4375436
27779,"Chicago","IL",675,.5333298
27780,"STINSON BEACH","CA",2000,.3973311
27781,"RANCHO SANTA FE","CA",0,.4887954
27782,"GENEVA","IL",325,.4846078
27784,"HOUSTON","TX",1430.45,.548726
27785,"SAUGERTIES","NY",0,.3750656
27786,"DEWITT","MI",355,.4949681
27787,"BOSTON","MA",630,.5174821
27788,"LIBERTYVILLE","IL",405,.4493886
27789,"SAINT IGNACE","MI",720,.3805149
27790,"Madison","WI",0,.555514
27791,"WESTON","MA",0,.4494399
27792,"LAGUNA BEACH","CA",718.11,.448464
27793,"BOWIE","MD",410,.499497
27794,"Eugene","OR",0,.4229293
27795,"SEATTLE","WA",0,.4679543
27796,"CAMBRIDGE","MA",2000,.5174821
27797,"DURHAM","NC",662,.5311326
27798,"LOS ANGELES","CA",0,.5352823
27799,"COLORADO SPRINGS","CO",375,.5112923
27800,"BOWIE","MD",0,.499497
27801,"BLOOMFIELD HILLS","MI",1000,.4291991
27802,"Pompano Beach","FL",0,.4524897
27803,"SUN LAKES","AZ",862.97,.4831868
27804,"HUDSON","OH",890.5,.4380642
27805,"Keller","TX",0,.5233899
27806,"PITTSBURGH","PA",0,.4520847
27807,"HOUSTON","TX",579,.548726
27809,"EAST PEORIA","IL",0,.481851
27810,"PRINEVILLE","OR",237.22,.4236024
27811,"VANCOUVER","WA",450,.4597161
27812,"Bearsville","NY",450,.3750656
27813,"BEAVERTON","OR",500,.4673465
27814,"GLENCOE","IL",0,.4493886
27815,"NEW ORLEANS","LA",0,.4940248
27816,"GILROY","CA",0,.4732465
27817,"HUNTINGTON BEACH","CA",0,.448464
27818,"PURCELLVILLE","VA",940.92,.4958435
27819,"Three Lakes","WI",0,.3372906
27820,"BROOKLYN","NY",640,.5131685
27821,"GLENVIEW","IL",250,.4493886
27822,"ROCHESTER","NY",775,.4885501
27823,"Highlands Ranch","CO",0,.448189
27824,"SAN RAFAEL","CA",0,.3973311
27825,"LOCUST GROVE","VA",1120.45,.4585948
27826,"VAN NUYS","CA",0,.5056244
27827,"POTOMAC","MD",355,.4435954
27828,"HALLANDALE BEACH","FL",0,.4524897
27829,"COVE","AR",441.5,.4010967
27830,"ALEXANDRIA","VA",1000,.4743382
27832,"COLUMBUS","OH",350,.5344034
27833,"HENDERSONVILLE","NC",0,.3891892
27834,"SAINT CLOUD","MN",500,.4830595
27835,"WASHINGTON","DC",276.65,.5195411
27836,"ASHLAND","OR",1135,.4052518
27837,"ASHLAND","VA",0,.419202
27838,"SAINT CHARLES","IL",240.56,.4846078
27839,"TAMPA","FL",297.87,.5000342
27840,"HOLICONG","PA",0,.3987547
27841,"ATLANTA","GA",0,.5335559
27842,"MONTCLAIR","NJ",0,.4573098
27843,"CAMBRIDGE","MA",0,.5174821
27844,"CHANTILLY","VA",598,.4958435
27845,"CHARLOTTESVILLE","VA",450,.4685583
27846,"Valley Center","CA",0,.4887954
27847,"OAKLAND","CA",610.33,.4778767
27848,"WASHINGTON","DC",0,.5195411
27849,"JAMAICA PLAIN","MA",0,.5174821
27850,"Albany","NY",0,.5078134
27851,"EL CERRITO","CA",230,.4590964
27852,"Columbia","MD",0,.4411901
27853,"KENNETT SQUARE","PA",730,.4510214
27855,"ANOKA","MN",400,.4713001
27856,"ANN ARBOR","MI",275,.460889
27857,"GRANVILLE","OH",0,.473918
27858,"FRUITLAND PARK","FL",248.79,.4537866
27859,"PASO ROBLES","CA",355.55,.4875372
27860,"WEST PALM BCH","FL",400,.3923365
27861,"AUSTIN","TX",350,.5566342
27862,"LA JOLLA","CA",334.13,.4887954
27863,"BELLEVUE","WA",250,.4650477
27864,"Sherman Oaks","CA",0,.5056244
27865,"ANNAPOLIS","MD",210,.4512518
