id,earnings,height,weight,male,age
3740,4.415216016,173,82,0,42
3741,8.405475,170,68,0,56
3742,2.856038672,157,55,0,46
3743,3.892533594,155,50,0,34
3744,8.405475,168,73,0,41
3745,4.943010938,170,64,0,30
3746,4.943010938,165,57,0,42
3747,2.856038672,157,64,0,41
3748,8.405475,160,51,0,25
3749,1.402139453,170,72,0,28
3750,1.923719531,163,60,0,26
3751,3.371296875,173,54,0,25
3752,3.892533594,163,59,0,40
3753,8.405475,178,82,0,35
3754,4.415216016,165,54,0,46
3755,4.415216016,173,68,0,38
3756,4.415216016,165,66,0,38
3757,4.415216016,163,68,0,43
3758,8.405475,160,66,0,48
3759,8.405475,157,76,0,56
3760,8.405475,150,48,0,38
3761,8.405475,165,54,0,41
3762,2.856038672,165,76,0,62
3763,3.892533594,173,66,0,36
3764,8.405475,163,136,0,50
3765,2.336287305,178,83,0,32
3766,8.405475,163,53,0,41
3767,8.405475,170,59,0,27
3768,2.856038672,168,74,0,26
3769,0.7782854,170,66,0,47
3770,3.892533594,165,62,0,46
3771,2.856038672,168,59,0,39
3772,8.405475,170,77,0,47
3773,8.405475,160,59,0,51
3774,2.336287305,163,82,0,58
3775,1.81688418,168,136,0,43
3776,8.405475,163,63,0,49
3777,8.405475,170,59,0,30
3778,3.892533594,155,54,0,44
3779,8.405475,160,64,0,52
3780,8.405475,168,67,0,60
3781,8.405475,168,70,0,42
3782,8.405475,173,57,0,44
3783,8.405475,170,48,0,30
3784,8.405475,163,64,0,52
3785,2.856038672,152,55,0,41
3786,1.086542871,173,99,0,40
3787,8.405475,155,54,0,42
3788,8.405475,173,84,0,35
3789,3.892533594,173,82,0,34
3790,3.371296875,163,64,0,35
3791,8.405475,170,64,0,38
3792,8.405475,160,85,0,53
3793,8.405475,160,61,0,36
3794,4.415216016,163,66,0,48
3795,8.405475,173,64,0,50
3796,4.943010938,160,73,0,43
3797,8.405475,160,68,0,46
3798,3.892533594,168,82,0,52
3799,8.405475,170,65,0,50
3800,4.943010938,168,59,0,37
3801,8.405475,155,59,0,41
3802,3.892533594,168,104,0,50
3803,2.856038672,175,73,0,59
3804,2.856038672,165,61,0,27
3805,8.405475,173,68,0,46
3806,3.892533594,157,113,0,53
3807,3.892533594,180,74,0,55
3808,8.405475,157,43,0,41
3809,8.405475,168,75,0,58
3810,8.405475,155,52,0,46
3811,4.415216016,160,77,0,46
3812,8.405475,165,86,0,39
3813,3.371296875,165,81,0,47
3814,8.405475,165,60,0,43
3815,8.405475,160,66,0,42
3816,8.405475,160,57,0,61
3817,2.856038672,170,59,0,60
3818,4.415216016,152,48,0,39
3819,8.405475,168,68,0,45
3820,8.405475,173,73,0,39
3821,8.405475,163,55,0,63
3822,2.856038672,163,57,0,36
3823,8.405475,155,82,0,42
3824,8.405475,165,86,0,36
3825,2.336287305,170,73,0,25
3826,8.405475,157,51,0,46
3827,4.415216016,165,65,0,29
3828,4.415216016,155,60,0,47
3829,2.856038672,170,66,0,25
3830,8.405475,168,57,0,32
3831,3.892533594,173,227,0,38
3832,8.405475,175,64,0,34
3833,3.371296875,163,52,0,25
3834,8.405475,157,91,0,48
3835,8.405475,168,59,0,49
3836,8.405475,157,66,0,39
3837,3.371296875,155,59,0,39
3838,8.405475,168,59,0,37
3839,2.336287305,163,60,0,64
3840,3.892533594,168,53,0,37
3841,3.892533594,165,70,0,34
3842,8.405475,173,58,0,36
3843,8.405475,168,54,0,35
3844,3.371296875,173,61,0,28
3845,3.371296875,160,93,0,34
3846,3.371296875,163,76,0,58
3847,3.892533594,157,91,0,54
3848,8.405475,173,82,0,41
3849,4.415216016,160,70,0,56
3850,8.405475,157,61,0,37
3851,4.943010938,168,82,0,29
3852,8.405475,157,64,0,48
3853,8.405475,165,71,0,60
3854,8.405475,170,59,0,51
3855,2.336287305,170,82,0,38
3856,8.405475,160,57,0,47
3857,3.371296875,173,70,0,60
3858,8.405475,173,64,1,49
3859,4.943010938,185,77,1,41
3860,8.405475,168,79,1,30
3861,4.415216016,180,95,1,38
3862,8.405475,170,72,1,47
3863,8.405475,180,86,1,39
3864,8.405475,183,109,1,55
3865,8.405475,188,109,1,58
3866,1.717126367,165,68,1,29
3867,4.415216016,180,91,1,35
3868,8.405475,178,77,1,47
3869,3.892533594,175,73,1,47
3870,3.892533594,183,82,1,32
3871,8.405475,175,100,1,37
3872,8.405475,168,80,1,45
3873,8.405475,178,93,1,52
3874,2.336287305,173,77,1,33
3875,8.405475,188,95,1,34
3876,3.371296875,196,76,1,38
3877,4.943010938,173,86,1,59
3878,3.371296875,175,100,1,30
3879,2.856038672,178,77,1,28
3880,8.405475,180,84,1,52
3881,8.405475,185,100,1,40
3882,3.371296875,175,91,1,35
3883,8.405475,180,86,1,31
3884,4.943010938,178,87,1,61
3885,8.405475,180,91,1,42
3886,8.405475,185,95,1,52
3887,8.405475,178,74,1,48
3888,8.405475,178,68,1,38
3889,8.405475,193,100,1,34
3890,8.405475,175,100,1,45
3891,8.405475,170,59,1,32
3892,4.943010938,178,91,1,39
3893,8.405475,180,75,1,50
3894,8.405475,191,91,1,32
3895,8.405475,178,104,1,40
3896,8.405475,175,102,1,47
3897,4.943010938,180,73,1,55
3898,1.402139453,185,138,1,35
3899,2.030550977,173,106,1,41
3900,3.371296875,188,91,1,25
3901,3.371296875,191,91,1,30
3902,8.405475,188,82,1,64
3903,4.415216016,178,86,1,45
3904,8.405475,183,109,1,43
3905,2.856038672,193,114,1,37
3906,0.985750586,180,69,1,27
3907,0.472639111,180,76,1,25
3908,4.415216016,165,59,1,34
3909,8.405475,173,70,1,47
3910,8.405475,183,64,1,38
3911,8.405475,178,100,1,36
3912,4.943010938,175,70,1,34
3913,3.371296875,188,109,1,30
3914,8.405475,183,77,1,45
3915,4.943010938,178,74,1,41
3916,8.405475,160,59,1,45
3917,8.405475,188,84,1,37
3918,1.717126367,180,132,1,44
3919,4.943010938,173,125,1,62
3920,8.405475,163,60,1,30
3921,8.405475,183,134,1,25
3922,8.405475,188,78,1,46
3923,8.405475,178,80,1,35
3924,2.856038672,180,73,1,32
3925,4.943010938,185,75,1,37
3926,4.943010938,170,100,1,36
3927,4.415216016,180,73,1,31
3928,4.415216016,170,63,1,55
3929,4.415216016,170,117,1,34
3930,8.405475,178,82,1,51
3931,8.405475,178,82,1,53
3932,4.943010938,185,102,1,49
3933,8.405475,178,70,1,43
3934,8.405475,188,118,1,40
3935,3.371296875,168,86,1,59
3936,8.405475,175,86,1,42
3937,8.405475,193,102,1,44
3938,8.405475,175,82,1,51
3939,8.405475,180,102,1,55
3940,8.405475,180,91,1,31
3941,8.405475,178,91,1,47
3942,3.371296875,173,77,1,46
3943,8.405475,180,85,1,33
3944,8.405475,180,93,1,40
3945,8.405475,196,107,1,47
3946,3.371296875,178,77,1,37
3947,3.892533594,188,79,1,40
3948,8.405475,175,79,1,27
3949,2.856038672,183,85,1,43
3950,8.405475,173,109,1,59
3951,8.405475,175,64,1,44
3952,2.336287305,188,91,1,41
3953,8.405475,185,141,1,48
3954,8.405475,180,73,1,33
3955,8.405475,173,70,1,53
3956,8.405475,183,89,1,34
3957,8.405475,173,66,1,45
3958,3.371296875,157,114,1,45
3959,3.371296875,178,73,1,32
3960,2.856038672,188,94,1,59
3961,8.405475,178,73,1,50
3962,8.405475,188,118,1,45
3963,4.415216016,198,91,1,48
3964,8.405475,188,89,1,36
3965,3.371296875,185,95,1,47
3966,3.371296875,175,100,1,44
3967,8.405475,178,70,1,36
3968,2.336287305,178,74,1,28
3969,8.405475,180,79,1,37
3970,8.405475,170,75,1,27
3971,8.405475,180,91,1,43
3972,8.405475,183,82,1,42
3973,3.892533594,183,68,1,29
3974,8.405475,173,82,1,47
3975,8.405475,170,84,1,48
3976,8.405475,183,84,1,64
3977,8.405475,183,79,1,34
3978,8.405475,188,116,1,52
3979,2.856038672,191,93,1,27
3980,8.405475,178,73,1,30
3981,8.405475,175,75,1,28
3982,8.405475,180,76,1,41
3983,8.405475,168,74,1,61
3984,8.405475,183,95,1,49
3985,1.81688418,183,114,1,25
3986,3.371296875,168,68,1,33
3987,4.415216016,173,73,1,26
3988,0.882665137,168,66,1,39
3989,4.943010938,183,89,1,58
3990,8.405475,185,66,1,43
3991,8.405475,180,78,1,41
3992,2.336287305,180,93,1,54
3993,4.943010938,178,82,1,35
3994,8.405475,188,95,1,45
3995,8.405475,183,79,1,50
3996,8.405475,185,84,1,56
3997,8.405475,191,91,1,39
3998,8.405475,185,79,1,54
3999,8.405475,170,66,1,39
4000,8.405475,188,104,1,45
4001,8.405475,185,93,1,34
4002,8.405475,168,67,1,28
4003,8.405475,173,100,1,51
4004,4.415216016,175,86,1,45
4005,8.405475,175,84,1,35
4006,8.405475,183,86,1,30
4007,4.943010938,170,75,1,31
4008,8.405475,175,89,1,45
4009,8.405475,188,104,1,35
4010,0.985750586,180,86,1,44
4011,8.405475,191,95,1,25
4012,8.405475,183,104,1,34
4013,4.415216016,173,79,1,42
4014,8.405475,188,109,1,61
4015,0.985750586,173,79,1,29
4016,8.405475,178,68,1,43
4017,3.892533594,180,93,1,60
4018,2.856038672,178,86,1,34
4019,8.405475,183,109,1,46
4020,8.405475,175,77,1,57
4021,2.336287305,175,77,1,26
4022,8.405475,180,93,1,43
4023,8.405475,178,109,1,47
4024,8.405475,180,93,1,28
4025,8.405475,178,136,1,54
4026,1.923719531,173,70,1,26
4027,8.405475,185,86,1,28
4028,8.405475,170,65,1,30
4029,8.405475,173,77,1,44
4030,8.405475,183,73,1,41
4031,8.405475,170,72,1,30
4032,2.856038672,168,68,1,26
4033,8.405475,180,71,1,47
4034,2.856038672,178,84,1,42
4035,4.415216016,175,68,1,38
4036,8.405475,160,61,1,53
4037,2.856038672,178,64,1,30
4038,4.415216016,175,86,1,55
4039,8.405475,185,79,1,56
4040,8.405475,185,95,1,39
4041,8.405475,170,73,1,40
4042,8.405475,178,102,1,46
4043,8.405475,180,95,1,53
4044,8.405475,188,95,1,36
4045,4.943010938,175,73,1,31
4046,8.405475,178,75,1,46
4047,4.943010938,180,75,1,30
4048,8.405475,180,77,1,62
4049,8.405475,180,86,1,59
4050,8.405475,180,84,1,44
4051,4.943010938,178,75,1,51
4052,8.405475,178,80,1,47
4053,8.405475,183,75,1,50
4054,0.882665137,183,104,1,55
4055,4.415216016,170,68,1,43
4056,8.405475,185,100,1,56
4057,4.415216016,183,82,1,29
4058,4.943010938,185,86,1,40
4059,8.405475,183,123,1,33
4060,2.336287305,173,84,1,64
4061,3.892533594,178,79,1,36
4062,3.892533594,165,64,1,31
4063,8.405475,183,77,1,39
4064,8.405475,183,91,1,29
4065,8.405475,178,73,1,49
4066,4.943010938,188,100,1,42
4067,2.856038672,178,75,1,34
4068,8.405475,183,88,1,46
4069,2.336287305,168,64,1,45
4070,8.405475,180,77,1,31
4071,8.405475,168,79,1,35
4072,2.856038672,180,84,1,28
4073,4.415216016,191,104,1,29
4074,8.405475,193,81,1,57
4075,8.405475,180,81,1,64
4076,3.371296875,165,64,1,28
4077,8.405475,178,79,1,50
4078,8.405475,191,107,1,56
4079,2.856038672,175,84,1,45
4080,4.943010938,183,89,1,53
4081,3.892533594,170,72,1,38
4082,8.405475,178,74,1,37
4083,8.405475,173,75,1,37
4084,2.336287305,165,64,1,40
4085,4.943010938,183,109,1,43
4086,8.405475,180,100,1,57
4087,8.405475,191,84,1,41
4088,4.415216016,185,82,1,49
4089,8.405475,178,86,1,35
4090,8.405475,193,100,1,44
4091,3.892533594,183,86,1,26
4092,8.405475,160,73,1,32
4093,8.405475,168,73,1,41
4094,1.923719531,165,75,1,25
4095,2.856038672,168,59,1,42
4096,4.415216016,175,73,1,40
4097,8.405475,185,78,1,51
4098,1.508197559,188,91,1,27
4099,8.405475,185,70,1,50
4100,8.405475,183,107,1,34
4101,8.405475,170,64,1,40
4102,8.405475,193,96,1,35
4103,8.405475,173,68,1,42
4104,8.405475,173,77,1,46
4105,8.405475,173,82,1,59
4106,8.405475,180,104,1,33
4107,8.405475,180,77,1,55
4108,3.371296875,183,114,1,35
4109,8.405475,165,79,1,41
4110,8.405475,183,75,1,43
4111,8.405475,173,68,1,33
4112,8.405475,173,78,1,45
4113,8.405475,170,68,1,39
4114,3.892533594,180,84,1,49
4115,3.892533594,178,82,1,43
4116,8.405475,168,70,1,39
4117,3.892533594,175,91,1,44
4118,8.405475,183,107,1,34
4119,4.415216016,168,66,1,54
4120,3.892533594,183,82,1,27
4121,8.405475,185,84,1,47
4122,8.405475,178,91,1,42
4123,4.943010938,168,66,1,29
4124,8.405475,165,82,1,38
4125,8.405475,183,74,1,36
4126,8.405475,185,77,1,37
4127,3.892533594,168,61,1,47
4128,1.81688418,196,173,1,33
4129,8.405475,173,73,1,47
4130,2.336287305,175,98,1,43
4131,8.405475,213,90,1,54
4132,8.405475,180,82,1,39
4133,1.923719531,183,95,1,33
4134,2.856038672,168,64,1,47
4135,1.086542871,170,73,1,43
4136,8.405475,173,93,1,44
4137,3.371296875,185,86,1,38
4138,8.405475,178,86,1,43
4139,2.856038672,188,84,1,37
4140,1.608158789,183,132,1,49
4141,8.405475,180,78,1,37
4142,8.405475,183,77,1,44
4143,4.943010938,175,73,1,50
4144,2.856038672,178,68,1,30
4145,4.943010938,173,68,1,29
4146,1.717126367,183,89,1,31
4147,8.405475,175,95,1,45
4148,3.892533594,175,64,1,42
4149,8.405475,183,84,1,36
4150,8.405475,183,85,1,39
4151,8.405475,185,88,1,37
4152,2.856038672,180,90,1,37
4153,4.415216016,178,114,1,44
4154,4.415216016,163,57,1,31
4155,8.405475,185,84,1,38
4156,3.892533594,175,85,1,48
4157,4.943010938,178,92,1,45
4158,1.402139453,185,78,1,27
4159,2.856038672,191,114,1,34
4160,8.405475,175,95,1,51
4161,8.405475,191,136,1,46
4162,3.371296875,170,66,1,37
4163,8.405475,180,77,1,43
4164,8.405475,175,76,1,39
4165,4.415216016,178,89,1,54
4166,3.892533594,183,84,1,40
4167,2.030550977,178,64,1,29
4168,3.892533594,173,73,1,34
4169,8.405475,173,73,1,48
4170,8.405475,175,82,1,57
4171,8.405475,173,86,1,36
4172,1.717126367,170,109,1,29
4173,8.405475,185,93,1,29
4174,8.405475,183,81,1,51
4175,8.405475,170,76,1,29
4176,8.405475,178,91,1,41
4177,0.882665137,185,115,1,25
4178,8.405475,170,89,1,37
4179,4.943010938,178,77,1,33
4180,8.405475,191,104,1,48
4181,8.405475,191,91,1,37
4182,8.405475,175,84,1,57
4183,3.371296875,191,82,1,50
4184,3.371296875,160,64,1,39
4185,8.405475,170,72,1,28
4186,8.405475,180,86,1,56
4187,8.405475,170,77,1,39
4188,3.371296875,178,102,1,47
4189,3.371296875,173,89,1,41
4190,8.405475,175,68,1,30
4191,8.405475,183,77,1,37
4192,8.405475,183,93,1,52
4193,2.856038672,183,89,1,37
4194,8.405475,185,65,1,40
4195,8.405475,170,66,1,31
4196,3.892533594,173,82,1,38
4197,8.405475,183,73,1,35
4198,8.405475,168,77,1,40
4199,8.405475,175,73,1,44
4200,2.856038672,178,79,1,65
4201,8.405475,175,73,1,50
4202,4.415216016,175,69,1,44
4203,2.856038672,173,79,1,42
4204,8.405475,180,86,1,27
4205,8.405475,170,136,1,36
4206,8.405475,185,86,1,42
4207,1.923719531,173,89,1,43
4208,8.405475,178,91,1,35
4209,1.608158789,178,64,1,40
4210,8.405475,193,107,1,45
4211,2.856038672,188,100,1,25
4212,8.405475,175,77,1,51
4213,4.415216016,173,63,1,45
4214,3.892533594,183,114,1,25
4215,2.856038672,178,73,1,34
4216,1.923719531,183,89,1,43
4217,4.415216016,183,82,1,49
4218,8.405475,173,87,1,47
4219,8.405475,175,79,1,28
4220,3.371296875,193,100,1,38
4221,8.405475,175,83,1,42
4222,4.415216016,175,86,1,59
4223,3.892533594,183,88,1,25
4224,8.405475,173,72,1,37
4225,8.405475,183,95,1,54
4226,4.415216016,183,86,1,42
4227,2.336287305,175,59,1,28
4228,4.943010938,185,103,1,40
4229,8.405475,175,84,1,49
4230,8.405475,170,61,1,33
4231,0.882665137,183,91,1,31
4232,8.405475,170,75,1,42
4233,1.086542871,170,59,1,26
4234,8.405475,183,91,1,42
4235,8.405475,180,100,1,51
4236,2.856038672,185,170,1,43
4237,3.371296875,173,84,1,32
4238,8.405475,185,91,1,47
4239,8.405475,170,74,1,49
4240,8.405475,183,79,1,43
4241,8.405475,175,77,1,44
4242,8.405475,163,59,1,52
4243,8.405475,188,84,1,34
4244,2.336287305,175,91,1,39
4245,4.415216016,175,77,1,46
4246,1.81688418,185,84,1,44
4247,8.405475,183,84,1,31
4248,3.892533594,183,89,1,45
4249,4.415216016,175,104,1,54
4250,2.856038672,170,70,1,29
4251,4.943010938,170,75,1,49
4252,4.943010938,191,75,1,26
4253,3.892533594,175,109,1,38
4254,8.405475,165,73,1,35
4255,8.405475,178,70,1,29
4256,8.405475,163,59,1,31
4257,2.336287305,170,67,1,42
4258,8.405475,196,111,1,38
4259,2.856038672,180,72,1,34
4260,2.856038672,165,66,1,42
4261,8.405475,183,89,1,45
4262,8.405475,188,86,1,48
4263,8.405475,178,87,1,48
4264,8.405475,180,68,1,34
4265,8.405475,175,74,1,39
4266,4.415216016,170,77,1,31
4267,8.405475,185,100,1,32
4268,4.415216016,188,79,1,38
4269,8.405475,168,66,1,34
4270,3.892533594,188,79,1,30
4271,2.856038672,178,89,1,38
4272,3.371296875,183,77,1,28
4273,8.405475,173,91,1,29
4274,8.405475,173,82,1,62
4275,2.856038672,185,91,1,49
4276,8.405475,211,120,1,47
4277,4.943010938,183,91,1,43
4278,4.943010938,178,70,1,25
4279,3.892533594,185,95,1,33
4280,8.405475,180,84,1,34
4281,8.405475,175,73,1,44
4282,8.405475,180,79,1,56
4283,8.405475,183,102,1,45
4284,8.405475,170,77,1,48
4285,4.943010938,183,86,1,41
4286,8.405475,175,107,1,52
4287,8.405475,165,68,1,48
4288,8.405475,183,82,1,54
4289,8.405475,178,68,1,41
4290,8.405475,170,70,1,45
4291,8.405475,191,68,1,39
4292,8.405475,185,104,1,45
4293,8.405475,188,65,1,43
4294,8.405475,183,91,1,62
4295,2.336287305,175,91,1,37
4296,2.336287305,185,84,1,27
4297,8.405475,185,87,1,32
4298,8.405475,180,77,1,52
4299,8.405475,180,95,1,47
4300,8.405475,170,99,1,47
4301,8.405475,183,84,1,32
4302,4.415216016,175,70,1,33
4303,8.405475,185,73,1,44
4304,3.371296875,178,82,1,47
4305,4.943010938,183,91,1,42
4306,8.405475,188,99,1,52
4307,8.405475,178,70,1,43
4308,8.405475,180,95,1,37
4309,8.405475,178,74,1,44
4310,8.405475,173,86,1,42
4311,8.405475,188,84,1,56
4312,8.405475,170,104,1,33
4313,8.405475,175,81,1,28
4314,8.405475,185,148,1,44
4315,4.415216016,191,86,1,40
4316,3.892533594,193,86,1,38
4317,8.405475,168,74,1,38
4318,8.405475,180,77,1,29
4319,8.405475,170,73,1,39
4320,4.943010938,178,70,1,50
4321,8.405475,185,95,1,32
4322,8.405475,178,73,1,41
4323,8.405475,175,79,1,34
4324,3.371296875,178,100,1,26
4325,2.336287305,173,66,1,36
4326,2.856038672,188,75,1,29
4327,8.405475,178,78,1,48
4328,8.405475,175,95,1,44
4329,1.717126367,191,79,1,28
4330,2.856038672,175,82,1,48
4331,8.405475,173,91,1,40
4332,8.405475,178,73,1,46
4333,8.405475,183,87,1,33
4334,8.405475,183,89,1,43
4335,8.405475,168,75,1,44
4336,2.856038672,183,123,1,43
4337,8.405475,183,86,1,50
4338,8.405475,180,114,1,54
4339,8.405475,180,94,1,41
4340,2.336287305,165,78,1,40
4341,3.371296875,183,77,1,48
4342,8.405475,185,84,1,43
4343,1.81688418,160,43,1,31
4344,8.405475,183,73,1,44
4345,4.415216016,180,75,1,46
4346,8.405475,188,104,1,51
4347,8.405475,180,91,1,38
4348,8.405475,183,84,1,36
4349,8.405475,173,77,1,44
4350,8.405475,175,79,1,53
4351,8.405475,170,77,1,40
4352,8.405475,185,89,1,35
4353,3.892533594,163,77,1,56
4354,8.405475,170,82,1,38
4355,8.405475,170,70,1,37
4356,2.336287305,175,82,1,35
4357,8.405475,178,93,1,42
4358,8.405475,188,75,1,41
4359,2.336287305,168,79,1,46
4360,3.371296875,183,70,1,47
4361,8.405475,185,114,1,60
4362,3.892533594,175,91,1,43
4363,8.405475,180,95,1,46
4364,8.405475,175,84,1,60
4365,3.371296875,188,111,1,26
4366,4.415216016,183,109,1,29
4367,2.336287305,183,100,1,28
4368,8.405475,183,86,1,34
4369,8.405475,198,91,1,35
4370,8.405475,175,82,1,42
4371,8.405475,198,86,1,45
4372,4.943010938,185,102,1,52
4373,8.405475,185,88,1,32
4374,8.405475,180,93,1,36
4375,8.405475,175,63,1,56
4376,3.892533594,180,70,1,28
4377,8.405475,183,91,1,40
4378,8.405475,173,68,1,45
4379,8.405475,168,60,1,38
4380,8.405475,191,123,1,38
4381,8.405475,188,101,1,28
4382,8.405475,178,77,1,34
4383,3.371296875,178,75,1,37
4384,3.371296875,183,84,1,29
4385,8.405475,168,91,1,35
4386,8.405475,180,79,1,60
4387,8.405475,163,66,1,56
4388,8.405475,188,76,1,34
4389,3.892533594,170,77,1,31
4390,8.405475,180,77,1,37
4391,1.195345508,183,70,1,53
4392,8.405475,188,109,1,35
4393,8.405475,180,73,1,44
4394,3.892533594,165,68,1,28
4395,3.892533594,183,84,1,25
4396,8.405475,175,75,1,46
4397,8.405475,170,84,1,36
4398,4.943010938,175,73,1,35
4399,3.371296875,180,89,1,34
4400,4.415216016,165,66,1,33
4401,8.405475,175,84,1,47
4402,2.030550977,183,68,1,31
4403,3.892533594,180,77,1,31
4404,8.405475,178,77,1,37
4405,3.892533594,170,64,1,32
4406,2.336287305,185,86,1,31
4407,4.943010938,170,64,1,57
4408,8.405475,175,77,1,34
4409,3.892533594,178,91,1,40
4410,4.943010938,173,79,1,35
4411,8.405475,178,73,1,46
4412,4.415216016,183,120,1,28
4413,3.892533594,183,77,1,33
4414,8.405475,185,75,1,53
4415,8.405475,193,101,1,25
4416,8.405475,193,130,1,50
4417,8.405475,185,102,1,46
4418,8.405475,185,123,1,57
4419,1.608158789,175,120,1,38
4420,2.856038672,168,73,1,34
4421,2.856038672,173,74,1,28
4422,2.336287305,170,82,1,64
4423,4.415216016,178,77,1,53
4424,4.415216016,175,82,1,25
4425,8.405475,178,82,1,26
4426,8.405475,157,64,1,30
4427,8.405475,175,61,1,52
4428,8.405475,180,87,1,45
4429,8.405475,185,107,1,35
4430,2.336287305,183,102,1,27
4431,2.336287305,178,98,1,32
4432,8.405475,178,75,1,46
4433,8.405475,175,82,1,42
4434,8.405475,183,86,1,58
4435,3.371296875,173,60,1,25
4436,3.371296875,175,79,1,31
4437,8.405475,170,72,1,31
4438,4.415216016,165,95,1,37
4439,3.371296875,168,64,1,47
4440,8.405475,183,86,1,47
4441,8.405475,175,118,1,41
4442,8.405475,183,102,1,58
4443,8.405475,180,77,1,59
4444,4.415216016,178,77,1,50
4445,4.943010938,175,79,1,29
4446,8.405475,168,104,1,54
4447,8.405475,183,92,1,57
4448,8.405475,180,82,1,54
4449,8.405475,178,82,1,59
4450,8.405475,160,67,1,36
4451,8.405475,180,77,1,25
4452,4.943010938,163,70,1,54
4453,2.856038672,170,136,1,40
4454,3.371296875,175,77,1,28
4455,2.030550977,185,77,1,34
4456,8.405475,178,86,1,40
4457,4.943010938,178,77,1,60
4458,8.405475,165,75,1,46
4459,2.336287305,191,86,1,27
4460,4.415216016,183,82,1,25
4461,8.405475,191,109,1,38
4462,8.405475,173,91,1,44
4463,1.81688418,163,75,1,46
4464,8.405475,178,104,1,54
4465,2.336287305,173,68,1,47
4466,8.405475,163,68,1,55
4467,8.405475,180,82,1,34
4468,4.943010938,173,67,1,55
4469,8.405475,173,82,1,54
4470,4.415216016,180,82,1,43
4471,8.405475,168,69,1,52
