OrderID,OrderDate,CustomerID,ProductID,Quantity,TotalAmount,PaymentMethod
ORD2036,2023-01-14 06:23:10.063354452,CUST144,PROD207,4,411.01,Debit Card
ORD2037,2023-01-14 15:08:56.578859620,CUST175,PROD201,3,468.51,Credit Card
ORD2038,2023-01-14 23:54:43.094364788,CUST141,PROD244,4,349.04,Credit Card
ORD2039,2023-01-15 08:40:29.609869956,CUST184,PROD244,3,364.9,Debit Card
ORD2040,2023-01-15 17:26:16.125375128,CUST134,PROD209,1,190.31,Credit Card
ORD2041,2023-01-16 02:12:02.640880296,CUST134,PROD219,1,260.11,Credit Card
ORD2042,2023-01-16 10:57:49.156385464,CUST125,PROD204,2,178.66,Credit Card
ORD2043,2023-01-16 19:43:35.671890632,CUST140,PROD204,2,245.6,Credit Card
ORD2044,2023-01-17 04:29:22.187395800,CUST196,PROD209,1,250.69,Debit Card
ORD2045,2023-01-17 13:15:08.702900968,CUST105,PROD233,3,22.62,PayPal
ORD2046,2023-01-17 22:00:55.218406136,CUST150,PROD224,2,192.67,Credit Card
ORD2047,2023-01-18 06:46:41.733911304,CUST135,PROD205,1,60.74,Debit Card
ORD2048,2023-01-18 15:32:28.249416472,CUST131,PROD244,4,404.26,Debit Card
ORD2049,2023-01-19 00:18:14.764921640,CUST144,PROD249,3,375.55,PayPal
ORD2050,2023-01-19 09:04:01.280426812,CUST187,PROD227,3,192.68,Debit Card
ORD2051,2023-01-19 17:49:47.795931980,CUST127,PROD249,1,305.37,Debit Card
ORD2052,2023-01-20 02:35:34.311437148,CUST103,PROD226,2,176.8,PayPal
ORD2053,2023-01-20 11:21:20.826942316,CUST120,PROD215,2,432.84,PayPal
ORD2054,2023-01-20 20:07:07.342447484,CUST100,PROD245,4,437.31,Debit Card
ORD2055,2023-01-21 04:52:53.857952652,CUST140,PROD215,3,27.25,Debit Card
ORD2056,2023-01-21 13:38:40.373457820,CUST179,PROD238,2,280.09,Credit Card
ORD2057,2023-01-21 22:24:26.888962988,CUST174,PROD216,3,407.34,Debit Card
ORD2058,2023-01-22 07:10:13.404468156,CUST161,PROD233,4,477.18,Credit Card
ORD2059,2023-01-22 15:55:59.919973324,CUST171,PROD207,4,55.36,Credit Card
ORD2060,2023-01-23 00:41:46.435478496,CUST100,PROD212,4,362.92,Credit Card
ORD2061,2023-01-23 09:27:32.950983664,CUST168,PROD209,3,236.02,Credit Card
ORD2062,2023-01-23 18:13:19.466488832,CUST118,PROD216,2,468.72,Credit Card
ORD2063,2023-01-24 02:59:05.981994000,CUST138,PROD200,2,434.69,Debit Card
ORD2064,2023-01-24 11:44:52.497499168,CUST145,PROD224,1,245.49,PayPal
ORD2065,2023-01-24 20:30:39.013004336,CUST143,PROD201,2,274.23,Debit Card
ORD2066,2023-01-25 05:16:25.528509504,CUST193,PROD221,3,29.53,PayPal
ORD2067,2023-01-25 14:02:12.044014672,CUST103,PROD201,2,482.23,Credit Card
ORD2068,2023-01-25 22:47:58.559519840,CUST177,PROD243,2,140.1,Credit Card
ORD2069,2023-01-26 07:33:45.075025008,CUST160,PROD201,4,386.15,PayPal
ORD2070,2023-01-26 16:19:31.590530176,CUST160,PROD201,2,74.56,Debit Card
ORD2071,2023-01-27 01:05:18.106035348,CUST182,PROD216,2,396.45,Debit Card
ORD2072,2023-01-27 09:51:04.621540516,CUST126,PROD245,1,323.26,Credit Card
ORD2073,2023-01-27 18:36:51.137045684,CUST107,PROD248,2,473.49,PayPal
ORD2074,2023-01-28 03:22:37.652550852,CUST167,PROD220,3,36.77,Debit Card
ORD2075,2023-01-28 12:08:24.168056020,CUST148,PROD244,2,90.58,PayPal
ORD2076,2023-01-28 20:54:10.683561188,CUST113,PROD233,4,377.09,Debit Card
ORD2077,2023-01-29 05:39:57.199066356,CUST173,PROD238,4,21.65,Debit Card
ORD2078,2023-01-29 14:25:43.714571524,CUST156,PROD224,2,425.57,Credit Card
ORD2079,2023-01-29 23:11:30.230076692,CUST123,PROD243,2,270.49,Credit Card
ORD2080,2023-01-30 07:57:16.745581860,CUST169,PROD213,4,36.82,Credit Card
ORD2081,2023-01-30 16:43:03.261087032,CUST155,PROD220,3,211.68,PayPal
ORD2082,2023-01-31 01:28:49.776592200,CUST179,PROD226,2,118.14,PayPal
ORD2083,2023-01-31 10:14:36.292097368,CUST116,PROD237,3,209.55,PayPal
ORD2084,2023-01-31 19:00:22.807602536,CUST168,PROD209,1,176.09,PayPal
ORD2085,2023-02-01 03:46:09.323107704,CUST104,PROD248,2,225.99,Credit Card
ORD2086,2023-02-01 12:31:55.838612872,CUST158,PROD202,2,248.75,Credit Card
ORD2087,2023-02-01 21:17:42.354118040,CUST148,PROD209,4,277.81,Credit Card
ORD2088,2023-02-02 06:03:28.869623208,CUST142,PROD207,4,148.77,Credit Card
ORD2089,2023-02-02 14:49:15.385128376,CUST159,PROD223,3,129.63,Debit Card
ORD2090,2023-02-02 23:35:01.900633544,CUST168,PROD214,4,330.09,Credit Card
ORD2091,2023-02-03 08:20:48.416138716,CUST108,PROD215,4,256.05,PayPal
ORD2092,2023-02-03 17:06:34.931643884,CUST116,PROD217,3,103.46,Debit Card
ORD2093,2023-02-04 01:52:21.447149052,CUST165,PROD200,2,431.96,Credit Card
ORD2094,2023-02-04 10:38:07.962654220,CUST148,PROD221,1,24.42,Debit Card
ORD2095,2023-02-04 19:23:54.478159388,CUST119,PROD240,3,387.79,Debit Card
ORD2096,2023-02-05 04:09:40.993664556,CUST169,PROD209,4,439.62,PayPal
ORD2097,2023-02-05 12:55:27.509169724,CUST174,PROD244,3,227.14,PayPal
ORD2098,2023-02-05 21:41:14.024674892,CUST192,PROD218,1,442.61,Debit Card
ORD2099,2023-02-06 06:27:00.540180060,CUST148,PROD237,3,68.43,Credit Card
ORD2100,2023-02-06 15:12:47.055685228,CUST152,PROD205,3,291.25,Debit Card
ORD2101,2023-02-06 23:58:33.571190400,CUST198,PROD232,2,225.3,Debit Card
ORD2102,2023-02-07 08:44:20.086695568,CUST186,PROD243,2,473.14,PayPal
ORD2103,2023-02-07 17:30:06.602200736,CUST111,PROD240,3,265.97,PayPal
ORD2104,2023-02-08 02:15:53.117705904,CUST110,PROD224,3,284.05,PayPal
ORD2105,2023-02-08 11:01:39.633211072,CUST109,PROD227,4,191.37,PayPal
ORD2106,2023-02-08 19:47:26.148716240,CUST142,PROD211,3,233.7,Credit Card
ORD2107,2023-02-09 04:33:12.664221408,CUST168,PROD222,2,41.9,PayPal
ORD2108,2023-02-09 13:18:59.179726576,CUST125,PROD222,1,313.35,Credit Card
ORD2109,2023-02-09 22:04:45.695231744,CUST171,PROD202,1,172.33,Credit Card
ORD2110,2023-02-10 06:50:32.210736912,CUST191,PROD232,2,123.31,Credit Card
ORD2111,2023-02-10 15:36:18.726242080,CUST168,PROD228,1,478.28,PayPal
ORD2112,2023-02-11 00:22:05.241747252,CUST124,PROD211,2,300.31,Debit Card
ORD2113,2023-02-11 09:07:51.757252420,CUST180,PROD229,2,118.15,Debit Card
ORD2114,2023-02-11 17:53:38.272757588,CUST102,PROD209,4,177.3,Debit Card
ORD2115,2023-02-12 02:39:24.788262756,CUST182,PROD236,1,250.85,PayPal
ORD2116,2023-02-12 11:25:11.303767924,CUST139,PROD213,2,289.09,PayPal
ORD2117,2023-02-12 20:10:57.819273092,CUST143,PROD218,3,159.34,Credit Card
ORD2118,2023-02-13 04:56:44.334778260,CUST171,PROD212,3,369.22,PayPal
ORD2119,2023-02-13 13:42:30.850283428,CUST145,PROD240,3,478.75,Debit Card
ORD2120,2023-02-13 22:28:17.365788596,CUST195,PROD218,4,414.36,PayPal
ORD2121,2023-02-14 07:14:03.881293764,CUST132,PROD236,2,335.1,Credit Card
ORD2122,2023-02-14 15:59:50.396798936,CUST130,PROD219,1,133.97,PayPal
ORD2123,2023-02-15 00:45:36.912304104,CUST138,PROD224,4,499.95,Credit Card
ORD2124,2023-02-15 09:31:23.427809272,CUST121,PROD223,1,258.57,Debit Card
ORD2125,2023-02-15 18:17:09.943314440,CUST161,PROD239,4,477.35,Credit Card
ORD2126,2023-02-16 03:02:56.458819608,CUST101,PROD229,2,194.34,Credit Card
ORD2127,2023-02-16 11:48:42.974324776,CUST125,PROD226,1,332.26,PayPal
ORD2128,2023-02-16 20:34:29.489829944,CUST113,PROD206,4,55.2,PayPal
ORD2129,2023-02-17 05:20:16.005335112,CUST140,PROD216,4,139.58,Debit Card
ORD2130,2023-02-17 14:06:02.520840280,CUST122,PROD225,4,476.8,Debit Card
ORD2131,2023-02-17 22:51:49.036345448,CUST101,PROD249,1,438.08,Credit Card
ORD2132,2023-02-18 07:37:35.551850620,CUST153,PROD240,1,459.12,PayPal
ORD2133,2023-02-18 16:23:22.067355788,CUST115,PROD230,4,43.45,Debit Card
ORD2134,2023-02-19 01:09:08.582860956,CUST109,PROD228,1,327.93,Debit Card
ORD2135,2023-02-19 09:54:55.098366124,CUST106,PROD244,4,200.15,Debit Card
ORD2136,2023-02-19 18:40:41.613871292,CUST194,PROD235,2,165.89,Credit Card
ORD2137,2023-02-20 03:26:28.129376460,CUST156,PROD223,1,252.02,PayPal
ORD2138,2023-02-20 12:12:14.644881628,CUST168,PROD216,4,483.54,Credit Card
ORD2139,2023-02-20 20:58:01.160386796,CUST165,PROD238,3,296.81,Debit Card
ORD2140,2023-02-21 05:43:47.675891964,CUST115,PROD230,3,217.64,Debit Card
ORD2141,2023-02-21 14:29:34.191397132,CUST104,PROD231,1,423.48,Debit Card
ORD2142,2023-02-21 23:15:20.706902304,CUST150,PROD241,4,98.65,Credit Card
ORD2143,2023-02-22 08:01:07.222407472,CUST180,PROD206,1,252.69,Debit Card
ORD2144,2023-02-22 16:46:53.737912640,CUST169,PROD222,4,143.39,Debit Card
ORD2145,2023-02-23 01:32:40.253417808,CUST153,PROD248,2,118.09,PayPal
ORD2146,2023-02-23 10:18:26.768922976,CUST108,PROD205,1,429.12,Debit Card
ORD2147,2023-02-23 19:04:13.284428144,CUST199,PROD240,3,164.59,Debit Card
ORD2148,2023-02-24 03:49:59.799933312,CUST163,PROD250,4,207.88,Credit Card
ORD2149,2023-02-24 12:35:46.315438480,CUST128,PROD248,3,434.46,PayPal
ORD2150,2023-02-24 21:21:32.830943648,CUST146,PROD222,3,310.47,PayPal
ORD2151,2023-02-25 06:07:19.346448816,CUST111,PROD247,1,388.23,Credit Card
ORD2152,2023-02-25 14:53:05.861953984,CUST155,PROD243,1,341.37,Credit Card
ORD2153,2023-02-25 23:38:52.377459152,CUST135,PROD235,4,268.88,PayPal
ORD2154,2023-02-26 08:24:38.892964320,CUST153,PROD240,4,337.9,PayPal
ORD2155,2023-02-26 17:10:25.408469488,CUST103,PROD201,2,288.58,Credit Card
ORD2156,2023-02-27 01:56:11.923974656,CUST192,PROD231,2,121.44,PayPal
ORD2157,2023-02-27 10:41:58.439479824,CUST131,PROD211,4,80.21,Credit Card
ORD2158,2023-02-27 19:27:44.954985000,CUST124,PROD221,4,376.9,Debit Card
ORD2159,2023-02-28 04:13:31.470490168,CUST180,PROD235,4,188.12,Credit Card
ORD2160,2023-02-28 12:59:17.985995336,CUST160,PROD222,1,386.6,Debit Card
ORD2161,2023-02-28 21:45:04.501500504,CUST178,PROD246,2,72.39,Debit Card
ORD2162,2023-03-01 06:30:51.017005672,CUST160,PROD210,4,431.85,Debit Card
ORD2163,2023-03-01 15:16:37.532510840,CUST123,PROD236,2,159.7,PayPal
ORD2164,2023-03-02 00:02:24.048016008,CUST104,PROD221,2,387.29,Credit Card
ORD2165,2023-03-02 08:48:10.563521176,CUST151,PROD205,1,85.12,Credit Card
ORD2166,2023-03-02 17:33:57.079026344,CUST169,PROD246,4,36.45,Credit Card
ORD2167,2023-03-03 02:19:43.594531512,CUST125,PROD215,3,50.36,Credit Card
ORD2168,2023-03-03 11:05:30.110036680,CUST132,PROD231,3,473.22,Debit Card
ORD2169,2023-03-03 19:51:16.625541848,CUST157,PROD223,1,150.2,Debit Card
ORD2170,2023-03-04 04:37:03.141047016,CUST156,PROD247,3,476.03,Credit Card
ORD2171,2023-03-04 13:22:49.656552184,CUST177,PROD248,2,304.65,Credit Card
ORD2172,2023-03-04 22:08:36.172057352,CUST156,PROD244,2,474.34,Credit Card
ORD2173,2023-03-05 06:54:22.687562520,CUST182,PROD226,3,258.85,PayPal
ORD2174,2023-03-05 15:40:09.203067688,CUST194,PROD209,2,225.08,Debit Card
ORD2175,2023-03-06 00:25:55.718572856,CUST100,PROD220,4,343.86,Debit Card
ORD2176,2023-03-06 09:11:42.234078024,CUST198,PROD205,3,424.65,Credit Card
ORD2177,2023-03-06 17:57:28.749583192,CUST187,PROD201,3,130.69,PayPal
ORD2178,2023-03-07 02:43:15.265088368,CUST154,PROD218,3,267.01,Credit Card
ORD2179,2023-03-07 11:29:01.780593536,CUST149,PROD228,1,30.85,PayPal
ORD2180,2023-03-07 20:14:48.296098704,CUST115,PROD247,3,137.07,Debit Card
ORD2181,2023-03-08 05:00:34.811603872,CUST186,PROD222,3,74.47,PayPal
ORD2182,2023-03-08 13:46:21.327109040,CUST190,PROD230,4,343.83,Debit Card
ORD2183,2023-03-08 22:32:07.842614208,CUST147,PROD249,3,179.7,Debit Card
ORD2184,2023-03-09 07:17:54.358119376,CUST123,PROD229,4,99.42,PayPal
ORD2185,2023-03-09 16:03:40.873624544,CUST171,PROD217,1,60.65,Debit Card
ORD2186,2023-03-10 00:49:27.389129712,CUST191,PROD247,2,495.97,PayPal
ORD2187,2023-03-10 09:35:13.904634880,CUST137,PROD211,4,37.15,Debit Card
ORD2188,2023-03-10 18:21:00.420140048,CUST173,PROD202,3,149.65,Credit Card
ORD2189,2023-03-11 03:06:46.935645216,CUST143,PROD214,3,402.9,PayPal
ORD2190,2023-03-11 11:52:33.451150384,CUST123,PROD236,3,271.32,Debit Card
ORD2191,2023-03-11 20:38:19.966655552,CUST158,PROD242,3,367.99,Debit Card
ORD2192,2023-03-12 05:24:06.482160720,CUST151,PROD243,4,418.88,Credit Card
ORD2193,2023-03-12 14:09:52.997665888,CUST162,PROD203,3,303.94,PayPal
ORD2194,2023-03-12 22:55:39.513171056,CUST138,PROD224,1,403.78,Credit Card
ORD2195,2023-03-13 07:41:26.028676224,CUST172,PROD217,4,185.13,Debit Card
ORD2196,2023-03-13 16:27:12.544181392,CUST103,PROD236,1,449.49,Credit Card
ORD2197,2023-03-14 01:12:59.059686560,CUST114,PROD238,4,346.02,Credit Card
ORD2198,2023-03-14 09:58:45.575191728,CUST167,PROD243,1,434.21,PayPal
ORD2199,2023-03-14 18:44:32.090696904,CUST115,PROD218,2,54.47,Debit Card
ORD2200,2023-03-15 03:30:18.606202072,CUST139,PROD227,1,108.37,Debit Card
ORD2201,2023-03-15 12:16:05.121707240,CUST156,PROD204,1,253.56,Debit Card
ORD2202,2023-03-15 21:01:51.637212408,CUST157,PROD234,3,490.54,Debit Card
ORD2203,2023-03-16 05:47:38.152717576,CUST155,PROD219,4,356.96,Credit Card
ORD2204,2023-03-16 14:33:24.668222744,CUST122,PROD242,1,32.59,Credit Card
ORD2205,2023-03-16 23:19:11.183727912,CUST190,PROD221,2,280.59,PayPal
ORD2206,2023-03-17 08:04:57.699233080,CUST126,PROD247,3,23.07,PayPal
ORD2207,2023-03-17 16:50:44.214738248,CUST198,PROD220,3,213.78,Debit Card
ORD2208,2023-03-18 01:36:30.730243416,CUST109,PROD245,1,306.23,Credit Card
ORD2209,2023-03-18 10:22:17.245748584,CUST197,PROD241,4,310.6,Credit Card
ORD2210,2023-03-18 19:08:03.761253752,CUST169,PROD246,2,94.99,Debit Card
ORD2211,2023-03-19 03:53:50.276758920,CUST110,PROD242,2,424.05,PayPal
ORD2212,2023-03-19 12:39:36.792264088,CUST147,PROD227,1,161.37,PayPal
ORD2213,2023-03-19 21:25:23.307769256,CUST120,PROD206,3,301.38,PayPal
ORD2214,2023-03-20 06:11:09.823274424,CUST162,PROD209,3,425.23,Credit Card
ORD2215,2023-03-20 14:56:56.338779592,CUST182,PROD218,3,297.03,Credit Card
ORD2216,2023-03-20 23:42:42.854284760,CUST143,PROD237,1,83.38,Credit Card
ORD2217,2023-03-21 08:28:29.369789928,CUST191,PROD239,3,160.56,Debit Card
ORD2218,2023-03-21 17:14:15.885295096,CUST141,PROD208,2,406.2,Debit Card
ORD2219,2023-03-22 02:00:02.400800272,CUST107,PROD238,1,359.02,Debit Card
ORD2220,2023-03-22 10:45:48.916305440,CUST105,PROD234,4,128.52,PayPal
ORD2221,2023-03-22 19:31:35.431810608,CUST162,PROD211,3,109.81,Debit Card
ORD2222,2023-03-23 04:17:21.947315776,CUST167,PROD236,3,419.54,Debit Card
ORD2223,2023-03-23 13:03:08.462820944,CUST120,PROD243,2,435.77,PayPal
ORD2224,2023-03-23 21:48:54.978326112,CUST152,PROD248,1,221.72,Debit Card
ORD2225,2023-03-24 06:34:41.493831280,CUST161,PROD224,3,365.84,Credit Card
ORD2226,2023-03-24 15:20:28.009336448,CUST141,PROD205,1,99.59,Credit Card
ORD2227,2023-03-25 00:06:14.524841616,CUST169,PROD244,2,395.75,Debit Card
ORD2228,2023-03-25 08:52:01.040346784,CUST136,PROD222,1,414.56,Debit Card
ORD2229,2023-03-25 17:37:47.555851952,CUST156,PROD201,4,95.78,Credit Card
ORD2230,2023-03-26 02:23:34.071357120,CUST196,PROD206,3,43.88,PayPal
ORD2231,2023-03-26 11:09:20.586862288,CUST166,PROD231,1,259.79,PayPal
ORD2232,2023-03-26 19:55:07.102367456,CUST135,PROD207,2,130.07,Debit Card
ORD2233,2023-03-27 04:40:53.617872624,CUST176,PROD217,4,110.15,Debit Card
ORD2234,2023-03-27 13:26:40.133377792,CUST174,PROD249,2,86.51,Credit Card
ORD2235,2023-03-27 22:12:26.648882960,CUST160,PROD207,4,100.92,PayPal
ORD2236,2023-03-28 06:58:13.164388128,CUST138,PROD224,2,498.35,Debit Card
ORD2237,2023-03-28 15:43:59.679893296,CUST118,PROD213,1,239.73,Credit Card
ORD2238,2023-03-29 00:29:46.195398464,CUST175,PROD211,1,112.61,Credit Card
ORD2239,2023-03-29 09:15:32.710903632,CUST163,PROD237,3,234.59,Debit Card
ORD2240,2023-03-29 18:01:19.226408808,CUST171,PROD248,2,266.23,Credit Card
ORD2241,2023-03-30 02:47:05.741913976,CUST190,PROD201,1,237.0,Debit Card
ORD2242,2023-03-30 11:32:52.257419144,CUST179,PROD209,2,88.75,PayPal
ORD2243,2023-03-30 20:18:38.772924312,CUST106,PROD226,1,117.89,PayPal
ORD2244,2023-03-31 05:04:25.288429480,CUST191,PROD202,1,241.08,Credit Card
ORD2245,2023-03-31 13:50:11.803934648,CUST145,PROD232,4,246.43,Credit Card
ORD2246,2023-03-31 22:35:58.319439816,CUST113,PROD245,1,420.02,Credit Card
ORD2247,2023-04-01 07:21:44.834944984,CUST145,PROD248,1,108.66,Debit Card
ORD2248,2023-04-01 16:07:31.350450152,CUST108,PROD206,1,429.16,Credit Card
ORD2249,2023-04-02 00:53:17.865955320,CUST156,PROD200,1,32.48,Debit Card
ORD2250,2023-04-02 09:39:04.381460488,CUST125,PROD221,1,330.86,Credit Card
ORD2251,2023-04-02 18:24:50.896965656,CUST110,PROD216,2,150.36,Debit Card
ORD2252,2023-04-03 03:10:37.412470824,CUST103,PROD222,2,228.57,Credit Card
ORD2253,2023-04-03 11:56:23.927975992,CUST138,PROD220,3,337.36,Debit Card
ORD2254,2023-04-03 20:42:10.443481160,CUST168,PROD216,3,342.73,Credit Card
ORD2255,2023-04-04 05:27:56.958986328,CUST175,PROD220,4,401.04,Credit Card
ORD2256,2023-04-04 14:13:43.474491496,CUST182,PROD238,2,190.44,Credit Card
ORD2257,2023-04-04 22:59:29.989996664,CUST121,PROD224,1,206.08,PayPal
ORD2258,2023-04-05 07:45:16.505501832,CUST131,PROD217,4,295.01,Credit Card
ORD2259,2023-04-05 16:31:03.021007000,CUST191,PROD200,1,457.32,PayPal
ORD2260,2023-04-06 01:16:49.536512176,CUST145,PROD209,3,433.71,Debit Card
ORD2261,2023-04-06 10:02:36.052017344,CUST197,PROD231,1,478.6,Credit Card
ORD2262,2023-04-06 18:48:22.567522512,CUST155,PROD212,3,484.38,Credit Card
ORD2263,2023-04-07 03:34:09.083027680,CUST184,PROD241,2,295.75,Credit Card
ORD2264,2023-04-07 12:19:55.598532848,CUST187,PROD216,3,422.84,PayPal
ORD2265,2023-04-07 21:05:42.114038016,CUST114,PROD232,1,205.98,Debit Card
ORD2266,2023-04-08 05:51:28.629543184,CUST188,PROD206,4,112.25,Debit Card
ORD2267,2023-04-08 14:37:15.145048352,CUST186,PROD250,2,123.02,Debit Card
ORD2268,2023-04-08 23:23:01.660553520,CUST145,PROD236,1,372.33,PayPal
ORD2269,2023-04-09 08:08:48.176058688,CUST175,PROD210,1,259.62,Credit Card
ORD2270,2023-04-09 16:54:34.691563856,CUST175,PROD231,3,182.83,Debit Card
ORD2271,2023-04-10 01:40:21.207069024,CUST115,PROD213,4,320.81,Credit Card
ORD2272,2023-04-10 10:26:07.722574192,CUST158,PROD217,1,418.85,Debit Card
ORD2273,2023-04-10 19:11:54.238079360,CUST128,PROD250,4,196.36,PayPal
ORD2274,2023-04-11 03:57:40.753584528,CUST161,PROD240,3,200.46,PayPal
ORD2275,2023-04-11 12:43:27.269089696,CUST174,PROD206,4,131.36,Debit Card
ORD2276,2023-04-11 21:29:13.784594864,CUST113,PROD244,2,134.31,Credit Card
ORD2277,2023-04-12 06:15:00.300100032,CUST148,PROD244,4,50.66,PayPal
ORD2278,2023-04-12 15:00:46.815605200,CUST167,PROD211,1,400.2,Debit Card
ORD2279,2023-04-12 23:46:33.331110368,CUST153,PROD250,2,486.42,Debit Card
ORD2280,2023-04-13 08:32:19.846615536,CUST154,PROD236,3,318.54,Credit Card
ORD2281,2023-04-13 17:18:06.362120712,CUST179,PROD246,2,162.55,PayPal
ORD2282,2023-04-14 02:03:52.877625880,CUST187,PROD204,2,260.31,PayPal
ORD2283,2023-04-14 10:49:39.393131048,CUST198,PROD214,1,148.51,PayPal
ORD2284,2023-04-14 19:35:25.908636216,CUST115,PROD248,2,364.12,PayPal
ORD2285,2023-04-15 04:21:12.424141384,CUST148,PROD240,4,188.54,Credit Card
ORD2286,2023-04-15 13:06:58.939646552,CUST197,PROD212,2,65.42,PayPal
ORD2287,2023-04-15 21:52:45.455151720,CUST115,PROD227,2,170.73,PayPal
ORD2288,2023-04-16 06:38:31.970656888,CUST137,PROD248,1,326.2,PayPal
ORD2289,2023-04-16 15:24:18.486162056,CUST181,PROD202,4,141.11,Credit Card
ORD2290,2023-04-17 00:10:05.001667224,CUST185,PROD222,3,484.31,PayPal
ORD2291,2023-04-17 08:55:51.517172392,CUST198,PROD250,2,390.5,PayPal
ORD2292,2023-04-17 17:41:38.032677560,CUST118,PROD209,4,203.73,PayPal
ORD2293,2023-04-18 02:27:24.548182728,CUST121,PROD220,2,179.37,PayPal
ORD2294,2023-04-18 11:13:11.063687896,CUST166,PROD238,2,118.13,PayPal
ORD2295,2023-04-18 19:58:57.579193064,CUST114,PROD213,1,231.1,PayPal
ORD2296,2023-04-19 04:44:44.094698232,CUST184,PROD234,2,140.78,Debit Card
ORD2297,2023-04-19 13:30:30.610203400,CUST192,PROD241,1,117.6,Debit Card
ORD2298,2023-04-19 22:16:17.125708568,CUST181,PROD214,2,82.15,Credit Card
ORD2299,2023-04-20 07:02:03.641213736,CUST153,PROD242,4,156.22,Credit Card
ORD2300,2023-04-20 15:47:50.156718904,CUST106,PROD226,4,498.3,PayPal
ORD2301,2023-04-21 00:33:36.672224080,CUST145,PROD248,1,422.6,Credit Card
ORD2302,2023-04-21 09:19:23.187729248,CUST140,PROD231,3,307.41,PayPal
ORD2303,2023-04-21 18:05:09.703234416,CUST105,PROD204,3,151.42,Debit Card
ORD2304,2023-04-22 02:50:56.218739584,CUST160,PROD211,2,66.68,PayPal
ORD2305,2023-04-22 11:36:42.734244752,CUST143,PROD207,1,39.88,Debit Card
ORD2306,2023-04-22 20:22:29.249749920,CUST142,PROD249,3,85.3,PayPal
ORD2307,2023-04-23 05:08:15.765255088,CUST192,PROD200,1,413.23,PayPal
ORD2308,2023-04-23 13:54:02.280760256,CUST187,PROD212,4,70.86,PayPal
ORD2309,2023-04-23 22:39:48.796265424,CUST183,PROD213,2,65.45,PayPal
ORD2310,2023-04-24 07:25:35.311770592,CUST103,PROD218,3,434.6,Debit Card
ORD2311,2023-04-24 16:11:21.827275760,CUST157,PROD224,4,201.78,Credit Card
ORD2312,2023-04-25 00:57:08.342780928,CUST161,PROD234,2,259.3,Credit Card
ORD2313,2023-04-25 09:42:54.858286096,CUST170,PROD248,3,102.2,PayPal
ORD2314,2023-04-25 18:28:41.373791264,CUST183,PROD209,1,475.03,PayPal
ORD2315,2023-04-26 03:14:27.889296432,CUST114,PROD238,4,23.16,Credit Card
ORD2316,2023-04-26 12:00:14.404801600,CUST133,PROD207,4,185.8,Credit Card
ORD2317,2023-04-26 20:46:00.920306768,CUST122,PROD235,1,199.65,Credit Card
ORD2318,2023-04-27 05:31:47.435811936,CUST119,PROD233,4,166.6,Credit Card
ORD2319,2023-04-27 14:17:33.951317104,CUST169,PROD237,3,45.18,Debit Card
ORD2320,2023-04-27 23:03:20.466822272,CUST117,PROD250,4,437.46,Credit Card
ORD2321,2023-04-28 07:49:06.982327448,CUST183,PROD224,2,496.74,PayPal
ORD2322,2023-04-28 16:34:53.497832616,CUST104,PROD207,2,46.38,Credit Card
ORD2323,2023-04-29 01:20:40.013337784,CUST170,PROD206,2,384.14,PayPal
ORD2324,2023-04-29 10:06:26.528842952,CUST175,PROD202,2,403.37,Debit Card
ORD2325,2023-04-29 18:52:13.044348120,CUST187,PROD216,1,494.56,Debit Card
ORD2326,2023-04-30 03:37:59.559853288,CUST106,PROD212,3,273.42,PayPal
ORD2327,2023-04-30 12:23:46.075358456,CUST153,PROD234,3,131.7,Credit Card
ORD2328,2023-04-30 21:09:32.590863624,CUST194,PROD203,4,343.84,PayPal
ORD2329,2023-05-01 05:55:19.106368792,CUST101,PROD217,3,383.87,PayPal
ORD2330,2023-05-01 14:41:05.621873960,CUST146,PROD215,4,348.44,Debit Card
ORD2331,2023-05-01 23:26:52.137379128,CUST116,PROD237,4,226.31,PayPal
ORD2332,2023-05-02 08:12:38.652884296,CUST145,PROD243,1,207.34,Credit Card
ORD2333,2023-05-02 16:58:25.168389464,CUST176,PROD246,1,329.69,Debit Card
ORD2334,2023-05-03 01:44:11.683894632,CUST139,PROD245,2,184.88,Credit Card
ORD2335,2023-05-03 10:29:58.199399800,CUST142,PROD214,1,379.16,Debit Card
ORD2336,2023-05-03 19:15:44.714904968,CUST115,PROD233,3,32.57,Credit Card
ORD2337,2023-05-04 04:01:31.230410136,CUST187,PROD244,1,489.07,Credit Card
ORD2338,2023-05-04 12:47:17.745915304,CUST174,PROD250,2,210.51,Credit Card
ORD2339,2023-05-04 21:33:04.261420472,CUST122,PROD231,2,239.44,Credit Card
ORD2340,2023-05-05 06:18:50.776925640,CUST171,PROD220,2,325.77,Debit Card
ORD2341,2023-05-05 15:04:37.292430808,CUST169,PROD215,4,437.61,PayPal
ORD2342,2023-05-05 23:50:23.807935984,CUST100,PROD203,4,264.43,Debit Card
