TransactionID,TransactionDate,StoreID,ProductID,CustomerID,ChannelID,Quantity,UnitPrice,Discount,Revenue,Cost,GST,TransactionTime,State
TXN00039872,2024-06-11,STR012,PRD00456,CUST010218,CH001,10,97.04,0.0,970.4,408.8,97.04,06:20:00,NSW
TXN00009872,2023-08-14,STR030,PRD01474,CUST002547,CH003,1,21.35,0.05,20.28,13.59,2.03,11:04:00,VIC
TXN00042739,2024-04-04,STR024,PRD01595,CUST012661,CH003,5,60.9,0.0,304.5,224.75,30.45,07:48:00,vic
TXN00010875,2023-08-24,STR013,PRD01226,CUST010232,CH002,10,84.16,0.0,841.6,481.0,84.16,21:51:00,nsw
TXN00013545,2023-08-02,STR046,PRD01964,CUST017077,CH002,2,14.33,0.0,28.66,20.06,2.87,16:45:00,qld
TXN00008460,2023-08-22,STR001,PRD01842,CUST004588,CH001,4,48.49,0.0,193.96,117.56,19.4,07:43:00,NSW
TXN00023044,2022-11-20,STR035,PRD01187,CUST013059,CH002,4,84.55,0.05,321.29,186.32,32.13,09:28:00,VIC
TXN00014849,2024-03-17,STR024,PRD00099,CUST011193,CH001,8,22.93,0.0,183.44,92.8,18.34,20:29:00,VIC
TXN00049125,2023-12-02,STR028,PRD01096,CUST001416,CH003,3,40.07,0.05,114.2,54.0,11.42,08:47:00,VIC
TXN00004116,2022-08-23,STR030,PRD00897,CUST007901,CH002,8,40.99,0.0,327.92,204.72,32.79,11:36:00,VIC
TXN00031254,2022-08-27,STR018,PRD01351,,CH001,3,33.0,0.1,89.1,73.32,8.91,10:12:00,nsw
TXN00048052,2024-02-23,STR017,PRD01524,CUST006691,CH001,4,71.55,0.1,257.58,188.12,25.76,18:48:00,NSW
TXN00022165,2024-01-04,STR033,PRD00704,CUST002233,CH003,10,24.9,0.1,224.1,175.3,22.41,12:40:00,Vic
TXN00014514,2023-02-03,STR003,PRD01193,,CH003,3,65.18,0.0,195.54,82.11,19.55,15:14:00,NSW
TXN00017087,2023-03-09,STR040,PRD01216,CUST004043,CH001,2,44.01,0.1,79.22,53.64,7.92,08:29:00,QLD
TXN00013723,INVALID,STR021,PRD00099,CUST000391,CH003,4,16.16,0.15,54.94,46.4,5.49,20:31:00,VIC
TXN00011799,2024-06-10,STR033,PRD01806,,CH003,9,10.08,0.0,90.72,56.79,9.07,21:45:00,Vic
TXN00023263,2023-07-16,STR049,PRD00983,CUST016339,CH002,3,1.8,0.1,4.86,2.37,0.49,06:19:00,QLD
TXN00047807,2023-05-17,STR007,PRD01673,CUST013069,CH003,2,39.04,0.05,74.18,43.06,7.42,22:42:00,nsw
TXN00048547,2023-12-30,STR039,PRD00519,CUST010559,CH003,1,26.82,0.0,26.82,14.95,2.68,09:50:00,QLD
TXN00038526,2023-12-24,STR026,PRD01216,CUST004125,CH003,3,58.97,0.15,150.37,80.46,15.04,20:35:00,vic
TXN00041976,2023-02-15,STR012,PRD00533,CUST007929,CH002,9,13.02,0.0,117.18,55.26,11.72,09:52:00,NSW
TXN00019146,2024-04-17,STR003,PRD00454,CUST002486,CH001,8,89.75,0.05,682.1,297.28,68.21,09:51:00,NSW
TXN00002727,2023-08-24,STR042,PRD00210,CUST013647,CH001,10,34.74,0.0,347.4,188.7,34.74,15:35:00,QLD
TXN00010159,2022-12-21,STR026,PRD00476,CUST017667,CH001,3,63.06,0.0,189.18,137.28,18.92,21:29:00,VIC
TXN00019978,2024-01-11,STR042,PRD01776,CUST004933,CH002,9,83.16,0.0,748.44,396.27,74.84,16:56:00,Qld
TXN00043343,2024-06-20,STR023,PRD00425,CUST001437,CH001,8,30.2,0.15,205.36,107.28,20.54,22:15:00,vic
TXN00035877,2024-03-09,STR032,PRD01580,,CH003,9,31.59,0.15,241.66,218.25,,08:17:00,VIC
TXN00030443,2024-04-23,STR046,PRD01778,CUST012326,CH002,5,116.64,0.0,583.2,241.8,,14:38:00,QLD
TXN00027868,2023-12-03,STR021,PRD00005,,CH003,3,18.55,0.0,55.65,37.05,5.56,15:01:00,VIC
TXN00035094,2024-04-30,STR040,PRD00589,CUST015576,CH002,4,40.29,0.0,161.16,114.88,16.12,10:15:00,QLD
TXN00041761,2022-09-10,STR005,PRD01209,CUST011790,CH001,5,6.13,0.2,24.52,14.65,2.45,17:56:00,NSW
TXN00006364,2023-01-07,STR002,PRD01233,CUST015556,CH003,4,18.04,0.0,72.16,48.12,7.22,22:11:00,NSW
TXN00018681,2023-07-02,STR001,PRD00396,CUST001228,CH002,3,22.69,0.0,68.07,49.77,6.81,15:30:00,NSW
TXN00004602,2022-11-13,STR003,PRD01614,CUST008081,CH002,3,55.05,0.0,165.15,107.19,16.52,15:02:00,Nsw
TXN00018494,2024-04-06,STR034,PRD00741,CUST015172,CH002,5,56.26,0.0,281.3,137.9,28.13,09:27:00,Vic
TXN00024428,2023-11-11,STR041,PRD00843,,CH002,8,9.86,0.1,70.99,44.64,7.1,21:36:00,Qld
TXN00037862,2022-07-19,STR018,PRD01326,CUST002214,CH003,5,6.6,0.15,28.05,13.35,2.8,22:39:00,nsw
TXN00027303,2023-02-12,STR032,PRD01211,CUST002236,CH002,4,36.32,0.1,130.75,94.68,13.08,14:53:00,Vic
TXN00016418,2022-10-14,STR004,PRD01902,CUST006907,CH003,4,50.01,0.15,170.03,99.96,17.0,19:24:00,NSW
TXN00023938,2023-05-13,STR043,PRD00724,CUST000931,CH001,2,11.95,0.0,23.9,18.24,2.39,09:42:00,qld
TXN00023829,2023-06-17,STR044,PRD00917,,CH003,8,73.89,0.05,561.56,237.36,56.16,11:59:00,QLD
TXN00044263,2022-08-08,STR002,PRD01386,CUST017071,CH002,2,28.32,0.0,56.64,34.0,5.66,10:23:00,Nsw
TXN00037243,2022-08-21,STR001,PRD00833,,CH002,9,30.19,0.1,244.54,152.73,24.45,09:05:00,Nsw
TXN00042677,2024-03-04,STR047,PRD00858,CUST017927,CH001,1,56.89,0.0,56.89,33.25,5.69,12:37:00,Qld
TXN00035065,2023-06-30,STR048,PRD00856,CUST007848,CH002,5,44.77,0.0,223.85,119.9,22.38,19:36:00,QLD
TXN00028782,2023-08-06,STR047,PRD01971,CUST010713,CH001,1,78.75,0.05,74.81,48.68,7.48,19:06:00,Qld
TXN00018108,2023-10-27,STR007,PRD00284,CUST013946,CH003,6,58.63,0.0,351.78,217.92,35.18,17:00:00,nsw
TXN00043652,2022-10-09,STR022,PRD01428,CUST004940,CH001,4,40.36,0.0,161.44,90.52,16.14,22:54:00,VIC
TXN00007450,2022-10-25,STR016,PRD01701,CUST018553,CH001,2,14.65,0.0,29.3,13.16,2.93,09:26:00,nsw
TXN00034153,2022-08-29,STR042,PRD00568,,CH001,10,22.45,0.0,224.5,156.2,22.45,12:33:00,QLD
TXN00032666,2023-08-05,STR009,PRD00371,CUST006900,CH003,7,30.93,0.15,184.03,148.4,18.4,10:30:00,nsw
TXN00038031,2023-09-06,STR046,PRD01747,CUST011496,CH002,9,44.65,0.0,401.85,284.22,40.18,08:24:00,QLD
TXN00007553,2022-11-28,STR048,PRD00292,,CH002,3,88.93,0.0,266.79,126.9,26.68,16:42:00,qld
TXN00003026,2024-04-23,STR022,PRD01528,,CH001,8,19.74,0.1,142.13,72.24,14.21,18:27:00,VIC
TXN00040167,2023-04-12,STR002,PRD00715,CUST002913,CH003,10,19.35,0.2,154.8,91.9,15.48,11:41:00,NSW
TXN00010208,2024-04-11,STR042,PRD00188,CUST007004,CH003,4,71.03,0.0,284.12,136.16,28.41,19:57:00,QLD
TXN00004861,2023-02-13,STR022,PRD01913,CUST011687,CH001,9,34.41,0.0,309.69,139.77,30.97,18:08:00,VIC
TXN00019654,2023-10-07,STR020,PRD00798,CUST008299,CH003,1,59.05,0.0,59.05,42.93,5.9,15:54:00,nsw
TXN00003776,2023-02-17,STR034,PRD00977,CUST014732,CH002,5,70.82,0.0,354.1,204.65,35.41,08:37:00,VIC
TXN00038223,2024-04-11,STR024,PRD01509,CUST004636,CH002,1,61.78,0.1,55.6,28.94,5.56,07:36:00,VIC
TXN00017405,2023-09-09,STR025,PRD00945,CUST003038,CH003,4,113.09,0.0,452.36,191.44,45.24,19:29:00,VIC
TXN00030909,2023-06-21,STR013,PRD00253,CUST004091,CH001,9,11.35,0.0,102.15,53.91,10.22,16:23:00,nsw
TXN00028788,2023-05-24,STR009,PRD00510,,CH003,9,73.05,0.2,525.96,307.26,52.6,21:14:00,NSW
TXN00019950,2022-11-20,STR050,PRD01994,CUST002474,CH003,3,66.74,0.15,170.19,97.32,17.02,10:31:00,QLD
TXN00047143,2023-07-20,STR039,PRD00404,CUST013790,CH002,10,63.09,0.0,630.9,477.5,63.09,17:45:00,QLD
TXN00005524,2023-10-24,STR006,PRD01858,,CH003,3,58.49,0.0,175.47,91.11,17.55,07:17:00,NSW
TXN00015227,2022-08-08,STR047,PRD00788,CUST012232,CH002,5,108.12,0.0,540.6,220.15,54.06,12:12:00,QLD
TXN00014528,2022-08-04,STR048,PRD01066,CUST010118,CH002,5,85.82,0.0,429.1,194.1,42.91,07:39:00,QLD
TXN00048798,2022-11-07,STR003,PRD01567,CUST010852,CH002,6,17.51,0.0,105.06,53.82,10.51,15:40:00,NSW
TXN00003496,2023-03-24,STR010,PRD01856,CUST004703,CH003,10,58.68,0.15,498.78,390.8,49.88,21:55:00,nsw
TXN00043356,2022-08-03,STR004,PRD00566,CUST002328,CH001,8,73.79,0.1,531.29,326.24,53.13,07:04:00,NSW
TXN00022024,2022-10-12,STR034,PRD01632,CUST017546,CH003,10,34.32,0.0,343.2,162.3,34.32,19:03:00,Vic
TXN00042843,2023-03-03,STR017,PRD01018,CUST013754,CH002,2,46.15,0.0,92.3,40.28,9.23,08:23:00,nsw
TXN00028840,2023-06-03,STR013,PRD01781,CUST018845,CH002,10,8.99,0.0,89.9,65.4,8.99,06:42:00,NSW
TXN00012339,2024-02-15,STR006,PRD00299,CUST019026,CH002,6,60.58,0.15,308.96,152.34,30.9,14:46:00,Nsw
TXN00014689,2023-07-01,STR013,PRD01211,CUST006981,CH001,8,45.77,0.15,311.24,189.36,31.12,06:50:00,nsw
TXN00011003,INVALID,STR012,PRD00410,CUST015068,CH002,8,10.04,0.05,76.3,43.68,7.63,21:07:00,Nsw
TXN00009202,2024-06-04,STR021,PRD00742,CUST003252,CH002,5,74.36,0.0,371.8,176.85,37.18,18:42:00,Vic
TXN00017462,2023-02-28,STR012,PRD00629,CUST012865,CH001,5,55.82,0.0,279.1,187.6,27.91,19:17:00,NSW
TXN00015143,2024-06-04,STR006,PRD01775,CUST005148,CH002,2,40.81,0.1,73.46,42.96,7.35,12:06:00,Nsw
TXN00013617,2022-10-02,STR028,PRD00299,CUST000135,CH001,2,55.89,0.0,111.78,50.78,11.18,18:45:00,vic
TXN00029216,2023-05-17,STR003,PRD00503,CUST013569,CH001,9,84.29,0.0,758.61,306.09,75.86,09:34:00,NSW
TXN00008451,2024-03-15,STR048,PRD01635,CUST012561,CH003,9,29.61,0.0,266.49,170.64,,10:36:00,Qld
TXN00045766,2023-06-09,STR028,PRD01169,CUST016482,CH001,-1,38.56,0.05,109.9,52.26,10.99,16:19:00,Vic
TXN00020876,2024-03-16,STR025,PRD01616,CUST007341,CH001,6,25.19,0.2,120.91,73.68,,20:24:00,Vic
TXN00018708,2023-03-27,STR020,PRD00563,CUST019964,CH001,9,79.31,0.05,678.1,303.3,67.81,17:17:00,NSW
TXN00037790,2022-11-09,STR014,PRD01616,CUST003777,CH003,9,27.35,0.1,221.54,110.52,22.15,11:20:00,Nsw
TXN00032664,2023-10-08,STR025,PRD01527,CUST005256,CH003,4,25.96,0.2,83.07,50.04,8.31,22:20:00,Vic
TXN00020549,2024-06-15,STR030,PRD00933,CUST005667,CH001,3,42.19,0.05,120.24,84.99,12.02,18:13:00,VIC
TXN00013960,2023-07-10,STR045,PRD00778,CUST017375,CH001,4,29.01,0.1,104.44,80.36,10.44,06:28:00,QLD
TXN00037342,2023-11-21,STR005,PRD01322,CUST007154,CH003,3,73.92,0.05,210.67,110.4,21.07,19:39:00,NSW
TXN00003660,2024-06-22,STR011,PRD01470,CUST009918,CH001,5,101.18,0.05,480.6,246.05,48.06,18:29:00,NSW
TXN00026318,2022-07-09,STR023,PRD01381,CUST013807,CH002,9,22.72,0.0,204.48,89.28,20.45,18:14:00,vic
TXN00042959,2024-05-04,STR037,PRD00895,CUST008434,CH001,6,65.68,0.0,394.08,256.02,39.41,10:56:00,VIC
TXN00004083,2023-01-29,STR021,PRD00249,CUST009289,CH001,10,20.29,0.05,192.75,82.9,19.28,16:04:00,Vic
TXN00028759,2022-12-17,STR047,PRD01229,CUST005981,CH002,1,83.14,0.0,83.14,49.23,8.31,13:38:00,QLD
TXN00011549,2022-10-28,STR045,PRD00287,CUST009531,CH003,3,49.44,0.05,140.9,106.77,14.09,07:36:00,QLD
TXN00003027,2024-01-28,STR043,PRD01093,CUST016631,CH003,5,87.81,0.05,417.1,175.95,41.71,06:55:00,QLD
TXN00002117,2023-10-13,STR008,PRD00094,CUST013140,CH003,7,65.24,0.0,456.68,208.6,45.67,07:08:00,NSW
TXN00049300,2023-01-30,STR010,PRD01813,CUST016509,CH001,1,115.08,0.2,92.06,48.82,9.21,16:00:00,NSW
TXN00008046,2022-07-09,STR043,PRD01171,,CH002,1,103.74,0.1,93.37,42.26,9.34,07:05:00,Qld
TXN00037180,2023-07-13,STR018,PRD01833,CUST010576,CH002,7,74.76,0.1,470.99,224.07,47.1,21:57:00,Nsw
TXN00007051,2024-06-02,STR014,PRD00949,CUST000074,CH003,2,44.79,0.0,89.58,55.12,8.96,08:54:00,Nsw
TXN00014656,2024-02-22,STR040,PRD01978,CUST000598,CH002,0,14.87,0.0,29.74,16.18,2.97,13:32:00,QLD
TXN00042351,2023-06-18,STR043,PRD01353,CUST005085,CH001,6,46.49,0.1,251.05,159.06,25.11,07:53:00,qld
TXN00009011,2023-04-25,STR034,PRD01071,CUST017330,CH001,7,8.58,0.2,48.05,34.02,4.8,22:58:00,VIC
TXN00040056,2023-06-27,STR017,PRD01460,CUST006873,CH003,2,38.54,0.0,77.08,31.1,7.71,10:53:00,NSW
TXN00049493,2022-07-10,STR034,PRD01846,CUST014097,CH002,-1,31.0,0.1,27.9,18.99,2.79,22:23:00,Vic
TXN00029812,2022-11-14,STR035,PRD01154,CUST014059,CH001,9,36.63,0.0,329.67,213.57,32.97,19:11:00,VIC
TXN00000114,2022-08-14,STR022,PRD00888,CUST000127,CH002,9,49.34,0.0,444.06,261.36,44.41,12:50:00,VIC
TXN00007302,2024-04-19,STR033,PRD00886,CUST018497,CH002,3,4.36,0.1,11.77,8.34,1.18,22:50:00,Vic
TXN00031276,2023-04-27,STR002,PRD00908,CUST019585,CH003,2,9.37,0.0,18.74,10.64,1.87,12:45:00,NSW
TXN00003321,2022-07-20,STR002,PRD00856,CUST006017,CH003,2,46.03,0.0,92.06,47.96,9.21,19:16:00,NSW
TXN00013629,2024-02-25,STR010,PRD01401,,CH002,4,31.63,0.05,120.19,72.4,12.02,14:19:00,Nsw
TXN00028903,2022-07-02,STR015,PRD01394,CUST002719,CH002,1,18.2,0.0,18.2,13.92,1.82,11:37:00,nsw
TXN00011596,2024-05-05,STR048,PRD00454,CUST009641,CH002,10,86.32,0.0,863.2,371.6,86.32,06:19:00,QLD
TXN00029689,2023-08-03,STR010,PRD00322,CUST014475,CH001,1,7.17,0.05,6.81,3.62,0.68,10:26:00,Nsw
TXN00031801,2024-02-14,STR043,PRD00524,CUST001732,CH002,10,23.25,0.05,220.88,129.6,22.09,17:22:00,qld
TXN00049558,2024-06-29,STR008,PRD00936,CUST000590,CH003,2,11.16,0.0,22.32,11.54,2.23,07:17:00,Nsw
TXN00011297,2023-03-16,STR003,PRD00498,CUST011462,CH003,5,103.31,0.0,516.55,230.0,51.66,21:55:00,NSW
TXN00045562,2024-01-19,STR021,PRD01644,CUST018176,CH001,6,18.52,0.0,111.12,62.16,11.11,15:33:00,VIC
TXN00047186,2023-04-11,STR012,PRD00529,CUST018401,CH002,7,30.96,0.0,216.72,107.59,21.67,08:45:00,nsw
TXN00009773,2023-04-19,STR005,PRD01521,CUST010590,CH002,3,35.37,0.0,106.11,75.69,10.61,12:20:00,Nsw
TXN00008101,2023-01-14,STR036,PRD01988,CUST013768,CH002,10,54.34,0.1,489.06,227.3,48.91,14:55:00,VIC
TXN00022746,2023-09-16,STR044,PRD00402,CUST016232,CH003,-1,88.98,0.0,622.86,327.04,62.29,13:12:00,QLD
TXN00035593,2023-02-06,STR029,PRD00363,CUST017356,CH002,9,43.99,0.0,395.91,289.17,39.59,07:49:00,vic
TXN00039373,2023-02-08,STR020,PRD01168,CUST013227,CH001,10,11.15,0.0,111.5,49.6,11.15,19:03:00,nsw
TXN00041186,2022-08-13,STR025,PRD00245,CUST019479,CH001,4,22.13,0.1,79.67,56.12,7.97,22:14:00,VIC
TXN00027902,2023-08-09,STR005,PRD00271,CUST008171,CH001,2,60.75,0.0,121.5,92.5,12.15,15:39:00,NSW
TXN00018355,2023-07-23,STR047,PRD01181,CUST012221,CH001,6,22.44,0.1,121.18,73.08,12.12,10:41:00,qld
TXN00046010,2024-01-07,STR016,PRD00731,CUST004029,CH003,2,17.75,0.1,31.95,24.56,3.2,21:14:00,Nsw
TXN00042169,2023-10-13,STR019,PRD00989,CUST019963,CH003,2,64.29,0.2,102.86,53.82,,12:34:00,NSW
TXN00019184,2023-03-17,STR041,PRD00416,CUST017071,CH003,2,17.55,0.0,35.1,19.44,3.51,06:44:00,QLD
TXN00048006,2024-01-11,STR005,PRD00028,CUST011089,CH002,8,24.86,0.0,198.88,128.16,19.89,21:17:00,nsw
TXN00010942,2022-12-04,STR016,PRD01076,CUST013066,CH002,3,17.92,0.1,48.38,30.42,4.84,10:01:00,NSW
TXN00034082,2024-03-27,STR031,PRD00468,CUST009716,CH003,5,29.71,0.0,148.55,68.95,14.86,22:08:00,VIC
TXN00049650,2022-11-29,STR036,PRD01949,CUST013812,CH001,8,113.21,0.0,905.68,396.8,90.57,13:39:00,VIC
TXN00012938,2023-07-28,STR014,PRD00558,CUST015335,CH002,10,3.47,0.0,34.7,19.5,3.47,19:13:00,Nsw
TXN00014570,2022-10-31,STR039,PRD01860,CUST008315,CH003,1,32.78,0.0,32.78,24.08,3.28,16:37:00,QLD
TXN00023459,2023-08-16,STR023,PRD01067,CUST005613,CH003,9,67.47,0.1,546.51,337.68,54.65,14:39:00,VIC
TXN00033879,2024-01-05,STR047,PRD01104,CUST005054,CH001,10,59.11,0.1,531.99,247.9,53.2,22:22:00,Qld
TXN00013103,2023-04-19,STR002,PRD01124,CUST016645,CH002,8,39.92,0.0,319.36,182.16,,08:34:00,Nsw
TXN00007559,2023-04-15,STR038,PRD01982,CUST015733,CH001,7,21.98,0.15,130.78,66.92,13.08,11:05:00,VIC
TXN00028632,2023-08-04,STR003,PRD01120,CUST015874,CH001,10,62.42,0.0,624.2,252.3,62.42,16:51:00,NSW
TXN00016261,2023-06-28,STR013,PRD01627,CUST006177,CH002,2,2.98,0.0,5.96,3.46,0.6,07:39:00,NSW
TXN00016335,2022-12-10,STR041,PRD01374,CUST015560,CH002,9,42.33,0.0,380.97,178.02,38.1,11:20:00,QLD
TXN00001731,2023-10-16,STR009,PRD01816,CUST018032,CH002,2,11.39,0.05,21.64,14.18,2.16,22:27:00,Nsw
TXN00006652,2023-11-15,STR035,PRD01668,CUST015579,CH003,-1,100.51,0.1,90.46,46.21,9.05,17:26:00,vic
TXN00035905,2022-12-18,STR036,PRD01096,CUST006668,CH002,3,41.3,0.0,123.9,54.0,12.39,22:49:00,VIC
TXN00019513,2022-09-28,STR012,PRD01093,CUST008834,CH002,10,62.97,0.0,629.7,351.9,62.97,13:50:00,NSW
TXN00004021,2023-04-12,STR033,PRD00177,CUST004161,CH002,2,68.28,0.05,129.73,78.38,12.97,09:13:00,VIC
TXN00049451,2022-07-29,STR028,PRD01712,CUST018781,CH002,3,54.96,0.0,164.88,119.22,16.49,10:40:00,VIC
TXN00001515,2023-02-07,STR042,PRD00215,CUST016985,CH002,9,19.97,0.2,143.78,127.44,14.38,21:13:00,qld
TXN00035267,2024-05-01,STR042,PRD00805,CUST000541,CH002,8,17.67,0.0,141.36,90.4,14.14,14:52:00,qld
TXN00028360,2024-01-22,STR023,PRD01054,CUST015541,CH001,2,22.18,0.05,42.14,23.72,4.21,19:12:00,VIC
TXN00018475,2024-03-24,STR015,PRD01895,CUST007182,CH003,-2,79.32,0.0,317.28,170.04,31.73,11:09:00,NSW
TXN00019194,2024-05-23,STR042,PRD00718,CUST005436,CH001,2,30.47,0.15,51.8,34.74,5.18,06:43:00,Qld
TXN00046879,2022-07-17,STR047,PRD00845,CUST012344,CH001,10,36.56,0.0,365.6,230.7,36.56,09:53:00,qld
TXN00038468,2023-02-22,STR015,PRD01900,CUST016422,CH001,7,50.05,0.0,350.35,203.21,35.04,12:43:00,NSW
TXN00017474,2023-03-10,STR022,PRD00604,CUST009838,CH003,7,71.29,0.0,499.03,199.64,49.9,15:53:00,VIC
TXN00034841,2024-05-07,STR035,PRD01721,CUST007792,CH002,4,33.52,0.0,134.08,96.24,13.41,14:47:00,VIC
TXN00032257,2024-01-29,STR013,PRD00448,CUST015903,CH002,7,96.46,0.0,675.22,342.65,67.52,07:15:00,NSW
TXN00020681,2023-06-07,STR032,PRD01146,CUST000273,CH003,9,86.44,0.0,777.96,438.84,77.8,16:46:00,vic
TXN00039649,2024-01-30,STR030,PRD00840,CUST015453,CH001,3,91.1,0.2,218.64,133.95,21.86,10:33:00,VIC
TXN00037570,2023-07-18,STR037,PRD00319,CUST007473,CH002,2,58.79,0.0,117.58,73.56,11.76,18:19:00,VIC
TXN00048603,2023-07-09,STR001,PRD00356,CUST017531,CH002,2,12.41,0.1,22.34,17.3,2.23,06:52:00,NSW
TXN00013994,2022-07-01,STR025,PRD01050,CUST006156,CH002,5,65.37,0.05,310.51,219.75,31.05,17:08:00,vic
TXN00035901,2023-09-30,STR029,PRD00004,CUST004708,CH002,4,37.96,0.0,151.84,66.2,15.18,11:01:00,vic
TXN00016789,2023-01-16,STR002,PRD01574,CUST015401,CH003,9,103.53,0.1,838.59,411.57,83.86,09:45:00,Nsw
TXN00019560,INVALID,STR044,PRD00525,,CH003,7,36.15,0.0,253.05,162.12,25.31,17:41:00,QLD
TXN00011132,2024-02-04,STR033,PRD00617,CUST016159,CH001,6,68.95,0.05,393.02,220.02,39.3,06:40:00,VIC
TXN00018138,2022-08-23,STR027,PRD00143,CUST019270,CH003,1,46.12,0.1,41.51,34.53,4.15,06:54:00,Vic
TXN00033652,2023-12-23,STR006,PRD01961,,CH001,6,68.29,0.0,409.74,236.1,40.97,18:01:00,Nsw
TXN00009102,2024-01-09,STR027,PRD01682,CUST019504,CH001,4,38.48,0.0,153.92,101.96,15.39,18:39:00,Vic
TXN00005566,2022-08-02,STR008,PRD01697,,CH002,5,40.1,0.05,190.48,100.6,19.05,08:49:00,nsw
TXN00025620,2024-13-45,STR004,PRD00969,CUST002023,CH001,6,33.2,0.0,199.2,117.6,19.92,13:53:00,NSW
TXN00019541,2024-04-25,STR008,PRD00942,,CH001,9,90.68,0.0,816.12,335.25,81.61,21:17:00,NSW
TXN00027748,2022-12-21,STR025,PRD01910,,CH002,5,23.96,0.1,107.82,72.4,10.78,14:57:00,Vic
TXN00015953,2022-09-08,STR049,PRD00790,CUST016685,CH003,6,3.77,0.0,22.62,12.84,2.26,13:11:00,QLD
TXN00002008,INVALID,STR002,PRD01815,CUST001651,CH002,1,60.86,0.1,54.77,32.54,5.48,11:52:00,NSW
TXN00049363,2023-11-25,STR046,PRD01911,CUST016657,CH003,9,40.13,0.0,361.17,219.6,36.12,12:19:00,Qld
TXN00001363,2023-06-21,STR009,PRD01104,CUST004959,CH002,7,42.44,0.1,267.37,173.53,26.74,11:39:00,Nsw
TXN00045866,2023-12-09,STR042,PRD00691,CUST005091,CH001,3,99.59,0.0,298.77,137.73,29.88,20:31:00,qld
TXN00024902,2023-04-13,STR007,PRD01298,CUST004037,CH002,3,7.87,0.0,23.61,13.29,2.36,16:15:00,nsw
TXN00013423,2023-12-06,STR012,PRD01682,,CH002,2,59.9,0.15,101.83,50.98,10.18,17:43:00,NSW
TXN00039179,2023-01-30,STR040,PRD00143,CUST003782,CH002,8,74.11,0.0,592.88,276.24,59.29,19:20:00,QLD
TXN00045628,2024-04-23,STR040,PRD00133,CUST008054,CH002,1,97.01,0.0,97.01,41.19,9.7,21:24:00,Qld
TXN00023038,2023-06-24,STR002,PRD00748,CUST012544,CH002,7,10.03,0.2,56.17,33.88,5.62,12:21:00,nsw
TXN00021064,2023-03-29,STR026,PRD00547,,CH002,6,34.76,0.0,208.56,105.48,20.86,12:10:00,VIC
TXN00027267,2022-08-08,STR017,PRD01528,CUST011936,CH002,5,21.99,0.0,109.95,45.15,11.0,10:49:00,Nsw
TXN00018162,2022-09-08,STR034,PRD00455,CUST009783,CH001,9,21.05,0.1,170.51,101.25,17.05,06:37:00,VIC
TXN00040286,2023-11-03,STR017,PRD01672,CUST016536,CH001,5,39.07,0.05,185.58,78.6,18.56,17:42:00,Nsw
TXN00049741,2024-04-06,STR001,PRD01488,CUST007385,CH003,4,46.88,0.0,187.52,83.44,18.75,07:24:00,NSW
TXN00012836,2022-11-01,STR050,PRD00993,CUST008208,CH001,1,3.41,0.05,3.24,2.57,0.32,20:38:00,QLD
TXN00028753,2023-07-20,STR026,PRD00052,CUST013320,CH001,10,59.91,0.0,599.1,376.0,59.91,06:28:00,Vic
TXN00043358,2024-01-20,STR015,PRD00436,CUST000936,CH001,8,63.61,0.0,508.88,216.48,50.89,19:51:00,nsw
TXN00033319,2023-05-15,STR020,PRD00873,CUST008391,CH003,2,52.36,0.1,94.25,74.12,9.43,07:50:00,NSW
TXN00039549,2023-06-30,STR029,PRD00948,CUST018309,CH003,9,59.95,0.0,539.55,318.42,53.96,10:27:00,VIC
TXN00046987,2023-09-08,STR014,PRD00341,CUST015703,CH003,9,76.26,0.0,686.34,293.85,68.63,20:35:00,nsw
TXN00049777,2024-02-23,STR009,PRD01727,CUST017497,CH002,4,7.4,0.0,29.6,21.28,2.96,08:32:00,Nsw
TXN00016946,2023-01-08,STR040,PRD00804,CUST017706,CH003,10,65.54,0.0,655.4,448.3,65.54,18:35:00,QLD
TXN00011679,2024-02-03,STR038,PRD00017,CUST015108,CH002,7,81.76,0.1,515.09,231.84,51.51,17:25:00,vic
TXN00002960,2022-08-02,STR007,PRD00081,CUST011362,CH002,1,60.9,0.0,60.9,30.83,6.09,13:31:00,NSW
TXN00017769,2023-10-31,STR018,PRD00477,CUST000949,CH003,7,44.26,0.05,294.33,198.38,29.43,10:24:00,NSW
TXN00021760,2024-04-04,STR030,PRD00136,CUST010160,CH001,1,87.8,0.0,87.8,38.34,8.78,14:13:00,vic
TXN00023779,2023-11-11,STR029,PRD01388,,CH002,8,59.24,0.0,473.92,232.72,47.39,11:05:00,vic
TXN00011251,2022-09-06,STR010,PRD01097,CUST016778,CH001,6,106.91,0.0,641.46,284.28,64.15,08:16:00,Nsw
TXN00033285,2022-09-28,STR005,PRD01271,CUST015313,CH001,6,2.92,0.05,16.64,8.64,1.66,19:23:00,nsw
TXN00023947,2023-06-28,STR009,PRD01770,CUST001000,CH003,6,83.71,0.05,477.15,221.94,47.72,22:35:00,NSW
TXN00006888,2022-10-05,STR001,PRD01788,CUST005864,CH002,6,71.27,0.0,427.62,247.86,42.76,21:21:00,NSW
TXN00012661,2023-06-12,STR023,PRD01334,CUST002413,CH002,1,69.52,0.0,69.52,29.65,6.95,21:41:00,VIC
TXN00049075,2023-10-25,STR016,PRD01639,CUST014439,CH003,9,17.41,0.0,156.69,66.69,15.67,11:27:00,NSW
