Color,Director,Reviews,Duration,Director_facebook_likes,Actor_3_facebook_likes,Actor_2_name,Actor_1_facebook_likes,Gross,Genre,Actor_1_name,Title,Votes,Cast_total_facebook_likes,Actor_3_name,Facenumber_in_poster,Plot_keywords,Movie_imdb_link,Language,Content_rating,Budget,Year,Actor_2_facebook_likes,Imdb_score,Aspect_ratio,Movie_facebook_likes
Color,Phil Lord,435,100,97,2000,Will Ferrell,11000,257756197,Action,Morgan Freeman,The Lego Moviea,246698,21097,Alison Brie,0,based on toy|dual personality|evil businessman|good cop bad cop|lego,http://www.imdb.com/title/tt1490017/?ref_=fn_tt_tt_1,English,PG,60000000,2014,8000,7.8,2.35,64000
Color,John Pasquin,111,115,11,642,Diedrich Bader,1000,48472213,Action,Eileen Brennan,Miss Congeniality 2: Armed and Fabulousa,51252,2412,Treat Williams,2,bodyguard|fbi|fbi agent|female protagonist|undercover,http://www.imdb.com/title/tt0385307/?ref_=fn_tt_tt_1,English,PG-13,45000000,2005,759,5,2.35,621
Color,Rob Bowman,138,101,38,11000,Gerard Butler,23000,43060566,Action,Christian Bale,Reign of Firea,107859,52038,Matthew McConaughey,0,castle|dragon|fire breathing dragon|militia|survival,http://www.imdb.com/title/tt0253556/?ref_=fn_tt_tt_1,English,PG-13,60000000,2002,18000,6.2,2.35,0
Color,Ruben Fleischer,415,113,181,300,Brandon Molale,33000,45996718,Action,Ryan Gosling,Gangster Squada,173530,33782,Wade Williams,3,good versus evil|machine gun|mobster|police vigilantism|year 1949,http://www.imdb.com/title/tt1321870/?ref_=fn_tt_tt_1,English,R,60000000,2013,301,6.7,2.35,40000
Color,Harold Ramis,170,100,11000,485,Oliver Platt,10000,43337279,Adventure,Olivia Wilde,Year Onea,76770,22485,Xander Berkeley,2,abraham|hunter|princess|sodom|tribe,http://www.imdb.com/title/tt1045778/?ref_=fn_tt_tt_1,English,PG-13,60000000,2009,1000,4.9,1.85,0
Color,Clint Eastwood,306,134,16000,204,Morgan Freeman,13000,37479778,Biography,Matt Damon,Invictusa,124222,40204,Leleti Khumalo,1,apartheid|nation|nelson mandela|president|rugby,http://www.imdb.com/title/tt1057500/?ref_=fn_tt_tt_1,English,PG-13,60000000,2009,11000,7.4,2.35,23000
Color,Tony Gilroy,211,125,209,896,Tom Wilkinson,8000,40559930,Comedy,Julia Roberts,Duplicitya,41727,10105,Denis O'Hare,0,ceo|dubai|product|rivalry|spy,http://www.imdb.com/title/tt1135487/?ref_=fn_tt_tt_1,English,PG-13,60000000,2009,1000,6.2,2.35,0
Color,Donald Petrie,49,94,80,230,Ray Walston,1000,36830057,Comedy,Steven Anthony Lawrence,My Favorite Martiana,10883,1727,Michael Lerner,2,alien|hidden camera|martian|reporter|spaceship,http://www.imdb.com/title/tt0120764/?ref_=fn_tt_tt_1,English,PG,65000000,1999,417,4.9,1.85,448
Color,Clark Johnson,161,107,69,206,David Rasche,310,36279230,Action,Blair Brown,The Sentinela,42144,804,Martin Donovan,0,first lady|framed|investigation|president|secret service,http://www.imdb.com/title/tt0443632/?ref_=fn_tt_tt_1,English,PG-13,60000000,2006,219,6.1,2.35,690
Color,Jorge Blanco,156,91,2,480,Gary Oldman,12000,42194060,Adventure,Dwayne Johnson,Planet 51a,41259,22482,James Corden,1,alien|alien planet|astronaut|planet|teenager,http://www.imdb.com/title/tt0762125/?ref_=fn_tt_tt_1,English,PG,70000000,2009,10000,6.1,2.35,0
Color,Stuart Baird,172,116,53,906,LeVar Burton,27000,43119879,Action,Tom Hardy,Star Trek: Nemesisa,58450,28959,Jonathan Frakes,0,earth|federation|romulan|slave|space,http://www.imdb.com/title/tt0253754/?ref_=fn_tt_tt_1,English,PG-13,60000000,2002,1000,6.4,2.35,0
Color,Joel Coen,161,100,0,210,Paul Adelstein,436,35096190,Comedy,Cedric the Entertainer,Intolerable Crueltya,76560,1045,Julia Duffy,1,attorney|divorce|marriage|real estate|screwball comedy,http://www.imdb.com/title/tt0138524/?ref_=fn_tt_tt_1,English,PG-13,60000000,2003,399,6.3,1.85,0
Color,Martin Campbell,258,117,258,896,Ray Winstone,2000,43290977,Crime,Bojana Novakovic,Edge of Darknessa,75201,4154,Denis O'Hare,1,activist|detective|father daughter relationship|investigation|vigilantism,http://www.imdb.com/title/tt1226273/?ref_=fn_tt_tt_1,English,R,80000000,2010,1000,6.6,2.35,0
Color,Peter Hyams,95,110,0,308,Penelope Ann Miller,510,33927476,Horror,John Kapelos,The Relica,19176,1162,Chi Muoi Lo,0,fire|helicopter|museum|police sergeant|relic,http://www.imdb.com/title/tt0120004/?ref_=fn_tt_tt_1,English,R,40000000,1997,344,5.7,2.35,956
Color,Harold Ramis,105,96,11000,236,Cathy Moriarty,22000,32122249,Comedy,Robert De Niro,Analyze Thata,69319,33630,Joe Viterelli,1,blonde|mafia|mental illness|prison|second part,http://www.imdb.com/title/tt0289848/?ref_=fn_tt_tt_1,English,R,60000000,2002,394,5.9,1.85,846
Color,Jon Avnet,198,101,50,1000,Al Pacino,22000,40076438,Action,Robert De Niro,Righteous Killa,73368,37050,50 Cent,2,blood splatter|execution|new york city|nypd|serial killer,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,English,R,60000000,2008,14000,6,2.35,0
Color,Harold Becker,79,111,17,652,Miko Hughes,13000,32940507,Action,Bruce Willis,Mercury Risinga,54314,14637,Carrie Preston,1,autistic child|boy|child in danger|fbi|nsa,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,English,R,60000000,1998,968,6.1,2.35,0
Color,Joe Wright,210,117,456,569,Stephen Root,21000,31670931,Biography,Robert Downey Jr.,The Soloista,44099,22964,Rachael Harris,0,columnist|journalist|los angeles times|musician|wearing a traffic cone as a hat,http://www.imdb.com/title/tt0821642/?ref_=fn_tt_tt_1,English,PG-13,60000000,2009,939,6.7,2.35,0
Color,Robert Redford,125,126,0,9000,Will Smith,13000,30695227,Drama,Matt Damon,The Legend of Bagger Vancea,45296,32000,Charlize Theron,3,caddy|game|golf|golf course|golfer,http://www.imdb.com/title/tt0146984/?ref_=fn_tt_tt_1,English,PG-13,60000000,2000,10000,6.7,1.85,0
Color,Cameron Crowe,149,152,488,947,Zooey Deschanel,22000,32522352,Adventure,Philip Seymour Hoffman,Almost Famousa,207287,34435,Michael Angarano,1,band|magazine|rolling stone magazine|smoking marijuana|tour,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,English,R,60000000,2000,11000,7.9,1.85,15000
Color,Lee Tamahori,77,101,93,218,Nona Gaye,287,26082914,Action,Sunny Mabrey,xXx: State of the Uniona,51349,831,Xzibit,2,coup d'etat|mutiny|president|u.s. navy|washington d.c.,http://www.imdb.com/title/tt0329774/?ref_=fn_tt_tt_1,English,PG-13,87000000,2005,233,4.3,2.35,0
Color,Scott Stewart,225,87,124,77,Alan Dale,865,29136626,Action,Josh Wingate,Priesta,97089,1507,Jacob Hopkins,0,church|priest|sheriff|vampire|warrior,http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1,English,PG-13,60000000,2011,441,5.7,2.35,20000
Color,Patrick Gilmore,98,85,0,82,Adriano Giannini,11000,26288320,Adventure,Brad Pitt,Sinbad: Legend of the Seven Seasa,36144,11184,Timothy West,0,book|framed|goddess|prince|sinbad,http://www.imdb.com/title/tt0165982/?ref_=fn_tt_tt_1,English,PG,60000000,2003,102,6.7,1.66,880
Color,Paul W.S. Anderson,172,130,545,552,Joely Richardson,722,26616590,Horror,Sean Pertwee,Event Horizona,120416,2404,Kathleen Quinlan,0,solar system|space|spaceship|starship|year 2047,http://www.imdb.com/title/tt0119081/?ref_=fn_tt_tt_1,English,R,60000000,1997,585,6.7,2.35,10000
Color,Joss Whedon,703,173,0,19000,Robert Downey Jr.,26000,623279547,Action,Chris Hemsworth,The Avengersa,995415,66000,Scarlett Johansson,3,alien invasion|assassin|battle|iron man|soldier,http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1,English,PG-13,220000000,2012,21000,8.1,1.85,123000
Color,Tom Shadyac,117,104,293,256,Susanna Thompson,780,30063805,Drama,Joe Morton,Dragonflya,31788,1594,Matt Craven,0,death|doctor|grave|patient|venezuela,http://www.imdb.com/title/tt0259288/?ref_=fn_tt_tt_1,English,PG-13,60000000,2002,265,6.1,2.35,0
Color,Brian De Palma,240,121,0,854,Mia Kirshner,19000,22518325,Crime,Scarlett Johansson,The Black Dahliaa,63363,20826,Mike Starr,0,black dahlia|boxer|corpse|death|partner,http://www.imdb.com/title/tt0387877/?ref_=fn_tt_tt_1,English,R,50000000,2006,972,5.6,2.35,0
 Black and White,Tony Bill,123,140,23,579,Tyler Labine,11000,13082288,Action,James Franco,Flyboysa,35565,12381,Philip Winchester,1,american|france|military|pilot|training,http://www.imdb.com/title/tt0454824/?ref_=fn_tt_tt_1,English,PG-13,60000000,2006,779,6.6,2.35,2000
Color,Rod Lurie,110,131,37,507,Delroy Lindo,968,18208078,Action,Clifton Collins Jr.,The Last Castlea,57100,2360,Michael Irby,3,colonel|general|military|prison|three star general,http://www.imdb.com/title/tt0272020/?ref_=fn_tt_tt_1,English,R,60000000,2001,848,6.9,2.35,0
Color,Walter Hill,100,91,394,68,Wilson Cruz,889,14218868,Horror,Robert Forster,Supernovaa,14596,1641,Vanessa Marshall,0,deep space|distress signal|explosion|mining|rescue,http://www.imdb.com/title/tt0134983/?ref_=fn_tt_tt_1,English,PG-13,65000000,2000,290,4.8,2.35,589
Color,Akiva Goldsman,189,118,167,778,William Hurt,20000,22451,Drama,Matt Bomer,Winter's Talea,41288,21827,Kevin Corrigan,0,black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman,http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1,English,PG-13,60000000,2014,882,6.2,2.35,17000
Color,Harald Zwart,212,130,91,1000,Kevin Zegers,5000,31165421,Fantasy,Aidan Turner,The Mortal Instruments: City of Bonesa,107028,8091,CCH Pounder,3,battle|demon|magic|secret|warrior,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1,English,PG-13,60000000,2013,2000,6,2.35,44000
Color,Brian Robbins,127,90,48,196,Mike O'Malley,973,11802056,Adventure,Marc Blucas,Meet Davea,31640,1617,Shawn Christian,1,alien|mutiny|orb|planet|spaceship,http://www.imdb.com/title/tt0765476/?ref_=fn_tt_tt_1,English,PG,60000000,2008,400,4.9,1.85,791
Color,Walter Salles,196,103,179,87,Camryn Manheim,794,25472967,Drama,Dougray Scott,Dark Watera,44966,1389,Ariel Gade,2,apartment|hello kitty|school|teacher|water,http://www.imdb.com/title/tt0382628/?ref_=fn_tt_tt_1,English,PG-13,30000000,2005,329,5.6,2.35,0
Color,Ron Howard,115,122,2000,1000,Adam Goldberg,11000,22362500,Comedy,Matthew McConaughey,Edtva,35599,15000,Clint Howard,0,female removes her clothes|one word title|producer|television|video store,http://www.imdb.com/title/tt0131369/?ref_=fn_tt_tt_1,English,PG-13,55000000,1999,1000,6.1,1.85,641
Color,Iain Softley,161,106,34,466,Stephen Graham,3000,17281832,Adventure,Brendan Fraser,Inkhearta,60232,4500,Jamie Foreman,3,book|escape|girl|overalls|villain,http://www.imdb.com/title/tt0494238/?ref_=fn_tt_tt_1,English,PG,60000000,2008,1000,6.1,2.35,0
Color,Frank Miller,223,103,436,437,Jaime King,19000,19781879,Action,Scarlett Johansson,The Spirita,53864,20834,Louis Lombardi,1,female star appears nude|pants falling down|samurai|white rat|woman in a towel,http://www.imdb.com/title/tt0831887/?ref_=fn_tt_tt_1,English,PG-13,60000000,2008,961,4.8,2.35,2000
Color,David Koepp,181,107,192,280,Olivia Munn,40000,7605668,Action,Johnny Depp,Mortdecaia,47320,42472,Ulrich Thomsen,2,art dealer|fake painting|macguffin|moustache|stolen painting,http://www.imdb.com/title/tt3045616/?ref_=fn_tt_tt_1,English,R,60000000,2015,2000,5.5,2.35,12000
Color,Uwe Boll,140,156,892,102,Mike Dopud,26000,4535117,Action,Jason Statham,In the Name of the King: A Dungeon Siege Talea,38398,27362,Tania Saulnier,3,farmer|king|krug|rescue|wizard,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1,English,PG-13,60000000,2007,368,3.8,2.35,0
Color,Martin Campbell,54,127,258,617,Teri Polo,11000,4426297,Adventure,Angelina Jolie Pitt,Beyond Bordersa,22570,12583,Noah Emmerich,2,africa|american|border|doctor|well,http://www.imdb.com/title/tt0294357/?ref_=fn_tt_tt_1,English,R,35000000,2003,708,6.5,2.35,0
 Black and White,John Dahl,81,132,131,242,Clayne Crawford,11000,10166502,Action,James Franco,The Great Raida,18209,11671,Paolo Montalban,0,american|lieutenant colonel|mission|rescue|soldier,http://www.imdb.com/title/tt0326905/?ref_=fn_tt_tt_1,English,R,80000000,2005,298,6.7,2.35,0
Color,Tim Miller,579,108,84,361,Ed Skrein,16000,363024263,Action,Ryan Reynolds,Deadpoola,479047,17250,Stefan Kapicic,0,based on comic book|breaking the fourth wall|mercenary|mutant|self healing,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,English,R,58000000,2016,805,8.1,2.35,117000
Color,Stephen Herek,56,114,65,440,Morgan Fairchild,743,12065985,Comedy,Kelly Preston,Holy Mana,16260,1978,Eric McCormack,1,1990s|evangelist|professional rivalry|swimming pool|televangelist,http://www.imdb.com/title/tt0120701/?ref_=fn_tt_tt_1,English,PG,60000000,1998,730,4.9,2.35,296
Color,Clint Eastwood,490,133,16000,318,Leonard Roberts,14000,350123553,Action,Bradley Cooper,American Snipera,325264,31280,Keir O'Donnell,0,assassin|death of child|iraq|sniper|sniper rifle,http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1,English,R,58800000,2014,962,7.3,2.35,112000
Color,Rob Letterman,218,103,11,543,Dylan Minnette,2000,80021740,Adventure,Odeya Rush,Goosebumpsa,47968,3554,Ken Marino,4,based on book|blob|ferris wheel|manuscript|monster,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,English,PG,58000000,2015,1000,6.4,2.35,35000
Color,Mark Waters,142,95,70,512,Ivana Milicevic,970,48291624,Comedy,Jon Heder,Just Like Heavena,82819,2386,Willie Garson,1,apartment|architect|coma|doctor|spirit,http://www.imdb.com/title/tt0425123/?ref_=fn_tt_tt_1,English,PG-13,58000000,2005,834,6.7,1.85,0
Color,Brian Levant,57,90,32,809,Mark Addy,1000,35231365,Comedy,Taylor Negron,The Flintstones in Viva Rock Vegasa,15517,2732,Danny Woodburn,0,based on tv series|love|prequel|the flintstones|title appears in song,http://www.imdb.com/title/tt0158622/?ref_=fn_tt_tt_1,English,PG,60000000,2000,891,3.6,1.85,500
Color,Peter MacDonald,84,87,10,349,Kurtwood Smith,13000,53715611,Action,Sylvester Stallone,Rambo IIIa,92106,14359,Richard Crenna,1,afghanistan|colonel|rambo|rescue|soviet,http://www.imdb.com/title/tt0095956/?ref_=fn_tt_tt_1,English,R,63000000,1988,1000,5.7,2.35,2000
Color,George Clooney,186,114,0,110,Malcolm Goodwin,142,31199215,Comedy,Robert Baker,Leatherheadsa,27664,369,Matt Bushell,8,college football|fight|football|hero|surrender,http://www.imdb.com/title/tt0379865/?ref_=fn_tt_tt_1,English,PG-13,58000000,2008,117,6,1.85,472
Color,Marc Lawrence,133,103,30,727,Kim Shaw,963,29580087,Comedy,Michael Kelly,Did You Hear About the Morgans?a,29523,2655,Kevin Brown,2,fbi|murder|witness|witness protection|wyoming,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1,English,PG-13,58000000,2009,935,4.7,2.35,0
Color,Shawn Levy,246,125,189,839,Jessica Szohr,1000,44665963,Comedy,Josh Gad,The Internshipa,159931,2875,Rob Riggle,2,actor's picture shown in credits|animated credits|google|internship|still images in end credits,http://www.imdb.com/title/tt2234155/?ref_=fn_tt_tt_1,English,PG-13,58000000,2013,847,6.3,2.35,22000
Color,Paul W.S. Anderson,253,97,545,529,Boris Kodjoe,14000,60128566,Action,Milla Jovovich,Resident Evil: Afterlifea,131447,16074,Shawn Roberts,1,alaska|female gunfighter|mutation|ship|siege,http://www.imdb.com/title/tt1220634/?ref_=fn_tt_tt_1,English,R,60000000,2010,1000,5.9,2.35,19000
Color,Anthony Hemingway,144,125,143,519,Nate Parker,1000,49875589,Action,David Oyelowo,Red Tailsa,28807,2326,Tristan Mack Wilds,0,african american|battle|italy|tuskegee airmen|world war two,http://www.imdb.com/title/tt0485985/?ref_=fn_tt_tt_1,English,PG-13,58000000,2012,664,5.9,2.35,0
Color,Taylor Hackford,117,136,138,9000,Al Pacino,18000,60984028,Drama,Keanu Reeves,The Devil's Advocatea,259519,41138,Charlize Theron,2,deal with the devil|lawyer|money|reality|supernatural power,http://www.imdb.com/title/tt0118971/?ref_=fn_tt_tt_1,English,R,57000000,1997,14000,7.5,2.35,11000
Color,Sean Anders,157,116,51,622,Leighton Meester,11000,36931089,Comedy,Adam Sandler,That's My Boya,70681,14673,Will Forte,2,argument|reference to vanilla ice|statutory rape|teacher student relationship|teacher student sex,http://www.imdb.com/title/tt1232200/?ref_=fn_tt_tt_1,English,R,70000000,2012,3000,5.6,2.35,12000
Color,Rob Cohen,60,103,357,40,Brian Thompson,2000,51317350,Action,Dennis Quaid,DragonHearta,78343,3060,Terry O'Neill,0,dragon|england|human dragon relationship|king|knight,http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1,English,PG-13,57000000,1996,663,6.4,2.35,0
Color,Brett Ratner,117,97,420,455,Don Cheadle,4000,28328132,Action,Salma Hayek,After the Sunseta,38298,7875,Chris Penn,2,diamond|fbi|fbi agent|island|thief,http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1,English,PG-13,58000000,2004,3000,6.3,2.35,782
Color,Mark Neveldine,287,96,83,1000,Spencer Wilding,12000,51774002,Action,Nicolas Cage,Ghost Rider: Spirit of Vengeancea,87745,14083,Christopher Lambert,1,deal with the devil|devil|eastern europe|ghost rider|monk,http://www.imdb.com/title/tt1071875/?ref_=fn_tt_tt_1,English,PG-13,57000000,2011,1000,4.3,2.35,18000
Color,John Madden,96,131,108,58,Irene Papas,23000,25528495,Drama,Christian Bale,Captain Corelli's Mandolina,28099,23409,Mihalis Giannatos,2,captain|greek|island|italian|love,http://www.imdb.com/title/tt0238112/?ref_=fn_tt_tt_1,English,R,57000000,2001,243,5.9,2.35,0
Color,Adam Shankman,125,95,163,650,Brad Garrett,14000,113006880,Action,Vin Diesel,The Pacifiera,66308,15612,Tate Donovan,0,bodyguard|death of husband|male nanny|nanny|wrestling match,http://www.imdb.com/title/tt0395699/?ref_=fn_tt_tt_1,English,PG,56000000,2005,799,5.5,2.35,0
Color,Kevin Bray,117,86,10,348,Ashley Scott,12000,45860039,Action,Dwayne Johnson,Walking Talla,53118,13153,Michael Bowen,1,casino|football|sheriff|special forces|violence,http://www.imdb.com/title/tt0351977/?ref_=fn_tt_tt_1,English,PG-13,56000000,2004,795,6.2,2.35,0
 Black and White,Robert Zemeckis,149,142,0,194,Siobhan Fallon Hogan,15000,329691196,Comedy,Tom Hanks,Forrest Gumpa,1251222,15488,Sam Anderson,0,amputee|love|vietnam|vietnam war|war hero,http://www.imdb.com/title/tt0109830/?ref_=fn_tt_tt_1,English,PG-13,55000000,1994,294,8.8,2.35,59000
Color,Tim Hill,131,92,25,639,Beth Riesgraf,1000,217326336,Animation,Jesse McCartney,Alvin and the Chipmunksa,57276,2382,Matthew Gray Gubler,0,based on cartoon|chipmunk|concert|fart joke|talking animal,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1,English,PG,60000000,2007,718,5.2,1.85,0
Color,Jay Roach,150,108,116,708,Blythe Danner,22000,166225040,Comedy,Robert De Niro,Meet the Parentsa,260442,23537,Teri Polo,2,cat|cia|jewish|male nurse|nurse,http://www.imdb.com/title/tt0212338/?ref_=fn_tt_tt_1,English,PG-13,55000000,2000,713,7,1.85,0
Color,Mike Gabriel,92,84,12,752,Frank Welker,23000,141600000,Adventure,Christian Bale,Pocahontasa,119675,25764,Irene Bedard,1,actor playing multiple roles|love|one word title|unsubtitled foreign language|virginia,http://www.imdb.com/title/tt0114148/?ref_=fn_tt_tt_1,English,G,55000000,1995,2000,6.6,1.78,0
Color,Richard Donner,169,188,503,467,Margot Kidder,10000,134218018,Action,Marlon Brando,Supermana,126357,11563,Ned Beatty,0,1970s|clark kent|planet|superhero|year 1978,http://www.imdb.com/title/tt0078346/?ref_=fn_tt_tt_1,English,PG,55000000,1978,593,7.3,2.35,0
Color,Tom Shadyac,57,95,293,744,James Coburn,851,128769345,Comedy,Jada Pinkett Smith,The Nutty Professora,86556,2661,Dave Chappelle,1,face slap|formula|overweight|professor|teacher,http://www.imdb.com/title/tt0117218/?ref_=fn_tt_tt_1,English,PG-13,54000000,1996,773,5.6,1.85,960
Color,Andy Tennant,171,118,72,681,Michael Rapaport,10000,177575142,Comedy,Will Smith,Hitcha,244840,11728,Kevin Sussman,1,advice|friendship|gossip|newspaper|quitting a job,http://www.imdb.com/title/tt0386588/?ref_=fn_tt_tt_1,English,PG-13,70000000,2005,975,6.6,2.35,0
Color,Sam Weisman,53,92,39,458,Abraham Benrubi,3000,105263257,Action,Brendan Fraser,George of the Junglea,56168,4059,Holland Taylor,0,animal companion|heiress|hero|jungle|male objectification,http://www.imdb.com/title/tt0119190/?ref_=fn_tt_tt_1,English,PG,55000000,1997,562,5.4,1.85,5000
Color,Jesse Dylan,153,74,58,729,Thomas Ian Nicholas,3000,104354205,Comedy,Alyson Hannigan,American Weddinga,162331,4651,Fred Willard,3,bachelor party|blow job|breasts|friend|wedding,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,English,R,55000000,2003,864,6.3,2.35,0
Color,Paul Greengrass,491,134,521,186,Chris Mulkey,15000,107100855,Biography,Tom Hanks,Captain Phillipsa,323353,16242,Michael Chernus,0,hijacking|hostage|leader|ship|somalia,http://www.imdb.com/title/tt1535109/?ref_=fn_tt_tt_1,English,PG-13,55000000,2013,535,7.9,2.35,65000
Color,Shawn Levy,247,101,189,7000,James Franco,15000,98711404,Comedy,Mila Kunis,Date Nighta,127571,33189,Steve Carell,2,city|new york city|night|reservation|restaurant,http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1,English,PG-13,55000000,2010,11000,6.3,2.35,0
Color,Brad Silberling,26,100,52,394,Fred Rogers,795,100328194,Comedy,Eric Idle,Caspera,85903,1660,Cathy Moriarty,0,casper|friendly ghost|ghost|maine|mansion,http://www.imdb.com/title/tt0112642/?ref_=fn_tt_tt_1,English,PG,50000000,1995,419,6,1.85,0
