id,Created date (UTC),Amount,Amount Refunded,Currency,Captured,Converted Amount,Converted Amount Refunded,Converted Currency,Description,Fee,Status,Seller Message,Card ID,Customer ID,Invoice ID,Transfer,price_id (metadata),product_id (metadata)
ch_3OXdr1AKv6LsYLX206y14vyl,1/12/2024 6:04,32.7,0,eur,FALSE,32.7,0,eur,,0,Failed,The bank returned the decline code `transaction_not_allowed`.,pm_1OXdr1AKv6LsYLX21hknYiGm,cus_PMMXfSFbFN0gd6,,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OXdN8AKv6LsYLX20avuOfBl,1/12/2024 5:33,119.2,0,usd,TRUE,119.2,0,usd,,3.76,Paid,Payment complete.,pm_1OXcWFAKv6LsYLX2KQXV9wGs,cus_PMLAHsa1pSLnGu,in_1OXdNKAKv6LsYLX2tWgDH7it,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OXcqwAKv6LsYLX21wbFU0JI,1/12/2024 5:00,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OXcqwAKv6LsYLX2CYQekMB5,cus_PMLXPud7OU1ben,in_1OXcr0AKv6LsYLX2PwxTaKsN,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXcWMAKv6LsYLX21L9Wgtwf,1/12/2024 4:39,12,0,usd,TRUE,12,0,usd,Subscription creation,0.65,Paid,Payment complete.,pm_1OXcWFAKv6LsYLX2KQXV9wGs,cus_PMLAHsa1pSLnGu,in_1OXcWMAKv6LsYLX2XnETFc85,,,
ch_3OXcRNAKv6LsYLX20d4YuEFa,1/12/2024 4:34,79.2,0,usd,TRUE,79.2,0,usd,,2.6,Paid,Payment complete.,pm_1OXcRMAKv6LsYLX292roHEaw,cus_PML1Yl52shMXUv,in_1OXcRUAKv6LsYLX2IbDRqYZI,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXcH3AKv6LsYLX23kSH43s7,1/12/2024 4:23,27.2,0,usd,TRUE,27.2,0,usd,,1.09,Paid,Payment complete.,pm_1OXcH3AKv6LsYLX2LvAjgSuQ,cus_PMKvkXNhtuRr2B,in_1OXcH6AKv6LsYLX2RaxvX4cV,,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3OXcGsAKv6LsYLX22vGbRj2h,1/12/2024 4:23,425.25,0,aud,TRUE,276.41,0,usd,,12.46,Paid,Payment complete.,pm_1OXcGrAKv6LsYLX2bdUPIaZQ,cus_PLvVa03ExCHIYk,in_1OXcGwAKv6LsYLX2yLYbhfEe,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXatpAKv6LsYLX23XYTmxVV,1/12/2024 2:55,35.2,35.2,usd,TRUE,35.2,35.2,usd,,1.85,Refunded,Payment complete.,pm_1OXatpAKv6LsYLX2nsKlfNAo,cus_PM7Gy3ATcOBFRP,in_1OXatuAKv6LsYLX2wm3Hayah,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OXajMAKv6LsYLX20J9BxDX7,1/12/2024 2:44,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OXajLAKv6LsYLX2oLgu9aJV,cus_PMJ5nOP2cFfFck,in_1OXajQAKv6LsYLX2sZHhsl0H,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXaVcAKv6LsYLX20iTHpcTU,1/12/2024 2:30,28.11,0,gbp,TRUE,34.85,0,usd,,1.83,Paid,Payment complete.,pm_1OXaVcAKv6LsYLX25mojHXLt,cus_PIQgisoc4IalhJ,in_1OXaVgAKv6LsYLX22Pmyii0d,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OXa0ZAKv6LsYLX21cY6CeZh,1/12/2024 1:58,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OXa0YAKv6LsYLX297tDJnx3,cus_PMIZU6hkKWHCsM,in_1OXa0cAKv6LsYLX2EG1UaPDy,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OXZPCAKv6LsYLX22fk7agGu,1/12/2024 1:19,162.73,0,cad,TRUE,118.01,0,usd,,5.49,Paid,Payment complete.,pm_1OXZPBAKv6LsYLX2zoFRXXxx,cus_PMG0gd13EOEDCl,in_1OXZPHAKv6LsYLX2j9bf0ehA,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OXZOSAKv6LsYLX20sAHXmmz,1/12/2024 1:18,35.2,35.2,usd,TRUE,35.2,35.2,usd,,1.32,Refunded,Payment complete.,pm_1OXZORAKv6LsYLX2gDSehsRB,cus_PMHkgqsOiPuxzr,in_1OXZOWAKv6LsYLX2bcCgnlwX,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OXYyQAKv6LsYLX21lPNv4bD,1/12/2024 0:51,27,0,usd,TRUE,15,0,usd,Subscription creation,0.74,Paid,Payment complete.,pm_1OXYyPAKv6LsYLX29MxBFG3N,cus_PLsu4LD4IeHuD9,in_1OXYyPAKv6LsYLX2F7sPw5Ks,,,
ch_3OXYkwAKv6LsYLX23ZzlgQpo,1/12/2024 0:37,279.2,0,usd,TRUE,159.2,0,usd,,4.92,Paid,Payment complete.,pm_1OXYkwAKv6LsYLX2L2mI4Ckf,cus_PMHEBWSJtsMGxO,in_1OXYl0AKv6LsYLX2yu0VMxTO,,25fdcdc9-4f82-4374-a62c-7d323f543a03,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OXYdlAKv6LsYLX21QPX0kvX,1/12/2024 0:30,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OXYddAKv6LsYLX2W3LcEhW2,cus_PMHA3vCeWrMNaj,in_1OXYdkAKv6LsYLX21DoJr82X,,,
ch_3OXYbSAKv6LsYLX22ODZweaN,1/12/2024 0:28,27,0,usd,TRUE,15,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1OMItBAKv6LsYLX2WJlkzqXC,cus_P9fcs66Dr6I25z,in_1OXXfFAKv6LsYLX2Qh6ISoGF,,,
ch_3OXY22AKv6LsYLX228Vns1bQ,1/11/2024 23:51,63.32,0,gbp,TRUE,78.41,0,usd,,3.75,Paid,Payment complete.,pm_1OXY21AKv6LsYLX2mLCYSsfF,cus_PMGTrgOUOTJT12,in_1OXY25AKv6LsYLX27sbjRlnf,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXXnjAKv6LsYLX230RGLfNE,1/11/2024 23:36,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OXXnjAKv6LsYLX2x2byRTDZ,cus_PAGct5cythKDfE,in_1OXXnnAKv6LsYLX2nZ2c4Gfn,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OXVwuAKv6LsYLX22WZ44FCV,1/11/2024 21:38,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OXVwuAKv6LsYLX2FW6RsThH,cus_PIctyLWnrGGRjL,in_1OXVwyAKv6LsYLX2sA2qlvEG,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXVJ8AKv6LsYLX20Zj4zXbu,1/11/2024 21:05,12,0,usd,TRUE,12,0,usd,Subscription creation,0.65,Paid,Payment complete.,pm_1OXVRcAKv6LsYLX2t9AZu3M5,cus_PMDi7610WCpMz5,in_1OXVJ7AKv6LsYLX2uWqsdPAM,,,
ch_3OXVJ8AKv6LsYLX20REeAnyG,1/11/2024 20:56,12,0,usd,FALSE,12,0,usd,Subscription creation,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OXVJ6AKv6LsYLX24hhERtzK,cus_PMDi7610WCpMz5,in_1OXVJ7AKv6LsYLX2uWqsdPAM,,,
ch_3OXV2ZAKv6LsYLX22uCxxJkk,1/11/2024 20:40,21.75,0,gbp,TRUE,26.94,0,usd,,1.49,Paid,Payment complete.,pm_1OXV2SAKv6LsYLX2mLn0AE57,cus_PCKjDmspmoKRmf,in_1OXV3KAKv6LsYLX2rxNfAu7q,,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3OWPWVAKv6LsYLX20rT71tCD,1/11/2024 20:34,14,0,usd,FALSE,10,0,usd,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OAHV0AKv6LsYLX2qzVwW6YT,cus_OyDuj3RNS6blFU,in_1OWOZfAKv6LsYLX2tA3pF9xW,,,
ch_3OWOOMAKv6LsYLX20NFkJpUM,1/11/2024 19:22,14,0,usd,FALSE,10,0,usd,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,pm_1OL8fZAKv6LsYLX2cB5ZB2zq,cus_P9RYpaDzkNGF99,in_1OWNRsAKv6LsYLX2soLb7tXu,,,
ch_3OXSX1AKv6LsYLX22O5lfO9C,1/11/2024 17:59,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OXSX0AKv6LsYLX2pKneOmAe,cus_PM6qxptTA409ky,in_1OXSX1AKv6LsYLX2WwAvcSYT,,,
ch_3OXSA2AKv6LsYLX215dptxuN,1/11/2024 17:35,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OXSA2AKv6LsYLX2Wi6Piog7,cus_OqFbR1hYUxQW3D,in_1OXSA5AKv6LsYLX2i4WO0wIQ,,7a56d0f1-a2e5-4e2e-b26c-948a9ad21cb2,c985f100-5645-48e3-8e3d-ceffbcc37a3d
ch_3OXRXhAKv6LsYLX2350lBn28,1/11/2024 16:55,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OXRXgAKv6LsYLX2E9ozLF67,cus_PM9pu1Sinwy5UZ,in_1OXRXkAKv6LsYLX2F5JyxJcZ,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXR63AKv6LsYLX22vs0oiMu,1/11/2024 16:27,99,0,usd,TRUE,99,0,usd,,3.17,Paid,Payment complete.,pm_1OXR62AKv6LsYLX2UdOEZBaQ,cus_OwH5Ko2gfyV4Kw,in_1OXR66AKv6LsYLX2QAMJteyN,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXQDtAKv6LsYLX224y8Aye5,1/11/2024 15:31,79.2,0,usd,TRUE,79.2,0,usd,,2.6,Paid,Payment complete.,pm_1OXQDtAKv6LsYLX2RIBQdqaB,cus_PLpPi7qePh7Xlk,in_1OXQDwAKv6LsYLX2d3DeAdLB,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXQC2AKv6LsYLX20XT9mbzg,1/11/2024 15:29,27,0,usd,TRUE,15,0,usd,Subscription update,0.74,Paid,Payment complete.,pm_1OMASrAKv6LsYLX23QZbSelz,cus_OpYfVwnv1dx3sX,in_1OXPF7AKv6LsYLX28PV6CpY9,,,
ch_3OXQ4GAKv6LsYLX22trBE6cE,1/11/2024 15:21,79.2,0,usd,TRUE,79.2,0,usd,,2.6,Paid,Payment complete.,pm_1OXQ4FAKv6LsYLX2bKHGbwvt,cus_PLmbQkvI0p04J2,in_1OXQ4LAKv6LsYLX2iLqQKLtL,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXPYpAKv6LsYLX21Tf1o1Vj,1/11/2024 14:48,48,0,usd,TRUE,44,0,usd,,1.58,Paid,Payment complete.,pm_1OXPYoAKv6LsYLX2fPLNWLjn,cus_PM7k9mOt7gEAIp,in_1OXPYtAKv6LsYLX22OmPOb9H,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OXOPfAKv6LsYLX238bUwO33,1/11/2024 13:35,424.53,0,aud,TRUE,276.41,0,usd,,12.46,Paid,Payment complete.,pm_1OXOPfAKv6LsYLX2YHKKLBwR,cus_PDRr2SLmIlKx61,in_1OXOPkAKv6LsYLX2CClJuGJ3,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXOACAKv6LsYLX23VGwN3MY,1/11/2024 13:19,119.2,0,usd,TRUE,119.2,0,usd,,5.54,Paid,Payment complete.,pm_1OXOABAKv6LsYLX20BwbVUSA,cus_PCVnGWtce6df4P,in_1OXOAGAKv6LsYLX21aqS2lEw,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OXO1GAKv6LsYLX22xlM5wwY,1/11/2024 13:10,119.2,0,usd,TRUE,119.2,0,usd,,5.54,Paid,Payment complete.,pm_1OXO1FAKv6LsYLX2Xg1ERrr8,cus_PLjLorvRpXMlJC,in_1OXO1JAKv6LsYLX2DXveriKH,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OXMCKAKv6LsYLX20mZbE1M4,1/11/2024 11:13,48,0,usd,TRUE,44,0,usd,,2.24,Paid,Payment complete.,pm_1OXMCJAKv6LsYLX2BNOc4DWt,cus_PM4KhQCv5U8tXh,in_1OXMCNAKv6LsYLX2XlTFsnMi,,7a56d0f1-a2e5-4e2e-b26c-948a9ad21cb2,c985f100-5645-48e3-8e3d-ceffbcc37a3d
ch_3OXLtLAKv6LsYLX23F2O0MUq,1/11/2024 10:53,35.2,0,usd,TRUE,35.2,0,usd,,1.85,Paid,Payment complete.,pm_1OXLtLAKv6LsYLX2L5hRCVAH,cus_PDDWNCN9FEPrpA,in_1OXLtQAKv6LsYLX2wzLkRkyJ,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OXLsnAKv6LsYLX21BZ76B0K,1/11/2024 10:53,35.2,0,usd,TRUE,35.2,0,usd,,1.85,Paid,Payment complete.,pm_1OXLsmAKv6LsYLX2nvx8xFHo,cus_PM3magaIAvgzsW,in_1OXLsrAKv6LsYLX2kbDnw8jz,,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OXKogAKv6LsYLX22OH1X7AY,1/11/2024 9:44,149,0,usd,FALSE,149,0,usd,,0,Failed,The bank returned the decline code `insufficient_funds`.,pm_1OXKofAKv6LsYLX2lLJbIqSJ,cus_PM2sdRNiwGEB9Z,,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OXKSoAKv6LsYLX21G42MjHz,1/11/2024 9:22,259.61,0,eur,TRUE,276.41,0,usd,,12.46,Paid,Payment complete.,pm_1OXKSoAKv6LsYLX2yDSv3C5n,cus_PL0LAwxV9lmpOB,in_1OXKSsAKv6LsYLX2x386jEZf,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXIvNAKv6LsYLX23yBCA0gf,1/11/2024 7:43,369,349,usd,TRUE,349,349,usd,,15.66,Refunded,Payment complete.,pm_1OXIvNAKv6LsYLX2yYu7Chxp,cus_PLe7VBgYfbIa8N,in_1OXIvRAKv6LsYLX2gMuPRxFZ,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXIuiAKv6LsYLX22XGPaR9K,1/11/2024 7:42,381.21,381.21,cad,TRUE,276.41,279.53,usd,,12.46,Refunded,Payment complete.,pm_1OXIuiAKv6LsYLX2FzGAxvLZ,cus_PM0lH5ljZmOwMp,in_1OXIumAKv6LsYLX2ApMzU0fQ,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXItfAKv6LsYLX20on2XVLn,1/11/2024 7:41,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OXItcAKv6LsYLX2LXqupP9z,cus_PLjLSSA58UTa5n,in_1OXIteAKv6LsYLX2kuAPZU5K,,,
ch_3OXIocAKv6LsYLX21aXNV0Nq,1/11/2024 7:36,217.37,217.37,cad,TRUE,157.61,159.21,usd,,7.23,Refunded,Payment complete.,pm_1OXIocAKv6LsYLX23bpGgII0,cus_PM0lH5ljZmOwMp,in_1OXIogAKv6LsYLX26Z5hfHDN,,25fdcdc9-4f82-4374-a62c-7d323f543a03,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OXGJgAKv6LsYLX20dZlmRG5,1/11/2024 4:56,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OXG87AKv6LsYLX2swSQHXhx,cus_PLy2umRYNVd3x4,in_1OXGJjAKv6LsYLX2vv1tIftT,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OXG89AKv6LsYLX22yX84SL6,1/11/2024 4:44,12,0,usd,TRUE,12,0,usd,Subscription creation,0.65,Paid,Payment complete.,pm_1OXG87AKv6LsYLX2swSQHXhx,cus_PLy2umRYNVd3x4,in_1OXG88AKv6LsYLX2FmBK4bGR,,,
ch_3OXFtkAKv6LsYLX219bZOcC7,1/11/2024 4:29,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OXFtiAKv6LsYLX2LxyewMU6,cus_PLxjzxZReIA7Hn,in_1OXFtjAKv6LsYLX2D5p22Bsh,,,
ch_3OXFryAKv6LsYLX23UVIfcEi,1/11/2024 4:27,21.78,0,gbp,TRUE,26.93,0,usd,,1.48,Paid,Payment complete.,pm_1OXFryAKv6LsYLX2IThSEjJz,cus_PLxjzxZReIA7Hn,in_1OXFs2AKv6LsYLX2U2EAnHYn,,c5712f31-b51f-4314-8b89-d3fb2af2e0e0,48dc9a13-5f13-4cb9-88e2-f6004bdaee4c
ch_3OXFifAKv6LsYLX20EbO4AD4,1/11/2024 4:18,119.2,0,usd,TRUE,119.2,0,usd,,5.54,Paid,Payment complete.,pm_1OXFifAKv6LsYLX2EGDpC7wc,cus_PKoauO91ghKlnD,in_1OXFijAKv6LsYLX2dmetUe3m,,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OXFGQAKv6LsYLX23mcSvcQu,1/11/2024 3:49,279.2,0,usd,TRUE,279.2,0,usd,,8.4,Paid,Payment complete.,pm_1OXFGQAKv6LsYLX2BFYho5j2,cus_PLx98y1qms4ll4,in_1OXFGUAKv6LsYLX2e9W88rUQ,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXEsYAKv6LsYLX202eiAHdT,1/11/2024 3:24,279.2,0,usd,TRUE,279.2,0,usd,,12.58,Paid,Payment complete.,pm_1OXEsXAKv6LsYLX2V1DzWqte,cus_PLvhRfxERNUDZU,in_1OXEsbAKv6LsYLX2ZvAaENmv,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXEnqAKv6LsYLX22AqdLKKI,1/11/2024 3:19,79.2,79.2,usd,TRUE,79.2,79.2,usd,,3.78,Refunded,Payment complete.,pm_1OXEnpAKv6LsYLX2wqwxjTBM,cus_PLwHAo0WmdvFcj,in_1OXEntAKv6LsYLX2uWPInIzd,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXEiSAKv6LsYLX224RZCkV9,1/11/2024 3:14,99,0,usd,TRUE,99,0,usd,,3.17,Paid,Payment complete.,pm_1OXEiRAKv6LsYLX2iRl8cX7P,cus_PLwZRSIWp5YX2t,in_1OXEiVAKv6LsYLX2gqKmpnfW,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXEQ9AKv6LsYLX23cUucDYd,1/11/2024 2:55,12,0,usd,TRUE,12,0,usd,Subscription creation,0.83,Paid,Payment complete.,pm_1OXEQ8AKv6LsYLX2VSWls857,cus_PLwHAo0WmdvFcj,in_1OXEQ9AKv6LsYLX2X0riY9vR,,,
ch_3OXEHtAKv6LsYLX23Nssxhe4,1/11/2024 2:46,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1O4A1VAKv6LsYLX2X0wKcaAP,cus_Oo5VUnwjEVQJnJ,in_1OXEHxAKv6LsYLX2x2KFhyVH,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OXDraAKv6LsYLX20LN8efIV,1/11/2024 2:19,279.2,159.2,usd,TRUE,159.2,159.2,usd,,7.3,Refunded,Payment complete.,pm_1OXDrZAKv6LsYLX28JmdY3a2,cus_PLvhRfxERNUDZU,in_1OXDreAKv6LsYLX2sUw13lUi,,25fdcdc9-4f82-4374-a62c-7d323f543a03,201283c3-5723-4e02-9d18-d9ff952d0d07
ch_3OXDRZAKv6LsYLX231UwNhkW,1/11/2024 1:52,79.2,0,usd,TRUE,79.2,0,usd,,2.6,Paid,Payment complete.,pm_1OXDRZAKv6LsYLX2nawuGlKm,cus_PLvGP6N4C9GYhU,in_1OXDReAKv6LsYLX2ltWO2uZ5,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXD3VAKv6LsYLX21m1djgpW,1/11/2024 1:27,369,0,usd,TRUE,349,0,usd,,10.42,Paid,Payment complete.,pm_1OXD3VAKv6LsYLX2miHEMf57,cus_PLuLT1DayBiT58,in_1OXD3YAKv6LsYLX2DYrH17tt,,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXCXUAKv6LsYLX21Wdwmiqw,1/11/2024 0:54,99,99,usd,TRUE,99,99,usd,Subscription creation,3.17,Refunded,Payment complete.,pm_1OXCXTAKv6LsYLX2IFggUUEv,cus_PLuLT1DayBiT58,in_1OXCXUAKv6LsYLX2dSmnCgAM,,,
ch_3OXBzKAKv6LsYLX23Ppy0rGE,1/11/2024 0:19,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1OLwGtAKv6LsYLX2sy82t45k,cus_PAGct5cythKDfE,in_1OXB32AKv6LsYLX2aHAvgPu8,,,
ch_3OXBoUAKv6LsYLX200OWup4o,1/11/2024 0:08,79.2,0,usd,TRUE,79.2,0,usd,,2.6,Paid,Payment complete.,pm_1OXBoUAKv6LsYLX2rAJJ6Xft,cus_PLtYGXzDdo59wq,in_1OXBoYAKv6LsYLX2J0Chd3XP,,4b101604-f66f-48a3-bb37-e6cff6a35276,17f137bd-4c6a-4590-9c92-529872986e49
ch_3OXBi4AKv6LsYLX21ugO9PbM,1/11/2024 0:01,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OXBi3AKv6LsYLX2Z7pnpB1q,cus_PLtSKvhgGBrcBL,in_1OXBi8AKv6LsYLX2sqWNm21q,,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OXBeFAKv6LsYLX23CBlFROx,1/10/2024 23:57,14,0,usd,TRUE,10,0,usd,Subscription update,0.59,Paid,Payment complete.,pm_1OLvvPAKv6LsYLX2nBCFIjBc,cus_P6tLdHcX5cSvlg,in_1OXAhTAKv6LsYLX2GiKIS8Mq,po_1OXDGKAKv6LsYLX2D6NuFLhY,,
ch_3OXB1DAKv6LsYLX23830Yhmb,1/10/2024 23:17,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OXB1DAKv6LsYLX2NEMIQ4Tw,cus_PLsl7rn0tiFHGE,in_1OXB1HAKv6LsYLX2Yu5z6E0R,po_1OXDGKAKv6LsYLX2D6NuFLhY,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OXAo9AKv6LsYLX20enwerpl,1/10/2024 23:03,260.28,0,eur,TRUE,276.42,0,usd,,12.46,Paid,Payment complete.,pm_1OXAo9AKv6LsYLX2eZCsDfMo,cus_PIOtH3vH9QRamz,in_1OXAoFAKv6LsYLX2BLBnX3c7,po_1OXDGKAKv6LsYLX2D6NuFLhY,f0f7a411-d78f-4c3a-abf2-4cce65097af4,40375dc9-7834-49eb-9103-745a5ef656cd
ch_3OXAKLAKv6LsYLX2094Uoypx,1/10/2024 22:32,119.2,0,usd,TRUE,119.2,0,usd,,5.54,Paid,Payment complete.,pm_1OXAKKAKv6LsYLX2gxSBW04M,cus_P4C1aa05Elrf92,in_1OXAKOAKv6LsYLX2cpCgmX1T,po_1OXDGKAKv6LsYLX2D6NuFLhY,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OX9bcAKv6LsYLX22Vtnba3e,1/10/2024 21:46,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OX9bbAKv6LsYLX2D7AR1MHF,cus_PLrD0DyUddGR5P,in_1OX9bfAKv6LsYLX2RCIPMC5f,po_1OXDGKAKv6LsYLX2D6NuFLhY,a0ff2472-fe58-453b-bc70-af15c0192959,fec5f1d1-2101-406f-b730-bc7f739ac62a
ch_3OX9ZJAKv6LsYLX23iTMpvzM,1/10/2024 21:44,35.2,0,usd,TRUE,35.2,0,usd,,1.32,Paid,Payment complete.,pm_1OX9ZIAKv6LsYLX2dUGXKlLO,cus_PLrD0DyUddGR5P,in_1OX9ZNAKv6LsYLX2rAaTchxk,po_1OXDGKAKv6LsYLX2D6NuFLhY,dae443ce-10d3-46ac-b093-e1ae0eb26654,4b8c704c-863d-4e25-9bcf-ce9a1b75a391
ch_3OX9DQAKv6LsYLX216H6ZBg0,1/10/2024 21:21,119.2,0,usd,TRUE,119.2,0,usd,,3.76,Paid,Payment complete.,pm_1OX9DQAKv6LsYLX2P8i0X6jB,cus_PLqrMndN3RymFS,in_1OX9DUAKv6LsYLX2dKZgbqJX,po_1OXDGKAKv6LsYLX2D6NuFLhY,2017cf56-7ca0-48a0-8892-05ad50e746ba,f8c6a47c-29ca-4be7-ae51-63c374920e4e
ch_3OX9CUAKv6LsYLX20VTxK0hJ,1/10/2024 21:20,27,0,usd,TRUE,15,0,usd,Subscription creation,0.96,Paid,Payment complete.,pm_1OX9CSAKv6LsYLX2oPgxtTvk,cus_PLqsbUjoQroouI,in_1OX9CTAKv6LsYLX2RgrnNucH,po_1OXDGKAKv6LsYLX2D6NuFLhY,,
